Node	NumberOfAssignedReads
African_swine_fever_virus	0
Aspergillus_fumigatus	0
BK_virus_strain_AS	0
BK_virus_strain_GS	0
BK_virus_variant_RF	0
Bacillus_anthracis	0
Bacillus_cereus	3
Bacillus_cereus_Rock3-28	1
Bacillus_cereus_Rock3-44	8
Bacillus_cereus_group	4
Bacillus_cytotoxicus	3
Bacillus_mycoides	6
Bacillus_pacificus	1
Bacillus_pseudomycoides	17
Bacillus_pseudomycoides_DSM_12442	2
Bacillus_thuringiensis	2
Bacillus_toyonensis_BCT-7112	2
Bartonella_bacilliformis	2
Bartonella_henselae	3
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella	507
Bordetella_avium_197N	22
Bordetella_bronchialis	134
Bordetella_bronchiseptica	130
Bordetella_flabilis	146
Bordetella_genomosp._13	173
Bordetella_genomosp._6	94
Bordetella_genomosp._8	138
Bordetella_genomosp._9	82
Bordetella_hinzii	199
Bordetella_holmesii	39
Bordetella_parapertussis	21
Bordetella_pertussis	52
Bordetella_pertussis_137	6
Bordetella_pertussis_18323	11
Bordetella_petrii	136
Bordetella_pseudohinzii	87
Bordetella_sp._H567	163
Bordetella_sp._HZ20	0
Bordetella_sp._N	118
Bordetella_trematum	83
Borrelia	3
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borrelia_turcica_IST7	2
Borreliaceae	4
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Brucella	282
Brucella_abortus	0
Brucella_abortus_bv._6_str._870	1
Brucella_canis	0
Brucella_inopinata	10
Brucella_melitensis	0
Brucella_microti	0
Brucella_ovis	0
Brucella_ovis_ATCC_25840	10
Brucella_pinnipedialis	0
Brucella_sp._09RB8471	3
Brucella_sp._09RB8910	10
Brucella_sp._10RB9215	16
Brucella_sp._141012304	0
Brucella_sp._2280	8
Brucella_sp._BO2	4
Brucella_suis	1
Brucella_suis_bv._2	1
Brucella_vulpis	0
Brucellaceae	2
Burkholderia_cepacia	182
Burkholderia_cepacia_ATCC_25416	36
Burkholderia_cepacia_JBK9	70
Burkholderia_gladioli	350
Burkholderia_gladioli_BSR3	56
Burkholderia_gladioli_pv._gladioli	242
Burkholderia_mallei	34
Burkholderia_mallei_NCTC_10229	3
Burkholderia_mallei_NCTC_10247	6
Burkholderia_multivorans	257
Burkholderia_multivorans_ATCC_17616	69
Burkholderia_multivorans_ATCC_BAA-247	68
Burkholderia_pseudomallei	199
Burkholderia_pseudomallei_1106b	43
Burkholderia_pseudomallei_1710a	5
Burkholderia_pseudomallei_1710b	3
Burkholderia_pseudomallei_7894	7
Burkholderia_pseudomallei_B03	15
Burkholderia_pseudomallei_MSHR1153	16
Burkholderia_pseudomallei_MSHR2543	9
Burkholderia_pseudomallei_MSHR346	2
Burkholderia_pseudomallei_MSHR435	5
Burkholderia_pseudomallei_NCTC_13179	4
Burkholderia_pseudomallei_Pasteur_52237	2
Burkholderia_sp._OLGA172	0
Campylobacter_coli	0
Campylobacter_gracilis	10
Campylobacter_showae	4
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_psittaci	0
Chlamydia_trachomatis	0
Clostridium	59
Clostridium_acetobutylicum	1
Clostridium_argentinense	2
Clostridium_beijerinckii	4
Clostridium_beijerinckii_NRRL_B-598	2
Clostridium_bornimense	4
Clostridium_botulinum	13
Clostridium_botulinum_BKT015925	0
Clostridium_botulinum_B_str._Eklund_17B_(NRP)	2
Clostridium_botulinum_E3_str._Alaska_E43	0
Clostridium_botulinum_Prevot_594	2
Clostridium_butyricum	12
Clostridium_cadaveris	4
Clostridium_chauvoei	11
Clostridium_cochlearium	1
Clostridium_drakei	2
Clostridium_estertheticum	0
Clostridium_estertheticum_subsp._estertheticum	2
Clostridium_formicaceticum	2
Clostridium_gasigenes	2
Clostridium_intestinale	2
Clostridium_isatidis	2
Clostridium_kluyveri	4
Clostridium_novyi	0
Clostridium_novyi_NT	1
Clostridium_perfringens	28
Clostridium_perfringens_ATCC_13124	1
Clostridium_perfringens_F262	1
Clostridium_perfringens_str._13	3
Clostridium_saccharoperbutylacetonicum	2
Clostridium_scatologenes	3
Clostridium_septicum	3
Clostridium_sp._BNL1100	1
Clostridium_sp._C1	1
Clostridium_sp._C5S11	1
Clostridium_sp._JN-1	1
Clostridium_sp._JN-9	7
Clostridium_sp._M62/1	1
Clostridium_sp._SY8519	3
Clostridium_sporogenes	0
Clostridium_taeniosporum	1
Clostridium_tetani	1
Clostridium_tetani_E88	2
Clostridium_tyrobutyricum	2
Coccidioides_immitis	0
Coccidioides_posadasii	0
Corynebacterium_ammoniagenes	2
Corynebacterium_crudilactis	1
Corynebacterium_diphtheriae	8
Corynebacterium_diphtheriae_HC03	1
Corynebacterium_diphtheriae_HC04	4
Corynebacterium_diphtheriae_NCTC_13129	1
Corynebacterium_glutamicum	19
Corynebacterium_glutamicum_K051	1
Corynebacterium_glutamicum_MB001	3
Corynebacterium_glutamicum_SCgG1	1
Corynebacterium_glutamicum_SCgG2	1
Corynebacterium_glutamicum_ZL-6	1
Corynebacterium_glyciniphilum	0
Corynebacterium_glyciniphilum_AJ_3170	72
Corynebacterium_jeikeium	25
Corynebacterium_jeikeium_K411	17
Corynebacterium_kroppenstedtii	18
Corynebacterium_kroppenstedtii_DSM_44385	9
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	65
Corynebacterium_matruchotii	28
Corynebacterium_segmentosum	3
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	227
Corynebacterium_stationis	2
Corynebacterium_urealyticum	25
Corynebacterium_ureicelerivorans	33
Corynebacterium_variabile	0
Corynebacterium_variabile_DSM_44702	48
Corynebacterium_xerosis	93
Cowpox-Vaccinia_virus	0
Cowpox_virus	0
Coxiella_burnetii	19
Coxiella_burnetii_Dugway_5J108-111	9
Coxiella_burnetii_str._Schperling	2
Cryptococcus_gattii_species_complex	0
Cryptococcus_neoformans	0
Cynomolgus_Epstein-Barr_Virus_A4	0
Cynomolgus_Epstein-Barr_Virus_Si-IIA	0
Cynomolgus_Epstein-Barr_Virus_TsB-B6	0
Ehrlichia_canis	0
Ehrlichia_canis_str._Jake	1
Enterobius_vermicularis	80
Enterococcus_avium	1
Enterococcus_casseliflavus	0
Enterococcus_cecorum	1
Enterococcus_durans	1
Enterococcus_faecalis	1
Enterococcus_faecium	9
Enterococcus_hirae	0
Enterococcus_mundtii	0
Epstein-barr_virus_strain_ag876	0
Epstein-barr_virus_strain_p3hr-1	0
Erysipelothrix_rhusiopathiae	2
Escherichia_coli	36
Escherichia_coli_E110019	1
Escherichia_coli_NCCP15648	9
Escherichia_coli_O103_str._RM8385	3
Escherichia_coli_O111	0
Escherichia_coli_O139	1
Escherichia_coli_O145	2
Escherichia_coli_O157:H7	0
Escherichia_coli_O18:H1	2
Escherichia_coli_O26	0
Escherichia_coli_O78	4
Escherichia_coli_O7:K1_str._CE10	3
Escherichia_coli_UMNK88	1
Francisella_tularensis	0
Francisella_tularensis_subsp._novicida	8
Francisella_tularensis_subsp._novicida_PA10-7858	1
Fusobacterium	5
Fusobacterium_gonidiaformans_ATCC_25563	3
Fusobacterium_necrophorum	1
Fusobacterium_nucleatum	1
Fusobacterium_nucleatum_subsp._polymorphum_ATCC_10953	1
Fusobacterium_nucleatum_subsp._vincentii_ChDC_F8	1
Fusobacterium_pseudoperiodonticum	2
Haemophilus_influenzae	6
Haemophilus_influenzae_CGSHiCZ412602	1
Haemophilus_influenzae_Rd_KW20	0
Haemophilus_parainfluenzae	0
Helicobacter_cinaedi	1
Helicobacter_pylori	14
Helicobacter_pylori_Shi112	6
Hepatitis_B_virus	0
Hepatitis_E_virus	0
Hepatitis_delta_virus	0
Herpes_simplex_virus_unknown_type	0
Histoplasma_capsulatum	0
Human_adenovirus_1	0
Human_adenovirus_11	0
Human_adenovirus_11+34	0
Human_adenovirus_11a	0
Human_adenovirus_11p	0
Human_adenovirus_12	0
Human_adenovirus_14	0
Human_adenovirus_14a	0
Human_adenovirus_14p	0
Human_adenovirus_14p1	0
Human_adenovirus_15	0
Human_adenovirus_15/H9	0
Human_adenovirus_16	0
Human_adenovirus_16p	0
Human_adenovirus_17	0
Human_adenovirus_18	0
Human_adenovirus_19	0
Human_adenovirus_19C	0
Human_adenovirus_19a	0
Human_adenovirus_19p	0
Human_adenovirus_1_strain_Adenoid_71	0
Human_adenovirus_2	0
Human_adenovirus_20	0
