Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
African_swine_fever_virus	0	0	0	0	na	na
Aspergillus_fumigatus	0	0	0	0	na	na
BK_virus_strain_AS	0	0	0	0	na	na
BK_virus_strain_GS	0	0	0	0	na	na
BK_virus_variant_RF	0	0	0	0	na	na
Bacillus_anthracis	0	0	0	0	na	na
Bacillus_cereus_Rock3-44	3	3	3	3	Off	Off
Bacillus_cereus_group	11	11	58	58	Off	Off
Bacillus_cytotoxicus	4	4	7	7	Off	Off
Bacillus_luti	1	1	1	1	Off	Off
Bacillus_mobilis	2	2	2	2	Off	Off
Bacillus_pseudomycoides	16	16	20	20	Off	Off
Bacillus_pseudomycoides_DSM_12442	8	8	35	35	Off	Off
Bacillus_sp._SH8-8	1	1	1	1	Off	Off
Bacillus_thuringiensis	3	3	3	3	Off	Off
Bacillus_wiedmannii	1	1	1	1	Off	Off
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	1	1	1	1	Off	Off
Bartonella_quintana	1	1	2	2	Off	Off
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella	189	189	2557	2557	Off	Off
Bordetella_avium_197N	6	6	6	6	Off	Off
Bordetella_bronchialis	42	42	42	42	Off	Off
Bordetella_bronchiseptica	57	57	71	71	Off	Off
Bordetella_flabilis	45	45	45	45	Off	Off
Bordetella_genomosp._13	51	51	52	52	Off	Off
Bordetella_genomosp._6	39	39	40	40	Off	Off
Bordetella_genomosp._8	67	67	68	68	Off	Off
Bordetella_genomosp._9	42	42	42	42	Off	Off
Bordetella_hinzii	64	64	80	80	Off	Off
Bordetella_holmesii	27	27	51	51	Off	Off
Bordetella_parapertussis	13	13	25	25	Off	Off
Bordetella_pertussis	18	18	246	246	Off	Off
Bordetella_pertussis_137	3	3	12	12	Off	Off
Bordetella_pertussis_18323	5	5	80	80	Off	Off
Bordetella_petrii	72	72	73	73	Off	Off
Bordetella_pseudohinzii	36	36	36	36	Off	Off
Bordetella_sp._H567	80	80	81	81	Off	Off
Bordetella_sp._HZ20	0	0	0	0	na	na
Bordetella_sp._N	37	37	37	37	Off	Off
Bordetella_trematum	38	38	54	54	Off	Off
Borrelia	2	2	2	2	Off	Off
Borrelia_coriaceae	1	1	1	1	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_miyamotoi	1	1	5	5	Off	Off
Borrelia_miyamotoi_FR64b	1	1	8	8	Off	Off
Borrelia_recurrentis	0	0	0	0	na	na
Borreliaceae	1	1	55	55	Off	Off
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_bavariensis_PBi	2	2	4	4	Off	Off
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	1	1	2	2	Off	Off
Brucella	10000	10000	22687	22687	Off	On
Brucella_abortus	16	16	33	33	Off	Off
Brucella_abortus_bv._6_str._870	3	3	7	7	Off	Off
Brucella_canis	3	3	4	4	Off	Off
Brucella_inopinata	222	222	435	435	Off	Off
Brucella_melitensis	13	13	13	13	Off	Off
Brucella_melitensis_bv._2_str._63/9	5	5	21	21	Off	Off
Brucella_microti	0	0	0	0	na	na
Brucella_microti_CCM_4915	22	22	107	107	Off	Off
Brucella_ovis	0	0	0	0	na	na
Brucella_ovis_ATCC_25840	49	49	71	71	Off	Off
Brucella_pinnipedialis	0	0	0	0	na	na
Brucella_sp._09RB8471	163	163	356	356	Off	Off
Brucella_sp._09RB8910	220	220	348	348	Off	Off
Brucella_sp._10RB9215	163	163	303	303	Off	Off
Brucella_sp._141012304	0	0	0	0	na	na
Brucella_sp._2280	225	225	339	339	Off	Off
Brucella_sp._BO2	126	126	252	252	Off	Off
Brucella_suis	5	5	12	12	Off	Off
Brucella_suis_019	2	2	2	2	Off	Off
Brucella_suis_bv._2	13	13	28	28	Off	Off
Brucella_vulpis	0	0	0	0	na	na
Brucellaceae	73	73	1396	1396	Off	Off
Burkholderia_cepacia	137	137	214	214	Off	Off
Burkholderia_cepacia_ATCC_25416	47	47	203	203	Off	Off
Burkholderia_cepacia_JBK9	37	37	38	38	Off	Off
Burkholderia_gladioli	143	143	527	527	Off	Off
Burkholderia_gladioli_BSR3	34	34	67	67	Off	Off
Burkholderia_gladioli_pv._gladioli	105	105	286	286	Off	Off
Burkholderia_mallei	7	7	34	34	Off	Off
Burkholderia_mallei_NCTC_10229	1	1	2	2	Off	Off
Burkholderia_mallei_NCTC_10247	2	2	3	3	Off	Off
Burkholderia_multivorans	241	241	664	664	Off	Off
Burkholderia_multivorans_ATCC_17616	69	69	248	248	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	70	70	187	187	Off	Off
Burkholderia_pseudomallei	131	131	718	718	Off	Off
Burkholderia_pseudomallei_1106b	5	5	6	6	Off	Off
Burkholderia_pseudomallei_1710a	4	4	7	7	Off	Off
Burkholderia_pseudomallei_1710b	1	1	4	4	Off	Off
Burkholderia_pseudomallei_7894	2	2	4	4	Off	Off
Burkholderia_pseudomallei_B03	3	3	6	6	Off	Off
Burkholderia_pseudomallei_MSHR1153	3	3	4	4	Off	Off
Burkholderia_pseudomallei_MSHR2543	4	4	4	4	Off	Off
Burkholderia_pseudomallei_MSHR346	1	1	2	2	Off	Off
Burkholderia_pseudomallei_MSHR435	17	17	28	28	Off	Off
Burkholderia_pseudomallei_NCTC_13179	8	8	12	12	Off	Off
Burkholderia_pseudomallei_Pasteur_52237	4	4	7	7	Off	Off
Burkholderia_sp._OLGA172	0	0	0	0	na	na
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_coli_RM1875	1	1	3	3	Off	Off
Campylobacter_gracilis	8	8	12	12	Off	Off
Campylobacter_showae	5	5	5	5	Off	Off
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_muridarum	0	0	0	0	na	na
Chlamydia_pecorum	0	0	0	0	na	na
Chlamydia_pneumoniae	0	0	0	0	na	na
Chlamydia_psittaci	0	0	0	0	na	na
Chlamydia_trachomatis	0	0	0	0	na	na
Clostridium	102	102	244	244	Off	Off
Clostridium_aceticum	6	6	6	6	Off	Off
Clostridium_acetobutylicum_EA_2018	2	2	4	4	Off	Off
Clostridium_argentinense	1	1	1	1	Off	Off
Clostridium_baratii_str._Sullivan	2	2	3	3	Off	Off
Clostridium_beijerinckii	6	6	6	6	Off	Off
Clostridium_bornimense	1	1	1	1	Off	Off
Clostridium_botulinum	5	5	8	8	Off	Off
Clostridium_botulinum_A	3	3	23	23	Off	Off
Clostridium_botulinum_A2_str._Kyoto	3	3	16	16	Off	Off
Clostridium_botulinum_A3_str._Loch_Maree	2	2	2	2	Off	Off
Clostridium_botulinum_A_str._ATCC_3502	2	2	8	8	Off	Off
Clostridium_botulinum_B1_str._Okra	1	1	1	1	Off	Off
Clostridium_botulinum_BKT015925	5	5	8	8	Off	Off
Clostridium_botulinum_CDC_1436	1	1	5	5	Off	Off
Clostridium_botulinum_E3_str._Alaska_E43	0	0	0	0	na	na
Clostridium_botulinum_Prevot_594	3	3	3	3	Off	Off
Clostridium_butyricum	4	4	9	9	Off	Off
Clostridium_cadaveris	2	2	2	2	Off	Off
Clostridium_carboxidivorans_P7	2	2	2	2	Off	Off
Clostridium_cellulovorans_743B	5	5	5	5	Off	Off
Clostridium_chauvoei	6	6	8	8	Off	Off
Clostridium_cochlearium	6	6	6	6	Off	Off
Clostridium_estertheticum	0	0	0	0	na	na
Clostridium_estertheticum_subsp._estertheticum	7	7	8	8	Off	Off
Clostridium_formicaceticum	5	5	5	5	Off	Off
Clostridium_gasigenes	6	6	6	6	Off	Off
Clostridium_intestinale	6	6	7	7	Off	Off
Clostridium_isatidis	1	1	1	1	Off	Off
Clostridium_kluyveri	2	2	2	2	Off	Off
Clostridium_ljungdahlii_DSM_13528	4	4	7	7	Off	Off
Clostridium_novyi	0	0	0	0	na	na
Clostridium_novyi_NT	1	1	1	1	Off	Off
Clostridium_pasteurianum	2	2	2	2	Off	Off
Clostridium_pasteurianum_BC1	5	5	5	5	Off	Off
Clostridium_perfringens	6	6	88	88	Off	Off
Clostridium_saccharobutylicum	1	1	1	1	Off	Off
Clostridium_saccharoperbutylacetonicum	1	1	1	1	Off	Off
Clostridium_septicum	4	4	4	4	Off	Off
Clostridium_sp._AWRP	1	1	1	1	Off	Off
Clostridium_sp._BNL1100	33	33	33	33	Off	Off
Clostridium_sp._C5S11	5	5	5	5	Off	Off
Clostridium_sp._DL-VIII	3	3	3	3	Off	Off
Clostridium_sp._JN-1	3	3	3	3	Off	Off
Clostridium_sp._JN-9	1	1	1	1	Off	Off
Clostridium_sp._M62/1	2	2	2	2	Off	Off
Clostridium_sp._SY8519	7	7	7	7	Off	Off
Clostridium_sporogenes	1	1	1	1	Off	Off
Clostridium_taeniosporum	2	2	2	2	Off	Off
Clostridium_tetani	6	6	22	22	Off	Off
Clostridium_tetani_12124569	5	5	5	5	Off	Off
Clostridium_tetani_E88	1	1	1	1	Off	Off
Clostridium_tyrobutyricum	2	2	6	6	Off	Off
Coccidioides_immitis	0	0	0	0	na	na
Coccidioides_posadasii	0	0	0	0	na	na
Corynebacterium_ammoniagenes	3	3	3	3	Off	Off
Corynebacterium_crudilactis	4	4	4	4	Off	Off
Corynebacterium_diphtheriae	7	7	14	14	Off	Off
Corynebacterium_diphtheriae_HC03	1	1	1	1	Off	Off
Corynebacterium_diphtheriae_NCTC_13129	2	2	10	10	Off	Off
Corynebacterium_glutamicum	4	4	10	10	Off	Off
Corynebacterium_glutamicum_SCgG2	3	3	3	3	Off	Off
Corynebacterium_glyciniphilum	0	0	0	0	na	na
Corynebacterium_glyciniphilum_AJ_3170	33	33	33	33	Off	Off
Corynebacterium_jeikeium	9	9	9	9	Off	Off
Corynebacterium_jeikeium_K411	10	10	14	14	Off	Off
Corynebacterium_kroppenstedtii	18	18	19	19	Off	Off
Corynebacterium_kroppenstedtii_DSM_44385	12	12	27	27	Off	Off
Corynebacterium_maris	0	0	0	0	na	na
Corynebacterium_maris_DSM_45190	32	32	35	35	Off	Off
Corynebacterium_matruchotii	33	33	37	37	Off	Off
Corynebacterium_segmentosum	10	10	11	11	Off	Off
Corynebacterium_sphenisci	0	0	0	0	na	na
Corynebacterium_sphenisci_DSM_44792	120	120	123	123	Off	Off
