Node	NumberOfAssignedReads
African_swine_fever_virus	0
Aspergillus_fumigatus	0
BK_virus_strain_AS	0
BK_virus_strain_GS	0
BK_virus_variant_RF	0
Bacillus_albus	1
Bacillus_anthracis	1
Bacillus_cereus_AH1273	6
Bacillus_cereus_Rock3-44	1
Bacillus_cereus_group	14
Bacillus_cytotoxicus	1
Bacillus_mycoides	4
Bacillus_paranthracis	1
Bacillus_pseudomycoides	1
Bacillus_pseudomycoides_DSM_12442	1
Bacillus_sp._HBCD-sjtu	1
Bacillus_thuringiensis_serovar_israelensis	1
Bacillus_thuringiensis_serovar_monterrey_BGSC_4AJ1	2
Bacillus_tropicus	1
Bartonella_bacilliformis	0
Bartonella_henselae	0
Bartonella_quintana	1
Blastomyces_dermatitidis	0
Bordetella	137
Bordetella_avium_197N	5
Bordetella_bronchialis	33
Bordetella_bronchiseptica	29
Bordetella_flabilis	32
Bordetella_genomosp._13	45
Bordetella_genomosp._6	9
Bordetella_genomosp._8	41
Bordetella_genomosp._9	28
Bordetella_hinzii	41
Bordetella_holmesii	11
Bordetella_parapertussis	8
Bordetella_pertussis	12
Bordetella_pertussis_137	2
Bordetella_pertussis_18323	1
Bordetella_petrii	35
Bordetella_pseudohinzii	30
Bordetella_sp._H567	40
Bordetella_sp._HZ20	0
Bordetella_sp._N	35
Bordetella_trematum	23
Borrelia	0
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borrelia_recurrentis_A1	1
Borreliaceae	3
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Brucella	64
Brucella_abortus	0
Brucella_canis	0
Brucella_inopinata	1
Brucella_melitensis	0
Brucella_microti	0
Brucella_microti_CCM_4915	1
Brucella_ovis	0
Brucella_pinnipedialis	0
Brucella_sp._09RB8471	0
Brucella_sp._09RB8910	1
Brucella_sp._10RB9215	4
Brucella_sp._141012304	0
Brucella_sp._BO2	1
Brucella_suis	0
Brucella_vulpis	0
Brucellaceae	0
Burkholderia_cepacia	59
Burkholderia_cepacia_ATCC_25416	29
Burkholderia_cepacia_JBK9	35
Burkholderia_gladioli	97
Burkholderia_gladioli_BSR3	20
Burkholderia_gladioli_pv._gladioli	71
Burkholderia_mallei	6
Burkholderia_multivorans	131
Burkholderia_multivorans_ATCC_17616	25
Burkholderia_multivorans_ATCC_BAA-247	21
Burkholderia_pseudomallei	66
Burkholderia_pseudomallei_1106b	4
Burkholderia_pseudomallei_1710b	1
Burkholderia_pseudomallei_7894	3
Burkholderia_pseudomallei_B03	4
Burkholderia_pseudomallei_MSHR1153	2
Burkholderia_pseudomallei_MSHR2543	5
Burkholderia_pseudomallei_MSHR346	10
Burkholderia_pseudomallei_MSHR435	2
Burkholderia_sp._OLGA172	0
Campylobacter_coli	0
Campylobacter_gracilis	2
Campylobacter_showae	3
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_psittaci	0
Chlamydia_trachomatis	0
Clostridium	20
Clostridium_baratii_str._Sullivan	1
Clostridium_botulinum	1
Clostridium_botulinum_BKT015925	0
Clostridium_botulinum_B_str._Eklund_17B_(NRP)	3
Clostridium_botulinum_E3_str._Alaska_E43	0
Clostridium_butyricum	1
Clostridium_chauvoei	3
Clostridium_cochlearium	4
Clostridium_estertheticum	0
Clostridium_estertheticum_subsp._estertheticum	7
Clostridium_gasigenes	1
Clostridium_isatidis	1
Clostridium_kluyveri	2
Clostridium_ljungdahlii_DSM_13528	2
Clostridium_novyi	0
Clostridium_perfringens	24
Clostridium_perfringens_ATCC_13124	2
Clostridium_perfringens_F262	2
Clostridium_saccharobutylicum	1
Clostridium_saccharoperbutylacetonicum	2
Clostridium_septicum	1
Clostridium_sp._BNL1100	1
Clostridium_sp._C1	1
Clostridium_sp._C5S11	1
Clostridium_sp._SY8519	3
Clostridium_sporogenes	0
Clostridium_tetani	1
Clostridium_tetani_E88	0
Coccidioides_immitis	0
Coccidioides_posadasii	0
Corynebacterium_ammoniagenes	2
Corynebacterium_crudilactis	0
Corynebacterium_diphtheriae	2
Corynebacterium_glutamicum	3
Corynebacterium_glutamicum_SCgG1	2
Corynebacterium_glutamicum_ZL-6	2
Corynebacterium_glyciniphilum	0
Corynebacterium_glyciniphilum_AJ_3170	22
Corynebacterium_jeikeium	10
Corynebacterium_jeikeium_K411	10
Corynebacterium_kroppenstedtii	10
Corynebacterium_kroppenstedtii_DSM_44385	8
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	24
Corynebacterium_matruchotii	10
Corynebacterium_segmentosum	5
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	110
Corynebacterium_stationis	1
Corynebacterium_urealyticum	9
Corynebacterium_ureicelerivorans	24
Corynebacterium_variabile	0
Corynebacterium_variabile_DSM_44702	27
Corynebacterium_xerosis	43
Cowpox-Vaccinia_virus	0
Cowpox_virus	0
Coxiella_burnetii	6
Coxiella_burnetii_str._Schperling	2
Cryptococcus_gattii_species_complex	0
Cryptococcus_neoformans	0
Cynomolgus_Epstein-Barr_Virus_A4	0
Cynomolgus_Epstein-Barr_Virus_Si-IIA	0
Cynomolgus_Epstein-Barr_Virus_TsB-B6	0
Ehrlichia_canis	0
Enterobius_vermicularis	28
Enterococcus_avium	0
Enterococcus_casseliflavus	1
Enterococcus_casseliflavus_EC20	2
Enterococcus_cecorum	1
Enterococcus_durans	0
Enterococcus_faecalis	0
Enterococcus_faecium	1
Enterococcus_faecium_ATCC_8459_=_NRRL_B-2354	2
Enterococcus_faecium_Com15	2
Enterococcus_hirae	0
Enterococcus_mundtii	0
Epstein-barr_virus_strain_ag876	0
Epstein-barr_virus_strain_p3hr-1	0
Erysipelothrix_rhusiopathiae	0
Escherichia_coli	18
Escherichia_coli_E110019	1
Escherichia_coli_O111	0
Escherichia_coli_O157:H7	0
Escherichia_coli_O26	0
Francisella_tularensis	0
Fusobacterium	4
Fusobacterium_necrophorum	4
Fusobacterium_nucleatum	0
Fusobacterium_nucleatum_subsp._polymorphum	1
Fusobacterium_nucleatum_subsp._vincentii	2
Haemophilus_influenzae	1
Haemophilus_influenzae_Rd_KW20	0
Haemophilus_parainfluenzae	0
Helicobacter_cinaedi	2
Helicobacter_pylori	12
Helicobacter_pylori_Shi112	1
Hepatitis_B_virus	0
Hepatitis_E_virus	0
Hepatitis_delta_virus	0
Herpes_simplex_virus_unknown_type	0
Histoplasma_capsulatum	0
Human_adenovirus_1	0
Human_adenovirus_11	0
Human_adenovirus_11+34	0
Human_adenovirus_11a	0
Human_adenovirus_11p	0
Human_adenovirus_12	0
Human_adenovirus_14	0
Human_adenovirus_14a	0
Human_adenovirus_14p	0
Human_adenovirus_14p1	0
Human_adenovirus_15	0
Human_adenovirus_15/H9	0
Human_adenovirus_16	0
Human_adenovirus_16p	0
Human_adenovirus_17	0
Human_adenovirus_18	0
Human_adenovirus_19	0
Human_adenovirus_19C	0
Human_adenovirus_19a	0
Human_adenovirus_19p	0
Human_adenovirus_1_strain_Adenoid_71	0
Human_adenovirus_2	0
Human_adenovirus_20	0
Human_adenovirus_21	0
Human_adenovirus_21a	0
Human_adenovirus_22	0
Human_adenovirus_22H8	0
Human_adenovirus_23	0
Human_adenovirus_24	0
Human_adenovirus_25	0
Human_adenovirus_26	0
Human_adenovirus_27	0
Human_adenovirus_28	0
Human_adenovirus_29	0
Human_adenovirus_3+11p	0
Human_adenovirus_3+7	0
Human_adenovirus_30	0
Human_adenovirus_31	0
Human_adenovirus_32	0
Human_adenovirus_33	0
Human_adenovirus_34	0
Human_adenovirus_34a	0
Human_adenovirus_35	0
Human_adenovirus_35+11	0
Human_adenovirus_36	0
Human_adenovirus_38	0
Human_adenovirus_38H44	0
Human_adenovirus_39	0
Human_adenovirus_3p	0
Human_adenovirus_40	0
Human_adenovirus_41	0
Human_adenovirus_41_Wisconsin	0
Human_adenovirus_42	0
Human_adenovirus_43	0
Human_adenovirus_44	0
Human_adenovirus_45	0
Human_adenovirus_46	0
Human_adenovirus_47	0
Human_adenovirus_48	0
Human_adenovirus_49	0
Human_adenovirus_4a	0
Human_adenovirus_4p	0
Human_adenovirus_5	0
Human_adenovirus_50	0
Human_adenovirus_50_prototype_strain_Wan	0
Human_adenovirus_51	0
Human_adenovirus_52	0
Human_adenovirus_53	0
Human_adenovirus_54	0
Human_adenovirus_55	0
Human_adenovirus_56	0
Human_adenovirus_57	0
Human_adenovirus_58	0
