Node	NumberOfAssignedReads
Actinobacillus_equuli	0
Actinobacillus_pleuropneumoniae	0
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	2
Aspergillus_fumigatus	0
Bartonella_bacilliformis	0
Bartonella_henselae	0
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella_bronchialis	40
Bordetella_bronchiseptica	32
Bordetella_genomosp._13	36
Bordetella_pertussis	19
Bordetella_pertussis_137	1
Bordetella_petrii	48
Bordetella_trematum	34
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_afzelii_K78	1
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	0
Brucella_canis	0
Brucella_melitensis	0
Brucella_microti	0
Brucella_ovis	0
Brucella_suis	4
Burkholderia_cepacia	67
Burkholderia_cepacia_ATCC_25416	19
Burkholderia_cepacia_JBK9	28
Burkholderia_gladioli	72
Burkholderia_gladioli_BSR3	20
Burkholderia_gladioli_pv._gladioli	82
Burkholderia_mallei	9
Burkholderia_mallei_NCTC_10229	1
Burkholderia_multivorans	88
Burkholderia_multivorans_ATCC_17616	51
Burkholderia_multivorans_ATCC_BAA-247	36
Burkholderia_pseudomallei	126
Burkholderia_pseudomallei_1106b	4
Burkholderia_pseudomallei_1710a	1
Burkholderia_pseudomallei_7894	6
Burkholderia_pseudomallei_B03	7
Burkholderia_pseudomallei_MSHR2543	2
Burkholderia_pseudomallei_MSHR346	4
Burkholderia_pseudomallei_MSHR435	8
Burkholderia_pseudomallei_NCTC_13179	5
Burkholderia_pseudomallei_Pasteur_52237	1
Campylobacter_coli	1
Campylobacter_coli_RM1875	1
Campylobacter_fetus	0
Campylobacter_gracilis	7
Campylobacter_showae	4
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pecorum_P787	2
Chlamydia_pneumoniae	0
Chlamydia_pneumoniae_AR39	1
Chlamydia_psittaci	0
Chlamydia_suis	1
Chlamydia_trachomatis	0
Corynebacterium_ammoniagenes	3
Corynebacterium_amycolatum	1
Corynebacterium_bovis	39
Corynebacterium_crudilactis	0
Corynebacterium_diphtheriae	1
Corynebacterium_diphtheriae_HC03	1
Corynebacterium_diphtheriae_HC04	1
Corynebacterium_jeikeium	4
Corynebacterium_jeikeium_K411	7
Corynebacterium_kroppenstedtii	11
Corynebacterium_kroppenstedtii_DSM_44385	5
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	20
Corynebacterium_matruchotii	9
Corynebacterium_minutissimum	11
Corynebacterium_pseudotuberculosis	0
Corynebacterium_pseudotuberculosis_Cp162	2
Corynebacterium_renale	4
Corynebacterium_segmentosum	2
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	51
Corynebacterium_stationis	7
Corynebacterium_striatum	9
Corynebacterium_urealyticum	23
Corynebacterium_ureicelerivorans	14
Corynebacterium_xerosis	22
Cowpox_virus	0
Coxiella_burnetii	3
Coxiella_burnetii_str._Schperling	1
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Ehrlichia_canis_str._Jake	1
Enterococcus_avium	1
Enterococcus_casseliflavus	0
Enterococcus_casseliflavus_EC20	1
Enterococcus_cecorum	3
Enterococcus_durans	2
Enterococcus_faecalis	0
Enterococcus_faecium	1
Enterococcus_faecium_ATCC_8459_=_NRRL_B-2354	1
Enterococcus_hirae	1
Enterococcus_mundtii	0
Enterovirus_B	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0
Equine_rhinitis_A_virus	0
Erysipelothrix_rhusiopathiae	2
Erythroparvovirus	0
Escherichia_coli	10
Escherichia_coli_O111	0
Escherichia_coli_O157:H7	0
Escherichia_coli_O26	0
Escherichia_coli_O7:K1_str._CE10	1
Escherichia_coli_str._K-12_substr._MG1655	2
Francisella_tularensis	7
Fusobacterium	4
Fusobacterium_gastrosuis	1
Fusobacterium_gonidiaformans_ATCC_25563	2
Fusobacterium_hwasookii	2
Fusobacterium_hwasookii_ChDC_F206	2
Fusobacterium_necrophorum	3
Fusobacterium_necrophorum_subsp._funduliforme	2
Fusobacterium_nucleatum	1
Fusobacterium_nucleatum_subsp._animalis_7_1	1
Fusobacterium_nucleatum_subsp._nucleatum_ChDC_F316	2
Fusobacterium_nucleatum_subsp._polymorphum	3
Fusobacterium_nucleatum_subsp._polymorphum_ATCC_10953	2
