Node	NumberOfAssignedReads
Actinobacillus_equuli	0
Actinobacillus_pleuropneumoniae	1
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	0
Aspergillus_fumigatus	0
Bartonella_bacilliformis	0
Bartonella_henselae	0
Bartonella_quintana	0
Bartonella_quintana_RM-11	2
Blastomyces_dermatitidis	0
Bordetella_bronchialis	7
Bordetella_bronchiseptica	6
Bordetella_genomosp._13	15
Bordetella_pertussis	1
Bordetella_pertussis_137	1
Bordetella_petrii	13
Bordetella_trematum	5
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	0
Brucella_canis	0
Brucella_melitensis	0
Brucella_microti	0
Brucella_ovis	0
Brucella_suis	0
Burkholderia_cepacia	1968
Burkholderia_cepacia_ATCC_25416	1033
Burkholderia_cepacia_JBK9	946
Burkholderia_gladioli	767
Burkholderia_gladioli_BSR3	203
Burkholderia_gladioli_pv._gladioli	512
Burkholderia_mallei	28
Burkholderia_mallei_NCTC_10229	8
Burkholderia_mallei_NCTC_10247	5
Burkholderia_multivorans	4692
Burkholderia_multivorans_ATCC_17616	1479
Burkholderia_multivorans_ATCC_BAA-247	1509
Burkholderia_pseudomallei	1382
Burkholderia_pseudomallei_1106b	17
Burkholderia_pseudomallei_1710a	4
Burkholderia_pseudomallei_1710b	5
Burkholderia_pseudomallei_7894	64
Burkholderia_pseudomallei_B03	11
Burkholderia_pseudomallei_MSHR1153	26
Burkholderia_pseudomallei_MSHR2543	21
Burkholderia_pseudomallei_MSHR346	133
Burkholderia_pseudomallei_MSHR435	16
Burkholderia_pseudomallei_NCTC_13179	15
Burkholderia_pseudomallei_Pasteur_52237	5
Campylobacter_coli	0
Campylobacter_coli_RM4661	2
Campylobacter_fetus	0
Campylobacter_fetus_subsp._testudinum_Sp3	1
Campylobacter_gracilis	0
Campylobacter_showae	0
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_psittaci	0
Chlamydia_suis	1
Chlamydia_trachomatis	0
Corynebacterium_ammoniagenes	0
Corynebacterium_amycolatum	1
Corynebacterium_bovis	0
Corynebacterium_crudilactis	0
Corynebacterium_diphtheriae	0
Corynebacterium_diphtheriae_NCTC_13129	1
Corynebacterium_jeikeium	1
Corynebacterium_jeikeium_K411	1
Corynebacterium_kroppenstedtii	0
Corynebacterium_kroppenstedtii_DSM_44385	2
Corynebacterium_maris	0
Corynebacterium_matruchotii	11
Corynebacterium_minutissimum	1
Corynebacterium_pseudotuberculosis	0
Corynebacterium_renale	0
Corynebacterium_segmentosum	1
Corynebacterium_sphenisci	0
Corynebacterium_stationis	1
Corynebacterium_striatum	2
Corynebacterium_urealyticum	0
Corynebacterium_ureicelerivorans	9
Corynebacterium_xerosis	0
Cowpox_virus	0
Coxiella_burnetii	0
Coxiella_burnetii_str._Schperling	1
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Enterococcus_avium	0
Enterococcus_casseliflavus	1
Enterococcus_cecorum	20
Enterococcus_durans	1
Enterococcus_faecalis	5
Enterococcus_faecalis_R712	1
Enterococcus_faecium	4
Enterococcus_hirae	0
Enterococcus_mundtii	0
Enterovirus_B	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0
Equine_rhinitis_A_virus	0
Erysipelothrix_rhusiopathiae	2
Erythroparvovirus	0
Escherichia_coli	4
Escherichia_coli_FAP1	1
Escherichia_coli_O111	0
Escherichia_coli_O157:H7	0
Escherichia_coli_O26	0
Francisella_tularensis	3
Fusobacterium	7
Fusobacterium_gastrosuis	1
Fusobacterium_hwasookii_ChDC_F206	1
Fusobacterium_nucleatum	0
Fusobacterium_nucleatum_subsp._polymorphum	1
Fusobacterium_nucleatum_subsp._polymorphum_ATCC_10953	1
Fusobacterium_pseudoperiodonticum	5
Goatpox_virus	0
Haemophilus_influenzae	3
Haemophilus_influenzae_CGSHiCZ412602	1
Haemophilus_influenzae_KR494	1
Haemophilus_influenzae_R2866	1
Helicobacter_cinaedi	0
Helicobacter_pylori	3
Hepatitis_B_virus	0
Hepatitis_E_virus	0
Hepatitis_delta_virus	0
Human_adenovirus_1	0
Human_adenovirus_2	0
Human_adenovirus_35	0
Human_adenovirus_5	0
Human_adenovirus_54	0
Human_adenovirus_7	0
Human_alphaherpesvirus_1	0
Human_alphaherpesvirus_2	0
Human_alphaherpesvirus_3	0
Human_gammaherpesvirus_4	0
Human_herpesvirus_4_type_2	0
Human_mastadenovirus_C	0
JC_polyomavirus	0
Klebsiella_aerogenes	2
Klebsiella_aerogenes_EA1509E	4
Klebsiella_michiganensis	1
Klebsiella_oxytoca	0
Klebsiella_pneumoniae	10
Klebsiella_pneumoniae_subsp._pneumoniae	3
Klebsiella_pneumoniae_subsp._rhinoscleromatis	0
Legionella_anisa	5
Legionella_lansingensis	5
Legionella_pneumophila	13
Legionella_pneumophila_str._Corby	1
Legionella_pneumophila_subsp._fraseri	9
Legionella_pneumophila_subsp._pascullei	1
Legionella_pneumophila_subsp._pneumophila	9
Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1	2
Leptospira_alexanderi	0
Leptospira_alstonii	0
Leptospira_biflexa	0
Leptospira_biflexa_serovar_Patoc	1
Leptospira_borgpetersenii	0
Leptospira_broomii	0
Leptospira_fainei	0
Leptospira_inadai	0
Leptospira_interrogans	0
Leptospira_interrogans_serovar_Canicola	1
Leptospira_kirschneri	0
Leptospira_kmetyi	1
Leptospira_licerasiae	0
Leptospira_noguchii	1
Leptospira_santarosai	0
Leptospira_weilii	0
Leptospira_wolffii	0
Listeria_monocytogenes	0
Lumpy_skin_disease_virus	0
Lymphocryptovirus	0
Mannheimia_haemolytica	1
Measles_morbillivirus	0
Methanobrevibacter_oralis	0
Moraxella_catarrhalis	1
Moraxella_catarrhalis_BBH18	3
Morbillivirus	0
Mycobacterium_avium	8
Mycobacterium_avium_subsp._avium	1
Mycobacterium_avium_subsp._hominissuis	8
Mycobacterium_canettii	0
Mycobacterium_colombiense	0
Mycobacterium_colombiense_CECT_3035	6
Mycobacterium_intracellulare	4
Mycobacterium_intracellulare_subsp._yongonense	6
Mycobacterium_kansasii	2
Mycobacterium_leprae	0
Mycobacterium_marseillense	2
Mycobacterium_sp._JS623	4
Mycobacterium_sp._YC-RL4	6
Mycobacterium_tuberculosis	1
Mycobacterium_tuberculosis_KZN_1435	1
Mycobacterium_tuberculosis_complex	2
Mycobacterium_tuberculosis_variant_africanum	0
Mycobacterium_tuberculosis_variant_bovis	0
Mycobacteroides_abscessus	1
Mycoplasma_haemocanis	0
Mycoplasma_haemofelis	0
Mycoplasma_mycoides	0
Mycoplasma_ovipneumoniae	0
Mycoplasma_pneumoniae	0
Neisseria_elongata	0
Neisseria_elongata_subsp._glycolytica	2
Neisseria_gonorrhoeae	4
Neisseria_gonorrhoeae_NG-k51.05	1
Neisseria_meningitidis	4
Neisseria_meningitidis_serogroup_B	1
Neisseria_mucosa	5
Neisseria_sicca	9
Neisseria_subflava	5
Neisseria_weaveri	1
Orthohepadnavirus	0
Orthopoxvirus	0
Paraavulavirus	0
Parvimonas_micra	1
Pasteurella_multocida	0
Pasteurella_multocida_subsp._multocida	1
Peptostreptococcus_anaerobius	0
Polyomaviridae	0
Porphyromonas_gingivalis	1
Porphyromonas_gingivalis_AJW4	1
Porphyromonas_gingivalis_W83	0
Rickettsia_africae	0
Rickettsia_akari	0
Rickettsia_akari_str._Hartford	2
Rickettsia_conorii	0
Rickettsia_felis	0
Rickettsia_japonica	0
Rickettsia_prowazekii	0
Rickettsia_prowazekii_str._Breinl	1
Rickettsia_rickettsii	0
Rickettsia_sibirica	0
Rickettsia_typhi	0
Salmonella_enterica	3
Salmonella_enterica_subsp._enterica	1
Salmonella_enterica_subsp._enterica_serovar_Typhimurium	0
Salmonella_enterica_subsp._enterica_serovar_Weltevreden	1
Sheeppox_virus	0
Shigella_boydii	0
Shigella_dysenteriae	0
Shigella_flexneri	0
Shigella_sonnei	1
Simian_virus_12	0
Staphylococcus_aureus	7
Staphylococcus_cohnii	2
Staphylococcus_epidermidis	46
Staphylococcus_epidermidis_PM221	2
Staphylococcus_equorum	0
Staphylococcus_hominis	5
Staphylococcus_hominis_subsp._hominis	23
Staphylococcus_nepalensis	0
Staphylococcus_saprophyticus	2
Staphylococcus_simulans	0
Staphylococcus_succinus	0
Streptococcus_agalactiae	0
Streptococcus_anginosus	0
Streptococcus_canis	0
Streptococcus_cristatus	0
Streptococcus_dysgalactiae	1
Streptococcus_equi	0
Streptococcus_gallolyticus	1
Streptococcus_gordonii	6
Streptococcus_gordonii_str._Challis_substr._CH1	0
Streptococcus_intermedius	0
Streptococcus_lutetiensis	0
Streptococcus_milleri	1
Streptococcus_mitis	18
Streptococcus_mitis_B6	1
Streptococcus_mutans	0
Streptococcus_oralis	12
Streptococcus_oralis_Uo5	2
Streptococcus_oralis_subsp._tigurinus	2
Streptococcus_parauberis	0
Streptococcus_pneumoniae	5
Streptococcus_pyogenes	0
Streptococcus_salivarius	3
Streptococcus_salivarius_JIM8777	1
Streptococcus_sanguinis	4
Streptococcus_sanguinis_SK36	2
Streptococcus_sp._HSISM1	0
Streptococcus_suis	1
Streptococcus_thermophilus	7
Streptococcus_thermophilus_1F8CT	1
