Node	NumberOfAssignedReads
African_swine_fever_virus	0
Aspergillus_fumigatus	0
BK_virus_strain_AS	0
BK_virus_strain_GS	0
BK_virus_variant_RF	0
Bacillus_anthracis	1
Bacillus_cereus	1
Bacillus_cereus_Rock3-28	1
Bacillus_cereus_Rock3-29	1
Bacillus_cereus_Rock3-44	3
Bacillus_cereus_group	2
Bacillus_cytotoxicus	5
Bacillus_pseudomycoides	1
Bacillus_pseudomycoides_DSM_12442	1
Bacillus_wiedmannii	1
Bartonella_bacilliformis	1
Bartonella_henselae	1
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella	366
Bordetella_avium_197N	14
Bordetella_bronchialis	87
Bordetella_bronchiseptica	64
Bordetella_flabilis	67
Bordetella_genomosp._13	96
Bordetella_genomosp._6	57
Bordetella_genomosp._8	69
Bordetella_genomosp._9	90
Bordetella_hinzii	108
Bordetella_holmesii	20
Bordetella_parapertussis	23
Bordetella_pertussis	37
Bordetella_pertussis_137	14
Bordetella_pertussis_18323	3
Bordetella_petrii	85
Bordetella_pseudohinzii	51
Bordetella_sp._H567	98
Bordetella_sp._HZ20	0
Bordetella_sp._N	67
Bordetella_trematum	65
Borrelia	0
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliaceae	2
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Brucella	306
Brucella_abortus	4
Brucella_abortus_bv._6_str._870	2
Brucella_canis	0
Brucella_inopinata	5
Brucella_melitensis	0
Brucella_microti	0
Brucella_ovis	0
Brucella_ovis_ATCC_25840	9
Brucella_pinnipedialis	0
Brucella_sp._09RB8471	8
Brucella_sp._09RB8910	1
Brucella_sp._10RB9215	7
Brucella_sp._141012304	0
Brucella_sp._2002734562	3
Brucella_sp._2280	3
Brucella_sp._BO2	5
Brucella_suis	0
Brucella_suis_bv._2	2
Brucella_vulpis	0
Brucellaceae	10
Burkholderia_cepacia	131
Burkholderia_cepacia_ATCC_25416	44
Burkholderia_cepacia_JBK9	50
Burkholderia_gladioli	281
Burkholderia_gladioli_BSR3	59
Burkholderia_gladioli_pv._gladioli	263
Burkholderia_mallei	7
Burkholderia_multivorans	224
Burkholderia_multivorans_ATCC_17616	49
Burkholderia_multivorans_ATCC_BAA-247	66
Burkholderia_pseudomallei	153
Burkholderia_pseudomallei_1106b	50
Burkholderia_pseudomallei_1710a	7
Burkholderia_pseudomallei_1710b	3
Burkholderia_pseudomallei_7894	6
Burkholderia_pseudomallei_B03	17
Burkholderia_pseudomallei_MSHR1153	4
Burkholderia_pseudomallei_MSHR2543	12
Burkholderia_pseudomallei_MSHR346	7
Burkholderia_pseudomallei_MSHR435	7
Burkholderia_pseudomallei_NCTC_13179	7
Burkholderia_pseudomallei_Pasteur_52237	4
Burkholderia_sp._OLGA172	0
Campylobacter_coli	1
Campylobacter_gracilis	3
Campylobacter_showae	4
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_psittaci	0
Chlamydia_trachomatis	0
Clostridium	50
Clostridium_aceticum	1
Clostridium_acetobutylicum_EA_2018	1
Clostridium_baratii_str._Sullivan	1
Clostridium_beijerinckii	2
Clostridium_bornimense	2
Clostridium_botulinum	1
Clostridium_botulinum_BKT015925	0
Clostridium_botulinum_E3_str._Alaska_E43	0
Clostridium_butyricum	0
Clostridium_chauvoei	1
Clostridium_cochlearium	2
Clostridium_estertheticum	0
Clostridium_formicaceticum	1
Clostridium_gasigenes	1
Clostridium_isatidis	1
Clostridium_kluyveri	4
Clostridium_novyi	0
Clostridium_pasteurianum_BC1	4
Clostridium_perfringens	2
Clostridium_saccharoperbutylacetonicum	1
Clostridium_septicum	2
Clostridium_sp._AWRP	2
Clostridium_sp._BNL1100	2
Clostridium_sp._C1	1
Clostridium_sp._JN-9	2
Clostridium_sp._SY8519	4
Clostridium_sporogenes	0
Clostridium_tetani	0
Clostridium_tetani_12124569	1
Clostridium_tetani_E88	0
Clostridium_tyrobutyricum	2
Coccidioides_immitis	0
Coccidioides_posadasii	0
Corynebacterium_ammoniagenes	2
Corynebacterium_crudilactis	6
Corynebacterium_diphtheriae	8
Corynebacterium_diphtheriae_NCTC_13129	2
Corynebacterium_glutamicum	9
Corynebacterium_glutamicum_K051	1
Corynebacterium_glutamicum_MB001	1
Corynebacterium_glutamicum_SCgG1	1
Corynebacterium_glyciniphilum	0
Corynebacterium_glyciniphilum_AJ_3170	26
Corynebacterium_jeikeium	17
Corynebacterium_jeikeium_K411	12
Corynebacterium_kroppenstedtii	41
Corynebacterium_kroppenstedtii_DSM_44385	40
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	41
Corynebacterium_matruchotii	19
Corynebacterium_segmentosum	8
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	166
Corynebacterium_stationis	3
Corynebacterium_urealyticum	23
Corynebacterium_ureicelerivorans	14
Corynebacterium_variabile	0
Corynebacterium_variabile_DSM_44702	34
Corynebacterium_xerosis	63
Cowpox-Vaccinia_virus	0
Cowpox_virus	0
Coxiella_burnetii	26
Coxiella_burnetii_Dugway_5J108-111	3
Coxiella_burnetii_str._Schperling	1
Cryptococcus_gattii_species_complex	0
Cryptococcus_neoformans	0
Cynomolgus_Epstein-Barr_Virus_A4	0
Cynomolgus_Epstein-Barr_Virus_Si-IIA	0
Cynomolgus_Epstein-Barr_Virus_TsB-B6	0
Ehrlichia_canis	0
Enterobius_vermicularis	49
Enterococcus_avium	0
Enterococcus_casseliflavus	1
Enterococcus_cecorum	0
Enterococcus_durans	0
Enterococcus_faecalis	0
Enterococcus_faecium	3
Enterococcus_faecium_Com15	1
Enterococcus_hirae	0
Enterococcus_mundtii	0
Epstein-barr_virus_strain_ag876	0
Epstein-barr_virus_strain_p3hr-1	0
Erysipelothrix_rhusiopathiae	0
Escherichia_coli	36
Escherichia_coli_O111	0
Escherichia_coli_O139	1
Escherichia_coli_O157:H7	1
Escherichia_coli_O25b:H4	2
Escherichia_coli_O26	0
Francisella_tularensis	1
Francisella_tularensis_subsp._novicida	1
Fusobacterium	5
Fusobacterium_gastrosuis	2
Fusobacterium_nucleatum	0
Fusobacterium_nucleatum_subsp._vincentii	1
Fusobacterium_periodonticum	1
Fusobacterium_pseudoperiodonticum	1
Fusobacterium_ulcerans_ATCC_49185	3
Fusobacterium_varium	2
Haemophilus_influenzae	2
Haemophilus_influenzae_Rd_KW20	0
Haemophilus_parainfluenzae	6
Helicobacter_cinaedi	0
Helicobacter_pylori	13
Helicobacter_pylori_Shi112	2
Hepatitis_B_virus	0
Hepatitis_E_virus	0
Hepatitis_delta_virus	0
Herpes_simplex_virus_unknown_type	0
Histoplasma_capsulatum	0
Human_adenovirus_1	0
Human_adenovirus_11	0
Human_adenovirus_11+34	0
Human_adenovirus_11a	0
Human_adenovirus_11p	0
Human_adenovirus_12	0
Human_adenovirus_14	0
Human_adenovirus_14a	0
Human_adenovirus_14p	0
Human_adenovirus_14p1	0
Human_adenovirus_15	0
Human_adenovirus_15/H9	0
Human_adenovirus_16	0
Human_adenovirus_16p	0
Human_adenovirus_17	0
Human_adenovirus_18	0
Human_adenovirus_19	0
Human_adenovirus_19C	0
Human_adenovirus_19a	0
Human_adenovirus_19p	0
Human_adenovirus_1_strain_Adenoid_71	0
Human_adenovirus_2	0
Human_adenovirus_20	0
Human_adenovirus_21	0
Human_adenovirus_21a	0
Human_adenovirus_22	0
Human_adenovirus_22H8	0
Human_adenovirus_23	0
Human_adenovirus_24	0
Human_adenovirus_25	0
Human_adenovirus_26	0
Human_adenovirus_27	0
Human_adenovirus_28	0
Human_adenovirus_29	0
Human_adenovirus_3+11p	0
Human_adenovirus_3+7	0
Human_adenovirus_30	0
Human_adenovirus_31	0
Human_adenovirus_32	0
Human_adenovirus_33	0
Human_adenovirus_34	0
Human_adenovirus_34a	0
Human_adenovirus_35	0
Human_adenovirus_35+11	0
Human_adenovirus_36	0
Human_adenovirus_38	0
Human_adenovirus_38H44	0
Human_adenovirus_39	0
Human_adenovirus_3p	0
Human_adenovirus_40	0
Human_adenovirus_41	0
Human_adenovirus_41_Wisconsin	0
Human_adenovirus_42	0
Human_adenovirus_43	0
Human_adenovirus_44	0
Human_adenovirus_45	0
Human_adenovirus_46	0
Human_adenovirus_47	0
Human_adenovirus_48	0
Human_adenovirus_49	0
Human_adenovirus_4a	0
Human_adenovirus_4p	0
Human_adenovirus_5	0
