Node	NumberOfAssignedReads
Actinobacillus_equuli	303
Actinobacillus_pleuropneumoniae	974
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	161
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	199
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	219
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	20
Aspergillus_fumigatus	0
Bartonella_bacilliformis	0
Bartonella_henselae	2
Bartonella_quintana	1
Bartonella_quintana_RM-11	1
Blastomyces_dermatitidis	0
Bordetella_bronchialis	103
Bordetella_bronchiseptica	61
Bordetella_genomosp._13	106
Bordetella_pertussis	30
Bordetella_pertussis_137	7
Bordetella_pertussis_18323	4
Bordetella_petrii	77
Bordetella_trematum	51
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	2
Brucella_abortus_bv._6_str._870	2
Brucella_canis	0
Brucella_melitensis	0
Brucella_microti	0
Brucella_microti_CCM_4915	1
Brucella_ovis	0
Brucella_ovis_ATCC_25840	4
Brucella_suis	4
Burkholderia_cepacia	182
Burkholderia_cepacia_ATCC_25416	36
Burkholderia_cepacia_JBK9	65
Burkholderia_gladioli	276
Burkholderia_gladioli_BSR3	50
Burkholderia_gladioli_pv._gladioli	248
Burkholderia_mallei	11
Burkholderia_mallei_NCTC_10247	3
Burkholderia_multivorans	294
Burkholderia_multivorans_ATCC_17616	82
Burkholderia_multivorans_ATCC_BAA-247	110
Burkholderia_pseudomallei	159
Burkholderia_pseudomallei_1106b	13
Burkholderia_pseudomallei_1710a	3
Burkholderia_pseudomallei_1710b	8
Burkholderia_pseudomallei_7894	7
Burkholderia_pseudomallei_B03	8
Burkholderia_pseudomallei_MSHR1153	9
Burkholderia_pseudomallei_MSHR2543	22
Burkholderia_pseudomallei_MSHR346	3
Burkholderia_pseudomallei_MSHR435	7
Burkholderia_pseudomallei_NCTC_13179	6
Burkholderia_pseudomallei_Pasteur_52237	5
Campylobacter_coli	2
Campylobacter_coli_RM4661	1
Campylobacter_fetus	3
Campylobacter_fetus_subsp._testudinum	1
Campylobacter_fetus_subsp._testudinum_Sp3	1
Campylobacter_fetus_subsp._venerealis	1
Campylobacter_fetus_subsp._venerealis_NCTC_10354	1
Campylobacter_fetus_subsp._venerealis_str._84-112	1
Campylobacter_gracilis	5
Campylobacter_showae	36
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_felis_Fe/C-56	1
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_psittaci	0
Chlamydia_suis	0
Chlamydia_trachomatis	0
Corynebacterium_ammoniagenes	12
Corynebacterium_amycolatum	12
Corynebacterium_bovis	87
Corynebacterium_crudilactis	4
Corynebacterium_diphtheriae	20
Corynebacterium_diphtheriae_HC03	3
Corynebacterium_diphtheriae_HC04	1
Corynebacterium_jeikeium	29
Corynebacterium_jeikeium_K411	10
Corynebacterium_kroppenstedtii	6
Corynebacterium_kroppenstedtii_DSM_44385	14
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	48
Corynebacterium_matruchotii	29
Corynebacterium_minutissimum	6
Corynebacterium_pseudotuberculosis	10
Corynebacterium_pseudotuberculosis_Cp162	6
Corynebacterium_renale	17
Corynebacterium_segmentosum	9
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	239
Corynebacterium_stationis	5
Corynebacterium_striatum	28
Corynebacterium_urealyticum	36
Corynebacterium_ureicelerivorans	39
Corynebacterium_xerosis	87
Cowpox_virus	0
Coxiella_burnetii	21
Coxiella_burnetii_Dugway_5J108-111	2
Coxiella_burnetii_str._Schperling	3
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Ehrlichia_canis_str._Jake	2
Enterococcus_avium	15
Enterococcus_casseliflavus	9
Enterococcus_casseliflavus_EC20	1
Enterococcus_cecorum	15
Enterococcus_durans	8
Enterococcus_faecalis	24
Enterococcus_faecalis_62	1
Enterococcus_faecalis_ATCC_29212	1
Enterococcus_faecalis_R712	1
Enterococcus_faecium	28
Enterococcus_hirae	4
Enterococcus_hirae_ATCC_9790	2
Enterococcus_mundtii	8
Enterovirus_B	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0
Equine_rhinitis_A_virus	0
Erysipelothrix_rhusiopathiae	3
Erysipelothrix_rhusiopathiae_str._Fujisawa	6
Erythroparvovirus	0
Escherichia_coli	66
Escherichia_coli_ER2796	1
Escherichia_coli_M8	1
Escherichia_coli_O111	0
Escherichia_coli_O157:H7	2
Escherichia_coli_O25:H4	2
Escherichia_coli_O25:NM	1
Escherichia_coli_O26	0
Escherichia_coli_O39:NM_str._F8704-2	1
Escherichia_coli_PMV-1	1
Francisella_tularensis	5
Francisella_tularensis_subsp._novicida	1
Fusobacterium	1400
Fusobacterium_canifelinum	242
Fusobacterium_gastrosuis	89
Fusobacterium_gonidiaformans_ATCC_25563	12
Fusobacterium_hwasookii	125
Fusobacterium_hwasookii_ChDC_F174	74
Fusobacterium_hwasookii_ChDC_F206	58
Fusobacterium_mortiferum_ATCC_9817	8
Fusobacterium_necrophorum	1271
Fusobacterium_necrophorum_subsp._funduliforme	1638
Fusobacterium_necrophorum_subsp._necrophorum	1082
Fusobacterium_nucleatum	443
Fusobacterium_nucleatum_subsp._animalis	540
Fusobacterium_nucleatum_subsp._animalis_21_1A	43
Fusobacterium_nucleatum_subsp._animalis_4_8	50
Fusobacterium_nucleatum_subsp._animalis_7_1	80
Fusobacterium_nucleatum_subsp._nucleatum	68
Fusobacterium_nucleatum_subsp._nucleatum_ATCC_23726	78
Fusobacterium_nucleatum_subsp._nucleatum_ChDC_F316	73
Fusobacterium_nucleatum_subsp._polymorphum	280
Fusobacterium_nucleatum_subsp._polymorphum_ATCC_10953	109
Fusobacterium_nucleatum_subsp._vincentii	132
Fusobacterium_nucleatum_subsp._vincentii_3_1_27	77
Fusobacterium_nucleatum_subsp._vincentii_ChDC_F8	65
Fusobacterium_periodonticum	28
Fusobacterium_pseudoperiodonticum	160
Fusobacterium_sp._oral_taxon_203	98
Fusobacterium_ulcerans	3
Fusobacterium_ulcerans_ATCC_49185	17
Fusobacterium_varium	5
Fusobacterium_varium_ATCC_27725	9
Goatpox_virus	0
Haemophilus_influenzae	209
Haemophilus_influenzae_10810	13
Haemophilus_influenzae_2019	4
Haemophilus_influenzae_CGSHiCZ412602	11
Haemophilus_influenzae_F3031	4
Haemophilus_influenzae_F3047	3
Haemophilus_influenzae_KR494	11
Haemophilus_influenzae_R2846	1
Haemophilus_influenzae_R2866	3
Haemophilus_influenzae_biotype_aegyptius	4
Helicobacter_cinaedi	2
Helicobacter_pylori	13
Helicobacter_pylori_SNT49	1
Hepatitis_B_virus	0
Hepatitis_E_virus	0
Hepatitis_delta_virus	0
Human_adenovirus_1	0
Human_adenovirus_2	0
Human_adenovirus_35	0
Human_adenovirus_5	0
Human_adenovirus_54	0
Human_adenovirus_7	0
Human_alphaherpesvirus_1	0
Human_alphaherpesvirus_2	0
Human_alphaherpesvirus_3	0
Human_gammaherpesvirus_4	0
Human_herpesvirus_4_type_2	0
Human_mastadenovirus_C	0
JC_polyomavirus	0
Klebsiella_aerogenes	29
Klebsiella_aerogenes_EA1509E	7
