Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	2	2	3	3	Off	Off
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	1	1	3	3	Off	Off
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	2	2	4	4	Off	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	2	2	4	4	Off	Off
Bartonella_quintana	1	1	2	2	Off	Off
Bartonella_quintana_RM-11	1	1	4	4	Off	Off
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	95	95	95	95	Off	Off
Bordetella_bronchiseptica	71	71	89	89	Off	Off
Bordetella_genomosp._13	98	98	98	98	Off	Off
Bordetella_pertussis	33	33	525	525	Off	Off
Bordetella_pertussis_137	3	3	69	69	Off	Off
Bordetella_pertussis_18323	5	5	84	84	Off	Off
Bordetella_petrii	72	72	72	72	Off	Off
Bordetella_trematum	100	100	143	143	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_afzelii_K78	1	1	1	1	Off	Off
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	2	2	2	2	Off	Off
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	0	0	0	0	na	na
Brucella_suis_019	1	1	2	2	Off	Off
Burkholderia_cepacia	126	126	179	179	Off	Off
Burkholderia_cepacia_ATCC_25416	23	23	95	95	Off	Off
Burkholderia_cepacia_JBK9	43	43	51	51	Off	Off
Burkholderia_gladioli	156	156	510	510	Off	Off
Burkholderia_gladioli_BSR3	61	61	88	88	Off	Off
Burkholderia_gladioli_pv._gladioli	151	151	454	454	Off	Off
Burkholderia_mallei	24	24	59	59	Off	Off
Burkholderia_mallei_NCTC_10229	8	8	19	19	Off	Off
Burkholderia_mallei_NCTC_10247	4	4	10	10	Off	Off
Burkholderia_multivorans	217	217	523	523	Off	Off
Burkholderia_multivorans_ATCC_17616	41	41	118	118	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	59	59	156	156	Off	Off
Burkholderia_pseudomallei	102	102	405	405	Off	Off
Burkholderia_pseudomallei_1106b	4	4	7	7	Off	Off
