Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
African_swine_fever_virus	0	0	0	0	na	na
Aspergillus_fumigatus	0	0	0	0	na	na
BK_virus_strain_AS	0	0	0	0	na	na
BK_virus_strain_GS	0	0	0	0	na	na
BK_virus_variant_RF	0	0	0	0	na	na
Bacillus_albus	1	1	2	2	Off	Off
Bacillus_anthracis	0	0	0	0	na	na
Bacillus_bombysepticus_str._Wang	1	1	1	1	Off	Off
Bacillus_cereus	3	3	3	3	Off	Off
Bacillus_cereus_AH1273	1	1	1	1	Off	Off
Bacillus_cereus_AH676	1	1	2	2	Off	Off
Bacillus_cereus_ATCC_4342	1	1	1	1	Off	Off
Bacillus_cereus_BDRD-Cer4	1	1	1	1	Off	Off
Bacillus_cereus_Rock3-28	3	3	3	3	Off	Off
Bacillus_cereus_Rock3-44	4	4	6	6	Off	Off
Bacillus_cereus_group	39	39	173	173	Off	Off
Bacillus_cytotoxicus	25	25	46	46	Off	Off
Bacillus_luti	1	1	2	2	Off	Off
Bacillus_mycoides	21	21	38	38	Off	Off
Bacillus_nitratireducens	2	2	3	3	Off	Off
Bacillus_pacificus	3	3	3	3	Off	Off
Bacillus_pseudomycoides	29	29	36	36	Off	Off
Bacillus_pseudomycoides_DSM_12442	12	12	33	33	Off	Off
Bacillus_sp._HBCD-sjtu	1	1	1	1	Off	Off
Bacillus_sp._JAS24-2	1	1	1	1	Off	Off
Bacillus_thuringiensis_serovar_chinensis_CT-43	1	1	1	1	Off	Off
Bacillus_thuringiensis_serovar_galleriae	5	5	5	5	Off	Off
Bacillus_thuringiensis_serovar_monterrey_BGSC_4AJ1	3	3	4	4	Off	Off
Bacillus_toyonensis_BCT-7112	1	1	1	1	Off	Off
Bacillus_wiedmannii	10	10	12	12	Off	Off
Bartonella_bacilliformis	1	1	1	1	Off	Off
Bartonella_henselae	2	2	4	4	Off	Off
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella	410	410	5268	5268	Off	Off
Bordetella_avium_197N	16	16	16	16	Off	Off
Bordetella_bronchialis	138	138	144	144	Off	Off
Bordetella_bronchiseptica	103	103	139	139	Off	Off
Bordetella_flabilis	126	126	128	128	Off	Off
Bordetella_genomosp._13	164	164	168	168	Off	Off
Bordetella_genomosp._6	64	64	64	64	Off	Off
Bordetella_genomosp._8	111	111	111	111	Off	Off
Bordetella_genomosp._9	87	87	87	87	Off	Off
Bordetella_hinzii	179	179	269	269	Off	Off
Bordetella_holmesii	21	21	44	44	Off	Off
Bordetella_parapertussis	19	19	26	26	Off	Off
Bordetella_pertussis	29	29	235	235	Off	Off
Bordetella_pertussis_137	6	6	75	75	Off	Off
Bordetella_pertussis_18323	3	3	9	9	Off	Off
Bordetella_petrii	130	130	130	130	Off	Off
Bordetella_pseudohinzii	76	76	76	76	Off	Off
Bordetella_sp._H567	131	131	131	131	Off	Off
Bordetella_sp._HZ20	0	0	0	0	na	na
Bordetella_sp._N	99	99	99	99	Off	Off
Bordetella_trematum	98	98	142	142	Off	Off
Borrelia	0	0	0	0	na	na
Borrelia_coriaceae_ATCC_43381	2	2	2	2	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliaceae	3	3	26	26	Off	Off
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Brucella	450	450	1819	1819	Off	Off
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	1	1	1	1	Off	Off
Brucella_inopinata	12	12	14	14	Off	Off
Brucella_melitensis	2	2	2	2	Off	Off
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_ovis_ATCC_25840	10	10	10	10	Off	Off
Brucella_pinnipedialis	0	0	0	0	na	na
Brucella_sp._09RB8471	15	15	19	19	Off	Off
Brucella_sp._09RB8910	8	8	10	10	Off	Off
Brucella_sp._10RB9215	13	13	15	15	Off	Off
Brucella_sp._141012304	0	0	0	0	na	na
Brucella_sp._2280	6	6	9	9	Off	Off
Brucella_sp._BO2	8	8	14	14	Off	Off
Brucella_suis	1	1	1	1	Off	Off
Brucella_vulpis	0	0	0	0	na	na
Brucellaceae	1	1	10	10	Off	Off
Burkholderia_cepacia	269	269	436	436	Off	Off
Burkholderia_cepacia_ATCC_25416	122	122	559	559	Off	Off
Burkholderia_cepacia_JBK9	131	131	165	165	Off	Off
Burkholderia_gladioli	360	360	1160	1160	Off	Off
Burkholderia_gladioli_BSR3	79	79	127	127	Off	Off
Burkholderia_gladioli_pv._gladioli	299	299	811	811	Off	Off
Burkholderia_mallei	11	11	16	16	Off	Off
Burkholderia_mallei_NCTC_10229	3	3	3	3	Off	Off
Burkholderia_mallei_NCTC_10247	5	5	20	20	Off	Off
Burkholderia_multivorans	674	674	1939	1939	Off	Off
Burkholderia_multivorans_ATCC_17616	159	159	584	584	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	186	186	519	519	Off	Off
Burkholderia_pseudomallei	246	246	1297	1297	Off	Off
Burkholderia_pseudomallei_1106b	13	13	44	44	Off	Off
Burkholderia_pseudomallei_1710a	21	21	58	58	Off	Off
Burkholderia_pseudomallei_1710b	1	1	1	1	Off	Off
Burkholderia_pseudomallei_7894	12	12	34	34	Off	Off
Burkholderia_pseudomallei_B03	9	9	13	13	Off	Off
Burkholderia_pseudomallei_MSHR1153	2	2	6	6	Off	Off
Burkholderia_pseudomallei_MSHR2543	7	7	16	16	Off	Off
Burkholderia_pseudomallei_MSHR346	10	10	17	17	Off	Off
Burkholderia_pseudomallei_MSHR435	1	1	1	1	Off	Off
Burkholderia_pseudomallei_NCTC_13179	7	7	45	45	Off	Off
Burkholderia_pseudomallei_Pasteur_52237	3	3	9	9	Off	Off
Burkholderia_sp._OLGA172	0	0	0	0	na	na
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_gracilis	7	7	12	12	Off	Off
Campylobacter_showae	7	7	7	7	Off	Off
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_muridarum	0	0	0	0	na	na
Chlamydia_pecorum	0	0	0	0	na	na
Chlamydia_pneumoniae	0	0	0	0	na	na
Chlamydia_psittaci	0	0	0	0	na	na
Chlamydia_trachomatis	0	0	0	0	na	na
Clostridium	70	70	286	286	Off	Off
Clostridium_aceticum	1	1	2	2	Off	Off
Clostridium_argentinense	4	4	4	4	Off	Off
Clostridium_baratii	3	3	3	3	Off	Off
Clostridium_baratii_str._Sullivan	4	4	7	7	Off	Off
Clostridium_beijerinckii	1	1	1	1	Off	Off
Clostridium_beijerinckii_NRRL_B-598	3	3	3	3	Off	Off
Clostridium_bornimense	3	3	3	3	Off	Off
Clostridium_botulinum	20	20	66	66	Off	Off
Clostridium_botulinum_A	1	1	13	13	Off	Off
Clostridium_botulinum_A2_str._Kyoto	2	2	2	2	Off	Off
Clostridium_botulinum_BKT015925	1	1	2	2	Off	Off
Clostridium_botulinum_E3_str._Alaska_E43	0	0	0	0	na	na
Clostridium_butyricum	14	14	47	47	Off	Off
Clostridium_cadaveris	3	3	3	3	Off	Off
Clostridium_cellulovorans_743B	4	4	4	4	Off	Off
Clostridium_chauvoei	9	9	13	13	Off	Off
Clostridium_cochlearium	1	1	1	1	Off	Off
Clostridium_estertheticum	0	0	0	0	na	na
Clostridium_estertheticum_subsp._estertheticum	5	5	5	5	Off	Off
Clostridium_formicaceticum	1	1	1	1	Off	Off
Clostridium_gasigenes	6	6	6	6	Off	Off
Clostridium_intestinale	2	2	2	2	Off	Off
Clostridium_isatidis	4	4	4	4	Off	Off
Clostridium_novyi	0	0	0	0	na	na
Clostridium_perfringens	43	43	336	336	Off	Off
Clostridium_perfringens_ATCC_13124	2	2	17	17	Off	Off
Clostridium_perfringens_F262	5	5	25	25	Off	Off
Clostridium_perfringens_str._13	3	3	13	13	Off	Off
Clostridium_saccharobutylicum	3	3	3	3	Off	Off
Clostridium_saccharoperbutylacetonicum	4	4	5	5	Off	Off
Clostridium_septicum	9	9	11	11	Off	Off
Clostridium_sp._AWRP	3	3	3	3	Off	Off
Clostridium_sp._BNL1100	0	0	0	0	na	na
Clostridium_sp._C1	1	1	1	1	Off	Off
Clostridium_sp._C5S11	4	4	5	5	Off	Off
Clostridium_sp._DL-VIII	1	1	1	1	Off	Off
Clostridium_sp._JN-1	2	2	4	4	Off	Off
Clostridium_sp._JN-9	2	2	2	2	Off	Off
Clostridium_sp._M62/1	3	3	9	9	Off	Off
Clostridium_sp._MF28	1	1	1	1	Off	Off
Clostridium_sp._SY8519	4	4	4	4	Off	Off
Clostridium_sporogenes	7	7	7	7	Off	Off
Clostridium_taeniosporum	2	2	2	2	Off	Off
Clostridium_tetani	2	2	2	2	Off	Off
Clostridium_tetani_12124569	2	2	2	2	Off	Off
Clostridium_tetani_E88	3	3	4	4	Off	Off
Coccidioides_immitis	0	0	0	0	na	na
Coccidioides_posadasii	0	0	0	0	na	na
Corynebacterium_ammoniagenes	2	2	2	2	Off	Off
Corynebacterium_crudilactis	5	5	6	6	Off	Off
Corynebacterium_diphtheriae	6	6	15	15	Off	Off
Corynebacterium_diphtheriae_HC03	1	1	1	1	Off	Off
Corynebacterium_diphtheriae_NCTC_13129	1	1	2	2	Off	Off
Corynebacterium_glutamicum	8	8	95	95	Off	Off
Corynebacterium_glutamicum_R	3	3	3	3	Off	Off
Corynebacterium_glutamicum_SCgG2	1	1	1	1	Off	Off
Corynebacterium_glyciniphilum	0	0	0	0	na	na
Corynebacterium_glyciniphilum_AJ_3170	51	51	58	58	Off	Off
Corynebacterium_jeikeium	28	28	28	28	Off	Off
Corynebacterium_jeikeium_K411	20	20	29	29	Off	Off
Corynebacterium_kroppenstedtii	29	29	32	32	Off	Off
Corynebacterium_kroppenstedtii_DSM_44385	42	42	103	103	Off	Off
Corynebacterium_maris	0	0	0	0	na	na
Corynebacterium_maris_DSM_45190	79	79	80	80	Off	Off
Corynebacterium_matruchotii	43	43	52	52	Off	Off
Corynebacterium_segmentosum	26	26	26	26	Off	Off
Corynebacterium_sphenisci	0	0	0	0	na	na
Corynebacterium_sphenisci_DSM_44792	209	209	212	212	Off	Off
