Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
African_swine_fever_virus	0	0	0	0	na	na
Aspergillus_fumigatus	0	0	0	0	na	na
BK_virus_strain_AS	0	0	0	0	na	na
BK_virus_strain_GS	0	0	0	0	na	na
BK_virus_variant_RF	0	0	0	0	na	na
Bacillus_anthracis	0	0	0	0	na	na
Bacillus_cereus_group	0	0	0	0	na	na
Bacillus_cytotoxicus	2	2	2	2	Off	Off
Bacillus_paranthracis	1	1	1	1	Off	Off
Bacillus_pseudomycoides	1	1	1	1	Off	Off
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella	11	11	135	135	Off	Off
Bordetella_avium_197N	2	2	2	2	Off	Off
Bordetella_bronchialis	11	11	11	11	Off	Off
Bordetella_bronchiseptica	3	3	5	5	Off	Off
Bordetella_flabilis	3	3	3	3	Off	Off
Bordetella_genomosp._13	8	8	8	8	Off	Off
Bordetella_genomosp._6	1	1	1	1	Off	Off
Bordetella_genomosp._8	3	3	3	3	Off	Off
Bordetella_genomosp._9	8	8	9	9	Off	Off
Bordetella_hinzii	2	2	2	2	Off	Off
Bordetella_holmesii	2	2	5	5	Off	Off
Bordetella_parapertussis	1	1	2	2	Off	Off
Bordetella_pertussis	2	2	2	2	Off	Off
Bordetella_petrii	2	2	2	2	Off	Off
Bordetella_pseudohinzii	3	3	3	3	Off	Off
Bordetella_sp._H567	3	3	3	3	Off	Off
Bordetella_sp._HZ20	0	0	0	0	na	na
Bordetella_sp._N	1	1	1	1	Off	Off
Bordetella_trematum	6	6	9	9	Off	Off
Borrelia	0	0	0	0	na	na
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliaceae	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Brucella	22	22	36	36	Off	Off
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_pinnipedialis	0	0	0	0	na	na
Brucella_sp._09RB8471	0	0	0	0	na	na
Brucella_sp._09RB8910	0	0	0	0	na	na
Brucella_sp._10RB9215	0	0	0	0	na	na
Brucella_sp._141012304	0	0	0	0	na	na
Brucella_suis	0	0	0	0	na	na
Brucella_vulpis	0	0	0	0	na	na
Brucellaceae	0	0	0	0	na	na
Burkholderia_cepacia	847	847	1468	1468	Off	Off
Burkholderia_cepacia_ATCC_25416	416	416	2217	2217	Off	Off
Burkholderia_cepacia_JBK9	396	396	449	449	Off	Off
Burkholderia_gladioli	354	354	1656	1656	Off	Off
Burkholderia_gladioli_BSR3	74	74	117	117	Off	Off
Burkholderia_gladioli_pv._gladioli	186	186	592	592	Off	Off
Burkholderia_mallei	11	11	85	85	Off	Off
Burkholderia_multivorans	2000	2000	7112	7112	Off	Off
Burkholderia_multivorans_ATCC_17616	607	607	2425	2425	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	626	626	1930	1930	Off	Off
Burkholderia_pseudomallei	526	526	2594	2594	Off	Off
Burkholderia_pseudomallei_1106b	11	11	22	22	Off	Off
Burkholderia_pseudomallei_1710a	2	2	8	8	Off	Off
Burkholderia_pseudomallei_1710b	1	1	3	3	Off	Off
Burkholderia_pseudomallei_7894	24	24	102	102	Off	Off
Burkholderia_pseudomallei_B03	6	6	11	11	Off	Off
Burkholderia_pseudomallei_MSHR1153	3	3	3	3	Off	Off
Burkholderia_pseudomallei_MSHR2543	9	9	26	26	Off	Off
Burkholderia_pseudomallei_MSHR346	49	49	78	78	Off	Off
Burkholderia_pseudomallei_MSHR435	4	4	9	9	Off	Off
Burkholderia_pseudomallei_NCTC_13179	15	15	23	23	Off	Off
Burkholderia_pseudomallei_Pasteur_52237	5	5	7	7	Off	Off
Burkholderia_sp._OLGA172	0	0	0	0	na	na
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_gracilis	0	0	0	0	na	na
Campylobacter_showae	0	0	0	0	na	na
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_muridarum	0	0	0	0	na	na
Chlamydia_pecorum	0	0	0	0	na	na
Chlamydia_pneumoniae	0	0	0	0	na	na
Chlamydia_psittaci	0	0	0	0	na	na
Chlamydia_trachomatis	0	0	0	0	na	na
Clostridium	1	1	1	1	Off	Off
Clostridium_botulinum	2	2	4	4	Off	Off
Clostridium_botulinum_BKT015925	0	0	0	0	na	na
Clostridium_botulinum_E3_str._Alaska_E43	0	0	0	0	na	na
Clostridium_botulinum_Prevot_594	1	1	1	1	Off	Off
Clostridium_butyricum	1	1	1	1	Off	Off
Clostridium_chauvoei	2	2	4	4	Off	Off
Clostridium_cochlearium	0	0	0	0	na	na
Clostridium_estertheticum	0	0	0	0	na	na
Clostridium_novyi	0	0	0	0	na	na
Clostridium_perfringens	1	1	2	2	Off	Off
Clostridium_saccharobutylicum	2	2	2	2	Off	Off
Clostridium_septicum	0	0	0	0	na	na
Clostridium_sp._BNL1100	0	0	0	0	na	na
Clostridium_sp._M62/1	3	3	3	3	Off	Off
Clostridium_sp._SY8519	3	3	3	3	Off	Off
Clostridium_sporogenes	0	0	0	0	na	na
Clostridium_tetani	0	0	0	0	na	na
Clostridium_tetani_E88	0	0	0	0	na	na
Coccidioides_immitis	0	0	0	0	na	na
Coccidioides_posadasii	0	0	0	0	na	na
Corynebacterium_ammoniagenes	0	0	0	0	na	na
Corynebacterium_crudilactis	0	0	0	0	na	na
Corynebacterium_diphtheriae	0	0	0	0	na	na
Corynebacterium_glutamicum	1	1	11	11	Off	Off
Corynebacterium_glutamicum_MB001	1	1	5	5	Off	Off
Corynebacterium_glutamicum_ZL-6	1	1	3	3	Off	Off
Corynebacterium_glyciniphilum	0	0	0	0	na	na
Corynebacterium_jeikeium	0	0	0	0	na	na
Corynebacterium_kroppenstedtii	0	0	0	0	na	na
Corynebacterium_maris	0	0	0	0	na	na
Corynebacterium_matruchotii	4	4	7	7	Off	Off
Corynebacterium_segmentosum	0	0	0	0	na	na
Corynebacterium_sphenisci	0	0	0	0	na	na
Corynebacterium_stationis	0	0	0	0	na	na
Corynebacterium_urealyticum	0	0	0	0	na	na
Corynebacterium_ureicelerivorans	4	4	4	4	Off	Off
Corynebacterium_variabile	0	0	0	0	na	na
Corynebacterium_variabile_DSM_44702	1	1	1	1	Off	Off
Corynebacterium_xerosis	0	0	0	0	na	na
Cowpox-Vaccinia_virus	0	0	0	0	na	na
Cowpox_virus	0	0	0	0	na	na
Coxiella_burnetii	2	2	12	12	Off	Off
Cryptococcus_gattii_species_complex	0	0	0	0	na	na
Cryptococcus_neoformans	0	0	0	0	na	na
Cynomolgus_Epstein-Barr_Virus_A4	0	0	0	0	na	na
Cynomolgus_Epstein-Barr_Virus_Si-IIA	0	0	0	0	na	na
Cynomolgus_Epstein-Barr_Virus_TsB-B6	0	0	0	0	na	na
Ehrlichia_canis	0	0	0	0	na	na
Enterobius_vermicularis	4	4	4	4	Off	Off
Enterococcus_avium	0	0	0	0	na	na
Enterococcus_casseliflavus	0	0	0	0	na	na
Enterococcus_cecorum	1	1	4	4	Off	Off
Enterococcus_durans	0	0	0	0	na	na
Enterococcus_faecalis	0	0	0	0	na	na
Enterococcus_faecium	2	2	13	13	Off	Off
Enterococcus_hirae	0	0	0	0	na	na
Enterococcus_mundtii	0	0	0	0	na	na
Epstein-barr_virus_strain_ag876	0	0	0	0	na	na
Epstein-barr_virus_strain_p3hr-1	0	0	0	0	na	na
Erysipelothrix_rhusiopathiae	0	0	0	0	na	na
Escherichia_coli	3	3	8	8	Off	Off
Escherichia_coli_O111	0	0	0	0	na	na
Escherichia_coli_O157:H7	0	0	0	0	na	na
Escherichia_coli_O26	0	0	0	0	na	na
Francisella_tularensis	0	0	0	0	na	na
Fusobacterium	2	2	8	8	Off	Off
Fusobacterium_nucleatum	0	0	0	0	na	na
Fusobacterium_nucleatum_subsp._polymorphum	2	2	2	2	Off	Off
Haemophilus_influenzae	0	0	0	0	na	na
Haemophilus_influenzae_R2866	1	1	5	5	Off	Off
Haemophilus_influenzae_Rd_KW20	0	0	0	0	na	na
Haemophilus_parainfluenzae	3	3	3	3	Off	Off
Haemophilus_parainfluenzae_T3T1	2	2	6	6	Off	Off
Helicobacter_cinaedi	0	0	0	0	na	na
Helicobacter_pylori	1	1	2	2	Off	Off
Hepatitis_B_virus	0	0	0	0	na	na
Hepatitis_E_virus	0	0	0	0	na	na
Hepatitis_delta_virus	0	0	0	0	na	na
Herpes_simplex_virus_unknown_type	0	0	0	0	na	na
Histoplasma_capsulatum	0	0	0	0	na	na
Human_adenovirus_1	0	0	0	0	na	na
Human_adenovirus_11	0	0	0	0	na	na
Human_adenovirus_11+34	0	0	0	0	na	na
Human_adenovirus_11a	0	0	0	0	na	na
Human_adenovirus_11p	0	0	0	0	na	na
Human_adenovirus_12	0	0	0	0	na	na
Human_adenovirus_14	0	0	0	0	na	na
Human_adenovirus_14a	0	0	0	0	na	na
Human_adenovirus_14p	0	0	0	0	na	na
Human_adenovirus_14p1	0	0	0	0	na	na
Human_adenovirus_15	0	0	0	0	na	na
Human_adenovirus_15/H9	0	0	0	0	na	na
Human_adenovirus_16	0	0	0	0	na	na
Human_adenovirus_16p	0	0	0	0	na	na
Human_adenovirus_17	0	0	0	0	na	na
Human_adenovirus_18	0	0	0	0	na	na
Human_adenovirus_19	0	0	0	0	na	na
Human_adenovirus_19C	0	0	0	0	na	na
Human_adenovirus_19a	0	0	0	0	na	na
Human_adenovirus_19p	0	0	0	0	na	na
Human_adenovirus_1_strain_Adenoid_71	0	0	0	0	na	na
Human_adenovirus_2	0	0	0	0	na	na
Human_adenovirus_20	0	0	0	0	na	na
Human_adenovirus_21	0	0	0	0	na	na
Human_adenovirus_21a	0	0	0	0	na	na
Human_adenovirus_22	0	0	0	0	na	na
Human_adenovirus_22H8	0	0	0	0	na	na
Human_adenovirus_23	0	0	0	0	na	na
