Node	NumberOfAssignedReads
African_swine_fever_virus	0
Aspergillus_fumigatus	0
BK_virus_strain_AS	0
BK_virus_strain_GS	0
BK_virus_variant_RF	0
Bacillus_anthracis	0
Bacillus_bombysepticus_str._Wang	2
Bacillus_cereus	1
Bacillus_cereus_Rock3-44	3
Bacillus_cereus_group	8
Bacillus_cytotoxicus	4
Bacillus_luti	2
Bacillus_mycoides	10
Bacillus_nitratireducens	3
Bacillus_pseudomycoides	6
Bacillus_sp._HBCD-sjtu	1
Bacillus_thuringiensis_serovar_indiana	3
Bacillus_thuringiensis_serovar_monterrey_BGSC_4AJ1	2
Bacillus_wiedmannii	2
Bartonella_bacilliformis	1
Bartonella_henselae	1
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella	651
Bordetella_avium_197N	39
Bordetella_bronchialis	170
Bordetella_bronchiseptica	107
Bordetella_flabilis	176
Bordetella_genomosp._13	222
Bordetella_genomosp._6	55
Bordetella_genomosp._8	192
Bordetella_genomosp._9	162
Bordetella_hinzii	182
Bordetella_holmesii	77
Bordetella_parapertussis	24
Bordetella_pertussis	79
Bordetella_pertussis_137	8
Bordetella_pertussis_18323	8
Bordetella_petrii	124
Bordetella_pseudohinzii	128
Bordetella_sp._H567	181
Bordetella_sp._HZ20	0
Bordetella_sp._N	112
Bordetella_trematum	111
Borrelia	0
Borrelia_crocidurae	0
Borrelia_miyamotoi	3
Borrelia_miyamotoi_FR64b	4
Borrelia_recurrentis	0
Borrelia_turcica_IST7	1
Borreliaceae	4
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Brucella	212
Brucella_abortus	1
Brucella_canis	0
Brucella_inopinata	1
Brucella_melitensis	1
Brucella_melitensis_bv._2_str._63/9	6
Brucella_microti	0
Brucella_ovis	0
Brucella_pinnipedialis	0
Brucella_sp._09RB8471	8
Brucella_sp._09RB8910	3
Brucella_sp._10RB9215	5
Brucella_sp._141012304	0
Brucella_sp._2002734562	1
Brucella_sp._2280	7
Brucella_sp._BO2	4
Brucella_suis	0
Brucella_vulpis	0
Brucellaceae	1
Burkholderia_cepacia	318
Burkholderia_cepacia_ATCC_25416	112
Burkholderia_cepacia_JBK9	81
Burkholderia_gladioli	403
Burkholderia_gladioli_BSR3	111
Burkholderia_gladioli_pv._gladioli	320
Burkholderia_mallei	14
Burkholderia_mallei_NCTC_10229	3
Burkholderia_mallei_NCTC_10247	2
Burkholderia_multivorans	589
Burkholderia_multivorans_ATCC_17616	163
Burkholderia_multivorans_ATCC_BAA-247	161
Burkholderia_pseudomallei	269
Burkholderia_pseudomallei_1106b	5
Burkholderia_pseudomallei_1710a	2
Burkholderia_pseudomallei_7894	14
Burkholderia_pseudomallei_B03	23
Burkholderia_pseudomallei_MSHR1153	3
Burkholderia_pseudomallei_MSHR2543	13
Burkholderia_pseudomallei_MSHR346	11
Burkholderia_pseudomallei_MSHR435	18
Burkholderia_pseudomallei_NCTC_13179	4
Burkholderia_pseudomallei_Pasteur_52237	8
Burkholderia_sp._OLGA172	0
Campylobacter_coli	0
Campylobacter_gracilis	1
Campylobacter_showae	6
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_psittaci	0
Chlamydia_trachomatis	0
Clostridium	86
Clostridium_acetobutylicum_EA_2018	1
Clostridium_argentinense	3
Clostridium_beijerinckii	2
Clostridium_bornimense	3
Clostridium_botulinum	3
Clostridium_botulinum_202F	2
Clostridium_botulinum_B1_str._Okra	1
Clostridium_botulinum_BKT015925	1
Clostridium_botulinum_B_str._Eklund_17B_(NRP)	1
Clostridium_botulinum_CDC_1436	1
Clostridium_botulinum_E3_str._Alaska_E43	0
Clostridium_botulinum_Prevot_594	4
Clostridium_butyricum	7
Clostridium_cadaveris	3
Clostridium_carboxidivorans_P7	2
Clostridium_cellulovorans_743B	2
Clostridium_chauvoei	6
Clostridium_cochlearium	2
Clostridium_estertheticum	0
Clostridium_formicaceticum	1
Clostridium_gasigenes	4
Clostridium_intestinale	3
Clostridium_isatidis	3
Clostridium_kluyveri	2
Clostridium_ljungdahlii_DSM_13528	1
Clostridium_novyi	0
Clostridium_novyi_NT	1
Clostridium_pasteurianum	3
Clostridium_pasteurianum_BC1	1
Clostridium_perfringens	105
Clostridium_perfringens_ATCC_13124	12
Clostridium_perfringens_F262	2
Clostridium_perfringens_str._13	4
Clostridium_saccharobutylicum	3
Clostridium_saccharoperbutylacetonicum	1
Clostridium_septicum	3
Clostridium_sp._AWRP	1
Clostridium_sp._BNL1100	1
Clostridium_sp._C1	1
Clostridium_sp._C5S11	2
Clostridium_sp._M62/1	1
Clostridium_sp._SY8519	5
Clostridium_sporogenes	2
Clostridium_taeniosporum	3
Clostridium_tetani	1
Clostridium_tetani_12124569	2
Clostridium_tetani_E88	2
Clostridium_tyrobutyricum	4
Coccidioides_immitis	0
Coccidioides_posadasii	0
Corynebacterium_ammoniagenes	1
Corynebacterium_crudilactis	3
Corynebacterium_diphtheriae	14
Corynebacterium_diphtheriae_HC03	3
Corynebacterium_diphtheriae_HC04	1
Corynebacterium_diphtheriae_NCTC_13129	2
Corynebacterium_glutamicum	28
Corynebacterium_glutamicum_K051	1
Corynebacterium_glutamicum_R	2
Corynebacterium_glutamicum_ZL-6	3
Corynebacterium_glyciniphilum	0
Corynebacterium_glyciniphilum_AJ_3170	23
Corynebacterium_jeikeium	18
Corynebacterium_jeikeium_K411	25
Corynebacterium_kroppenstedtii	41
Corynebacterium_kroppenstedtii_DSM_44385	48
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	52
Corynebacterium_matruchotii	31
Corynebacterium_segmentosum	45
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	186
Corynebacterium_stationis	7
Corynebacterium_urealyticum	33
Corynebacterium_ureicelerivorans	40
Corynebacterium_variabile	0
Corynebacterium_variabile_DSM_44702	58
Corynebacterium_xerosis	92
Cowpox-Vaccinia_virus	0
Cowpox_virus	0
Coxiella_burnetii	39
Coxiella_burnetii_Dugway_5J108-111	6
Coxiella_burnetii_str._Schperling	1
Cryptococcus_gattii_species_complex	0
Cryptococcus_neoformans	0
Cynomolgus_Epstein-Barr_Virus_A4	0
Cynomolgus_Epstein-Barr_Virus_Si-IIA	0
Cynomolgus_Epstein-Barr_Virus_TsB-B6	0
Ehrlichia_canis	0
Enterobius_vermicularis	61
Enterococcus_avium	2
Enterococcus_casseliflavus	3
Enterococcus_cecorum	3
Enterococcus_durans	1
Enterococcus_faecalis	0
Enterococcus_faecium	5
Enterococcus_faecium_ATCC_8459_=_NRRL_B-2354	2
Enterococcus_hirae	2
Enterococcus_hirae_ATCC_9790	1
Enterococcus_mundtii	2
Epstein-barr_virus_strain_ag876	0
Epstein-barr_virus_strain_p3hr-1	0
Erysipelothrix_rhusiopathiae	0
Erysipelothrix_rhusiopathiae_str._Fujisawa	1
Escherichia_coli	42
Escherichia_coli_O111	0
Escherichia_coli_O145	1
Escherichia_coli_O157:H7	2
Escherichia_coli_O26	0
Francisella_tularensis	1
Fusobacterium	5
Fusobacterium_mortiferum_ATCC_9817	2
Fusobacterium_necrophorum	3
Fusobacterium_necrophorum_subsp._funduliforme	1
Fusobacterium_nucleatum	1
Fusobacterium_nucleatum_subsp._nucleatum_ChDC_F316	1
Fusobacterium_pseudoperiodonticum	4
Fusobacterium_sp._oral_taxon_203	1
Haemophilus_influenzae	4
Haemophilus_influenzae_CGSHiCZ412602	1
Haemophilus_influenzae_Rd_KW20	0
Haemophilus_influenzae_biotype_aegyptius	2
Haemophilus_parainfluenzae	8
Helicobacter_cinaedi	1
Helicobacter_pylori	12
Helicobacter_pylori_J99	6
Hepatitis_B_virus	0
Hepatitis_E_virus	0
Hepatitis_delta_virus	0
Herpes_simplex_virus_unknown_type	0
Histoplasma_capsulatum	0
Human_adenovirus_1	0
Human_adenovirus_11	0
Human_adenovirus_11+34	0
Human_adenovirus_11a	0
Human_adenovirus_11p	0
Human_adenovirus_12	0
Human_adenovirus_14	0
Human_adenovirus_14a	0
Human_adenovirus_14p	0
Human_adenovirus_14p1	0
Human_adenovirus_15	0
Human_adenovirus_15/H9	0
Human_adenovirus_16	0
Human_adenovirus_16p	0
Human_adenovirus_17	0
Human_adenovirus_18	0
Human_adenovirus_19	0
Human_adenovirus_19C	0
Human_adenovirus_19a	0
Human_adenovirus_19p	0
Human_adenovirus_1_strain_Adenoid_71	0
