Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
African_swine_fever_virus	0	0	0	0	na	na
Aspergillus_fumigatus	0	0	0	0	na	na
BK_virus_strain_AS	0	0	0	0	na	na
BK_virus_strain_GS	0	0	0	0	na	na
BK_virus_variant_RF	0	0	0	0	na	na
Bacillus_anthracis	1	1	1	1	Off	Off
Bacillus_cereus	1	1	1	1	Off	Off
Bacillus_cereus_Rock3-28	1	1	1	1	Off	Off
Bacillus_cereus_Rock3-29	1	1	1	1	Off	Off
Bacillus_cereus_Rock3-44	3	3	3	3	Off	Off
Bacillus_cereus_group	2	2	7	7	Off	Off
Bacillus_cytotoxicus	5	5	6	6	Off	Off
Bacillus_pseudomycoides	1	1	2	2	Off	Off
Bacillus_pseudomycoides_DSM_12442	1	1	2	2	Off	Off
Bacillus_wiedmannii	1	1	1	1	Off	Off
Bartonella_bacilliformis	1	1	1	1	Off	Off
Bartonella_henselae	1	1	2	2	Off	Off
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella	366	366	5028	5028	Off	Off
Bordetella_avium_197N	14	14	14	14	Off	Off
Bordetella_bronchialis	87	87	89	89	Off	Off
Bordetella_bronchiseptica	64	64	79	79	Off	Off
Bordetella_flabilis	67	67	69	69	Off	Off
Bordetella_genomosp._13	96	96	97	97	Off	Off
Bordetella_genomosp._6	57	57	57	57	Off	Off
Bordetella_genomosp._8	69	69	70	70	Off	Off
Bordetella_genomosp._9	90	90	90	90	Off	Off
Bordetella_hinzii	108	108	155	155	Off	Off
Bordetella_holmesii	20	20	35	35	Off	Off
Bordetella_parapertussis	23	23	32	32	Off	Off
Bordetella_pertussis	37	37	479	479	Off	Off
Bordetella_pertussis_137	14	14	191	191	Off	Off
Bordetella_pertussis_18323	3	3	47	47	Off	Off
Bordetella_petrii	85	85	85	85	Off	Off
Bordetella_pseudohinzii	51	51	52	52	Off	Off
Bordetella_sp._H567	98	98	101	101	Off	Off
Bordetella_sp._HZ20	0	0	0	0	na	na
Bordetella_sp._N	67	67	69	69	Off	Off
Bordetella_trematum	65	65	100	100	Off	Off
Borrelia	0	0	0	0	na	na
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliaceae	2	2	4	4	Off	Off
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Brucella	306	306	1283	1283	Off	Off
Brucella_abortus	4	4	4	4	Off	Off
Brucella_abortus_bv._6_str._870	2	2	2	2	Off	Off
Brucella_canis	0	0	0	0	na	na
Brucella_inopinata	5	5	6	6	Off	Off
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_ovis_ATCC_25840	9	9	9	9	Off	Off
Brucella_pinnipedialis	0	0	0	0	na	na
Brucella_sp._09RB8471	8	8	15	15	Off	Off
Brucella_sp._09RB8910	1	1	1	1	Off	Off
Brucella_sp._10RB9215	7	7	9	9	Off	Off
Brucella_sp._141012304	0	0	0	0	na	na
Brucella_sp._2002734562	3	3	3	3	Off	Off
Brucella_sp._2280	3	3	6	6	Off	Off
Brucella_sp._BO2	5	5	5	5	Off	Off
Brucella_suis	0	0	0	0	na	na
Brucella_suis_bv._2	2	2	2	2	Off	Off
Brucella_vulpis	0	0	0	0	na	na
Brucellaceae	10	10	52	52	Off	Off
Burkholderia_cepacia	131	131	193	193	Off	Off
Burkholderia_cepacia_ATCC_25416	44	44	183	183	Off	Off
Burkholderia_cepacia_JBK9	50	50	56	56	Off	Off
Burkholderia_gladioli	281	281	826	826	Off	Off
Burkholderia_gladioli_BSR3	59	59	87	87	Off	Off
Burkholderia_gladioli_pv._gladioli	263	263	631	631	Off	Off
Burkholderia_mallei	7	7	22	22	Off	Off
Burkholderia_multivorans	224	224	567	567	Off	Off
Burkholderia_multivorans_ATCC_17616	49	49	156	156	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	66	66	158	158	Off	Off
Burkholderia_pseudomallei	153	153	654	654	Off	Off
Burkholderia_pseudomallei_1106b	50	50	85	85	Off	Off
Burkholderia_pseudomallei_1710a	7	7	11	11	Off	Off
Burkholderia_pseudomallei_1710b	3	3	8	8	Off	Off
Burkholderia_pseudomallei_7894	6	6	11	11	Off	Off
Burkholderia_pseudomallei_B03	17	17	24	24	Off	Off
Burkholderia_pseudomallei_MSHR1153	4	4	8	8	Off	Off
Burkholderia_pseudomallei_MSHR2543	12	12	19	19	Off	Off
Burkholderia_pseudomallei_MSHR346	7	7	15	15	Off	Off
Burkholderia_pseudomallei_MSHR435	7	7	9	9	Off	Off
Burkholderia_pseudomallei_NCTC_13179	7	7	16	16	Off	Off
Burkholderia_pseudomallei_Pasteur_52237	4	4	4	4	Off	Off
Burkholderia_sp._OLGA172	0	0	0	0	na	na
Campylobacter_coli	1	1	20	20	Off	Off
Campylobacter_gracilis	3	3	6	6	Off	Off
Campylobacter_showae	4	4	4	4	Off	Off
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_muridarum	0	0	0	0	na	na
Chlamydia_pecorum	0	0	0	0	na	na
Chlamydia_pneumoniae	0	0	0	0	na	na
Chlamydia_psittaci	0	0	0	0	na	na
Chlamydia_trachomatis	0	0	0	0	na	na
Clostridium	50	50	190	190	Off	Off
Clostridium_aceticum	1	1	1	1	Off	Off
Clostridium_acetobutylicum_EA_2018	1	1	2	2	Off	Off
Clostridium_baratii_str._Sullivan	1	1	2	2	Off	Off
Clostridium_beijerinckii	2	2	2	2	Off	Off
Clostridium_bornimense	2	2	2	2	Off	Off
Clostridium_botulinum	1	1	2	2	Off	Off
Clostridium_botulinum_BKT015925	0	0	0	0	na	na
Clostridium_botulinum_E3_str._Alaska_E43	0	0	0	0	na	na
Clostridium_butyricum	0	0	0	0	na	na
Clostridium_chauvoei	1	1	1	1	Off	Off
Clostridium_cochlearium	2	2	2	2	Off	Off
Clostridium_estertheticum	0	0	0	0	na	na
Clostridium_formicaceticum	1	1	8	8	Off	Off
Clostridium_gasigenes	1	1	1	1	Off	Off
Clostridium_isatidis	1	1	1	1	Off	Off
Clostridium_kluyveri	4	4	4	4	Off	Off
Clostridium_novyi	0	0	0	0	na	na
Clostridium_pasteurianum_BC1	4	4	8	8	Off	Off
Clostridium_perfringens	2	2	34	34	Off	Off
Clostridium_saccharoperbutylacetonicum	1	1	1	1	Off	Off
Clostridium_septicum	2	2	2	2	Off	Off
Clostridium_sp._AWRP	2	2	2	2	Off	Off
Clostridium_sp._BNL1100	2	2	4	4	Off	Off
Clostridium_sp._C1	1	1	1	1	Off	Off
Clostridium_sp._JN-9	2	2	2	2	Off	Off
Clostridium_sp._SY8519	4	4	4	4	Off	Off
Clostridium_sporogenes	0	0	0	0	na	na
Clostridium_tetani	0	0	0	0	na	na
Clostridium_tetani_12124569	1	1	1	1	Off	Off
Clostridium_tetani_E88	0	0	0	0	na	na
Clostridium_tyrobutyricum	2	2	6	6	Off	Off
Coccidioides_immitis	0	0	0	0	na	na
Coccidioides_posadasii	0	0	0	0	na	na
Corynebacterium_ammoniagenes	2	2	2	2	Off	Off
Corynebacterium_crudilactis	6	6	6	6	Off	Off
Corynebacterium_diphtheriae	8	8	8	8	Off	Off
Corynebacterium_diphtheriae_NCTC_13129	2	2	6	6	Off	Off
Corynebacterium_glutamicum	9	9	63	63	Off	Off
Corynebacterium_glutamicum_K051	1	1	3	3	Off	Off
Corynebacterium_glutamicum_MB001	1	1	2	2	Off	Off
Corynebacterium_glutamicum_SCgG1	1	1	1	1	Off	Off
Corynebacterium_glyciniphilum	0	0	0	0	na	na
Corynebacterium_glyciniphilum_AJ_3170	26	26	26	26	Off	Off
Corynebacterium_jeikeium	17	17	19	19	Off	Off
Corynebacterium_jeikeium_K411	12	12	16	16	Off	Off
Corynebacterium_kroppenstedtii	41	41	48	48	Off	Off
Corynebacterium_kroppenstedtii_DSM_44385	40	40	91	91	Off	Off
Corynebacterium_maris	0	0	0	0	na	na
Corynebacterium_maris_DSM_45190	41	41	42	42	Off	Off
Corynebacterium_matruchotii	19	19	25	25	Off	Off
Corynebacterium_segmentosum	8	8	9	9	Off	Off
Corynebacterium_sphenisci	0	0	0	0	na	na
Corynebacterium_sphenisci_DSM_44792	166	166	169	169	Off	Off
Corynebacterium_stationis	3	3	3	3	Off	Off
Corynebacterium_urealyticum	23	23	23	23	Off	Off
Corynebacterium_ureicelerivorans	14	14	16	16	Off	Off
Corynebacterium_variabile	0	0	0	0	na	na
Corynebacterium_variabile_DSM_44702	34	34	34	34	Off	Off
Corynebacterium_xerosis	63	63	63	63	Off	Off
Cowpox-Vaccinia_virus	0	0	0	0	na	na
Cowpox_virus	0	0	0	0	na	na
Coxiella_burnetii	26	26	126	126	Off	Off
Coxiella_burnetii_Dugway_5J108-111	3	3	11	11	Off	Off
Coxiella_burnetii_str._Schperling	1	1	1	1	Off	Off
Cryptococcus_gattii_species_complex	0	0	0	0	na	na
Cryptococcus_neoformans	0	0	0	0	na	na
Cynomolgus_Epstein-Barr_Virus_A4	0	0	0	0	na	na
Cynomolgus_Epstein-Barr_Virus_Si-IIA	0	0	0	0	na	na
Cynomolgus_Epstein-Barr_Virus_TsB-B6	0	0	0	0	na	na
Ehrlichia_canis	0	0	0	0	na	na
Enterobius_vermicularis	49	49	51	51	Off	Off
Enterococcus_avium	0	0	0	0	na	na
Enterococcus_casseliflavus	1	1	1	1	Off	Off
Enterococcus_cecorum	0	0	0	0	na	na
Enterococcus_durans	0	0	0	0	na	na
Enterococcus_faecalis	0	0	0	0	na	na
Enterococcus_faecium	3	3	9	9	Off	Off
Enterococcus_faecium_Com15	1	1	3	3	Off	Off
Enterococcus_hirae	0	0	0	0	na	na
Enterococcus_mundtii	0	0	0	0	na	na
Epstein-barr_virus_strain_ag876	0	0	0	0	na	na
Epstein-barr_virus_strain_p3hr-1	0	0	0	0	na	na
Erysipelothrix_rhusiopathiae	0	0	0	0	na	na
Escherichia_coli	36	36	239	239	Off	Off
Escherichia_coli_O111	0	0	0	0	na	na
Escherichia_coli_O139	1	1	26	26	Off	Off
