Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
African_swine_fever_virus	0	0	0	0	na	na
Aspergillus_fumigatus	0	0	0	0	na	na
BK_virus_strain_AS	0	0	0	0	na	na
BK_virus_strain_GS	0	0	0	0	na	na
BK_virus_variant_RF	0	0	0	0	na	na
Bacillus_anthracis	2	2	2	2	Off	Off
Bacillus_cereus	1	1	2	2	Off	Off
Bacillus_cereus_Rock3-44	1	1	1	1	Off	Off
Bacillus_cereus_group	10	10	60	60	Off	Off
Bacillus_cytotoxicus	1	1	1	1	Off	Off
Bacillus_mobilis	2	2	2	2	Off	Off
Bacillus_mycoides	10	10	19	19	Off	Off
Bacillus_pseudomycoides	2	2	2	2	Off	Off
Bacillus_pseudomycoides_DSM_12442	5	5	10	10	Off	Off
Bacillus_wiedmannii	2	2	2	2	Off	Off
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella	148	148	1901	1901	Off	Off
Bordetella_avium_197N	2	2	2	2	Off	Off
Bordetella_bronchialis	50	50	52	52	Off	Off
Bordetella_bronchiseptica	38	38	61	61	Off	Off
Bordetella_flabilis	40	40	40	40	Off	Off
Bordetella_genomosp._13	40	40	41	41	Off	Off
Bordetella_genomosp._6	25	25	25	25	Off	Off
Bordetella_genomosp._8	28	28	30	30	Off	Off
Bordetella_genomosp._9	33	33	33	33	Off	Off
Bordetella_hinzii	57	57	74	74	Off	Off
Bordetella_holmesii	12	12	27	27	Off	Off
Bordetella_parapertussis	4	4	7	7	Off	Off
Bordetella_pertussis	19	19	279	279	Off	Off
Bordetella_pertussis_137	1	1	6	6	Off	Off
Bordetella_pertussis_18323	2	2	17	17	Off	Off
Bordetella_petrii	84	84	84	84	Off	Off
Bordetella_pseudohinzii	29	29	29	29	Off	Off
Bordetella_sp._H567	27	27	27	27	Off	Off
Bordetella_sp._HZ20	0	0	0	0	na	na
Bordetella_sp._N	34	34	36	36	Off	Off
Bordetella_trematum	19	19	24	24	Off	Off
Borrelia	3	3	4	4	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_miyamotoi	2	2	7	7	Off	Off
Borrelia_recurrentis	0	0	0	0	na	na
Borreliaceae	4	4	38	38	Off	Off
Borreliella	1	1	1	1	Off	Off
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Brucella	322	322	758	758	Off	Off
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	0	0	0	0	na	na
Brucella_inopinata	3	3	3	3	Off	Off
Brucella_melitensis	1	1	1	1	Off	Off
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_pinnipedialis	0	0	0	0	na	na
Brucella_sp._09RB8471	1	1	1	1	Off	Off
Brucella_sp._09RB8910	2	2	3	3	Off	Off
Brucella_sp._10RB9215	4	4	4	4	Off	Off
Brucella_sp._141012304	0	0	0	0	na	na
Brucella_sp._2280	3	3	3	3	Off	Off
Brucella_sp._BO2	1	1	2	2	Off	Off
Brucella_suis	0	0	0	0	na	na
Brucella_vulpis	0	0	0	0	na	na
Brucellaceae	1	1	3	3	Off	Off
Burkholderia_cepacia	85	85	119	119	Off	Off
Burkholderia_cepacia_ATCC_25416	30	30	150	150	Off	Off
Burkholderia_cepacia_JBK9	22	22	25	25	Off	Off
Burkholderia_gladioli	113	113	342	342	Off	Off
Burkholderia_gladioli_BSR3	41	41	60	60	Off	Off
Burkholderia_gladioli_pv._gladioli	85	85	228	228	Off	Off
Burkholderia_mallei	1	1	12	12	Off	Off
Burkholderia_mallei_NCTC_10229	1	1	1	1	Off	Off
Burkholderia_mallei_NCTC_10247	1	1	1	1	Off	Off
Burkholderia_multivorans	143	143	397	397	Off	Off
Burkholderia_multivorans_ATCC_17616	54	54	198	198	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	49	49	165	165	Off	Off
Burkholderia_pseudomallei	63	63	265	265	Off	Off
Burkholderia_pseudomallei_1106b	2	2	2	2	Off	Off
Burkholderia_pseudomallei_1710a	2	2	4	4	Off	Off
Burkholderia_pseudomallei_7894	4	4	24	24	Off	Off
Burkholderia_pseudomallei_B03	2	2	7	7	Off	Off
Burkholderia_pseudomallei_MSHR1153	1	1	1	1	Off	Off
Burkholderia_pseudomallei_MSHR2543	1	1	4	4	Off	Off
Burkholderia_pseudomallei_MSHR346	2	2	5	5	Off	Off
Burkholderia_pseudomallei_MSHR435	2	2	2	2	Off	Off
Burkholderia_pseudomallei_NCTC_13179	1	1	2	2	Off	Off
Burkholderia_pseudomallei_Pasteur_52237	4	4	8	8	Off	Off
Burkholderia_sp._OLGA172	0	0	0	0	na	na
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_gracilis	4	4	7	7	Off	Off
Campylobacter_showae	1	1	1	1	Off	Off
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_abortus_LLG	1	1	1	1	Off	Off
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_felis_Fe/C-56	1	1	1	1	Off	Off
Chlamydia_muridarum	0	0	0	0	na	na
Chlamydia_pecorum	0	0	0	0	na	na
Chlamydia_pneumoniae	0	0	0	0	na	na
Chlamydia_psittaci	1	1	1	1	Off	Off
Chlamydia_trachomatis	0	0	0	0	na	na
Clostridium	192	192	506	506	Off	Off
Clostridium_aceticum	27	27	29	29	Off	Off
Clostridium_acetobutylicum	2	2	2	2	Off	Off
Clostridium_acetobutylicum_EA_2018	4	4	7	7	Off	Off
Clostridium_argentinense	19	19	19	19	Off	Off
Clostridium_baratii	2	2	2	2	Off	Off
Clostridium_baratii_str._Sullivan	11	11	13	13	Off	Off
Clostridium_beijerinckii	11	11	15	15	Off	Off
Clostridium_beijerinckii_NRRL_B-598	5	5	6	6	Off	Off
Clostridium_bornimense	10	10	10	10	Off	Off
Clostridium_botulinum	44	44	88	88	Off	Off
Clostridium_botulinum_202F	3	3	4	4	Off	Off
Clostridium_botulinum_A	1	1	3	3	Off	Off
Clostridium_botulinum_A3_str._Loch_Maree	1	1	2	2	Off	Off
Clostridium_botulinum_A_str._ATCC_3502	7	7	18	18	Off	Off
Clostridium_botulinum_B1_str._Okra	2	2	2	2	Off	Off
Clostridium_botulinum_BKT015925	7	7	9	9	Off	Off
Clostridium_botulinum_B_str._Eklund_17B_(NRP)	6	6	6	6	Off	Off
Clostridium_botulinum_CDC_1436	1	1	1	1	Off	Off
Clostridium_botulinum_E3_str._Alaska_E43	0	0	0	0	na	na
Clostridium_botulinum_Prevot_594	12	12	12	12	Off	Off
Clostridium_butyricum	8	8	23	23	Off	Off
Clostridium_cadaveris	10	10	10	10	Off	Off
Clostridium_carboxidivorans_P7	10	10	10	10	Off	Off
Clostridium_cellulovorans_743B	11	11	11	11	Off	Off
Clostridium_chauvoei	7	7	9	9	Off	Off
Clostridium_cochlearium	13	13	13	13	Off	Off
Clostridium_drakei	10	10	11	11	Off	Off
Clostridium_estertheticum	0	0	0	0	na	na
Clostridium_estertheticum_subsp._estertheticum	5	5	5	5	Off	Off
Clostridium_formicaceticum	16	16	17	17	Off	Off
Clostridium_gasigenes	7	7	7	7	Off	Off
Clostridium_intestinale	6	6	6	6	Off	Off
Clostridium_isatidis	3	3	3	3	Off	Off
Clostridium_kluyveri	37	37	37	37	Off	Off
Clostridium_ljungdahlii_DSM_13528	12	12	15	15	Off	Off
Clostridium_novyi	0	0	0	0	na	na
Clostridium_novyi_NT	6	6	6	6	Off	Off
Clostridium_pasteurianum	15	15	16	16	Off	Off
Clostridium_pasteurianum_BC1	22	22	23	23	Off	Off
Clostridium_perfringens	13	13	91	91	Off	Off
Clostridium_perfringens_F262	2	2	14	14	Off	Off
Clostridium_perfringens_str._13	2	2	6	6	Off	Off
Clostridium_saccharobutylicum	5	5	5	5	Off	Off
Clostridium_saccharoperbutylacetonicum	9	9	9	9	Off	Off
Clostridium_scatologenes	13	13	14	14	Off	Off
Clostridium_septicum	4	4	4	4	Off	Off
Clostridium_sp._AWRP	8	8	10	10	Off	Off
Clostridium_sp._BNL1100	22	22	22	22	Off	Off
Clostridium_sp._C1	3	3	3	3	Off	Off
Clostridium_sp._C5S11	14	14	14	14	Off	Off
Clostridium_sp._DL-VIII	45	45	50	50	Off	Off
Clostridium_sp._JN-1	11	11	12	12	Off	Off
Clostridium_sp._JN-9	23	23	24	24	Off	Off
Clostridium_sp._M62/1	4	4	5	5	Off	Off
Clostridium_sp._SY8519	3	3	3	3	Off	Off
Clostridium_sporogenes	7	7	7	7	Off	Off
Clostridium_taeniosporum	1	1	2	2	Off	Off
Clostridium_tetani	7	7	18	18	Off	Off
Clostridium_tetani_12124569	4	4	6	6	Off	Off
Clostridium_tetani_E88	3	3	11	11	Off	Off
Clostridium_tyrobutyricum	26	26	50	50	Off	Off
Coccidioides_immitis	0	0	0	0	na	na
Coccidioides_posadasii	0	0	0	0	na	na
Corynebacterium_ammoniagenes	1	1	1	1	Off	Off
Corynebacterium_crudilactis	0	0	0	0	na	na
Corynebacterium_diphtheriae	6	6	6	6	Off	Off
Corynebacterium_diphtheriae_HC03	2	2	5	5	Off	Off
Corynebacterium_glutamicum	0	0	0	0	na	na
Corynebacterium_glyciniphilum	0	0	0	0	na	na
Corynebacterium_glyciniphilum_AJ_3170	26	26	26	26	Off	Off
Corynebacterium_jeikeium	9	9	10	10	Off	Off
Corynebacterium_jeikeium_K411	18	18	29	29	Off	Off
Corynebacterium_kroppenstedtii	3	3	3	3	Off	Off
Corynebacterium_kroppenstedtii_DSM_44385	7	7	15	15	Off	Off
Corynebacterium_maris	0	0	0	0	na	na
Corynebacterium_maris_DSM_45190	68	68	70	70	Off	Off
Corynebacterium_matruchotii	8	8	10	10	Off	Off
Corynebacterium_segmentosum	7	7	7	7	Off	Off
Corynebacterium_sphenisci	0	0	0	0	na	na
Corynebacterium_sphenisci_DSM_44792	206	206	211	211	Off	Off
Corynebacterium_stationis	2	2	2	2	Off	Off
Corynebacterium_urealyticum	24	24	24	24	Off	Off
Corynebacterium_ureicelerivorans	18	18	19	19	Off	Off
Corynebacterium_variabile	0	0	0	0	na	na
