Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
African_swine_fever_virus	0	0	0	0	na	na
Aspergillus_fumigatus	0	0	0	0	na	na
BK_virus_strain_AS	0	0	0	0	na	na
BK_virus_strain_GS	0	0	0	0	na	na
BK_virus_variant_RF	0	0	0	0	na	na
Bacillus_albus	1	1	3	3	Off	Off
Bacillus_anthracis	0	0	0	0	na	na
Bacillus_bombysepticus_str._Wang	4	4	4	4	Off	Off
Bacillus_cereus	2	2	5	5	Off	Off
Bacillus_cereus_AH1272	1	1	1	1	Off	Off
Bacillus_cereus_AH1273	5	5	5	5	Off	Off
Bacillus_cereus_Rock3-28	2	2	2	2	Off	Off
Bacillus_cereus_Rock3-44	5	5	6	6	Off	Off
Bacillus_cereus_Rock4-18	1	1	1	1	Off	Off
Bacillus_cereus_group	18	18	57	57	Off	Off
Bacillus_cytotoxicus	5	5	13	13	Off	Off
Bacillus_mobilis	1	1	1	1	Off	Off
Bacillus_mycoides	9	9	10	10	Off	Off
Bacillus_nitratireducens	1	1	2	2	Off	Off
Bacillus_pseudomycoides	15	15	17	17	Off	Off
Bacillus_pseudomycoides_DSM_12442	6	6	7	7	Off	Off
Bacillus_sp._HBCD-sjtu	1	1	1	1	Off	Off
Bacillus_sp._JAS24-2	1	1	1	1	Off	Off
Bacillus_thuringiensis	3	3	3	3	Off	Off
Bacillus_thuringiensis_serovar_chinensis_CT-43	1	1	2	2	Off	Off
Bacillus_thuringiensis_serovar_galleriae	1	1	1	1	Off	Off
Bacillus_thuringiensis_serovar_israelensis	2	2	2	2	Off	Off
Bacillus_thuringiensis_serovar_kurstaki_str._T03a001	2	2	4	4	Off	Off
Bacillus_tropicus	2	2	2	2	Off	Off
Bacillus_wiedmannii	2	2	4	4	Off	Off
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	2	2	4	4	Off	Off
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella	578	578	7857	7857	Off	Off
Bordetella_avium_197N	20	20	21	21	Off	Off
Bordetella_bronchialis	155	155	159	159	Off	Off
Bordetella_bronchiseptica	131	131	182	182	Off	Off
Bordetella_flabilis	208	208	211	211	Off	Off
Bordetella_genomosp._13	214	214	225	225	Off	Off
Bordetella_genomosp._6	84	84	84	84	Off	Off
Bordetella_genomosp._8	147	147	149	149	Off	Off
Bordetella_genomosp._9	97	97	97	97	Off	Off
Bordetella_hinzii	157	157	217	217	Off	Off
Bordetella_holmesii	42	42	85	85	Off	Off
Bordetella_parapertussis	33	33	54	54	Off	Off
Bordetella_pertussis	58	58	419	419	Off	Off
Bordetella_pertussis_137	8	8	63	63	Off	Off
Bordetella_pertussis_18323	10	10	59	59	Off	Off
Bordetella_petrii	103	103	104	104	Off	Off
Bordetella_pseudohinzii	106	106	108	108	Off	Off
Bordetella_sp._H567	155	155	160	160	Off	Off
Bordetella_sp._HZ20	0	0	0	0	na	na
Bordetella_sp._N	104	104	104	104	Off	Off
Bordetella_trematum	120	120	170	170	Off	Off
Borrelia	2	2	8	8	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_crocidurae_DOU	1	1	1	1	Off	Off
Borrelia_miyamotoi	1	1	2	2	Off	Off
Borrelia_recurrentis	0	0	0	0	na	na
Borrelia_turicatae_91E135	2	2	2	2	Off	Off
Borreliaceae	3	3	36	36	Off	Off
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Brucella	360	360	1494	1494	Off	Off
Brucella_abortus	0	0	0	0	na	na
Brucella_abortus_bv._6_str._870	1	1	4	4	Off	Off
Brucella_canis	1	1	1	1	Off	Off
Brucella_inopinata	8	8	11	11	Off	Off
Brucella_melitensis	3	3	5	5	Off	Off
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_ovis_ATCC_25840	1	1	1	1	Off	Off
Brucella_pinnipedialis	0	0	0	0	na	na
Brucella_sp._09RB8471	11	11	13	13	Off	Off
Brucella_sp._09RB8910	9	9	13	13	Off	Off
Brucella_sp._10RB9215	18	18	21	21	Off	Off
Brucella_sp._141012304	0	0	0	0	na	na
Brucella_sp._2280	5	5	8	8	Off	Off
Brucella_sp._BO2	16	16	26	26	Off	Off
Brucella_suis	1	1	1	1	Off	Off
Brucella_suis_bv._2	2	2	2	2	Off	Off
Brucella_vulpis	0	0	0	0	na	na
Brucellaceae	4	4	10	10	Off	Off
Burkholderia_cepacia	421	421	637	637	Off	Off
Burkholderia_cepacia_ATCC_25416	136	136	600	600	Off	Off
Burkholderia_cepacia_JBK9	181	181	199	199	Off	Off
Burkholderia_gladioli	769	769	3198	3198	Off	Off
Burkholderia_gladioli_BSR3	160	160	274	274	Off	Off
Burkholderia_gladioli_pv._gladioli	587	587	1755	1755	Off	Off
Burkholderia_mallei	14	14	74	74	Off	Off
Burkholderia_mallei_NCTC_10229	5	5	7	7	Off	Off
Burkholderia_mallei_NCTC_10247	1	1	5	5	Off	Off
Burkholderia_multivorans	807	807	2323	2323	Off	Off
Burkholderia_multivorans_ATCC_17616	252	252	963	963	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	217	217	589	589	Off	Off
Burkholderia_pseudomallei	387	387	2519	2519	Off	Off
Burkholderia_pseudomallei_1106b	10	10	21	21	Off	Off
Burkholderia_pseudomallei_1710a	2	2	3	3	Off	Off
Burkholderia_pseudomallei_1710b	5	5	15	15	Off	Off
Burkholderia_pseudomallei_7894	9	9	46	46	Off	Off
Burkholderia_pseudomallei_B03	10	10	13	13	Off	Off
Burkholderia_pseudomallei_MSHR1153	9	9	16	16	Off	Off
Burkholderia_pseudomallei_MSHR2543	8	8	22	22	Off	Off
Burkholderia_pseudomallei_MSHR346	10	10	23	23	Off	Off
Burkholderia_pseudomallei_MSHR435	11	11	28	28	Off	Off
Burkholderia_pseudomallei_NCTC_13179	14	14	20	20	Off	Off
Burkholderia_pseudomallei_Pasteur_52237	7	7	13	13	Off	Off
Burkholderia_sp._OLGA172	0	0	0	0	na	na
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_coli_76339	1	1	1	1	Off	Off
Campylobacter_gracilis	5	5	9	9	Off	Off
Campylobacter_showae	2	2	2	2	Off	Off
Candidatus_Borrelia_tachyglossi	2	2	2	2	Off	Off
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_muridarum	2	2	2	2	Off	Off
Chlamydia_pecorum	0	0	0	0	na	na
Chlamydia_pneumoniae	0	0	0	0	na	na
Chlamydia_psittaci	0	0	0	0	na	na
Chlamydia_trachomatis	0	0	0	0	na	na
Clostridium	125	125	601	601	Off	Off
Clostridium_acetobutylicum_EA_2018	1	1	2	2	Off	Off
Clostridium_argentinense	5	5	5	5	Off	Off
Clostridium_baratii	12	12	12	12	Off	Off
Clostridium_baratii_str._Sullivan	15	15	44	44	Off	Off
Clostridium_beijerinckii	12	12	16	16	Off	Off
Clostridium_beijerinckii_NRRL_B-598	8	8	11	11	Off	Off
Clostridium_bornimense	8	8	8	8	Off	Off
Clostridium_botulinum	10	10	18	18	Off	Off
Clostridium_botulinum_202F	2	2	2	2	Off	Off
Clostridium_botulinum_A3_str._Loch_Maree	1	1	1	1	Off	Off
Clostridium_botulinum_BKT015925	5	5	8	8	Off	Off
Clostridium_botulinum_B_str._Eklund_17B_(NRP)	2	2	2	2	Off	Off
Clostridium_botulinum_E3_str._Alaska_E43	0	0	0	0	na	na
Clostridium_butyricum	32	32	98	98	Off	Off
Clostridium_cadaveris	2	2	2	2	Off	Off
Clostridium_cellulovorans_743B	7	7	7	7	Off	Off
Clostridium_chauvoei	8	8	12	12	Off	Off
Clostridium_cochlearium	7	7	7	7	Off	Off
Clostridium_estertheticum	0	0	0	0	na	na
Clostridium_estertheticum_subsp._estertheticum	4	4	6	6	Off	Off
Clostridium_formicaceticum	4	4	4	4	Off	Off
Clostridium_gasigenes	7	7	7	7	Off	Off
Clostridium_isatidis	8	8	8	8	Off	Off
Clostridium_kluyveri	4	4	4	4	Off	Off
Clostridium_ljungdahlii_DSM_13528	1	1	2	2	Off	Off
Clostridium_novyi	0	0	0	0	na	na
Clostridium_novyi_NT	3	3	3	3	Off	Off
Clostridium_pasteurianum	6	6	6	6	Off	Off
Clostridium_perfringens	64	64	486	486	Off	Off
Clostridium_perfringens_ATCC_13124	2	2	8	8	Off	Off
Clostridium_perfringens_F262	4	4	13	13	Off	Off
Clostridium_perfringens_str._13	5	5	22	22	Off	Off
Clostridium_saccharobutylicum	6	6	6	6	Off	Off
Clostridium_saccharoperbutylacetonicum	4	4	4	4	Off	Off
Clostridium_scatologenes	2	2	2	2	Off	Off
Clostridium_septicum	10	10	17	17	Off	Off
Clostridium_sp._BNL1100	0	0	0	0	na	na
Clostridium_sp._C1	4	4	4	4	Off	Off
Clostridium_sp._C5S11	6	6	6	6	Off	Off
Clostridium_sp._DL-VIII	6	6	6	6	Off	Off
Clostridium_sp._JN-1	6	6	6	6	Off	Off
Clostridium_sp._JN-9	4	4	4	4	Off	Off
Clostridium_sp._M62/1	9	9	10	10	Off	Off
Clostridium_sp._SY8519	1	1	1	1	Off	Off
Clostridium_sporogenes	6	6	6	6	Off	Off
Clostridium_taeniosporum	5	5	5	5	Off	Off
Clostridium_tetani	5	5	5	5	Off	Off
Clostridium_tetani_12124569	2	2	7	7	Off	Off
Clostridium_tetani_E88	1	1	2	2	Off	Off
Clostridium_tyrobutyricum	7	7	16	16	Off	Off
Coccidioides_immitis	0	0	0	0	na	na
Coccidioides_posadasii	0	0	0	0	na	na
Corynebacterium_ammoniagenes	3	3	3	3	Off	Off
Corynebacterium_crudilactis	0	0	0	0	na	na
Corynebacterium_diphtheriae	6	6	20	20	Off	Off
Corynebacterium_diphtheriae_HC03	3	3	6	6	Off	Off
Corynebacterium_diphtheriae_HC04	3	3	5	5	Off	Off
Corynebacterium_diphtheriae_NCTC_13129	1	1	3	3	Off	Off
Corynebacterium_glutamicum	28	28	120	120	Off	Off
Corynebacterium_glutamicum_MB001	3	3	17	17	Off	Off
Corynebacterium_glutamicum_R	14	14	14	14	Off	Off
