Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
African_swine_fever_virus	0	0	0	0	na	na
Aspergillus_fumigatus	0	0	0	0	na	na
BK_virus_strain_AS	0	0	0	0	na	na
BK_virus_strain_GS	0	0	0	0	na	na
BK_virus_variant_RF	0	0	0	0	na	na
Bacillus_anthracis	0	0	0	0	na	na
Bacillus_cereus_Rock3-44	2	2	2	2	Off	Off
Bacillus_cereus_group	8	8	82	82	Off	Off
Bacillus_cytotoxicus	2	2	8	8	Off	Off
Bacillus_mycoides	4	4	7	7	Off	Off
Bacillus_pseudomycoides	3	3	3	3	Off	Off
Bacillus_pseudomycoides_DSM_12442	2	2	8	8	Off	Off
Bacillus_thuringiensis	2	2	2	2	Off	Off
Bacillus_wiedmannii	1	1	1	1	Off	Off
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella	443	443	6415	6415	Off	Off
Bordetella_avium_197N	19	19	19	19	Off	Off
Bordetella_bronchialis	119	119	123	123	Off	Off
Bordetella_bronchiseptica	78	78	103	103	Off	Off
Bordetella_flabilis	82	82	82	82	Off	Off
Bordetella_genomosp._13	128	128	130	130	Off	Off
Bordetella_genomosp._6	48	48	48	48	Off	Off
Bordetella_genomosp._8	112	112	115	115	Off	Off
Bordetella_genomosp._9	102	102	104	104	Off	Off
Bordetella_hinzii	125	125	177	177	Off	Off
Bordetella_holmesii	50	50	90	90	Off	Off
Bordetella_parapertussis	24	24	46	46	Off	Off
Bordetella_pertussis	20	20	229	229	Off	Off
Bordetella_pertussis_137	5	5	61	61	Off	Off
Bordetella_pertussis_18323	6	6	60	60	Off	Off
Bordetella_petrii	135	135	136	136	Off	Off
Bordetella_pseudohinzii	71	71	71	71	Off	Off
Bordetella_sp._H567	127	127	128	128	Off	Off
Bordetella_sp._HZ20	0	0	0	0	na	na
Bordetella_sp._N	87	87	90	90	Off	Off
Bordetella_trematum	96	96	140	140	Off	Off
Borrelia	6	6	19	19	Off	Off
Borrelia_anserina	1	1	1	1	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_miyamotoi	3	3	3	3	Off	Off
Borrelia_recurrentis	0	0	0	0	na	na
Borreliaceae	4	4	79	79	Off	Off
Borreliella	3	3	15	15	Off	Off
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_afzelii_PKo	3	3	3	3	Off	Off
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Brucella	106	106	468	468	Off	Off
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	0	0	0	0	na	na
Brucella_inopinata	1	1	1	1	Off	Off
Brucella_melitensis	0	0	0	0	na	na
Brucella_melitensis_bv._2_str._63/9	1	1	2	2	Off	Off
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_pinnipedialis	0	0	0	0	na	na
Brucella_sp._09RB8471	2	2	4	4	Off	Off
Brucella_sp._09RB8910	4	4	5	5	Off	Off
Brucella_sp._10RB9215	1	1	1	1	Off	Off
Brucella_sp._141012304	0	0	0	0	na	na
Brucella_sp._2280	2	2	3	3	Off	Off
Brucella_sp._BO2	3	3	5	5	Off	Off
Brucella_suis	0	0	0	0	na	na
Brucella_vulpis	0	0	0	0	na	na
Brucellaceae	0	0	0	0	na	na
Burkholderia_cepacia	113	113	164	164	Off	Off
Burkholderia_cepacia_ATCC_25416	38	38	157	157	Off	Off
Burkholderia_cepacia_JBK9	44	44	65	65	Off	Off
Burkholderia_gladioli	239	239	797	797	Off	Off
Burkholderia_gladioli_BSR3	39	39	74	74	Off	Off
Burkholderia_gladioli_pv._gladioli	193	193	460	460	Off	Off
Burkholderia_mallei	7	7	27	27	Off	Off
Burkholderia_mallei_NCTC_10229	2	2	5	5	Off	Off
Burkholderia_mallei_NCTC_10247	1	1	3	3	Off	Off
Burkholderia_multivorans	250	250	592	592	Off	Off
Burkholderia_multivorans_ATCC_17616	70	70	223	223	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	61	61	154	154	Off	Off
Burkholderia_pseudomallei	123	123	626	626	Off	Off
Burkholderia_pseudomallei_1106b	1	1	2	2	Off	Off
Burkholderia_pseudomallei_7894	12	12	46	46	Off	Off
Burkholderia_pseudomallei_B03	10	10	16	16	Off	Off
Burkholderia_pseudomallei_MSHR1153	3	3	5	5	Off	Off
Burkholderia_pseudomallei_MSHR2543	3	3	13	13	Off	Off
Burkholderia_pseudomallei_MSHR346	7	7	19	19	Off	Off
Burkholderia_pseudomallei_MSHR435	15	15	20	20	Off	Off
Burkholderia_pseudomallei_NCTC_13179	7	7	7	7	Off	Off
Burkholderia_sp._OLGA172	0	0	0	0	na	na
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_gracilis	6	6	11	11	Off	Off
Campylobacter_showae	5	5	5	5	Off	Off
Candidatus_Borrelia_tachyglossi	4	4	4	4	Off	Off
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_muridarum	1	1	1	1	Off	Off
Chlamydia_pecorum	0	0	0	0	na	na
Chlamydia_pecorum_P787	9	9	10	10	Off	Off
Chlamydia_pneumoniae	0	0	0	0	na	na
Chlamydia_psittaci	0	0	0	0	na	na
Chlamydia_trachomatis	0	0	0	0	na	na
Chlamydia_trachomatis_6276	3	3	3	3	Off	Off
Clostridium	75	75	172	172	Off	Off
Clostridium_acetobutylicum_EA_2018	1	1	1	1	Off	Off
Clostridium_argentinense	1	1	1	1	Off	Off
Clostridium_beijerinckii	3	3	3	3	Off	Off
Clostridium_bornimense	2	2	2	2	Off	Off
Clostridium_botulinum	1	1	1	1	Off	Off
Clostridium_botulinum_202F	1	1	1	1	Off	Off
Clostridium_botulinum_BKT015925	0	0	0	0	na	na
Clostridium_botulinum_E3_str._Alaska_E43	0	0	0	0	na	na
Clostridium_butyricum	4	4	24	24	Off	Off
Clostridium_cadaveris	2	2	2	2	Off	Off
Clostridium_chauvoei	1	1	1	1	Off	Off
Clostridium_cochlearium	0	0	0	0	na	na
Clostridium_estertheticum	0	0	0	0	na	na
Clostridium_estertheticum_subsp._estertheticum	1	1	1	1	Off	Off
Clostridium_intestinale	8	8	8	8	Off	Off
Clostridium_isatidis	2	2	2	2	Off	Off
Clostridium_novyi	0	0	0	0	na	na
Clostridium_pasteurianum	7	7	7	7	Off	Off
Clostridium_pasteurianum_BC1	1	1	2	2	Off	Off
Clostridium_perfringens	17	17	173	173	Off	Off
Clostridium_perfringens_F262	1	1	8	8	Off	Off
Clostridium_perfringens_str._13	1	1	13	13	Off	Off
Clostridium_septicum	0	0	0	0	na	na
Clostridium_sp._AWRP	1	1	1	1	Off	Off
Clostridium_sp._BNL1100	2	2	2	2	Off	Off
Clostridium_sp._C1	1	1	3	3	Off	Off
Clostridium_sp._JN-1	3	3	3	3	Off	Off
Clostridium_sp._JN-9	3	3	3	3	Off	Off
Clostridium_sp._M62/1	10	10	10	10	Off	Off
Clostridium_sp._SY8519	7	7	8	8	Off	Off
Clostridium_sporogenes	0	0	0	0	na	na
Clostridium_tetani	0	0	0	0	na	na
Clostridium_tetani_E88	0	0	0	0	na	na
Clostridium_tyrobutyricum	1	1	3	3	Off	Off
Coccidioides_immitis	0	0	0	0	na	na
Coccidioides_posadasii	0	0	0	0	na	na
Corynebacterium_ammoniagenes	0	0	0	0	na	na
Corynebacterium_crudilactis	1	1	1	1	Off	Off
Corynebacterium_diphtheriae	3	3	7	7	Off	Off
Corynebacterium_glutamicum	4	4	18	18	Off	Off
Corynebacterium_glutamicum_MB001	1	1	2	2	Off	Off
Corynebacterium_glyciniphilum	0	0	0	0	na	na
Corynebacterium_glyciniphilum_AJ_3170	10	10	10	10	Off	Off
Corynebacterium_jeikeium	7	7	7	7	Off	Off
Corynebacterium_jeikeium_K411	3	3	3	3	Off	Off
Corynebacterium_kroppenstedtii	5	5	5	5	Off	Off
Corynebacterium_kroppenstedtii_DSM_44385	6	6	14	14	Off	Off
Corynebacterium_maris	0	0	0	0	na	na
Corynebacterium_maris_DSM_45190	10	10	11	11	Off	Off
Corynebacterium_matruchotii	5	5	9	9	Off	Off
Corynebacterium_segmentosum	3	3	3	3	Off	Off
Corynebacterium_sphenisci	0	0	0	0	na	na
Corynebacterium_sphenisci_DSM_44792	50	50	54	54	Off	Off
Corynebacterium_stationis	1	1	1	1	Off	Off
Corynebacterium_urealyticum	11	11	11	11	Off	Off
Corynebacterium_ureicelerivorans	14	14	15	15	Off	Off
Corynebacterium_variabile	0	0	0	0	na	na
Corynebacterium_variabile_DSM_44702	23	23	23	23	Off	Off
Corynebacterium_xerosis	36	36	36	36	Off	Off
Cowpox-Vaccinia_virus	0	0	0	0	na	na
Cowpox_virus	0	0	0	0	na	na
Coxiella_burnetii	21	21	87	87	Off	Off
Coxiella_burnetii_Dugway_5J108-111	4	4	10	10	Off	Off
Coxiella_burnetii_str._Schperling	2	2	4	4	Off	Off
Cryptococcus_gattii_species_complex	0	0	0	0	na	na
Cryptococcus_neoformans	0	0	0	0	na	na
Cynomolgus_Epstein-Barr_Virus_A4	0	0	0	0	na	na
Cynomolgus_Epstein-Barr_Virus_Si-IIA	0	0	0	0	na	na
Cynomolgus_Epstein-Barr_Virus_TsB-B6	0	0	0	0	na	na
Ehrlichia_canis	0	0	0	0	na	na
Ehrlichia_canis_str._Jake	1	1	1	1	Off	Off
Enterobius_vermicularis	30	30	32	32	Off	Off
Enterococcus_avium	0	0	0	0	na	na
Enterococcus_casseliflavus	1	1	2	2	Off	Off
Enterococcus_cecorum	0	0	0	0	na	na
Enterococcus_durans	0	0	0	0	na	na
Enterococcus_faecalis	2	2	37	37	Off	Off
Enterococcus_faecium	1	1	2	2	Off	Off
Enterococcus_faecium_ATCC_8459_=_NRRL_B-2354	1	1	21	21	Off	Off
Enterococcus_hirae	3	3	9	9	Off	Off
Enterococcus_mundtii	0	0	0	0	na	na
Epstein-barr_virus_strain_ag876	0	0	0	0	na	na
Epstein-barr_virus_strain_p3hr-1	0	0	0	0	na	na
Erysipelothrix_rhusiopathiae	4	4	8	8	Off	Off
Escherichia_coli	42	42	279	279	Off	Off
