Node	NumberOfAssignedReads
Actinobacillus_equuli	34
Actinobacillus_pleuropneumoniae	66
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	14
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	11
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	8
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	6
Aspergillus_fumigatus	0
Bartonella_bacilliformis	0
Bartonella_henselae	2
Bartonella_quintana	1
Blastomyces_dermatitidis	0
Bordetella_bronchialis	139
Bordetella_bronchiseptica	102
Bordetella_genomosp._13	127
Bordetella_pertussis	35
Bordetella_pertussis_137	5
Bordetella_pertussis_18323	7
Bordetella_petrii	117
Bordetella_trematum	90
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_burgdorferi_JD1	1
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	0
Brucella_abortus_bv._6_str._870	1
Brucella_canis	0
Brucella_melitensis	3
Brucella_melitensis_bv._2_str._63/9	3
Brucella_microti	0
Brucella_ovis	0
Brucella_ovis_ATCC_25840	7
Brucella_suis	2
Brucella_suis_bv._2	1
Burkholderia_cepacia	214
Burkholderia_cepacia_ATCC_25416	73
Burkholderia_cepacia_JBK9	93
Burkholderia_gladioli	380
Burkholderia_gladioli_BSR3	78
Burkholderia_gladioli_pv._gladioli	315
Burkholderia_mallei	18
Burkholderia_mallei_NCTC_10247	2
Burkholderia_multivorans	364
Burkholderia_multivorans_ATCC_17616	106
Burkholderia_multivorans_ATCC_BAA-247	88
Burkholderia_pseudomallei	192
Burkholderia_pseudomallei_1106b	3
Burkholderia_pseudomallei_1710a	8
Burkholderia_pseudomallei_1710b	3
Burkholderia_pseudomallei_7894	1
Burkholderia_pseudomallei_B03	4
Burkholderia_pseudomallei_MSHR1153	6
Burkholderia_pseudomallei_MSHR2543	11
Burkholderia_pseudomallei_MSHR346	2
Burkholderia_pseudomallei_MSHR435	13
Burkholderia_pseudomallei_NCTC_13179	6
Campylobacter_coli	1
Campylobacter_fetus	0
Campylobacter_gracilis	2
Campylobacter_showae	6
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_psittaci	0
Chlamydia_suis	2
Chlamydia_trachomatis	0
Corynebacterium_ammoniagenes	42
Corynebacterium_amycolatum	9
Corynebacterium_bovis	137
Corynebacterium_crudilactis	5
Corynebacterium_diphtheriae	6
Corynebacterium_diphtheriae_HC04	2
Corynebacterium_diphtheriae_NCTC_13129	2
Corynebacterium_jeikeium	24
Corynebacterium_jeikeium_K411	41
Corynebacterium_kroppenstedtii	73
Corynebacterium_kroppenstedtii_DSM_44385	81
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	70
Corynebacterium_matruchotii	55
Corynebacterium_minutissimum	43
