Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
African_swine_fever_virus	0	0	0	0	na	na
Aspergillus_fumigatus	0	0	0	0	na	na
BK_virus_strain_AS	0	0	0	0	na	na
BK_virus_strain_GS	0	0	0	0	na	na
BK_virus_variant_RF	0	0	0	0	na	na
Bacillus_albus	1	1	1	1	Off	Off
Bacillus_anthracis	0	0	0	0	na	na
Bacillus_cereus_group	1	1	5	5	Off	Off
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella	14	14	237	237	Off	Off
Bordetella_avium_197N	1	1	1	1	Off	Off
Bordetella_bronchialis	4	4	4	4	Off	Off
Bordetella_bronchiseptica	1	1	4	4	Off	Off
Bordetella_flabilis	4	4	4	4	Off	Off
Bordetella_genomosp._13	5	5	7	7	Off	Off
Bordetella_genomosp._6	3	3	3	3	Off	Off
Bordetella_genomosp._8	6	6	6	6	Off	Off
Bordetella_genomosp._9	5	5	5	5	Off	Off
Bordetella_hinzii	6	6	9	9	Off	Off
Bordetella_holmesii	2	2	5	5	Off	Off
Bordetella_pertussis	0	0	0	0	na	na
Bordetella_petrii	4	4	4	4	Off	Off
Bordetella_pseudohinzii	5	5	5	5	Off	Off
Bordetella_sp._H567	3	3	3	3	Off	Off
Bordetella_sp._HZ20	0	0	0	0	na	na
Bordetella_sp._N	9	9	9	9	Off	Off
Bordetella_trematum	3	3	3	3	Off	Off
Borrelia	1	1	6	6	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliaceae	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Brucella	29	29	49	49	Off	Off
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_pinnipedialis	0	0	0	0	na	na
Brucella_sp._09RB8471	0	0	0	0	na	na
Brucella_sp._09RB8910	0	0	0	0	na	na
Brucella_sp._10RB9215	3	3	3	3	Off	Off
Brucella_sp._141012304	0	0	0	0	na	na
Brucella_suis	0	0	0	0	na	na
Brucella_vulpis	0	0	0	0	na	na
Brucellaceae	0	0	0	0	na	na
Burkholderia_cepacia	1107	1107	1951	1951	Off	Off
Burkholderia_cepacia_ATCC_25416	528	528	2668	2668	Off	Off
Burkholderia_cepacia_JBK9	481	481	564	564	Off	Off
Burkholderia_gladioli	400	400	1756	1756	Off	Off
Burkholderia_gladioli_BSR3	103	103	164	164	Off	Off
Burkholderia_gladioli_pv._gladioli	282	282	841	841	Off	Off
Burkholderia_mallei	10	10	60	60	Off	Off
Burkholderia_mallei_NCTC_10229	5	5	18	18	Off	Off
Burkholderia_mallei_NCTC_10247	1	1	4	4	Off	Off
Burkholderia_multivorans	2482	2482	9030	9030	Off	Off
Burkholderia_multivorans_ATCC_17616	764	764	2954	2954	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	831	831	2556	2556	Off	Off
Burkholderia_pseudomallei	669	669	3291	3291	Off	Off
Burkholderia_pseudomallei_1106b	12	12	40	40	Off	Off
Burkholderia_pseudomallei_1710a	1	1	1	1	Off	Off
Burkholderia_pseudomallei_7894	34	34	132	132	Off	Off
Burkholderia_pseudomallei_B03	11	11	23	23	Off	Off
Burkholderia_pseudomallei_MSHR1153	10	10	10	10	Off	Off
Burkholderia_pseudomallei_MSHR2543	8	8	27	27	Off	Off
Burkholderia_pseudomallei_MSHR346	66	66	122	122	Off	Off
Burkholderia_pseudomallei_MSHR435	8	8	18	18	Off	Off
Burkholderia_pseudomallei_NCTC_13179	11	11	28	28	Off	Off
Burkholderia_pseudomallei_Pasteur_52237	4	4	4	4	Off	Off
Burkholderia_sp._OLGA172	0	0	0	0	na	na
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_gracilis	0	0	0	0	na	na
Campylobacter_showae	0	0	0	0	na	na
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_muridarum	0	0	0	0	na	na
Chlamydia_pecorum	0	0	0	0	na	na
Chlamydia_pneumoniae	0	0	0	0	na	na
Chlamydia_psittaci	0	0	0	0	na	na
Chlamydia_trachomatis	0	0	0	0	na	na
Clostridium	0	0	0	0	na	na
Clostridium_baratii	1	1	1	1	Off	Off
Clostridium_botulinum	0	0	0	0	na	na
Clostridium_botulinum_BKT015925	0	0	0	0	na	na
Clostridium_botulinum_E3_str._Alaska_E43	0	0	0	0	na	na
Clostridium_butyricum	0	0	0	0	na	na
Clostridium_chauvoei	0	0	0	0	na	na
Clostridium_cochlearium	0	0	0	0	na	na
Clostridium_estertheticum	0	0	0	0	na	na
Clostridium_novyi	0	0	0	0	na	na
Clostridium_pasteurianum	1	1	1	1	Off	Off
Clostridium_perfringens	0	0	0	0	na	na
Clostridium_septicum	0	0	0	0	na	na
Clostridium_sp._BNL1100	0	0	0	0	na	na
Clostridium_sp._C1	1	1	1	1	Off	Off
Clostridium_sporogenes	0	0	0	0	na	na
Clostridium_tetani	3	3	4	4	Off	Off
Clostridium_tetani_E88	0	0	0	0	na	na
Coccidioides_immitis	0	0	0	0	na	na
Coccidioides_posadasii	0	0	0	0	na	na
Corynebacterium_ammoniagenes	0	0	0	0	na	na
Corynebacterium_crudilactis	1	1	1	1	Off	Off
Corynebacterium_diphtheriae	1	1	2	2	Off	Off
Corynebacterium_glutamicum	1	1	3	3	Off	Off
Corynebacterium_glyciniphilum	0	0	0	0	na	na
Corynebacterium_jeikeium	1	1	1	1	Off	Off
Corynebacterium_jeikeium_K411	3	3	5	5	Off	Off
Corynebacterium_kroppenstedtii	2	2	2	2	Off	Off
Corynebacterium_maris	0	0	0	0	na	na
Corynebacterium_maris_DSM_45190	2	2	2	2	Off	Off
Corynebacterium_matruchotii	3	3	6	6	Off	Off
Corynebacterium_segmentosum	0	0	0	0	na	na
Corynebacterium_sphenisci	0	0	0	0	na	na
Corynebacterium_stationis	0	0	0	0	na	na
Corynebacterium_urealyticum	0	0	0	0	na	na
Corynebacterium_ureicelerivorans	4	4	4	4	Off	Off
Corynebacterium_variabile	0	0	0	0	na	na
Corynebacterium_variabile_DSM_44702	1	1	1	1	Off	Off
Corynebacterium_xerosis	3	3	3	3	Off	Off
Cowpox-Vaccinia_virus	0	0	0	0	na	na
Cowpox_virus	0	0	0	0	na	na
Coxiella_burnetii	1	1	1	1	Off	Off
Cryptococcus_gattii_species_complex	0	0	0	0	na	na
Cryptococcus_neoformans	0	0	0	0	na	na
Cynomolgus_Epstein-Barr_Virus_A4	0	0	0	0	na	na
Cynomolgus_Epstein-Barr_Virus_Si-IIA	0	0	0	0	na	na
Cynomolgus_Epstein-Barr_Virus_TsB-B6	0	0	0	0	na	na
Ehrlichia_canis	0	0	0	0	na	na
Enterobius_vermicularis	8	8	8	8	Off	Off
Enterococcus_avium	0	0	0	0	na	na
Enterococcus_casseliflavus	0	0	0	0	na	na
Enterococcus_cecorum	11	11	27	27	Off	Off
Enterococcus_durans	0	0	0	0	na	na
Enterococcus_faecalis	4	4	112	112	Off	Off
Enterococcus_faecium	1	1	1	1	Off	Off
Enterococcus_hirae	0	0	0	0	na	na
Enterococcus_mundtii	0	0	0	0	na	na
Epstein-barr_virus_strain_ag876	0	0	0	0	na	na
Epstein-barr_virus_strain_p3hr-1	0	0	0	0	na	na
Erysipelothrix_rhusiopathiae	0	0	0	0	na	na
Escherichia_coli	7	7	28	28	Off	Off
Escherichia_coli_O111	0	0	0	0	na	na
Escherichia_coli_O157:H7	0	0	0	0	na	na
Escherichia_coli_O26	0	0	0	0	na	na
Francisella_tularensis	0	0	0	0	na	na
Francisella_tularensis_subsp._novicida_U112	1	1	2	2	Off	Off
Fusobacterium	0	0	0	0	na	na
Fusobacterium_nucleatum	1	1	6	6	Off	Off
Fusobacterium_nucleatum_subsp._vincentii	1	1	5	5	Off	Off
Fusobacterium_sp._oral_taxon_203	1	1	1	1	Off	Off
Haemophilus_influenzae	0	0	0	0	na	na
Haemophilus_influenzae_F3031	1	1	2	2	Off	Off
Haemophilus_influenzae_Rd_KW20	0	0	0	0	na	na
Haemophilus_parainfluenzae	2	2	2	2	Off	Off
Helicobacter_cinaedi	0	0	0	0	na	na
Helicobacter_pylori	0	0	0	0	na	na
Hepatitis_B_virus	0	0	0	0	na	na
Hepatitis_E_virus	0	0	0	0	na	na
Hepatitis_delta_virus	0	0	0	0	na	na
Herpes_simplex_virus_unknown_type	0	0	0	0	na	na
Histoplasma_capsulatum	0	0	0	0	na	na
Human_adenovirus_1	0	0	0	0	na	na
Human_adenovirus_11	0	0	0	0	na	na
Human_adenovirus_11+34	0	0	0	0	na	na
Human_adenovirus_11a	0	0	0	0	na	na
Human_adenovirus_11p	0	0	0	0	na	na
Human_adenovirus_12	0	0	0	0	na	na
Human_adenovirus_14	0	0	0	0	na	na
Human_adenovirus_14a	0	0	0	0	na	na
Human_adenovirus_14p	0	0	0	0	na	na
Human_adenovirus_14p1	0	0	0	0	na	na
Human_adenovirus_15	0	0	0	0	na	na
Human_adenovirus_15/H9	0	0	0	0	na	na
Human_adenovirus_16	0	0	0	0	na	na
Human_adenovirus_16p	0	0	0	0	na	na
Human_adenovirus_17	0	0	0	0	na	na
Human_adenovirus_18	0	0	0	0	na	na
Human_adenovirus_19	0	0	0	0	na	na
Human_adenovirus_19C	0	0	0	0	na	na
Human_adenovirus_19a	0	0	0	0	na	na
Human_adenovirus_19p	0	0	0	0	na	na
Human_adenovirus_1_strain_Adenoid_71	0	0	0	0	na	na
Human_adenovirus_2	0	0	0	0	na	na
Human_adenovirus_20	0	0	0	0	na	na
Human_adenovirus_21	0	0	0	0	na	na
Human_adenovirus_21a	0	0	0	0	na	na
Human_adenovirus_22	0	0	0	0	na	na
Human_adenovirus_22H8	0	0	0	0	na	na
Human_adenovirus_23	0	0	0	0	na	na
Human_adenovirus_24	0	0	0	0	na	na
Human_adenovirus_25	0	0	0	0	na	na
