Node	NumberOfAssignedReads
African_swine_fever_virus	0
Aspergillus_fumigatus	0
BK_virus_strain_AS	0
BK_virus_strain_GS	0
BK_virus_variant_RF	0
Bacillus_anthracis	0
Bacillus_cereus	2
Bacillus_cereus_Rock3-28	13
Bacillus_cereus_Rock3-44	6
Bacillus_cereus_group	2
Bacillus_cytotoxicus	3
Bacillus_mycoides	6
Bacillus_pseudomycoides	7
Bacillus_pseudomycoides_DSM_12442	2
Bacillus_sp._ABP14	1
Bacillus_thuringiensis_serovar_chinensis_CT-43	1
Bacillus_wiedmannii	3
Bartonella_bacilliformis	2
Bartonella_henselae	0
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella	422
Bordetella_avium_197N	17
Bordetella_bronchialis	141
Bordetella_bronchiseptica	100
Bordetella_flabilis	156
Bordetella_genomosp._13	154
Bordetella_genomosp._6	55
Bordetella_genomosp._8	174
Bordetella_genomosp._9	109
Bordetella_hinzii	147
Bordetella_holmesii	39
Bordetella_parapertussis	28
Bordetella_pertussis	28
Bordetella_pertussis_137	8
Bordetella_pertussis_18323	9
Bordetella_petrii	158
Bordetella_pseudohinzii	77
Bordetella_sp._H567	122
Bordetella_sp._HZ20	0
Bordetella_sp._N	147
Bordetella_trematum	92
Borrelia	0
Borrelia_coriaceae_ATCC_43381	1
Borrelia_crocidurae	1
Borrelia_hermsii	1
Borrelia_miyamotoi_FR64b	1
Borrelia_recurrentis	0
Borrelia_sp._HM	1
Borreliaceae	0
Borreliella	2
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Brucella	2270
Brucella_abortus	16
Brucella_abortus_bv._6_str._870	2
Brucella_canis	2
Brucella_inopinata	54
Brucella_melitensis	4
Brucella_melitensis_bv._2_str._63/9	6
Brucella_microti	0
Brucella_microti_CCM_4915	3
Brucella_ovis	0
Brucella_ovis_ATCC_25840	4
Brucella_pinnipedialis	0
Brucella_sp._09RB8471	36
Brucella_sp._09RB8910	38
Brucella_sp._10RB9215	58
Brucella_sp._141012304	0
Brucella_sp._2002734562	3
Brucella_sp._2280	49
Brucella_sp._BO2	62
Brucella_suis	5
Brucella_suis_019	2
Brucella_suis_bv._2	4
Brucella_vulpis	0
Brucellaceae	24
Burkholderia_cepacia	157
Burkholderia_cepacia_ATCC_25416	74
Burkholderia_cepacia_JBK9	56
Burkholderia_gladioli	325
Burkholderia_gladioli_BSR3	63
Burkholderia_gladioli_pv._gladioli	206
Burkholderia_mallei	5
Burkholderia_mallei_NCTC_10247	4
Burkholderia_multivorans	273
Burkholderia_multivorans_ATCC_17616	70
Burkholderia_multivorans_ATCC_BAA-247	63
Burkholderia_pseudomallei	124
Burkholderia_pseudomallei_1106b	4
Burkholderia_pseudomallei_1710b	4
Burkholderia_pseudomallei_7894	4
Burkholderia_pseudomallei_B03	12
Burkholderia_pseudomallei_MSHR1153	1
Burkholderia_pseudomallei_MSHR2543	1
Burkholderia_pseudomallei_MSHR346	6
Burkholderia_pseudomallei_MSHR435	3
Burkholderia_pseudomallei_NCTC_13179	11
Burkholderia_pseudomallei_Pasteur_52237	4
Burkholderia_sp._OLGA172	0
Campylobacter_coli	0
Campylobacter_gracilis	5
Campylobacter_showae	3
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_psittaci	0
Chlamydia_trachomatis	0
Clostridium	33
Clostridium_aceticum	2
Clostridium_argentinense	2
Clostridium_baratii_str._Sullivan	3
Clostridium_beijerinckii	1
Clostridium_botulinum	7
Clostridium_botulinum_A_str._ATCC_3502	1
Clostridium_botulinum_BKT015925	0
Clostridium_botulinum_CDC_1436	1
Clostridium_botulinum_E3_str._Alaska_E43	0
Clostridium_botulinum_Prevot_594	1
Clostridium_butyricum	4
Clostridium_cadaveris	1
Clostridium_carboxidivorans_P7	2
Clostridium_cellulovorans_743B	2
Clostridium_chauvoei	3
Clostridium_cochlearium	0
Clostridium_drakei	1
Clostridium_estertheticum	0
Clostridium_estertheticum_subsp._estertheticum	3
Clostridium_formicaceticum	1
Clostridium_intestinale	2
Clostridium_isatidis	4
Clostridium_kluyveri	1
Clostridium_novyi	0
Clostridium_novyi_NT	1
Clostridium_pasteurianum	2
Clostridium_perfringens	63
Clostridium_perfringens_ATCC_13124	2
Clostridium_perfringens_F262	5
Clostridium_perfringens_str._13	7
Clostridium_saccharobutylicum	2
Clostridium_septicum	2
Clostridium_sp._BNL1100	0
Clostridium_sp._C5S11	1
Clostridium_sp._JN-9	1
Clostridium_sp._M62/1	1
Clostridium_sp._MF28	1
Clostridium_sp._SY8519	1
Clostridium_sporogenes	1
Clostridium_taeniosporum	1
Clostridium_tetani	2
Clostridium_tetani_12124569	4
Clostridium_tetani_E88	0
Coccidioides_immitis	0
Coccidioides_posadasii	0
Corynebacterium_ammoniagenes	9
Corynebacterium_crudilactis	3
Corynebacterium_diphtheriae	8
Corynebacterium_diphtheriae_HC03	1
Corynebacterium_diphtheriae_NCTC_13129	2
Corynebacterium_glutamicum	14
Corynebacterium_glutamicum_K051	2
Corynebacterium_glutamicum_MB001	6
Corynebacterium_glutamicum_R	2
Corynebacterium_glutamicum_SCgG1	1
Corynebacterium_glutamicum_ZL-6	2
Corynebacterium_glyciniphilum	0
Corynebacterium_glyciniphilum_AJ_3170	58
Corynebacterium_jeikeium	19
Corynebacterium_jeikeium_K411	19
Corynebacterium_kroppenstedtii	6
Corynebacterium_kroppenstedtii_DSM_44385	1
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	24
Corynebacterium_matruchotii	15
Corynebacterium_segmentosum	4
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	145
Corynebacterium_stationis	17
Corynebacterium_urealyticum	42
Corynebacterium_ureicelerivorans	48
Corynebacterium_variabile	0
Corynebacterium_variabile_DSM_44702	59
Corynebacterium_xerosis	85
Cowpox-Vaccinia_virus	0
Cowpox_virus	0
Coxiella_burnetii	5
Coxiella_burnetii_str._Schperling	1
Cryptococcus_gattii_species_complex	0
Cryptococcus_neoformans	0
Cynomolgus_Epstein-Barr_Virus_A4	0
Cynomolgus_Epstein-Barr_Virus_Si-IIA	0
Cynomolgus_Epstein-Barr_Virus_TsB-B6	0
Ehrlichia_canis	0
Enterobius_vermicularis	41
Enterococcus_avium	1
Enterococcus_casseliflavus	4
Enterococcus_casseliflavus_EC20	3
Enterococcus_cecorum	0
Enterococcus_durans	1
Enterococcus_faecalis	1
Enterococcus_faecalis_D32	2
Enterococcus_faecium	4
Enterococcus_hirae	3
Enterococcus_hirae_ATCC_9790	1
Enterococcus_mundtii	1
Epstein-barr_virus_strain_ag876	0
Epstein-barr_virus_strain_p3hr-1	0
Erysipelothrix_rhusiopathiae	0
Escherichia_coli	27
Escherichia_coli_O111	0
Escherichia_coli_O157:H7	0
Escherichia_coli_O26	0
Francisella_tularensis	2
Fusobacterium	1
Fusobacterium_nucleatum	0
Fusobacterium_nucleatum_subsp._vincentii	1
Fusobacterium_nucleatum_subsp._vincentii_ChDC_F8	1
Fusobacterium_pseudoperiodonticum	1
Fusobacterium_varium	2
Fusobacterium_varium_ATCC_27725	1
Haemophilus_influenzae	2
Haemophilus_influenzae_Rd_KW20	0
Haemophilus_parainfluenzae	3
Haemophilus_parainfluenzae_T3T1	1
Helicobacter_cinaedi	0
Helicobacter_pylori	10
Helicobacter_pylori_B38	1
Helicobacter_pylori_J166	1
Helicobacter_pylori_PeCan18	1
Helicobacter_pylori_Puno120	3
Hepatitis_B_virus	0
Hepatitis_E_virus	0
Hepatitis_delta_virus	0
Herpes_simplex_virus_unknown_type	0
Histoplasma_capsulatum	0
Human_adenovirus_1	0
Human_adenovirus_11	0
Human_adenovirus_11+34	0
Human_adenovirus_11a	0
Human_adenovirus_11p	0
Human_adenovirus_12	0
Human_adenovirus_14	0
Human_adenovirus_14a	0
Human_adenovirus_14p	0
Human_adenovirus_14p1	0
Human_adenovirus_15	0
Human_adenovirus_15/H9	0
Human_adenovirus_16	0
Human_adenovirus_16p	0
Human_adenovirus_17	0
Human_adenovirus_18	0
Human_adenovirus_19	0
Human_adenovirus_19C	0
Human_adenovirus_19a	0
Human_adenovirus_19p	0
Human_adenovirus_1_strain_Adenoid_71	0
Human_adenovirus_2	0
Human_adenovirus_20	0
Human_adenovirus_21	0
Human_adenovirus_21a	0
Human_adenovirus_22	0
Human_adenovirus_22H8	0
Human_adenovirus_23	0
Human_adenovirus_24	0
