Node	NumberOfAssignedReads
African_swine_fever_virus	0
Aspergillus_fumigatus	0
BK_virus_strain_AS	0
BK_virus_strain_GS	0
BK_virus_variant_RF	0
Bacillus_anthracis	0
Bacillus_bombysepticus_str._Wang	1
Bacillus_cereus	2
Bacillus_cereus_BDRD-Cer4	1
Bacillus_cereus_Rock3-28	3
Bacillus_cereus_Rock3-44	1
Bacillus_cereus_Rock4-18	1
Bacillus_cereus_group	17
Bacillus_cytotoxicus	3
Bacillus_luti	1
Bacillus_mycoides	8
Bacillus_nitratireducens	1
Bacillus_pacificus	1
Bacillus_pseudomycoides	12
Bacillus_pseudomycoides_DSM_12442	11
Bacillus_sp._FDAARGOS_235	1
Bacillus_sp._HBCD-sjtu	2
Bacillus_thuringiensis	3
Bacillus_thuringiensis_serovar_andalousiensis	2
Bacillus_thuringiensis_serovar_indiana	1
Bacillus_thuringiensis_serovar_monterrey_BGSC_4AJ1	1
Bacillus_tropicus	1
Bacillus_wiedmannii	9
Bartonella_bacilliformis	0
Bartonella_henselae	0
Bartonella_quintana	1
Blastomyces_dermatitidis	0
Bordetella	352
Bordetella_avium_197N	11
Bordetella_bronchialis	110
Bordetella_bronchiseptica	74
Bordetella_flabilis	86
Bordetella_genomosp._13	118
Bordetella_genomosp._6	34
Bordetella_genomosp._8	110
Bordetella_genomosp._9	81
Bordetella_hinzii	97
Bordetella_holmesii	30
Bordetella_parapertussis	12
Bordetella_pertussis	36
Bordetella_pertussis_137	4
Bordetella_pertussis_18323	4
Bordetella_petrii	66
Bordetella_pseudohinzii	61
Bordetella_sp._H567	110
Bordetella_sp._HZ20	0
Bordetella_sp._N	84
Bordetella_trematum	58
Borrelia	2
Borrelia_crocidurae	1
Borrelia_miyamotoi	1
Borrelia_recurrentis	0
Borrelia_turcica_IST7	1
Borreliaceae	4
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	1
Brucella	205
Brucella_abortus	4
Brucella_abortus_bv._6_str._870	1
Brucella_canis	1
Brucella_inopinata	6
Brucella_melitensis	1
Brucella_microti	0
Brucella_ovis	0
Brucella_pinnipedialis	0
Brucella_sp._09RB8471	5
Brucella_sp._09RB8910	11
Brucella_sp._10RB9215	5
Brucella_sp._141012304	0
Brucella_sp._2280	6
Brucella_sp._BO2	3
Brucella_suis	0
Brucella_suis_bv._2	1
Brucella_vulpis	0
Brucellaceae	0
Burkholderia_cepacia	170
Burkholderia_cepacia_ATCC_25416	41
Burkholderia_cepacia_JBK9	57
Burkholderia_gladioli	251
Burkholderia_gladioli_BSR3	66
Burkholderia_gladioli_pv._gladioli	205
Burkholderia_mallei	10
Burkholderia_mallei_NCTC_10229	1
Burkholderia_multivorans	227
Burkholderia_multivorans_ATCC_17616	71
Burkholderia_multivorans_ATCC_BAA-247	73
Burkholderia_pseudomallei	98
Burkholderia_pseudomallei_1106b	3
Burkholderia_pseudomallei_1710a	1
Burkholderia_pseudomallei_1710b	3
Burkholderia_pseudomallei_7894	6
Burkholderia_pseudomallei_B03	3
Burkholderia_pseudomallei_MSHR1153	5
Burkholderia_pseudomallei_MSHR2543	4
Burkholderia_pseudomallei_MSHR346	3
Burkholderia_pseudomallei_MSHR435	4
Burkholderia_pseudomallei_NCTC_13179	8
Burkholderia_pseudomallei_Pasteur_52237	1
Burkholderia_sp._OLGA172	0
Campylobacter_coli	0
Campylobacter_coli_RM1875	2
Campylobacter_gracilis	3
Campylobacter_showae	5
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_felis_Fe/C-56	1
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pecorum_P787	3
Chlamydia_pneumoniae	0
Chlamydia_pneumoniae_AR39	1
Chlamydia_psittaci	0
Chlamydia_trachomatis	0
Clostridium	58
Clostridium_aceticum	2
Clostridium_argentinense	4
Clostridium_baratii_str._Sullivan	3
Clostridium_beijerinckii	2
Clostridium_beijerinckii_NRRL_B-598	5
Clostridium_bornimense	1
Clostridium_botulinum	12
Clostridium_botulinum_A	2
Clostridium_botulinum_A_str._ATCC_3502	4
Clostridium_botulinum_B1_str._Okra	3
Clostridium_botulinum_BKT015925	0
Clostridium_botulinum_B_str._Eklund_17B_(NRP)	1
Clostridium_botulinum_E3_str._Alaska_E43	0
Clostridium_botulinum_Prevot_594	8
Clostridium_butyricum	13
Clostridium_cadaveris	5
Clostridium_carboxidivorans_P7	2
Clostridium_cellulovorans_743B	3
Clostridium_chauvoei	3
Clostridium_cochlearium	1
Clostridium_diolis	1
Clostridium_drakei	4
Clostridium_estertheticum	0
Clostridium_estertheticum_subsp._estertheticum	9
Clostridium_gasigenes	2
Clostridium_intestinale	2
Clostridium_isatidis	5
Clostridium_kluyveri	2
Clostridium_ljungdahlii_DSM_13528	1
Clostridium_novyi	0
Clostridium_novyi_NT	3
Clostridium_pasteurianum_BC1	3
Clostridium_perfringens	38
Clostridium_perfringens_ATCC_13124	1
Clostridium_perfringens_F262	1
Clostridium_perfringens_str._13	4
Clostridium_saccharobutylicum	1
Clostridium_scatologenes	3
Clostridium_septicum	4
Clostridium_sp._BNL1100	8
Clostridium_sp._C5S11	2
Clostridium_sp._DL-VIII	3
Clostridium_sp._JN-1	7
Clostridium_sp._JN-9	2
Clostridium_sp._M62/1	1
Clostridium_sp._SY8519	8
Clostridium_sporogenes	7
Clostridium_tetani	0
Clostridium_tetani_12124569	2
Clostridium_tetani_E88	0
Clostridium_tyrobutyricum	1
Coccidioides_immitis	0
Coccidioides_posadasii	0
Corynebacterium_ammoniagenes	2
Corynebacterium_crudilactis	2
Corynebacterium_diphtheriae	1
Corynebacterium_diphtheriae_HC04	1
Corynebacterium_diphtheriae_NCTC_13129	1
Corynebacterium_glutamicum	3
Corynebacterium_glutamicum_MB001	1
Corynebacterium_glutamicum_R	3
Corynebacterium_glyciniphilum	0
Corynebacterium_glyciniphilum_AJ_3170	16
Corynebacterium_jeikeium	9
Corynebacterium_jeikeium_K411	13
Corynebacterium_kroppenstedtii	7
Corynebacterium_kroppenstedtii_DSM_44385	17
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	35
Corynebacterium_matruchotii	5
Corynebacterium_segmentosum	7
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	110
Corynebacterium_stationis	6
Corynebacterium_urealyticum	7
Corynebacterium_ureicelerivorans	15
Corynebacterium_variabile	0
Corynebacterium_variabile_DSM_44702	39
Corynebacterium_xerosis	65
Cowpox-Vaccinia_virus	0
Cowpox_virus	0
Coxiella_burnetii	8
Coxiella_burnetii_Dugway_5J108-111	3
Coxiella_burnetii_str._Schperling	5
Cryptococcus_gattii_species_complex	0
Cryptococcus_neoformans	0
Cynomolgus_Epstein-Barr_Virus_A4	0
Cynomolgus_Epstein-Barr_Virus_Si-IIA	0
Cynomolgus_Epstein-Barr_Virus_TsB-B6	0
Ehrlichia_canis	0
Enterobius_vermicularis	41
Enterococcus_avium	0
Enterococcus_casseliflavus	1
Enterococcus_cecorum	8
Enterococcus_durans	1
Enterococcus_faecalis	1
Enterococcus_faecium	6
Enterococcus_hirae	1
Enterococcus_hirae_ATCC_9790	2
Enterococcus_mundtii	2
Epstein-barr_virus_strain_ag876	0
Epstein-barr_virus_strain_p3hr-1	0
Erysipelothrix_rhusiopathiae	0
Escherichia_coli	40
Escherichia_coli_ATCC_25922	1
Escherichia_coli_O111	0
Escherichia_coli_O157:H7	0
Escherichia_coli_O26	0
Escherichia_coli_TW11681	1
Escherichia_coli_str._K-12_substr._MG1655	1
Francisella_tularensis	0
Francisella_tularensis_subsp._tularensis	1
Fusobacterium	4
Fusobacterium_mortiferum_ATCC_9817	1
Fusobacterium_necrophorum	2
Fusobacterium_nucleatum	1
Fusobacterium_nucleatum_subsp._animalis	1
Fusobacterium_nucleatum_subsp._vincentii	2
Fusobacterium_pseudoperiodonticum	2
Fusobacterium_sp._oral_taxon_203	1
Fusobacterium_ulcerans_ATCC_49185	1
Fusobacterium_varium_ATCC_27725	1
Haemophilus_influenzae	4
Haemophilus_influenzae_Rd_KW20	0
Haemophilus_parainfluenzae	2
Haemophilus_parainfluenzae_T3T1	2
Helicobacter_cinaedi	0
Helicobacter_pylori	5
Hepatitis_B_virus	0
Hepatitis_E_virus	0
Hepatitis_delta_virus	0
Herpes_simplex_virus_unknown_type	0
Histoplasma_capsulatum	0
Human_adenovirus_1	0
Human_adenovirus_11	0
Human_adenovirus_11+34	0
Human_adenovirus_11a	0
Human_adenovirus_11p	0
