#Position (bp)	mapping quality
2214.0	1.0839714857511453
6641.0	0.0
11068.0	0.08115473197489408
15495.0	27.915407854984895
19922.0	28.2007722007722
24349.0	28.151241534988714
28776.0	26.554621848739497
33203.0	23.445701357466064
37630.0	29.98
42057.0	27.7136563876652
46484.0	29.411917098445596
50911.0	31.44406779661017
55338.0	30.135964912280702
59765.0	26.284345047923324
64192.0	31.581722319859402
68619.0	31.06086956521739
73046.0	26.206521739130434
77473.0	27.8128
81900.0	30.492725509214356
86327.0	27.625984251968504
90754.0	30.88659793814433
95181.0	29.591549295774648
99608.0	30.96951219512195
104035.0	27.329764453961456
108462.0	31.513064133016627
112889.0	31.36842105263158
117316.0	30.45205479452055
121743.0	28.632530120481928
126170.0	29.699029126213592
130597.0	32.09542743538768
135024.0	31.0
139451.0	26.861702127659573
143878.0	30.002666666666666
148305.0	29.955882352941178
152732.0	31.988165680473372
157159.0	26.798994974874372
161586.0	29.583959899749374
166013.0	29.57359813084112
170440.0	29.23643410852713
174867.0	30.502868068833653
179294.0	28.032854209445585
183721.0	28.25420168067227
188148.0	29.355108877721943
192575.0	26.909448818897637
197002.0	31.764957264957264
201429.0	27.74750830564784
205856.0	28.045766590389015
210283.0	24.294314381270905
214710.0	29.51298701298701
219137.0	34.262867647058826
223564.0	27.164271047227928
227991.0	29.0879345603272
232418.0	27.881927710843375
236845.0	27.91858407079646
241272.0	31.472168905950095
245699.0	30.15
250126.0	24.791907514450866
254553.0	28.194860813704498
258980.0	26.872754491017965
263407.0	28.546697038724375
267834.0	31.614754098360656
272261.0	27.714697406340058
276688.0	29.39364303178484
281115.0	21.1875
285542.0	30.425414364640883
289969.0	32.306451612903224
294396.0	29.194158645867905
298823.0	29.46860902255639
303250.0	28.70886075949367
307677.0	25.29527559055118
312104.0	28.00687757909216
316531.0	28.628676470588236
320958.0	30.445040214477213
325385.0	19.473333333333333
329812.0	28.2972972972973
334239.0	31.743396226415094
338666.0	31.237347294938917
343093.0	32.01913875598086
347520.0	31.036734693877552
351947.0	25.70967741935484
356374.0	31.0
360801.0	32.26934984520124
365228.0	31.780793319415448
369655.0	27.788598574821854
374082.0	26.106583072100314
378509.0	16.690140845070424
382936.0	16.744318181818183
387363.0	22.15899581589958
391790.0	29.358288770053477
396217.0	24.477168949771688
400644.0	26.075949367088608
405071.0	30.660592255125284
409498.0	27.044510385756677
413925.0	30.338403041825096
418352.0	29.96511627906977
422779.0	28.359424920127797
427206.0	29.08779443254818
431633.0	33.41078838174274
436060.0	28.49873417721519
440487.0	7.841567291311755
444914.0	32.940520446096656
449341.0	30.361386138613863
453768.0	30.771428571428572
458195.0	25.761384335154826
462622.0	30.396659707724424
467049.0	26.600441501103752
471476.0	27.33211678832117
475903.0	29.123287671232877
480330.0	30.226510067114095
484757.0	29.381852551984878
489184.0	32.27569331158238
493611.0	23.271317829457363
498038.0	27.18582677165354
502465.0	30.648888888888887
506892.0	29.863636363636363
511319.0	28.574736842105263
515746.0	22.888524590163936
520173.0	29.02956358517128
524600.0	27.145631067961165
529027.0	27.772200772200772
533454.0	26.279661016949152
537881.0	26.116935483870968
542308.0	30.649122807017545
546735.0	28.20673076923077
551162.0	28.825581395348838
555589.0	32.320689655172416
560016.0	28.20138888888889
564443.0	27.847736625514404
568870.0	26.436567164179106
573297.0	30.752525252525253
577724.0	29.680722891566266
582151.0	26.67435158501441
586578.0	28.888349514563107
591005.0	29.967828418230564
595432.0	29.531963470319635
599859.0	24.790513833992094
604286.0	29.317901234567902
608713.0	30.828282828282827
613140.0	28.866120218579233
617567.0	31.29657794676806
621994.0	28.30597014925373
626421.0	28.595238095238095
630848.0	27.926785714285714
635275.0	7.613375796178344
639702.0	29.676382340334335
644129.0	29.276644603539104
648556.0	29.706188925081435
652983.0	30.122851365015165
657410.0	34.11525257479156
661837.0	28.872122762148337
666264.0	19.939393939393938
670691.0	5.08786231884058
675118.0	3.2704488051292016
679545.0	20.277867528271404
683972.0	32.9012539184953
688399.0	30.454219030520647
692826.0	28.602061855670105
697253.0	29.868194842406876
701680.0	27.422459893048128
706107.0	27.459171597633137
710534.0	30.4194729136164
714961.0	29.254065040650406
719388.0	24.42436974789916
723815.0	29.11111111111111
728242.0	26.8575
732669.0	34.93490304709141
737096.0	30.055066079295155
741523.0	27.07057057057057
745950.0	24.472868217054263
750377.0	0.0
754804.0	0.006201206297814565
759231.0	0.0
763658.0	0.0
768085.0	0.006710283509478276
772512.0	29.251184834123222
776939.0	30.46969696969697
781366.0	29.50228310502283
