#Position (bp)	Coverage	Std
2214.0	13.657330020329795	22.287102348770812
6641.0	18.901287553648068	28.765905137787772
11068.0	12.848204201490852	24.738565271675036
15495.0	0.07476846622995256	0.31274414452109894
19922.0	0.058504630675400945	0.24094160592465613
24349.0	0.1000677659814773	0.38140657253286453
28776.0	0.08064151795798509	0.32928038259768444
33203.0	0.09984187937655296	0.3350606551766277
37630.0	0.1242376327083804	0.4593235123519395
42057.0	0.051276259317822453	0.23953120391877822
46484.0	0.0871922295007906	0.3080135939665939
50911.0	0.06663654845267676	0.26843588987104655
55338.0	0.05150214592274678	0.28277881487694956
59765.0	0.07070250734131465	0.267170670463821
64192.0	0.12852947820194263	0.36660950605511466
68619.0	0.07793087869889316	0.27916102646840435
73046.0	0.062344702959114526	0.253282047919921
77473.0	0.141179128077705	0.5679490046051144
81900.0	0.23288908967698216	0.6549493589212061
86327.0	0.05737519765077931	0.2514920463529848
90754.0	0.08764400271063925	0.37903018446012005
95181.0	0.08018974474813644	0.29983807089808084
99608.0	0.07409080641517958	0.29490056442107104
104035.0	0.10548904449966116	0.49711160294969464
108462.0	0.09509826067314209	0.3219968193325309
112889.0	0.06437768240343347	0.2646220843515176
117316.0	0.08244861079737971	0.33707708654985286
121743.0	0.07499435283487689	0.3072793531273605
126170.0	0.09306528122882313	0.32129453535722935
130597.0	0.11362096227693698	0.34925458716978525
135024.0	0.12943302462163994	0.36599283697925905
139451.0	0.14863338604020782	0.48094478211382213
143878.0	0.084707476846623	0.3285936657238371
148305.0	0.07680144567427151	0.3017155975161115
152732.0	0.11452450869663429	0.3822939096899664
157159.0	0.1348543031398238	0.4384398485432216
161586.0	0.09012875536480687	0.3340478750607733
166013.0	0.19335893381522476	0.5275341669188566
170440.0	0.11655748814095324	0.394793309717612
174867.0	0.11813869437542354	0.3993443915676988
179294.0	0.11000677659814773	0.36133427410953084
183721.0	0.10752202394398012	0.34567906214430966
188148.0	0.1348543031398238	0.4197517740772227
192575.0	0.11475039530155862	0.367839742754467
197002.0	0.1057149311045855	0.35183214676679525
201429.0	0.13598373616444545	0.4237686289885564
205856.0	0.09871244635193133	0.3299656702954507
210283.0	0.06754009487237407	0.27053143993902495
214710.0	0.10435961147503953	0.4001919575545573
219137.0	0.12288231307883443	0.40912342177994043
223564.0	0.11000677659814773	0.3543909597294016
227991.0	0.11045854980799638	0.34893105343923286
232418.0	0.09374294104359611	0.3537529916878127
236845.0	0.12762593178224532	0.40440314287257145
241272.0	0.11768692116557489	0.3702879544207009
245699.0	0.11746103456065056	0.40579715990853743
250126.0	0.11723514795572623	0.5112248056358841
254553.0	0.10548904449966116	0.3407428868386024
258980.0	0.1508922520894511	0.5464632574198942
263407.0	0.09916421956177998	0.37992307187988145
267834.0	0.08267449740230404	0.2863508994005974
272261.0	0.07838265190874182	0.30246334487728066
276688.0	0.09238762141405014	0.37573811102642357
281115.0	0.12288231307883443	0.4316902234966303
285542.0	0.08177095098260673	0.3347234022927986
289969.0	0.12604472554777502	0.3987783467876947
294396.0	0.6805963406370003	2.698207789758063
298823.0	1.201716738197425	7.352986513101174
303250.0	0.07138016715608764	0.27996901955170295
307677.0	0.05737519765077931	0.2594498183993385
312104.0	0.16421956177998645	0.4440709471457667
316531.0	0.12288231307883443	0.394793309717612
320958.0	0.08425570363677434	0.3828843253462968
325385.0	0.0338829907386492	0.18345872596779056
329812.0	0.04178902191100068	0.20442363344535455
334239.0	0.05985995030494692	0.29680932586508785
338666.0	0.12943302462163994	0.376038581375142
343093.0	0.0944206008583691	0.3380807922549135
347520.0	0.11068443641292071	0.35215301518438835
351947.0	0.08402981703185002	0.29490056442107104
356374.0	0.18771176869211656	0.8993886435985383
360801.0	0.07296137339055794	0.2779446327672477
365228.0	0.1081996837587531	0.34535217879730423
369655.0	0.09509826067314209	0.3330320150043311
374082.0	0.07205782697086063	0.29259361453442606
378509.0	0.08018974474813644	0.32094281709596423
382936.0	0.07951208493336345	0.4463541033117734
387363.0	0.05398689857691439	0.2385863039676223
391790.0	0.08448159024169867	0.30208970255443746
396217.0	0.09893833295685565	0.36630130128768423
400644.0	0.08922520894510956	0.33573414461034445
405071.0	0.09916421956177998	0.32687056173538653
409498.0	0.07612378585949853	0.289878969626722
413925.0	0.05940817709509826	0.2437379270755749
418352.0	0.05827874407047662	0.2469602869482633
422779.0	0.1414050146826293	0.3754374002051216
427206.0	0.10548904449966116	0.3380807922549135
431633.0	0.054438671786763045	0.2328363914465235
436060.0	0.08922520894510956	0.3420661651651649
440487.0	0.26519087418116105	1.6871268798319399
444914.0	0.06076349672464423	0.2658994308781323
449341.0	0.09125818838942851	0.34272588837239965
453768.0	0.11068443641292071	0.37783638563824856
458195.0	0.12401174610345607	0.416239145176135
462622.0	0.1081996837587531	0.3414051671269098
467049.0	0.10232663203072058	0.3600818118519238
471476.0	0.12378585949853174	0.39393412848217824
475903.0	0.1154280551163316	0.4269549041455464
480330.0	0.1346284165348995	0.40551873986896186
484757.0	0.1194940140049695	0.39105655797310196
489184.0	0.13846848881861307	0.4721758984322598
493611.0	0.14569686017619154	0.6460947654177042
498038.0	0.28687598825389654	0.7507243697164748
502465.0	0.0508244861079738	0.23620751769642942
506892.0	0.044725547775016944	0.21148415490295472
511319.0	0.1072961373390558	0.35183214676679525
515746.0	0.06889541450192004	0.3028365261973482
520173.0	0.4813643550937429	3.2534320985920524
524600.0	0.06979896092161735	0.28237912730633574
529027.0	0.058504630675400945	0.24000225885541918
533454.0	0.26654619381070704	1.2289336192504692
537881.0	0.056019878021233344	0.25104255171959894
542308.0	0.09012875536480687	0.3076466925928076
546735.0	0.09396882764852044	0.33707708654985286
551162.0	0.13598373616444545	0.42296830980590944
555589.0	0.06550711542805511	0.28077468746058726
560016.0	0.1301106844364129	0.3825892314100915
564443.0	0.1097808899932234	0.3430552742133181
568870.0	0.0605376101197199	0.24558445291751588
573297.0	0.044725547775016944	0.21094942799185926
577724.0	0.11249152925231534	0.3482830843500214
582151.0	0.07838265190874182	0.30691157399720975
586578.0	0.09306528122882313	0.3282497685435657
591005.0	0.08425570363677434	0.30838005881240454
595432.0	0.09893833295685565	0.34925458716978525
599859.0	0.05714931104585498	0.2469602869482633
604286.0	0.07318725999548227	0.281176655722901
608713.0	0.11181386943754236	0.3588249779584288
613140.0	0.08267449740230404	0.3087460886846446
617567.0	0.05940817709509826	0.25726401855453496
621994.0	0.0605376101197199	0.2563844808739005
626421.0	0.1138468488818613	0.3872837534286118
630848.0	0.12649649875762367	0.5681478314988667
635275.0	0.35464196973119494	1.1641819572326175
639702.0	0.5269934492884571	1.441738027005484
644129.0	1.6722385362548	6.464897134736848
648556.0	0.34673593855884344	0.7196929797430874
652983.0	0.44680370454032076	0.9744882180415907
657410.0	0.46058278744070474	1.332297617462168
661837.0	0.08832166252541224	0.337746555107207
666264.0	0.05217980573751976	0.2279340236397266
670691.0	0.9975152473458324	4.435467051988936
675118.0	1.1626383555455162	4.70313661443137
679545.0	0.13982380844815903	0.7063876487296763
683972.0	0.14411565394172127	0.4881704294559084
688399.0	0.1258188389428507	0.3861154739842169
692826.0	0.10955500338829907	0.4143353952325209
697253.0	0.07883442511859047	0.3002145155797882
701680.0	0.126722385362548	0.37992307187988145
706107.0	0.19087418116105714	0.6724767528015408
710534.0	0.30856110232663203	1.0020309171321202
714961.0	0.11113620962276936	0.39507928824820804
719388.0	0.10752202394398012	0.39192204754076165
723815.0	0.09555003388299074	0.35787945595143345
728242.0	0.0903546419697312	0.39565062518914246
732669.0	0.1630901287553648	0.5000564684625438
737096.0	0.10255251863564491	0.39047849918263283
741523.0	0.15044047887960244	0.443052434458091
745950.0	0.08741811610571493	0.3181150719568297
750377.0	16.292523153377005	26.156265302834704
754804.0	17.302462163993674	26.323850583738757
759231.0	18.379263609667948	28.50752954959457
763658.0	16.935170544386718	25.38308257398536
768085.0	13.465100519539192	24.92481126105808
772512.0	0.09532414727806642	0.35566346278135413
776939.0	0.07454257962502824	0.28713866127252824
781366.0	0.09893833295685565	0.357563726330244
785793.0	0.12220465326406144	0.4463541033117734
790220.0	0.09080641517957985	0.37241693761634603
794647.0	0.0734131466004066	0.29259361453442606
799074.0	0.1477298396205105	0.48094478211382213
803501.0	0.11655748814095324	0.37903018446012005
807928.0	0.0928393946238988	0.3380807922549135
812355.0	0.09012875536480687	0.5372923609109767
816782.0	0.10097131240117461	0.317404199399205
821209.0	0.084707476846623	0.31165885214038286
825636.0	0.08786988931556358	0.3002145155797882
830063.0	0.09125818838942851	0.3333709789750292
834490.0	0.08922520894510956	0.31846991319593015
838917.0	0.11023266320307205	0.4771726079352446
843344.0	0.16693020103907838	0.48863293115079204
847771.0	0.421504404788796	1.1778775519744074
852198.0	0.2771628642421504	0.907638941517509
856625.0	0.056471651231082	0.23668518758307067
861052.0	0.06121526993449288	0.2563844808739005
865479.0	0.10503727128981251	0.36195888006251514
869906.0	0.1242376327083804	0.3843563966171378
874333.0	0.1395979218432347	0.5047772680644821
878760.0	0.07228371357578496	0.26801481370613883
883187.0	0.044047887960243955	0.22292387284306756
887614.0	0.08064151795798509	0.3702879544207009
892041.0	0.1508922520894511	0.48023975640063254
896468.0	0.08177095098260673	0.3285936657238371
900895.0	0.5084707476846623	2.4000696473592775
905322.0	0.6726903094646487	2.8007792003667724
909749.0	0.15315111813869436	0.6485374764569113
914176.0	0.07115428055116331	0.3134655852595029
