Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	0	0	0	0	na	na
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	2	0	0	0	On	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	1	1	2	2	Off	Off
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	14	3	3	3	Off	Off
Bordetella_bronchiseptica	10	1	1	1	Off	Off
Bordetella_genomosp._13	7	0	0	0	On	Off
Bordetella_pertussis	5	3	27	27	Off	Off
Bordetella_pertussis_137	1	0	0	0	On	Off
Bordetella_petrii	10	3	3	3	Off	Off
Bordetella_trematum	10	3	5	5	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	0	0	0	0	na	na
Burkholderia_cepacia	11	2	2	2	Off	Off
Burkholderia_cepacia_ATCC_25416	3	1	2	2	Off	Off
Burkholderia_cepacia_JBK9	1	0	0	0	On	Off
Burkholderia_gladioli	31	3	3	3	Off	Off
Burkholderia_gladioli_BSR3	6	3	4	4	Off	Off
Burkholderia_gladioli_pv._gladioli	19	4	5	5	Off	Off
Burkholderia_mallei	0	0	0	0	na	na
Burkholderia_multivorans	19	2	11	11	Off	Off
Burkholderia_multivorans_ATCC_17616	5	0	0	0	On	Off
Burkholderia_multivorans_ATCC_BAA-247	4	1	1	1	Off	Off
Burkholderia_pseudomallei	7	0	0	0	On	Off
Burkholderia_pseudomallei_7894	2	2	2	2	Off	Off
Burkholderia_pseudomallei_B03	2	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR1153	1	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR435	1	0	0	0	On	Off
Burkholderia_pseudomallei_NCTC_13179	6	1	1	1	Off	Off
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_fetus	0	0	0	0	na	na
Campylobacter_gracilis	1	0	0	0	On	Off
Campylobacter_showae	1	0	0	0	On	Off
Canine_morbillivirus	0	0	0	0	na	na
Chlamydia_abortus	0	0	0	0	na	na
