Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	185	67	67	67	Off	Off
Actinobacillus_pleuropneumoniae	478	162	533	533	Off	Off
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	64	20	49	49	Off	Off
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	114	41	88	88	Off	Off
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	92	37	86	86	Off	Off
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	11	6	8	8	Off	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	1	0	0	0	On	Off
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Bartonella_quintana_RM-11	1	1	4	4	Off	Off
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	17	2	2	2	Off	Off
Bordetella_bronchiseptica	13	3	5	5	Off	Off
Bordetella_genomosp._13	19	6	6	6	Off	Off
Bordetella_pertussis	6	1	9	9	Off	Off
Bordetella_pertussis_18323	2	1	5	5	Off	Off
Bordetella_petrii	9	0	0	0	On	Off
Bordetella_trematum	8	1	2	2	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_melitensis_bv._2_str._63/9	1	1	2	2	Off	Off
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	0	0	0	0	na	na
Burkholderia_cepacia	23	5	6	6	Off	Off
Burkholderia_cepacia_ATCC_25416	3	1	2	2	Off	Off
Burkholderia_cepacia_JBK9	9	3	3	3	Off	Off
Burkholderia_gladioli	35	8	13	13	Off	Off
Burkholderia_gladioli_BSR3	3	0	0	0	On	Off
Burkholderia_gladioli_pv._gladioli	32	4	11	11	Off	Off
Burkholderia_mallei	2	0	0	0	On	Off
Burkholderia_multivorans	22	2	6	6	Off	Off
Burkholderia_multivorans_ATCC_17616	3	0	0	0	On	Off
Burkholderia_multivorans_ATCC_BAA-247	6	2	2	2	Off	Off
Burkholderia_pseudomallei	15	1	1	1	Off	Off
Burkholderia_pseudomallei_1710a	1	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR435	1	0	0	0	On	Off
Burkholderia_pseudomallei_NCTC_13179	1	0	0	0	On	Off
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_coli_RM4661	1	0	0	0	On	Off
Campylobacter_fetus	0	0	0	0	na	na
Campylobacter_gracilis	1	1	2	2	Off	Off
Campylobacter_showae	9	5	5	5	Off	Off
Canine_morbillivirus	0	0	0	0	na	na
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_muridarum	0	0	0	0	na	na
Chlamydia_pecorum	0	0	0	0	na	na
Chlamydia_pneumoniae	0	0	0	0	na	na
Chlamydia_psittaci	0	0	0	0	na	na
Chlamydia_suis	0	0	0	0	na	na
Chlamydia_trachomatis	0	0	0	0	na	na
Corynebacterium_ammoniagenes	1	0	0	0	On	Off
Corynebacterium_amycolatum	1	1	1	1	Off	Off
Corynebacterium_bovis	12	3	3	3	Off	Off
Corynebacterium_crudilactis	0	0	0	0	na	na
Corynebacterium_diphtheriae	0	0	0	0	na	na
Corynebacterium_diphtheriae_HC03	5	4	15	15	Off	Off
Corynebacterium_diphtheriae_HC04	1	0	0	0	On	Off
Corynebacterium_jeikeium	3	1	1	1	Off	Off
Corynebacterium_jeikeium_K411	4	0	0	0	On	Off
Corynebacterium_kroppenstedtii	4	1	1	1	Off	Off
Corynebacterium_kroppenstedtii_DSM_44385	1	0	0	0	On	Off
Corynebacterium_maris	0	0	0	0	na	na
Corynebacterium_maris_DSM_45190	9	1	5	5	Off	Off
Corynebacterium_matruchotii	3	1	1	1	Off	Off
Corynebacterium_minutissimum	7	2	3	3	Off	Off
Corynebacterium_pseudotuberculosis	4	1	1	1	Off	Off
Corynebacterium_pseudotuberculosis_Cp162	1	0	0	0	On	Off
Corynebacterium_renale	2	1	1	1	Off	Off
Corynebacterium_segmentosum	0	0	0	0	na	na
Corynebacterium_sphenisci	0	0	0	0	na	na
Corynebacterium_sphenisci_DSM_44792	10	1	1	1	Off	Off
Corynebacterium_stationis	0	0	0	0	na	na
Corynebacterium_striatum	8	3	4	4	Off	Off
Corynebacterium_urealyticum	4	1	1	1	Off	Off
Corynebacterium_ureicelerivorans	11	1	1	1	Off	Off
Corynebacterium_xerosis	13	1	1	1	Off	Off
Cowpox_virus	0	0	0	0	na	na
Coxiella_burnetii	4	1	2	2	Off	Off
Coxiella_burnetii_Dugway_5J108-111	3	1	2	2	Off	Off
Coxiella_burnetii_str._Schperling	1	0	0	0	On	Off
Cryptosporidium	0	0	0	0	na	na
Cryptosporidium_parvum	0	0	0	0	na	na
Deltaretrovirus	0	0	0	0	na	na
Ehrlichia_canis	0	0	0	0	na	na
Enterococcus_avium	3	3	5	5	Off	Off
Enterococcus_casseliflavus	1	0	0	0	On	Off
Enterococcus_casseliflavus_EC20	1	0	0	0	On	Off
Enterococcus_cecorum	2	0	0	0	On	Off
Enterococcus_durans	0	0	0	0	na	na
Enterococcus_faecalis	3	1	10	10	Off	Off
Enterococcus_faecium	4	2	8	8	Off	Off
Enterococcus_faecium_ATCC_8459_=_NRRL_B-2354	1	0	0	0	On	Off
Enterococcus_hirae	0	0	0	0	na	na
