Node	NumberOfAssignedReads
Actinobacillus_equuli	0
Actinobacillus_pleuropneumoniae	1
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	1
Aspergillus_fumigatus	0
Bartonella_bacilliformis	0
Bartonella_henselae	0
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella_bronchialis	14
Bordetella_bronchiseptica	10
Bordetella_genomosp._13	11
Bordetella_pertussis	3
Bordetella_pertussis_137	1
Bordetella_pertussis_18323	1
Bordetella_petrii	9
Bordetella_trematum	19
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	1
Brucella_abortus_bv._6_str._870	1
Brucella_canis	1
Brucella_melitensis	0
Brucella_microti	0
Brucella_ovis	0
Brucella_suis	2
Burkholderia_cepacia	17
Burkholderia_cepacia_ATCC_25416	3
Burkholderia_cepacia_JBK9	7
Burkholderia_gladioli	31
Burkholderia_gladioli_BSR3	3
Burkholderia_gladioli_pv._gladioli	17
Burkholderia_mallei	3
Burkholderia_mallei_NCTC_10247	1
Burkholderia_multivorans	25
Burkholderia_multivorans_ATCC_17616	10
Burkholderia_multivorans_ATCC_BAA-247	11
Burkholderia_pseudomallei	17
Burkholderia_pseudomallei_1106b	2
Burkholderia_pseudomallei_1710b	1
Burkholderia_pseudomallei_B03	2
Burkholderia_pseudomallei_MSHR346	1
Burkholderia_pseudomallei_NCTC_13179	4
Burkholderia_pseudomallei_Pasteur_52237	1
Campylobacter_coli	1
Campylobacter_fetus	1
Campylobacter_gracilis	1
Campylobacter_showae	1
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_psittaci	0
Chlamydia_suis	0
Chlamydia_trachomatis	0
Corynebacterium_ammoniagenes	2
Corynebacterium_amycolatum	5
Corynebacterium_bovis	24
Corynebacterium_crudilactis	1
Corynebacterium_diphtheriae	3
Corynebacterium_jeikeium	5
Corynebacterium_jeikeium_K411	5
Corynebacterium_kroppenstedtii	2
Corynebacterium_kroppenstedtii_DSM_44385	2
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	16
Corynebacterium_matruchotii	5
Corynebacterium_minutissimum	7
Corynebacterium_pseudotuberculosis	0
Corynebacterium_renale	4
Corynebacterium_segmentosum	2
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	52
Corynebacterium_stationis	1
Corynebacterium_striatum	8
Corynebacterium_urealyticum	6
Corynebacterium_ureicelerivorans	7
Corynebacterium_xerosis	13
Cowpox_virus	0
Coxiella_burnetii	3
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Enterococcus_avium	1
Enterococcus_casseliflavus	0
Enterococcus_cecorum	1
Enterococcus_durans	0
Enterococcus_faecalis	4
Enterococcus_faecalis_D32	2
Enterococcus_faecium	1
Enterococcus_hirae	0
Enterococcus_mundtii	1
Enterovirus_B	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0
Equine_rhinitis_A_virus	0
Erysipelothrix_rhusiopathiae	0
Erythroparvovirus	0
Escherichia_coli	5
Escherichia_coli_O111	0
Escherichia_coli_O15	1
Escherichia_coli_O157:H7	0
Escherichia_coli_O26	0
Escherichia_coli_O78	1
Francisella_tularensis	0
Francisella_tularensis_subsp._novicida	1
Fusobacterium	47
Fusobacterium_canifelinum	3
Fusobacterium_gastrosuis	2
Fusobacterium_hwasookii	5
Fusobacterium_hwasookii_ChDC_F174	2
Fusobacterium_hwasookii_ChDC_F206	2
Fusobacterium_necrophorum_subsp._funduliforme	1
Fusobacterium_necrophorum_subsp._necrophorum	2
Fusobacterium_nucleatum	12
Fusobacterium_nucleatum_subsp._animalis	13
Fusobacterium_nucleatum_subsp._animalis_21_1A	2
Fusobacterium_nucleatum_subsp._animalis_4_8	2
Fusobacterium_nucleatum_subsp._animalis_7_1	2
Fusobacterium_nucleatum_subsp._nucleatum	1
Fusobacterium_nucleatum_subsp._nucleatum_ChDC_F316	2
Fusobacterium_nucleatum_subsp._polymorphum	6
Fusobacterium_nucleatum_subsp._polymorphum_ATCC_10953	2
Fusobacterium_nucleatum_subsp._vincentii	5
Fusobacterium_nucleatum_subsp._vincentii_3_1_27	3
Fusobacterium_nucleatum_subsp._vincentii_ChDC_F8	3
Fusobacterium_periodonticum	1
Fusobacterium_pseudoperiodonticum	5
Fusobacterium_sp._oral_taxon_203	6
Fusobacterium_varium_ATCC_27725	1
Goatpox_virus	0
Haemophilus_influenzae	1
Helicobacter_cinaedi	0
Helicobacter_pylori	1
Hepatitis_B_virus	0
Hepatitis_E_virus	0
Hepatitis_delta_virus	0
Human_adenovirus_1	0
Human_adenovirus_2	0
Human_adenovirus_35	0
Human_adenovirus_5	0
Human_adenovirus_54	0
Human_adenovirus_7	0
Human_alphaherpesvirus_1	0
Human_alphaherpesvirus_2	0
Human_alphaherpesvirus_3	0
Human_gammaherpesvirus_4	0
Human_herpesvirus_4_type_2	0
Human_mastadenovirus_C	0
JC_polyomavirus	0
Klebsiella_aerogenes	2
Klebsiella_aerogenes_EA1509E	1
Klebsiella_michiganensis	6
Klebsiella_michiganensis_KCTC_1686	1
Klebsiella_oxytoca	1
Klebsiella_pneumoniae	3
Klebsiella_pneumoniae_subsp._pneumoniae	4
Klebsiella_pneumoniae_subsp._pneumoniae_KPNIH27	1
Klebsiella_pneumoniae_subsp._rhinoscleromatis	0
Legionella_anisa	0
Legionella_lansingensis	0
Legionella_pneumophila	1
Legionella_pneumophila_subsp._pascullei	1
Leptospira_alexanderi	0
Leptospira_alstonii	0
Leptospira_biflexa	0
Leptospira_borgpetersenii	0
Leptospira_broomii	0
Leptospira_fainei	0
Leptospira_inadai	0
Leptospira_interrogans	3
Leptospira_interrogans_serovar_Manilae	1
Leptospira_kirschneri	0
Leptospira_kmetyi	0
Leptospira_licerasiae	0
Leptospira_noguchii	0
Leptospira_santarosai	0
Leptospira_weilii	4
Leptospira_wolffii	0
Listeria_monocytogenes	3
Lumpy_skin_disease_virus	0
Lymphocryptovirus	0
Mannheimia_haemolytica	6
Measles_morbillivirus	0
Methanobrevibacter_oralis	0
Moraxella_catarrhalis	0
Morbillivirus	0
Mycobacterium_avium	70
Mycobacterium_avium_subsp._avium	5
Mycobacterium_avium_subsp._hominissuis	40
Mycobacterium_avium_subsp._paratuberculosis	14
Mycobacterium_canettii	10
Mycobacterium_colombiense	0
Mycobacterium_colombiense_CECT_3035	30
Mycobacterium_intracellulare	25
Mycobacterium_intracellulare_subsp._yongonense	14
Mycobacterium_kansasii	40
Mycobacterium_leprae	0
Mycobacterium_leprae_Kyoto-2	4
Mycobacterium_marseillense	17
Mycobacterium_sp._JS623	30
Mycobacterium_sp._YC-RL4	24
Mycobacterium_tuberculosis	13
Mycobacterium_tuberculosis_KZN_1435	8
Mycobacterium_tuberculosis_complex	18
Mycobacterium_tuberculosis_variant_africanum	0
Mycobacterium_tuberculosis_variant_bovis	0
Mycobacteroides_abscessus	28
Mycobacteroides_abscessus_subsp._abscessus	15
Mycobacteroides_abscessus_subsp._bolletii	4
Mycobacteroides_abscessus_subsp._bolletii_50594	6
Mycobacteroides_abscessus_subsp._massiliense	5
Mycobacteroides_abscessus_subsp._massiliense_CCUG_48898_=_JCM_15300	2
Mycoplasma_haemocanis	0
Mycoplasma_haemofelis	0
Mycoplasma_mycoides	0
Mycoplasma_ovipneumoniae	0
Mycoplasma_pneumoniae	0
Neisseria_elongata	0
Neisseria_elongata_subsp._glycolytica	1
Neisseria_gonorrhoeae	2
Neisseria_gonorrhoeae_NG-k51.05	2
Neisseria_meningitidis	0
Neisseria_mucosa	0
Neisseria_sicca	2
Neisseria_subflava	1
Neisseria_weaveri	0
Orthohepadnavirus	0
Orthopoxvirus	0
Paraavulavirus	0
Parvimonas_micra	1
Pasteurella_multocida	2
Pasteurella_multocida_subsp._multocida_OH4807	2
Peptostreptococcus_anaerobius	0
Polyomaviridae	0
Porphyromonas_gingivalis	2
Porphyromonas_gingivalis_W83	0
Rickettsia_africae	0
Rickettsia_akari	0
Rickettsia_conorii	0
Rickettsia_felis	0
Rickettsia_japonica	0
Rickettsia_prowazekii	0
Rickettsia_rickettsii	0
Rickettsia_sibirica	0
Rickettsia_typhi	0
Salmonella_enterica	5
Salmonella_enterica_subsp._VII	1
Salmonella_enterica_subsp._enterica	0
Salmonella_enterica_subsp._enterica_serovar_Fresno	1
Salmonella_enterica_subsp._enterica_serovar_Macclesfield_str._S-1643	1
Salmonella_enterica_subsp._enterica_serovar_Typhimurium	0
Sheeppox_virus	0
Shigella_boydii	1
Shigella_dysenteriae	0
Shigella_flexneri	0
Shigella_sonnei	0
Simian_virus_12	0
Staphylococcus_aureus	1
Staphylococcus_cohnii	2
Staphylococcus_epidermidis	2
Staphylococcus_epidermidis_ATCC_12228	1
Staphylococcus_equorum	0
Staphylococcus_hominis	3
Staphylococcus_nepalensis	0
Staphylococcus_saprophyticus	0
Staphylococcus_simulans	0
Staphylococcus_succinus	0
Streptococcus_agalactiae	0
Streptococcus_agalactiae_NEM316	1
Streptococcus_anginosus	5
Streptococcus_anginosus_C1051	5
Streptococcus_canis	2
Streptococcus_cristatus	1
Streptococcus_cristatus_AS_1.3089	1
Streptococcus_cristatus_ATCC_51100	1
Streptococcus_dysgalactiae	5
