Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	55	18	18	18	Off	Off
Actinobacillus_pleuropneumoniae	108	38	117	117	Off	Off
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	23	8	20	20	Off	Off
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	29	11	37	37	Off	Off
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	22	8	21	21	Off	Off
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	1	0	0	0	On	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	1	0	0	0	On	Off
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	14	2	2	2	Off	Off
Bordetella_bronchiseptica	12	2	3	3	Off	Off
Bordetella_genomosp._13	14	6	6	6	Off	Off
Bordetella_pertussis	2	0	0	0	On	Off
Bordetella_pertussis_137	2	1	10	10	Off	Off
Bordetella_petrii	7	0	0	0	On	Off
Bordetella_trematum	5	1	1	1	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	0	0	0	0	na	na
Brucella_suis_bv._2	1	0	0	0	On	Off
Burkholderia_cepacia	11	3	3	3	Off	Off
Burkholderia_cepacia_ATCC_25416	3	2	7	7	Off	Off
Burkholderia_cepacia_JBK9	3	0	0	0	On	Off
Burkholderia_gladioli	18	1	8	8	Off	Off
Burkholderia_gladioli_BSR3	5	0	0	0	On	Off
Burkholderia_gladioli_pv._gladioli	21	2	6	6	Off	Off
Burkholderia_mallei	0	0	0	0	na	na
Burkholderia_mallei_NCTC_10229	1	0	0	0	On	Off
Burkholderia_multivorans	16	2	10	10	Off	Off
Burkholderia_multivorans_ATCC_17616	2	1	2	2	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	3	1	1	1	Off	Off
Burkholderia_pseudomallei	10	2	5	5	Off	Off
Burkholderia_pseudomallei_1710a	1	0	0	0	On	Off
Burkholderia_pseudomallei_1710b	1	0	0	0	On	Off
Burkholderia_pseudomallei_B03	1	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR1153	1	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR2543	1	0	0	0	On	Off
Burkholderia_pseudomallei_NCTC_13179	2	1	1	1	Off	Off
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_fetus	0	0	0	0	na	na
Campylobacter_gracilis	0	0	0	0	na	na
Campylobacter_showae	1	0	0	0	On	Off
Canine_morbillivirus	0	0	0	0	na	na
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_felis_Fe/C-56	1	0	0	0	On	Off
Chlamydia_muridarum	0	0	0	0	na	na
Chlamydia_pecorum	0	0	0	0	na	na
Chlamydia_pneumoniae	0	0	0	0	na	na
Chlamydia_psittaci	0	0	0	0	na	na
Chlamydia_suis	0	0	0	0	na	na
Chlamydia_trachomatis	0	0	0	0	na	na
Corynebacterium_ammoniagenes	2	0	0	0	On	Off
Corynebacterium_amycolatum	1	0	0	0	On	Off
Corynebacterium_bovis	19	3	3	3	Off	Off
