Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	0	0	0	0	na	na
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	2	1	1	1	Off	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	1	0	0	0	On	Off
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Bartonella_quintana_RM-11	1	0	0	0	On	Off
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	24	5	5	5	Off	Off
Bordetella_bronchiseptica	16	5	5	5	Off	Off
Bordetella_genomosp._13	22	2	2	2	Off	Off
Bordetella_pertussis	6	1	2	2	Off	Off
Bordetella_pertussis_137	1	0	0	0	On	Off
Bordetella_petrii	17	1	1	1	Off	Off
Bordetella_trematum	14	4	8	8	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	0	0	0	0	na	na
Burkholderia_cepacia	24	7	7	7	Off	Off
Burkholderia_cepacia_ATCC_25416	5	1	1	1	Off	Off
Burkholderia_cepacia_JBK9	2	1	1	1	Off	Off
Burkholderia_gladioli	35	8	31	31	Off	Off
Burkholderia_gladioli_BSR3	8	1	3	3	Off	Off
Burkholderia_gladioli_pv._gladioli	39	9	17	17	Off	Off
Burkholderia_mallei	2	0	0	0	On	Off
Burkholderia_mallei_NCTC_10247	1	0	0	0	On	Off
Burkholderia_multivorans	39	3	5	5	Off	Off
Burkholderia_multivorans_ATCC_17616	11	0	0	0	On	Off
Burkholderia_multivorans_ATCC_BAA-247	17	3	4	4	Off	Off
Burkholderia_pseudomallei	14	4	20	20	Off	Off
Burkholderia_pseudomallei_1710a	2	1	1	1	Off	Off
Burkholderia_pseudomallei_7894	2	0	0	0	On	Off
Burkholderia_pseudomallei_B03	2	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR2543	1	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR346	2	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR435	1	0	0	0	On	Off
Burkholderia_pseudomallei_NCTC_13179	1	1	1	1	Off	Off
