Node	NumberOfAssignedReads
Actinobacillus_equuli	1
Actinobacillus_pleuropneumoniae	0
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	0
Aspergillus_fumigatus	0
Bartonella_bacilliformis	0
Bartonella_henselae	0
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella_bronchialis	26
Bordetella_bronchiseptica	20
Bordetella_genomosp._13	29
Bordetella_pertussis	8
Bordetella_pertussis_137	2
Bordetella_pertussis_18323	2
Bordetella_petrii	28
Bordetella_trematum	18
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_afzelii_Tom3107	1
Borreliella_burgdorferi	1
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	0
Brucella_canis	0
Brucella_melitensis	0
Brucella_microti	0
Brucella_ovis	0
Brucella_ovis_ATCC_25840	1
Brucella_suis	0
Burkholderia_cepacia	42
Burkholderia_cepacia_ATCC_25416	4
Burkholderia_cepacia_JBK9	9
Burkholderia_gladioli	48
Burkholderia_gladioli_BSR3	8
Burkholderia_gladioli_pv._gladioli	48
Burkholderia_mallei	0
Burkholderia_mallei_NCTC_10247	1
Burkholderia_multivorans	38
Burkholderia_multivorans_ATCC_17616	14
Burkholderia_multivorans_ATCC_BAA-247	10
Burkholderia_pseudomallei	26
Burkholderia_pseudomallei_1710b	2
Burkholderia_pseudomallei_7894	1
Burkholderia_pseudomallei_B03	3
Burkholderia_pseudomallei_MSHR1153	4
Burkholderia_pseudomallei_MSHR2543	1
Burkholderia_pseudomallei_MSHR346	1
Burkholderia_pseudomallei_MSHR435	3
Burkholderia_pseudomallei_Pasteur_52237	1
Campylobacter_coli	0
Campylobacter_fetus	0
Campylobacter_gracilis	2
Campylobacter_showae	1
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	1
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_psittaci	2
Chlamydia_suis	1
Chlamydia_trachomatis	0
Corynebacterium_ammoniagenes	1
Corynebacterium_amycolatum	2
Corynebacterium_bovis	7
Corynebacterium_crudilactis	0
Corynebacterium_diphtheriae	2
Corynebacterium_diphtheriae_NCTC_13129	1
Corynebacterium_jeikeium	3
Corynebacterium_jeikeium_K411	1
Corynebacterium_kroppenstedtii	5
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	6
Corynebacterium_matruchotii	1
Corynebacterium_minutissimum	3
Corynebacterium_pseudotuberculosis	2
Corynebacterium_pseudotuberculosis_Cp162	1
Corynebacterium_renale	2
Corynebacterium_segmentosum	3
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	18
Corynebacterium_stationis	1
Corynebacterium_striatum	1
Corynebacterium_urealyticum	3
Corynebacterium_ureicelerivorans	6
Corynebacterium_xerosis	12
Cowpox_virus	0
Coxiella_burnetii	12
Coxiella_burnetii_Dugway_5J108-111	2
Coxiella_burnetii_str._Schperling	2
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Enterococcus_avium	0
Enterococcus_casseliflavus	3
Enterococcus_cecorum	2
Enterococcus_durans	3
Enterococcus_faecalis	1
Enterococcus_faecium	0
Enterococcus_hirae	0
Enterococcus_mundtii	0
Enterovirus_B	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0
Equine_rhinitis_A_virus	0
Erysipelothrix_rhusiopathiae	0
Erysipelothrix_rhusiopathiae_str._Fujisawa	1
Erythroparvovirus	0
Escherichia_coli	15
Escherichia_coli_042	1
Escherichia_coli_O111	0
Escherichia_coli_O145:H28_str._RM13514	1
Escherichia_coli_O145_str._RM9872	1
Escherichia_coli_O157:H7	0
Escherichia_coli_O26	0
Francisella_tularensis	0
Fusobacterium	2
Fusobacterium_canifelinum	1
Fusobacterium_hwasookii_ChDC_F174	1
Fusobacterium_hwasookii_ChDC_F206	1
Fusobacterium_nucleatum	1
Fusobacterium_pseudoperiodonticum	1
Goatpox_virus	0
Haemophilus_influenzae	1
Helicobacter_cinaedi	1
Helicobacter_pylori	2
Helicobacter_pylori_J99	1
Helicobacter_pylori_PeCan18	1
Helicobacter_pylori_UM037	1
Helicobacter_pylori_oki154	1
Hepatitis_B_virus	0
Hepatitis_E_virus	0
Hepatitis_delta_virus	0
Human_adenovirus_1	0
Human_adenovirus_2	0
Human_adenovirus_35	0
Human_adenovirus_5	0
Human_adenovirus_54	0
Human_adenovirus_7	0
Human_alphaherpesvirus_1	0
Human_alphaherpesvirus_2	0
Human_alphaherpesvirus_3	0
Human_gammaherpesvirus_4	0
Human_herpesvirus_4_type_2	0
