Node	NumberOfAssignedReads
Actinobacillus_equuli	102
Actinobacillus_pleuropneumoniae	228
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	44
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	53
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	50
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	12
Aspergillus_fumigatus	0
Bartonella_bacilliformis	0
Bartonella_henselae	0
Bartonella_quintana	0
Bartonella_quintana_RM-11	1
Blastomyces_dermatitidis	0
Bordetella_bronchialis	19
Bordetella_bronchiseptica	15
Bordetella_genomosp._13	29
Bordetella_pertussis	11
Bordetella_pertussis_137	3
Bordetella_pertussis_18323	3
Bordetella_petrii	34
Bordetella_trematum	24
Borrelia_crocidurae	1
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	1
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	0
Brucella_canis	0
Brucella_melitensis	0
Brucella_microti	0
Brucella_ovis	0
Brucella_suis	0
Burkholderia_cepacia	24
Burkholderia_cepacia_ATCC_25416	10
Burkholderia_cepacia_JBK9	3
Burkholderia_gladioli	41
Burkholderia_gladioli_BSR3	9
Burkholderia_gladioli_pv._gladioli	36
Burkholderia_mallei	1
Burkholderia_mallei_NCTC_10247	2
Burkholderia_multivorans	42
Burkholderia_multivorans_ATCC_17616	5
Burkholderia_multivorans_ATCC_BAA-247	6
Burkholderia_pseudomallei	15
Burkholderia_pseudomallei_1106b	1
Burkholderia_pseudomallei_7894	1
Burkholderia_pseudomallei_MSHR346	1
Burkholderia_pseudomallei_NCTC_13179	1
Burkholderia_pseudomallei_Pasteur_52237	1
Campylobacter_coli	0
Campylobacter_fetus	1
Campylobacter_fetus_subsp._venerealis_str._84-112	1
Campylobacter_gracilis	0
Campylobacter_showae	5
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_psittaci	1
Chlamydia_suis	0
Chlamydia_trachomatis	0
Corynebacterium_ammoniagenes	0
Corynebacterium_amycolatum	3
Corynebacterium_bovis	6
Corynebacterium_crudilactis	1
Corynebacterium_diphtheriae	6
Corynebacterium_jeikeium	1
Corynebacterium_jeikeium_K411	3
Corynebacterium_kroppenstedtii	3
Corynebacterium_kroppenstedtii_DSM_44385	2
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	12
Corynebacterium_matruchotii	1
Corynebacterium_minutissimum	4
Corynebacterium_pseudotuberculosis	0
Corynebacterium_renale	2
Corynebacterium_segmentosum	2
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	17
Corynebacterium_stationis	0
Corynebacterium_striatum	18
Corynebacterium_urealyticum	3
Corynebacterium_ureicelerivorans	7
Corynebacterium_xerosis	8
Cowpox_virus	0
Coxiella_burnetii	1
Coxiella_burnetii_str._Schperling	3
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Enterococcus_avium	17
Enterococcus_casseliflavus	13
Enterococcus_casseliflavus_EC20	13
Enterococcus_cecorum	2
Enterococcus_durans	2
Enterococcus_faecalis	3
Enterococcus_faecalis_R712	1
Enterococcus_faecium	3
Enterococcus_hirae	0
Enterococcus_mundtii	3
Enterovirus_B	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0
Equine_rhinitis_A_virus	0
Erysipelothrix_rhusiopathiae	1
Erysipelothrix_rhusiopathiae_str._Fujisawa	1
Erythroparvovirus	0
Escherichia_coli	34
Escherichia_coli_Nissle_1917	1
Escherichia_coli_O111	0
Escherichia_coli_O139	1
Escherichia_coli_O150	1
Escherichia_coli_O157:H7	0
Escherichia_coli_O158	3
Escherichia_coli_O25:NM	1
Escherichia_coli_O26	0
Escherichia_coli_O78	1
Escherichia_coli_O7:K1_str._CE10	1
Escherichia_coli_PMV-1	1
Escherichia_coli_UMNF18	1
Francisella_tularensis	0
Fusobacterium	254
Fusobacterium_canifelinum	45
Fusobacterium_gastrosuis	19
Fusobacterium_gonidiaformans_ATCC_25563	1
Fusobacterium_hwasookii	19
Fusobacterium_hwasookii_ChDC_F174	9
Fusobacterium_hwasookii_ChDC_F206	16
Fusobacterium_mortiferum_ATCC_9817	2
Fusobacterium_necrophorum	92
Fusobacterium_necrophorum_subsp._funduliforme	117
Fusobacterium_necrophorum_subsp._necrophorum	49
Fusobacterium_nucleatum	94
Fusobacterium_nucleatum_subsp._animalis	130
Fusobacterium_nucleatum_subsp._animalis_21_1A	9
Fusobacterium_nucleatum_subsp._animalis_4_8	16
Fusobacterium_nucleatum_subsp._animalis_7_1	11
Fusobacterium_nucleatum_subsp._nucleatum	19
Fusobacterium_nucleatum_subsp._nucleatum_ATCC_23726	17
Fusobacterium_nucleatum_subsp._nucleatum_ChDC_F316	8
Fusobacterium_nucleatum_subsp._polymorphum	61
Fusobacterium_nucleatum_subsp._polymorphum_ATCC_10953	17
Fusobacterium_nucleatum_subsp._vincentii	28
