Node	NumberOfAssignedReads
Actinobacillus_equuli	0
Actinobacillus_pleuropneumoniae	0
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	1
Aspergillus_fumigatus	0
Bartonella_bacilliformis	0
Bartonella_henselae	0
Bartonella_quintana	0
Bartonella_quintana_RM-11	1
Blastomyces_dermatitidis	0
Bordetella_bronchialis	40
Bordetella_bronchiseptica	24
Bordetella_genomosp._13	41
Bordetella_pertussis	11
Bordetella_pertussis_137	1
Bordetella_pertussis_18323	4
Bordetella_petrii	23
Bordetella_trematum	23
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	0
Brucella_canis	0
Brucella_melitensis	1
Brucella_microti	0
Brucella_microti_CCM_4915	1
Brucella_ovis	0
Brucella_suis	0
Burkholderia_cepacia	37
Burkholderia_cepacia_ATCC_25416	13
Burkholderia_cepacia_JBK9	14
Burkholderia_gladioli	72
Burkholderia_gladioli_BSR3	16
Burkholderia_gladioli_pv._gladioli	70
Burkholderia_mallei	2
Burkholderia_mallei_NCTC_10229	1
Burkholderia_multivorans	78
Burkholderia_multivorans_ATCC_17616	17
Burkholderia_multivorans_ATCC_BAA-247	13
Burkholderia_pseudomallei	34
Burkholderia_pseudomallei_1106b	1
Burkholderia_pseudomallei_7894	2
Burkholderia_pseudomallei_B03	5
Burkholderia_pseudomallei_MSHR2543	2
Burkholderia_pseudomallei_MSHR346	2
Burkholderia_pseudomallei_MSHR435	3
Campylobacter_coli	0
Campylobacter_fetus	1
Campylobacter_gracilis	1
Campylobacter_showae	1
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	1
Chlamydia_psittaci	0
Chlamydia_suis	0
Chlamydia_trachomatis	0
Chlamydia_trachomatis_6276	2
Corynebacterium_ammoniagenes	0
Corynebacterium_amycolatum	3
Corynebacterium_bovis	19
Corynebacterium_crudilactis	1
Corynebacterium_diphtheriae	1
Corynebacterium_diphtheriae_NCTC_13129	1
Corynebacterium_jeikeium	3
Corynebacterium_jeikeium_K411	6
Corynebacterium_kroppenstedtii	5
Corynebacterium_kroppenstedtii_DSM_44385	4
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	13
Corynebacterium_matruchotii	8
Corynebacterium_minutissimum	2
Corynebacterium_pseudotuberculosis	2
Corynebacterium_pseudotuberculosis_Cp162	1
Corynebacterium_renale	1
Corynebacterium_segmentosum	2
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	17
Corynebacterium_stationis	1
Corynebacterium_striatum	6
Corynebacterium_urealyticum	4
Corynebacterium_ureicelerivorans	2
Corynebacterium_xerosis	11
Cowpox_virus	0
Coxiella_burnetii	3
Coxiella_burnetii_Dugway_5J108-111	1
Coxiella_burnetii_str._Schperling	3
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Enterococcus_avium	3
Enterococcus_casseliflavus	1
Enterococcus_cecorum	1
Enterococcus_durans	1
Enterococcus_faecalis	1
Enterococcus_faecium	0
Enterococcus_hirae	0
Enterococcus_hirae_ATCC_9790	1
Enterococcus_mundtii	0
Enterovirus_B	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0
Equine_rhinitis_A_virus	0
Erysipelothrix_rhusiopathiae	0
Erythroparvovirus	0
Escherichia_coli	11
Escherichia_coli_APEC_O2-211	1
Escherichia_coli_ECC-1470	1
Escherichia_coli_O111	0
Escherichia_coli_O157:H7	0
Escherichia_coli_O26	0
Francisella_tularensis	0
Fusobacterium	1
Fusobacterium_mortiferum_ATCC_9817	2
Fusobacterium_nucleatum	0
Fusobacterium_pseudoperiodonticum	1
Fusobacterium_varium_ATCC_27725	1
Goatpox_virus	0
Haemophilus_influenzae	3
Haemophilus_influenzae_KR494	1
Helicobacter_cinaedi	0
Helicobacter_pylori	4
Helicobacter_pylori_Aklavik86	1
Helicobacter_pylori_J99	1
Hepatitis_B_virus	0
Hepatitis_E_virus	0
Hepatitis_delta_virus	0
Human_adenovirus_1	0
Human_adenovirus_2	0
Human_adenovirus_35	0
Human_adenovirus_5	0
Human_adenovirus_54	0
Human_adenovirus_7	0
Human_alphaherpesvirus_1	0
Human_alphaherpesvirus_2	0
Human_alphaherpesvirus_3	0
Human_gammaherpesvirus_4	0
Human_herpesvirus_4_type_2	0
