Node	NumberOfAssignedReads
Actinobacillus_equuli	0
Actinobacillus_pleuropneumoniae	0
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	0
Aspergillus_fumigatus	0
Bartonella_bacilliformis	0
Bartonella_henselae	0
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella_bronchialis	0
Bordetella_bronchiseptica	1
Bordetella_genomosp._13	1
Bordetella_pertussis	0
Bordetella_petrii	0
Bordetella_trematum	0
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_burgdorferi_N40	1
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	0
Brucella_canis	0
Brucella_melitensis	0
Brucella_microti	0
Brucella_ovis	0
Brucella_suis	0
Burkholderia_cepacia	1
Burkholderia_gladioli	3
Burkholderia_gladioli_pv._gladioli	2
Burkholderia_mallei	0
Burkholderia_multivorans	0
Burkholderia_multivorans_ATCC_17616	1
Burkholderia_pseudomallei	3
Burkholderia_pseudomallei_7894	1
Burkholderia_pseudomallei_MSHR1153	1
Burkholderia_pseudomallei_MSHR346	1
Campylobacter_coli	0
Campylobacter_fetus	1
Campylobacter_fetus_subsp._venerealis_NCTC_10354	1
Campylobacter_fetus_subsp._venerealis_str._84-112	1
Campylobacter_gracilis	0
Campylobacter_showae	0
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	1
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_pneumoniae_AR39	1
Chlamydia_psittaci	0
Chlamydia_suis	0
Chlamydia_trachomatis	0
Corynebacterium_ammoniagenes	0
Corynebacterium_amycolatum	0
Corynebacterium_bovis	0
Corynebacterium_crudilactis	0
Corynebacterium_diphtheriae	0
Corynebacterium_diphtheriae_HC03	1
Corynebacterium_jeikeium	0
Corynebacterium_kroppenstedtii	1
Corynebacterium_maris	0
Corynebacterium_matruchotii	0
Corynebacterium_minutissimum	1
Corynebacterium_pseudotuberculosis	0
Corynebacterium_renale	0
Corynebacterium_segmentosum	1
Corynebacterium_sphenisci	0
Corynebacterium_stationis	3
Corynebacterium_striatum	1
Corynebacterium_urealyticum	0
Corynebacterium_ureicelerivorans	2
Corynebacterium_xerosis	2
Cowpox_virus	0
Coxiella_burnetii	0
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Enterococcus_avium	8
Enterococcus_casseliflavus	5
Enterococcus_cecorum	23
Enterococcus_durans	6
Enterococcus_faecalis	17
Enterococcus_faecalis_D32	1
Enterococcus_faecium	15
Enterococcus_hirae	4
Enterococcus_hirae_ATCC_9790	6
Enterococcus_mundtii	0
Enterovirus_B	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0
Equine_rhinitis_A_virus	0
Erysipelothrix_rhusiopathiae	0
Erythroparvovirus	0
Escherichia_coli	23
Escherichia_coli_O111	0
Escherichia_coli_O157:H7	0
Escherichia_coli_O26	0
Francisella_tularensis	0
Francisella_tularensis_subsp._tularensis_MA00-2987	1
Fusobacterium	35
Fusobacterium_canifelinum	3
Fusobacterium_gastrosuis	7
Fusobacterium_gonidiaformans_ATCC_25563	1
Fusobacterium_hwasookii	2
Fusobacterium_hwasookii_ChDC_F206	1
Fusobacterium_mortiferum_ATCC_9817	6
Fusobacterium_necrophorum_subsp._funduliforme	1
Fusobacterium_nucleatum	4
Fusobacterium_nucleatum_subsp._animalis	7
Fusobacterium_nucleatum_subsp._nucleatum	3
Fusobacterium_nucleatum_subsp._nucleatum_ChDC_F316	2
Fusobacterium_nucleatum_subsp._polymorphum	5
Fusobacterium_nucleatum_subsp._polymorphum_ATCC_10953	5
Fusobacterium_nucleatum_subsp._vincentii	1
Fusobacterium_nucleatum_subsp._vincentii_3_1_27	1
Fusobacterium_nucleatum_subsp._vincentii_ChDC_F8	4
Fusobacterium_periodonticum	2
Fusobacterium_pseudoperiodonticum	6
Fusobacterium_sp._oral_taxon_203	2
Fusobacterium_ulcerans	2
Fusobacterium_ulcerans_ATCC_49185	8
Fusobacterium_varium	2
Fusobacterium_varium_ATCC_27725	5
Goatpox_virus	0
Goatpox_virus_Pellor	1
Haemophilus_influenzae	0
Helicobacter_cinaedi	0
Helicobacter_pylori	7
Hepatitis_B_virus	0
Hepatitis_E_virus	0
Hepatitis_delta_virus	0
Human_adenovirus_1	0
Human_adenovirus_2	0
Human_adenovirus_35	0
Human_adenovirus_5	0
Human_adenovirus_54	0
