Taxon	0	1	2	3	4	5	6	7	8	9	10	higher
Actinobacillus_equuli	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacillus_pleuropneumoniae	0	0	0	0	0	0	0	0	0	0	0	0
African_swine_fever_virus	0	0	0	0	0	0	0	0	0	0	0	0
Aphthovirus	0	0	0	0	0	0	0	0	0	0	0	0
Arcanobacterium_haemolyticum	0	0	0	0	1	0	0	0	0	1	0	0
Aspergillus_fumigatus	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_bacilliformis	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_henselae	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_quintana	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_quintana_RM-11	1	0	0	0	0	0	1	1	0	0	0	0
Blastomyces_dermatitidis	0	0	0	0	0	0	0	0	0	0	0	0
Bordetella_bronchialis	0	3	1	9	4	14	11	24	27	27	5	4
Bordetella_bronchiseptica	1	5	2	1	1	5	9	6	16	19	2	9
Bordetella_genomosp._13	3	2	8	17	11	12	18	31	15	27	11	16
Bordetella_pertussis	0	0	0	0	2	1	5	8	4	13	1	4
Bordetella_pertussis_137	0	0	0	0	1	0	0	5	0	4	0	1
Bordetella_pertussis_18323	0	0	0	2	0	3	3	2	2	1	1	1
Bordetella_petrii	0	5	3	4	8	16	16	19	21	17	1	7
Bordetella_trematum	1	1	2	6	4	8	8	15	8	20	0	4
Borrelia_crocidurae	0	0	0	0	0	0	0	0	0	0	0	0
Borrelia_recurrentis	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_afzelii	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_burgdorferi	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_garinii	0	0	0	0	0	0	0	0	0	0	0	0
Bovine_rhinitis_A_virus	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_abortus	0	0	0	0	0	0	0	0	1	0	0	0
Brucella_abortus_bv._6_str._870	0	0	0	0	1	0	0	0	0	0	0	0
Brucella_canis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_melitensis	0	0	0	0	0	0	0	0	2	1	1	0
Brucella_melitensis_bv._2_str._63/9	0	0	0	0	0	0	0	0	0	1	0	0
Brucella_microti	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_microti_CCM_4915	0	0	1	0	0	0	0	0	0	0	0	0
Brucella_ovis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_ovis_ATCC_25840	0	0	0	0	0	0	0	1	3	0	0	0
Brucella_suis	0	0	0	0	0	2	0	0	0	0	0	0
Brucella_suis_bv._2	0	0	0	0	0	2	0	0	0	0	0	0
Burkholderia_cepacia	2	2	7	12	12	18	25	26	19	31	2	10
Burkholderia_cepacia_ATCC_25416	2	5	6	8	6	9	8	8	10	8	4	2
Burkholderia_cepacia_JBK9	1	6	7	8	3	7	8	10	11	15	3	3
Burkholderia_gladioli	1	7	9	12	20	21	35	30	50	60	2	14
Burkholderia_gladioli_BSR3	1	4	1	3	6	6	2	15	5	13	3	3
Burkholderia_gladioli_pv._gladioli	1	2	4	12	20	14	18	41	26	45	4	10
Burkholderia_mallei	0	0	1	1	0	1	4	0	2	3	1	3
Burkholderia_mallei_NCTC_10229	0	0	0	0	0	0	1	0	0	1	0	0
Burkholderia_multivorans	5	14	28	27	21	35	38	50	67	42	10	24
Burkholderia_multivorans_ATCC_17616	1	1	8	14	5	11	14	17	9	10	3	4
Burkholderia_multivorans_ATCC_BAA-247	2	1	5	6	4	17	1	8	6	16	4	6
Burkholderia_pseudomallei	5	3	6	12	9	14	13	21	13	32	5	3
Burkholderia_pseudomallei_1106b	0	0	4	2	0	1	0	0	1	0	0	0
Burkholderia_pseudomallei_1710a	0	0	0	0	1	0	0	4	1	0	0	2
Burkholderia_pseudomallei_7894	1	1	1	0	1	1	0	2	0	1	0	1
Burkholderia_pseudomallei_B03	0	0	0	0	2	1	0	0	2	1	0	0
Burkholderia_pseudomallei_MSHR1153	0	0	0	1	0	0	0	1	3	2	0	0
Burkholderia_pseudomallei_MSHR2543	0	0	0	0	1	0	0	0	0	1	0	0
Burkholderia_pseudomallei_MSHR346	0	0	2	0	0	2	0	0	0	1	0	0
Burkholderia_pseudomallei_MSHR435	0	0	0	1	0	0	0	1	1	3	0	0
Burkholderia_pseudomallei_NCTC_13179	0	0	1	0	0	3	0	0	3	1	0	1
Burkholderia_pseudomallei_Pasteur_52237	0	0	1	0	0	0	0	3	0	0	0	0
Campylobacter_coli	0	0	0	0	0	0	0	0	0	0	0	0
Campylobacter_fetus	0	0	0	0	0	0	0	0	0	0	0	0
Campylobacter_gracilis	0	0	0	1	1	0	1	2	0	0	0	0
Campylobacter_showae	0	0	0	0	0	0	0	0	1	1	0	0
Canine_morbillivirus	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_abortus	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_caviae	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_felis	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_felis_Fe/C-56	0	0	0	0	0	0	0	0	1	0	0	0
Chlamydia_muridarum	0	0	0	0	0	0	0	1	1	0	0	0
Chlamydia_pecorum	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_pecorum_P787	0	0	0	0	0	1	0	0	0	0	0	0
Chlamydia_pneumoniae	0	0	0	0	0	0	1	0	0	0	0	0
Chlamydia_pneumoniae_AR39	0	0	0	0	0	0	0	1	0	0	0	0
Chlamydia_psittaci	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_suis	0	0	1	0	0	0	0	0	0	0	1	0
Chlamydia_trachomatis	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_ammoniagenes	1	0	0	0	1	1	0	2	1	1	0	0
Corynebacterium_amycolatum	0	0	0	0	1	2	1	2	0	3	1	0
Corynebacterium_bovis	2	1	3	1	6	7	6	5	9	11	2	2
Corynebacterium_crudilactis	0	0	1	0	0	1	0	0	1	1	2	0
Corynebacterium_diphtheriae	0	0	0	0	1	0	0	1	1	0	0	0
Corynebacterium_diphtheriae_NCTC_13129	0	1	0	0	0	0	1	0	0	1	0	0
Corynebacterium_jeikeium	0	0	0	2	6	0	2	4	3	3	1	1
Corynebacterium_jeikeium_K411	0	0	1	0	2	1	1	2	3	1	0	2
Corynebacterium_kroppenstedtii	0	0	2	1	0	0	0	2	1	0	2	0
Corynebacterium_kroppenstedtii_DSM_44385	0	0	0	1	0	0	0	2	1	0	0	0
Corynebacterium_maris	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_maris_DSM_45190	14	24	41	33	40	22	26	17	21	19	4	6
Corynebacterium_matruchotii	3	0	0	0	0	0	0	1	1	0	0	0
Corynebacterium_minutissimum	0	0	0	1	2	3	1	1	3	2	0	0
Corynebacterium_pseudotuberculosis	0	0	0	0	0	0	0	1	0	0	0	0
Corynebacterium_renale	0	0	0	0	0	0	0	0	2	1	0	0
Corynebacterium_segmentosum	0	0	0	2	1	0	0	0	2	0	0	0
Corynebacterium_sphenisci	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_sphenisci_DSM_44792	0	0	3	1	2	8	7	11	9	9	2	1
Corynebacterium_stationis	1	1	3	2	1	0	1	2	1	1	0	0
Corynebacterium_striatum	0	0	1	1	3	0	1	3	0	1	0	0
Corynebacterium_urealyticum	0	0	0	2	0	4	2	3	2	3	0	1
Corynebacterium_ureicelerivorans	4	2	1	0	1	1	4	6	2	5	2	1
Corynebacterium_xerosis	5	8	4	4	7	6	7	11	6	10	0	4
Cowpox_virus	0	0	0	0	0	0	0	0	0	0	0	0
Coxiella_burnetii	0	1	4	1	0	2	5	3	3	8	2	2
Coxiella_burnetii_Dugway_5J108-111	0	0	0	0	0	1	1	0	3	2	0	1
Coxiella_burnetii_str._Schperling	0	0	0	1	1	0	3	0	2	0	2	0
Cryptosporidium	0	0	0	0	0	0	0	0	0	0	0	0
Cryptosporidium_parvum	0	0	0	0	0	0	0	0	0	0	0	0
Deltaretrovirus	0	0	0	0	0	0	0	0	0	0	0	0
Ehrlichia_canis	0	0	1	0	0	0	0	0	0	0	0	0
Ehrlichia_canis_str._Jake	0	0	0	0	0	0	0	0	0	0	0	1
Enterococcus_avium	0	0	0	0	0	0	0	1	0	0	0	0
Enterococcus_casseliflavus	0	0	0	0	1	0	0	0	0	0	0	0
Enterococcus_cecorum	0	0	0	0	0	0	0	0	0	0	0	0
Enterococcus_durans	0	0	0	0	0	0	1	0	0	0	0	0
Enterococcus_faecalis	0	0	0	0	1	0	1	0	1	0	0	0
Enterococcus_faecalis_ATCC_29212	0	0	0	0	1	0	0	0	0	0	0	0
Enterococcus_faecalis_R712	0	0	2	0	0	0	0	0	0	0	0	0
Enterococcus_faecium	0	0	0	0	0	2	0	0	0	0	0	0
Enterococcus_hirae	0	0	0	0	0	0	0	0	0	0	0	0
Enterococcus_hirae_ATCC_9790	0	0	0	2	0	0	0	0	0	0	0	0
Enterococcus_mundtii	0	0	0	0	1	0	0	0	0	0	1	0
Enterovirus_B	0	0	0	0	0	0	0	0	0	0	0	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0	0	0	0	0	0	0	0	0	0	0	0
Equine_rhinitis_A_virus	0	0	0	0	0	0	0	0	0	0	0	0
Erysipelothrix_rhusiopathiae	0	0	0	0	0	0	0	0	0	1	0	0
Erysipelothrix_rhusiopathiae_str._Fujisawa	0	0	0	0	0	1	0	0	0	0	0	0
Erythroparvovirus	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia_coli	0	3	3	0	5	6	12	1	3	8	0	0
Escherichia_coli_O111	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia_coli_O157:H7	0	1	0	0	0	0	0	0	0	1	0	0
Escherichia_coli_O26	0	0	0	0	0	0	0	0	0	0	0	0
Francisella_tularensis	0	0	0	1	0	0	0	0	0	0	0	0
Francisella_tularensis_subsp._tularensis_MA00-2987	0	0	0	0	1	0	0	0	0	0	0	0
Fusobacterium	0	0	0	0	1	0	0	0	0	0	0	0
Fusobacterium_gastrosuis	0	0	0	0	0	1	0	1	0	0	0	0
Fusobacterium_gonidiaformans_ATCC_25563	0	0	0	0	0	0	0	0	0	2	0	0
Fusobacterium_nucleatum	0	0	0	0	0	0	0	0	0	0	0	0
Fusobacterium_nucleatum_subsp._vincentii	0	1	0	0	0	0	0	0	0	0	0	0
Goatpox_virus	0	0	0	0	0	0	0	0	0	0	0	0
Haemophilus_influenzae	0	0	0	0	0	0	0	1	1	0	0	0
Haemophilus_influenzae_2019	0	0	0	0	0	0	0	0	0	1	0	0
Haemophilus_influenzae_biotype_aegyptius	0	0	0	0	0	0	2	0	0	0	0	0
Helicobacter_cinaedi	0	0	0	0	0	0	0	0	0	1	0	0
Helicobacter_pylori	3	0	0	1	1	1	0	0	3	0	0	1
Helicobacter_pylori_oki154	0	0	0	0	0	2	0	0	0	0	0	0
Hepatitis_B_virus	0	0	0	0	0	0	0	0	0	0	0	0
Hepatitis_E_virus	0	0	0	0	0	0	0	0	0	0	0	0
Hepatitis_delta_virus	0	0	0	0	0	0	0	0	0	0	0	0
Human_adenovirus_1	0	0	0	0	0	0	0	0	0	0	0	0
Human_adenovirus_2	0	0	0	0	0	0	0	0	0	0	0	0
Human_adenovirus_35	0	0	0	0	0	0	0	0	0	0	0	0
Human_adenovirus_5	0	0	0	0	0	0	0	0	0	0	0	0
Human_adenovirus_54	0	0	0	0	0	0	0	0	0	0	0	0
Human_adenovirus_7	0	0	0	0	0	0	0	0	0	0	0	0
Human_alphaherpesvirus_1	0	0	0	0	0	0	0	0	0	0	0	0
Human_alphaherpesvirus_2	0	0	0	0	0	0	0	0	0	0	0	0
Human_alphaherpesvirus_3	0	0	0	0	0	0	0	0	0	0	0	0
Human_gammaherpesvirus_4	0	0	0	0	0	0	0	0	0	0	0	0
Human_herpesvirus_4_type_2	0	0	0	0	0	0	0	0	0	0	0	0
Human_mastadenovirus_C	0	0	0	0	0	0	0	0	0	0	0	0
JC_polyomavirus	0	0	0	0	0	0	0	0	0	0	0	0
Klebsiella_aerogenes	0	0	0	0	2	0	1	0	3	1	2	0
Klebsiella_aerogenes_EA1509E	0	0	0	2	1	1	1	0	0	0	0	0
Klebsiella_michiganensis	3	0	0	1	0	0	0	0	0	4	0	0
Klebsiella_michiganensis_HKOPL1	0	0	0	0	0	3	0	2	0	0	0	0
Klebsiella_michiganensis_KCTC_1686	0	0	0	0	0	0	0	3	1	0	0	0
Klebsiella_oxytoca	0	0	1	0	0	2	0	1	5	4	0	0
Klebsiella_pneumoniae	0	0	1	2	4	1	5	2	3	1	0	3
Klebsiella_pneumoniae_subsp._pneumoniae	0	0	0	1	0	1	1	3	6	1	0	0
Klebsiella_pneumoniae_subsp._pneumoniae_KPNIH24	0	0	0	0	0	1	0	0	0	0	0	0
Klebsiella_pneumoniae_subsp._pneumoniae_PittNDM01	0	2	0	0	0	0	0	0	0	0	0	0
Klebsiella_pneumoniae_subsp._rhinoscleromatis	0	0	0	0	0	0	0	0	0	0	0	0
Legionella_anisa	1	0	1	0	1	3	2	0	5	6	0	3
Legionella_lansingensis	0	0	0	0	3	1	1	1	0	4	1	2
Legionella_pneumophila	2	4	7	3	1	3	4	5	2	2	0	0
Legionella_pneumophila_str._Corby	0	2	2	0	0	0	2	0	0	1	0	0
Legionella_pneumophila_subsp._fraseri	0	0	1	2	0	0	1	0	1	2	0	0
Legionella_pneumophila_subsp._pascullei	0	0	0	0	1	0	0	0	0	0	0	0
Legionella_pneumophila_subsp._pneumophila	2	1	4	1	1	0	0	6	3	1	0	1
Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1	0	0	0	1	0	2	1	3	1	1	1	1
