Taxon	0	1	2	3	4	5	6	7	8	9	10	higher
Actinobacillus_equuli	0	0	0	0	0	0	2	1	0	0	0	2
Actinobacillus_pleuropneumoniae	0	1	0	1	1	2	2	2	4	1	0	0
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	0	0	0	0	0	1	0	0	0	0	1	0
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	0	0	0	0	0	3	0	1	0	1	0	0
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	0	0	0	0	0	1	1	1	0	2	0	0
African_swine_fever_virus	0	0	0	0	0	0	0	0	0	0	0	0
Aphthovirus	0	0	0	0	0	0	0	0	0	0	0	0
Arcanobacterium_haemolyticum	7	1	0	0	0	0	0	1	2	2	0	0
Aspergillus_fumigatus	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_bacilliformis	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_henselae	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_quintana	0	0	0	1	0	0	1	0	0	0	0	0
Blastomyces_dermatitidis	0	0	0	0	0	0	0	0	0	0	0	0
Bordetella_bronchialis	2	8	8	15	12	15	11	21	27	21	6	9
Bordetella_bronchiseptica	0	0	1	5	6	22	15	17	22	25	5	13
Bordetella_genomosp._13	4	8	15	20	16	13	25	35	37	28	5	8
Bordetella_pertussis	0	0	0	3	2	4	3	15	17	12	0	2
Bordetella_pertussis_137	0	0	0	1	1	0	1	2	2	1	0	0
Bordetella_pertussis_18323	0	0	0	0	2	0	0	3	3	2	0	0
Bordetella_petrii	1	6	1	6	7	10	8	20	22	12	2	7
Bordetella_trematum	1	1	3	7	7	15	15	10	23	30	3	5
Borrelia_crocidurae	0	0	0	0	0	0	0	0	0	0	0	0
Borrelia_crocidurae_DOU	0	0	0	0	1	0	0	0	0	0	0	0
Borrelia_recurrentis	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_afzelii	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_burgdorferi	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_garinii	0	0	0	0	0	0	0	0	0	0	0	0
Bovine_rhinitis_A_virus	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_abortus	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_abortus_bv._6_str._870	0	0	0	0	0	0	0	0	1	0	0	0
Brucella_canis	0	0	0	0	0	0	0	0	1	0	0	0
Brucella_melitensis	0	0	0	0	0	0	0	0	1	2	0	0
Brucella_microti	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_ovis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_ovis_ATCC_25840	0	0	0	0	1	0	0	0	0	0	0	0
Brucella_suis	0	0	0	1	0	0	0	0	0	0	0	0
Brucella_suis_bv._2	0	0	0	0	0	1	0	0	0	1	0	0
Burkholderia_cepacia	13	22	27	36	42	38	51	40	57	61	17	17
Burkholderia_cepacia_ATCC_25416	5	9	10	15	7	28	18	11	10	11	5	7
Burkholderia_cepacia_JBK9	9	8	16	21	19	21	12	20	24	18	8	5
Burkholderia_gladioli	21	58	60	77	69	81	95	77	88	74	22	45
Burkholderia_gladioli_BSR3	0	5	4	6	13	17	13	27	35	21	5	15
Burkholderia_gladioli_pv._gladioli	11	28	19	35	54	52	73	79	87	76	20	51
Burkholderia_mallei	0	0	0	0	0	6	2	2	2	2	0	0
Burkholderia_mallei_NCTC_10229	0	0	0	0	0	2	2	0	0	1	0	0
Burkholderia_mallei_NCTC_10247	0	0	0	1	0	0	0	0	0	1	0	0
Burkholderia_multivorans	33	52	66	76	100	90	84	80	89	71	24	41
Burkholderia_multivorans_ATCC_17616	17	23	22	30	28	21	33	27	22	15	6	9
Burkholderia_multivorans_ATCC_BAA-247	7	14	17	22	30	17	19	21	26	29	4	11
Burkholderia_pseudomallei	19	29	31	20	42	37	49	35	40	54	14	14
Burkholderia_pseudomallei_1106b	0	0	0	3	1	1	2	2	1	1	0	0
Burkholderia_pseudomallei_1710a	0	0	0	0	0	0	1	1	0	0	0	0
Burkholderia_pseudomallei_1710b	0	0	0	0	2	0	0	0	0	0	0	3
Burkholderia_pseudomallei_7894	0	1	1	1	2	1	0	2	0	1	0	0
Burkholderia_pseudomallei_B03	0	2	0	0	0	0	3	0	4	0	0	0
Burkholderia_pseudomallei_MSHR1153	1	1	0	0	0	4	1	0	1	2	0	0
Burkholderia_pseudomallei_MSHR2543	0	0	0	0	2	0	0	0	1	3	0	2
Burkholderia_pseudomallei_MSHR346	0	2	0	1	1	4	1	1	0	0	0	0
Burkholderia_pseudomallei_MSHR435	0	0	1	3	0	1	2	0	0	3	1	0
Burkholderia_pseudomallei_NCTC_13179	1	1	1	0	0	5	0	2	4	0	0	0
Burkholderia_pseudomallei_Pasteur_52237	0	1	0	0	0	0	2	1	2	0	0	0
Campylobacter_coli	0	0	0	0	0	0	0	0	0	0	0	0
Campylobacter_coli_76339	0	0	0	0	1	0	0	0	0	0	0	0
Campylobacter_fetus	0	0	0	0	0	0	0	0	0	0	0	0
Campylobacter_gracilis	0	0	0	0	2	0	1	0	1	1	0	0
Campylobacter_showae	0	0	2	0	0	0	0	0	0	0	0	0
Canine_morbillivirus	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_abortus	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_caviae	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_felis	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_muridarum	0	0	0	0	0	0	0	0	0	0	0	2
