Taxon	Mean	GeometricMean	Median	StandardDev
Actinobacillus_equuli	0	0	0	0
Actinobacillus_pleuropneumoniae	NaN	NaN	NaN	NaN
African_swine_fever_virus	0	0	0	0
Aphthovirus	0	0	0	0
Arcanobacterium_haemolyticum	0	0	0	0
Aspergillus_fumigatus	0	0	0	0
Bartonella_bacilliformis	0	0	0	0
Bartonella_henselae	0	0	0	0
Bartonella_quintana	0	0	0	0
Blastomyces_dermatitidis	0	0	0	0
Bordetella_bronchialis	NaN	NaN	NaN	NaN
Bordetella_bronchiseptica	NaN	NaN	NaN	NaN
Bordetella_genomosp._13	46.0	46.0	46.0	0.0
Bordetella_pertussis	0	0	0	0
Bordetella_petrii	NaN	NaN	NaN	NaN
Bordetella_trematum	NaN	NaN	NaN	NaN
Borrelia_crocidurae	0	0	0	0
Borrelia_recurrentis	0	0	0	0
Borreliella_afzelii	0	0	0	0
Borreliella_burgdorferi	0	0	0	0
Borreliella_garinii	0	0	0	0
Bovine_rhinitis_A_virus	0	0	0	0
Brucella_abortus	0	0	0	0
Brucella_canis	0	0	0	0
Brucella_melitensis	0	0	0	0
Brucella_microti	0	0	0	0
Brucella_ovis	0	0	0	0
Brucella_suis	0	0	0	0
Burkholderia_cepacia	66.42201834862385	64.48190374268722	62.0	16.259637357569204
Burkholderia_cepacia_ATCC_25416	64.82926829268293	63.20788723523993	60.0	15.07630995805073
Burkholderia_cepacia_JBK9	65.5	63.41608760718088	62.0	16.660076216358785
Burkholderia_gladioli	61.61538461538461	59.55793877806443	59.0	16.36043910203317
Burkholderia_gladioli_BSR3	59.44444444444444	58.75006504820011	64.0	9.001543077593851
Burkholderia_gladioli_pv._gladioli	61.54545454545455	59.73949670563651	60.0	15.964982988346145
Burkholderia_mallei	86.0	85.99999999999997	86.0	0.0
Burkholderia_mallei_NCTC_10229	NaN	NaN	NaN	NaN
Burkholderia_mallei_NCTC_10247	NaN	NaN	NaN	NaN
Burkholderia_multivorans	64.15325670498085	61.7538326105859	61.0	17.829952082834016
