Taxon	Mean	GeometricMean	Median	StandardDev
Actinobacillus_equuli	0	0	0	0
Actinobacillus_pleuropneumoniae	NaN	NaN	NaN	NaN
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	NaN	NaN	NaN	NaN
African_swine_fever_virus	0	0	0	0
Aphthovirus	0	0	0	0
Arcanobacterium_haemolyticum	NaN	NaN	NaN	NaN
Aspergillus_fumigatus	0	0	0	0
Bartonella_bacilliformis	0	0	0	0
Bartonella_henselae	0	0	0	0
Bartonella_quintana	0	0	0	0
Bartonella_quintana_RM-11	NaN	NaN	NaN	NaN
Blastomyces_dermatitidis	0	0	0	0
Bordetella_bronchialis	63.44117647058823	61.80643547908614	60.0	15.217994086886765
Bordetella_bronchiseptica	57.666666666666664	56.70910696712445	60.0	11.446979223067249
Bordetella_genomosp._13	63.53125	62.636933098240576	60.0	10.833470695099853
Bordetella_pertussis	56.416666666666664	55.80187849337098	60.0	8.039203186808248
Bordetella_pertussis_137	NaN	NaN	NaN	NaN
Bordetella_pertussis_18323	60.0	59.999999999999986	60.0	0.0
Bordetella_petrii	62.516129032258064	60.276315994749886	60.0	17.33372621556395
Bordetella_trematum	67.91666666666667	64.41506721371992	60.0	22.87568799947392
Borrelia_crocidurae	0	0	0	0
Borrelia_recurrentis	0	0	0	0
Borreliella_afzelii	0	0	0	0
Borreliella_burgdorferi	0	0	0	0
Borreliella_garinii	0	0	0	0
Bovine_rhinitis_A_virus	0	0	0	0
Brucella_abortus	NaN	NaN	NaN	NaN
Brucella_canis	0	0	0	0
Brucella_melitensis	NaN	NaN	NaN	NaN
Brucella_microti	0	0	0	0
Brucella_microti_CCM_4915	57.0	57.00000000000001	57.0	0.0
Brucella_ovis	0	0	0	0
Brucella_ovis_ATCC_25840	NaN	NaN	NaN	NaN
Brucella_suis	NaN	NaN	NaN	NaN
Burkholderia_cepacia	62.09090909090909	60.63585054336186	60.0	13.99109866132184
Burkholderia_cepacia_ATCC_25416	59.36363636363637	59.12632526804629	60.0	5.239708527632568
