Node	C>T_1	C>T_2	C>T_3	C>T_4	C>T_5	C>T_6	C>T_7	C>T_8	C>T_9	C>T_10	G>A_11	G>A_12	G>A_13	G>A_14	G>A_15	G>A_16	G>A_17	G>A_18	G>A_19	G>A_20	D>V(11Substitution)_1	D>V(11Substitution)_2	D>V(11Substitution)_3	D>V(11Substitution)_4	D>V(11Substitution)_5	D>V(11Substitution)_6	D>V(11Substitution)_7	D>V(11Substitution)_8	D>V(11Substitution)_9	D>V(11Substitution)_10	H>B(11Substitution)_11	H>B(11Substitution)_12	H>B(11Substitution)_13	H>B(11Substitution)_14	H>B(11Substitution)_15	H>B(11Substitution)_16	H>B(11Substitution)_17	H>B(11Substitution)_18	H>B(11Substitution)_19	H>B(11Substitution)_20	considered_Matches
Actinobacillus_equuli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacillus_pleuropneumoniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
African_swine_fever_virus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aphthovirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arcanobacterium_haemolyticum	0	0.5	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0.0	0.045454545454545456	0.0	0.045454545454545456	0.0	0.0	0.0	0.0	0.0	0.0	0.045454545454545456	0.0	0.0	0.045454545454545456	0.0	0.045454545454545456	0.0	0.045454545454545456	0.0	0.0	2
Aspergillus_fumigatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_bacilliformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_henselae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09090909090909091	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	1
Bartonella_quintana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_quintana_RM-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1
Blastomyces_dermatitidis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bordetella_bronchialis	0.13333333333333333	0.09090909090909091	0	0.09090909090909091	0.1111111111111111	0	0.125	0.0625	0.09090909090909091	0	0.06666666666666667	0.125	0.15384615384615385	0	0	0	0.14285714285714285	0.08333333333333333	0	0.3076923076923077	0.012396694214876032	0.012396694214876032	0.008264462809917356	0.02066115702479339	0.01652892561983471	0.006198347107438016	0.01859504132231405	0.008264462809917356	0.008264462809917356	0.012396694214876032	0.010330578512396695	0.008264462809917356	0.01652892561983471	0.006198347107438016	0.008264462809917356	0.004132231404958678	0.02066115702479339	0.012396694214876032	0.014462809917355372	0.01859504132231405	44
Bordetella_bronchiseptica	0.38461538461538464	0.1111111111111111	0.15384615384615385	0	0.09090909090909091	0	0	0	0	0.11764705882352941	0	0.13333333333333333	0.21428571428571427	0.2857142857142857	0	0.18181818181818182	0.2222222222222222	0	0.2857142857142857	0.3076923076923077	0.018648018648018648	0.009324009324009324	0.006993006993006992	0.004662004662004662	0.006993006993006992	0.011655011655011654	0.013986013986013984	0.004662004662004662	0.002331002331002331	0.018648018648018648	0.011655011655011654	0.009324009324009324	0.013986013986013984	0.006993006993006992	0.02097902097902098	0.016317016317016316	0.016317016317016316	0.006993006993006992	0.02097902097902098	0.013986013986013984	39
Bordetella_genomosp._13	0.058823529411764705	0.2	0.1111111111111111	0.07692307692307693	0.06666666666666667	0.17647058823529413	0.07692307692307693	0	0.15	0.0625	0	0	0.05	0	0.21428571428571427	0.14285714285714285	0	0.21428571428571427	0.05555555555555555	0.4166666666666667	0.008912655971479501	0.014260249554367202	0.008912655971479501	0.007130124777183601	0.007130124777183601	0.012477718360071301	0.0053475935828877	0.008912655971479501	0.014260249554367202	0.008912655971479501	0.0053475935828877	0.008912655971479501	0.014260249554367202	0.007130124777183601	0.016042780748663103	0.012477718360071301	0.007130124777183601	0.016042780748663103	0.007130124777183601	0.012477718360071301	51
Bordetella_pertussis	0.3950617283950617	0	0	0	0	0	0.2833333333333333	0	0	0	0.21739130434782608	0	0	0	0	0	0.2962962962962963	0	0	0	0.01676963812886143	0.0	0.0052956751985878195	0.0	0.0	0.019417475728155338	0.01500441306266549	0.01412180052956752	0.0176522506619594	0.0	0.016328331862312445	0.018976169461606355	0.023389232127096204	0.01147396293027361	0.00353045013239188	0.002206531332744925	0.019858781994704325	0.0048543689320388345	0.0	0.0026478375992939097	206
Bordetella_pertussis_137	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07272727272727272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01818181818181818	0.0	0.0	5
Bordetella_pertussis_18323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08636363636363636	0.0	0.0	0.0	0.004545454545454545	0.0	0.08636363636363636	0.08636363636363636	0.0	0.0	20
Bordetella_petrii	0.3333333333333333	0.2857142857142857	0.14285714285714285	0.07142857142857142	0	0.15384615384615385	0.0625	0	0	0	0	0.06666666666666667	0.09090909090909091	0.16666666666666666	0	0	0	0.21428571428571427	0.09090909090909091	0.46153846153846156	0.02097902097902098	0.02797202797202797	0.018648018648018648	0.004662004662004662	0.004662004662004662	0.013986013986013984	0.004662004662004662	0.006993006993006992	0.011655011655011654	0.002331002331002331	0.013986013986013984	0.011655011655011654	0.011655011655011654	0.006993006993006992	0.009324009324009324	0.006993006993006992	0.006993006993006992	0.02331002331002331	0.016317016317016316	0.02097902097902098	39
Bordetella_trematum	0.46153846153846156	0	0.08333333333333333	0.08333333333333333	0	0.07142857142857142	0	0.18181818181818182	0	0	0	0	0	0.09090909090909091	0.125	0	0.3333333333333333	0	0	0.375	0.022727272727272728	0.013636363636363636	0.011363636363636364	0.022727272727272728	0.025	0.011363636363636364	0.00909090909090909	0.015909090909090907	0.00909090909090909	0.00909090909090909	0.006818181818181818	0.015909090909090907	0.00909090909090909	0.006818181818181818	0.013636363636363636	0.013636363636363636	0.015909090909090907	0.025	0.00909090909090909	0.01818181818181818	40
Borrelia_crocidurae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Borrelia_recurrentis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_afzelii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
