Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	8	0	0	0	On	Off
Actinobacillus_pleuropneumoniae	5	0	0	0	On	Off
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	2	0	0	0	On	Off
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	1	0	0	0	On	Off
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	1	0	0	0	On	Off
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	0	0	0	0	na	na
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	2	0	0	0	On	Off
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	22	3	3	3	Off	Off
Bordetella_bronchiseptica	16	2	2	2	Off	Off
Bordetella_genomosp._13	27	4	4	4	Off	Off
Bordetella_pertussis	7	0	0	0	On	Off
Bordetella_pertussis_137	2	1	10	10	Off	Off
Bordetella_petrii	13	2	2	2	Off	Off
Bordetella_trematum	23	2	3	3	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	1	0	0	0	On	Off
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	1	1	1	1	Off	Off
Burkholderia_cepacia	25	5	6	6	Off	Off
Burkholderia_cepacia_ATCC_25416	7	1	3	3	Off	Off
Burkholderia_cepacia_JBK9	9	1	1	1	Off	Off
Burkholderia_gladioli	42	7	11	11	Off	Off
Burkholderia_gladioli_BSR3	9	1	1	1	Off	Off
Burkholderia_gladioli_pv._gladioli	51	5	17	17	Off	Off
Burkholderia_mallei	0	0	0	0	na	na
Burkholderia_multivorans	56	5	13	13	Off	Off
Burkholderia_multivorans_ATCC_17616	10	2	7	7	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	16	2	5	5	Off	Off
Burkholderia_pseudomallei	23	1	10	10	Off	Off
Burkholderia_pseudomallei_1106b	1	0	0	0	On	Off
Burkholderia_pseudomallei_1710a	2	2	16	16	Off	Off
Burkholderia_pseudomallei_B03	3	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR1153	3	2	2	2	Off	Off
Burkholderia_pseudomallei_MSHR2543	1	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR346	1	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR435	1	0	0	0	On	Off
Burkholderia_pseudomallei_NCTC_13179	13	4	5	5	Off	Off
Campylobacter_coli	2	0	0	0	On	Off
Campylobacter_fetus	0	0	0	0	na	na
Campylobacter_gracilis	3	1	2	2	Off	Off
Campylobacter_showae	1	0	0	0	On	Off
Canine_morbillivirus	0	0	0	0	na	na
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_muridarum	0	0	0	0	na	na
Chlamydia_pecorum	0	0	0	0	na	na
Chlamydia_pneumoniae	0	0	0	0	na	na
Chlamydia_psittaci	1	0	0	0	On	Off
Chlamydia_suis	1	0	0	0	On	Off
Chlamydia_trachomatis	0	0	0	0	na	na
Corynebacterium_ammoniagenes	1	1	1	1	Off	Off
Corynebacterium_amycolatum	1	0	0	0	On	Off
Corynebacterium_bovis	7	0	0	0	On	Off
Corynebacterium_crudilactis	1	0	0	0	On	Off
Corynebacterium_diphtheriae	1	0	0	0	On	Off
Corynebacterium_jeikeium	8	4	4	4	Off	Off
Corynebacterium_jeikeium_K411	4	1	1	1	Off	Off
Corynebacterium_kroppenstedtii	3	0	0	0	On	Off
Corynebacterium_kroppenstedtii_DSM_44385	1	0	0	0	On	Off
Corynebacterium_maris	0	0	0	0	na	na
Corynebacterium_maris_DSM_45190	7	1	1	1	Off	Off
Corynebacterium_matruchotii	1	0	0	0	On	Off
Corynebacterium_minutissimum	3	0	0	0	On	Off
Corynebacterium_pseudotuberculosis	0	0	0	0	na	na
Corynebacterium_pseudotuberculosis_Cp162	2	0	0	0	On	Off
Corynebacterium_renale	2	0	0	0	On	Off
Corynebacterium_segmentosum	1	0	0	0	On	Off
Corynebacterium_sphenisci	0	0	0	0	na	na
Corynebacterium_sphenisci_DSM_44792	18	1	1	1	Off	Off
Corynebacterium_stationis	0	0	0	0	na	na
Corynebacterium_striatum	4	0	0	0	On	Off
Corynebacterium_urealyticum	4	0	0	0	On	Off
Corynebacterium_ureicelerivorans	4	1	1	1	Off	Off
Corynebacterium_xerosis	5	0	0	0	On	Off
Cowpox_virus	0	0	0	0	na	na
Coxiella_burnetii	3	0	0	0	On	Off
Coxiella_burnetii_Dugway_5J108-111	2	0	0	0	On	Off
Coxiella_burnetii_str._Schperling	1	0	0	0	On	Off
Cryptosporidium	0	0	0	0	na	na
Cryptosporidium_parvum	0	0	0	0	na	na
Deltaretrovirus	0	0	0	0	na	na
Ehrlichia_canis	0	0	0	0	na	na
Enterococcus_avium	0	0	0	0	na	na
Enterococcus_casseliflavus	0	0	0	0	na	na
Enterococcus_cecorum	0	0	0	0	na	na
Enterococcus_durans	0	0	0	0	na	na
Enterococcus_faecalis	3	1	1	1	Off	Off
Enterococcus_faecium	0	0	0	0	na	na
Enterococcus_faecium_ATCC_8459_=_NRRL_B-2354	1	0	0	0	On	Off
Enterococcus_hirae	0	0	0	0	na	na
Enterococcus_hirae_ATCC_9790	1	0	0	0	On	Off
Enterococcus_mundtii	1	0	0	0	On	Off
Enterovirus_B	0	0	0	0	na	na
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0	0	0	0	na	na
Equine_rhinitis_A_virus	0	0	0	0	na	na
Erysipelothrix_rhusiopathiae	0	0	0	0	na	na
Erysipelothrix_rhusiopathiae_str._Fujisawa	1	0	0	0	On	Off
Erythroparvovirus	0	0	0	0	na	na
Escherichia_coli	57	8	42	42	Off	Off
Escherichia_coli_042	1	0	0	0	On	Off
Escherichia_coli_APEC_O2-211	3	0	0	0	On	Off
Escherichia_coli_ED1a	1	0	0	0	On	Off
Escherichia_coli_K-12	1	0	0	0	On	Off
Escherichia_coli_O111	0	0	0	0	na	na
Escherichia_coli_O145:NM	1	0	0	0	On	Off
Escherichia_coli_O157:H7	0	0	0	0	na	na
Escherichia_coli_O25b:H4	1	0	0	0	On	Off
Escherichia_coli_O26	0	0	0	0	na	na
Francisella_tularensis	0	0	0	0	na	na
Fusobacterium	1	0	0	0	On	Off
Fusobacterium_necrophorum_subsp._necrophorum	3	0	0	0	On	Off
Fusobacterium_nucleatum	0	0	0	0	na	na
Fusobacterium_nucleatum_subsp._vincentii_ChDC_F8	1	0	0	0	On	Off
Fusobacterium_varium_ATCC_27725	2	0	0	0	On	Off
Goatpox_virus	0	0	0	0	na	na
Haemophilus_influenzae	8	0	0	0	On	Off
Haemophilus_influenzae_CGSHiCZ412602	6	0	0	0	On	Off
Haemophilus_influenzae_F3047	1	0	0	0	On	Off
Haemophilus_influenzae_biotype_aegyptius	1	0	0	0	On	Off
Helicobacter_cinaedi	1	0	0	0	On	Off
Helicobacter_pylori	4	0	0	0	On	Off
Helicobacter_pylori_HPAG1	1	0	0	0	On	Off
Helicobacter_pylori_SJM180	1	0	0	0	On	Off
Hepatitis_B_virus	0	0	0	0	na	na
Hepatitis_E_virus	0	0	0	0	na	na
Hepatitis_delta_virus	0	0	0	0	na	na
Human_adenovirus_1	0	0	0	0	na	na
Human_adenovirus_2	0	0	0	0	na	na
Human_adenovirus_35	0	0	0	0	na	na
Human_adenovirus_5	0	0	0	0	na	na
Human_adenovirus_54	0	0	0	0	na	na
Human_adenovirus_7	0	0	0	0	na	na
Human_alphaherpesvirus_1	0	0	0	0	na	na
Human_alphaherpesvirus_2	0	0	0	0	na	na
Human_alphaherpesvirus_3	0	0	0	0	na	na
Human_gammaherpesvirus_4	0	0	0	0	na	na
Human_herpesvirus_4_type_2	0	0	0	0	na	na
Human_mastadenovirus_C	0	0	0	0	na	na
JC_polyomavirus	0	0	0	0	na	na
Klebsiella_aerogenes	16	3	5	5	Off	Off
Klebsiella_aerogenes_EA1509E	1	0	0	0	On	Off
Klebsiella_michiganensis	22	4	7	7	Off	Off
Klebsiella_michiganensis_KCTC_1686	3	0	0	0	On	Off
Klebsiella_oxytoca	19	5	9	9	Off	Off
Klebsiella_pneumoniae	18	1	1	1	Off	Off
Klebsiella_pneumoniae_subsp._pneumoniae	6	0	0	0	On	Off
Klebsiella_pneumoniae_subsp._pneumoniae_KPNIH24	1	0	0	0	On	Off
Klebsiella_pneumoniae_subsp._pneumoniae_PittNDM01	2	1	10	10	Off	Off
Klebsiella_pneumoniae_subsp._rhinoscleromatis	1	0	0	0	On	Off
Legionella_anisa	1	0	0	0	On	Off
Legionella_lansingensis	4	1	1	1	Off	Off
Legionella_pneumophila	5	1	1	1	Off	Off
Legionella_pneumophila_subsp._fraseri	2	0	0	0	On	Off
Legionella_pneumophila_subsp._pascullei	2	1	4	4	Off	Off
Legionella_pneumophila_subsp._pneumophila	1	0	0	0	On	Off
Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1	1	0	0	0	On	Off
Leptospira_alexanderi	0	0	0	0	na	na
