Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	0	0	0	0	na	na
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	0	0	0	0	na	na
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	7	1	1	1	Off	Off
Bordetella_bronchiseptica	5	1	1	1	Off	Off
Bordetella_genomosp._13	16	3	3	3	Off	Off
Bordetella_pertussis	2	1	10	10	Off	Off
Bordetella_pertussis_18323	1	1	4	4	Off	Off
Bordetella_petrii	7	2	2	2	Off	Off
Bordetella_trematum	8	1	1	1	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	1	0	0	0	On	Off
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	0	0	0	0	na	na
Burkholderia_cepacia	8	0	0	0	On	Off
Burkholderia_cepacia_ATCC_25416	2	0	0	0	On	Off
Burkholderia_cepacia_JBK9	4	0	0	0	On	Off
Burkholderia_gladioli	20	2	7	7	Off	Off
Burkholderia_gladioli_BSR3	4	1	3	3	Off	Off
Burkholderia_gladioli_pv._gladioli	21	4	12	12	Off	Off
Burkholderia_mallei	3	0	0	0	On	Off
Burkholderia_multivorans	12	4	11	11	Off	Off
Burkholderia_multivorans_ATCC_17616	1	0	0	0	On	Off
Burkholderia_multivorans_ATCC_BAA-247	10	2	9	9	Off	Off
Burkholderia_pseudomallei	7	2	12	12	Off	Off
Burkholderia_pseudomallei_1106b	2	0	0	0	On	Off
Burkholderia_pseudomallei_7894	1	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR1153	1	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR2543	1	1	1	1	Off	Off
Burkholderia_pseudomallei_MSHR346	3	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR435	2	0	0	0	On	Off
Burkholderia_pseudomallei_NCTC_13179	1	0	0	0	On	Off
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_fetus	0	0	0	0	na	na
Campylobacter_gracilis	0	0	0	0	na	na
