Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	0	0	0	0	na	na
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	0	0	0	0	na	na
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Bartonella_quintana_RM-11	1	0	0	0	On	Off
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	5	1	1	1	Off	Off
Bordetella_bronchiseptica	3	0	0	0	On	Off
Bordetella_genomosp._13	4	1	1	1	Off	Off
Bordetella_pertussis	1	0	0	0	On	Off
Bordetella_pertussis_137	1	0	0	0	On	Off
Bordetella_petrii	5	0	0	0	On	Off
Bordetella_trematum	2	0	0	0	On	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_abortus_bv._6_str._870	2	0	0	0	On	Off
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	0	0	0	0	na	na
Burkholderia_cepacia	7	0	0	0	On	Off
Burkholderia_cepacia_ATCC_25416	2	0	0	0	On	Off
Burkholderia_cepacia_JBK9	4	0	0	0	On	Off
Burkholderia_gladioli	12	0	0	0	On	Off
Burkholderia_gladioli_BSR3	6	0	0	0	On	Off
Burkholderia_gladioli_pv._gladioli	14	1	1	1	Off	Off
Burkholderia_mallei	2	0	0	0	On	Off
Burkholderia_multivorans	11	2	2	2	Off	Off
Burkholderia_multivorans_ATCC_17616	3	1	1	1	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	1	0	0	0	On	Off
Burkholderia_pseudomallei	12	1	1	1	Off	Off
Burkholderia_pseudomallei_B03	1	0	0	0	On	Off
Campylobacter_coli	1	0	0	0	On	Off
Campylobacter_fetus	0	0	0	0	na	na
Campylobacter_gracilis	1	0	0	0	On	Off
Campylobacter_showae	2	0	0	0	On	Off
Canine_morbillivirus	0	0	0	0	na	na
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_muridarum	0	0	0	0	na	na
Chlamydia_pecorum	0	0	0	0	na	na
