Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	0	0	0	0	na	na
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	0	0	0	0	na	na
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	9	3	3	3	Off	Off
Bordetella_bronchiseptica	9	0	0	0	On	Off
Bordetella_genomosp._13	23	4	4	4	Off	Off
Bordetella_pertussis	3	1	8	8	Off	Off
Bordetella_pertussis_18323	2	0	0	0	On	Off
Bordetella_petrii	7	4	5	5	Off	Off
Bordetella_trematum	14	5	7	7	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	0	0	0	0	na	na
Burkholderia_cepacia	8	1	1	1	Off	Off
Burkholderia_cepacia_ATCC_25416	1	0	0	0	On	Off
Burkholderia_cepacia_JBK9	7	0	0	0	On	Off
Burkholderia_gladioli	24	7	35	35	Off	Off
Burkholderia_gladioli_BSR3	8	1	1	1	Off	Off
Burkholderia_gladioli_pv._gladioli	30	6	12	12	Off	Off
Burkholderia_mallei	2	0	0	0	On	Off
Burkholderia_multivorans	21	3	6	6	Off	Off
Burkholderia_multivorans_ATCC_17616	7	0	0	0	On	Off
Burkholderia_multivorans_ATCC_BAA-247	5	1	1	1	Off	Off
Burkholderia_pseudomallei	7	2	11	11	Off	Off
Burkholderia_pseudomallei_7894	1	0	0	0	On	Off
Burkholderia_pseudomallei_B03	2	2	3	3	Off	Off
Burkholderia_pseudomallei_MSHR1153	2	1	1	1	Off	Off
Burkholderia_pseudomallei_MSHR2543	1	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR346	1	1	2	2	Off	Off
Burkholderia_pseudomallei_NCTC_13179	2	0	0	0	On	Off
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_fetus	0	0	0	0	na	na
Campylobacter_gracilis	9	3	6	6	Off	Off
Campylobacter_showae	0	0	0	0	na	na
Canine_morbillivirus	0	0	0	0	na	na
