Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	0	0	0	0	na	na
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	0	0	0	0	na	na
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	6	1	1	1	Off	Off
Bordetella_bronchiseptica	7	1	1	1	Off	Off
Bordetella_genomosp._13	11	1	1	1	Off	Off
Bordetella_pertussis	0	0	0	0	na	na
Bordetella_petrii	10	3	3	3	Off	Off
Bordetella_trematum	3	0	0	0	On	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	0	0	0	0	na	na
Burkholderia_cepacia	17	1	1	1	Off	Off
Burkholderia_cepacia_ATCC_25416	4	0	0	0	On	Off
Burkholderia_cepacia_JBK9	4	0	0	0	On	Off
Burkholderia_gladioli	13	1	8	8	Off	Off
Burkholderia_gladioli_BSR3	7	1	1	1	Off	Off
Burkholderia_gladioli_pv._gladioli	30	5	13	13	Off	Off
Burkholderia_mallei	1	0	0	0	On	Off
Burkholderia_multivorans	32	7	12	12	Off	Off
Burkholderia_multivorans_ATCC_17616	4	1	1	1	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	2	0	0	0	On	Off
Burkholderia_pseudomallei	10	1	1	1	Off	Off
Burkholderia_pseudomallei_1106b	1	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR346	2	0	0	0	On	Off
Burkholderia_pseudomallei_Pasteur_52237	1	0	0	0	On	Off
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_fetus	0	0	0	0	na	na
Campylobacter_gracilis	0	0	0	0	na	na
Campylobacter_showae	1	1	1	1	Off	Off
Canine_morbillivirus	0	0	0	0	na	na
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_caviae_GPIC	1	0	0	0	On	Off
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_muridarum	0	0	0	0	na	na
