Node	NumberOfAssignedReads
Actinobacillus_equuli	0
Actinobacillus_pleuropneumoniae	0
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	1
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	2
Aspergillus_fumigatus	0
Bartonella_bacilliformis	0
Bartonella_henselae	0
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella_bronchialis	3
Bordetella_bronchiseptica	6
Bordetella_genomosp._13	10
Bordetella_pertussis	5
Bordetella_pertussis_18323	1
Bordetella_petrii	5
Bordetella_trematum	6
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	0
Brucella_canis	0
Brucella_melitensis	0
Brucella_microti	0
Brucella_ovis	0
Brucella_ovis_ATCC_25840	1
Brucella_suis	0
Brucella_suis_bv._2	1
Burkholderia_cepacia	8
Burkholderia_cepacia_JBK9	1
Burkholderia_gladioli	17
Burkholderia_gladioli_BSR3	3
Burkholderia_gladioli_pv._gladioli	8
Burkholderia_mallei	0
Burkholderia_mallei_NCTC_10247	1
Burkholderia_multivorans	11
Burkholderia_multivorans_ATCC_17616	2
Burkholderia_multivorans_ATCC_BAA-247	2
Burkholderia_pseudomallei	8
Burkholderia_pseudomallei_7894	1
Burkholderia_pseudomallei_B03	1
Burkholderia_pseudomallei_NCTC_13179	2
Burkholderia_pseudomallei_Pasteur_52237	1
Campylobacter_coli	0
Campylobacter_fetus	0
Campylobacter_gracilis	1
Campylobacter_showae	0
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_psittaci	0
Chlamydia_suis	0
Chlamydia_trachomatis	0
Corynebacterium_ammoniagenes	0
Corynebacterium_amycolatum	1
Corynebacterium_bovis	3
Corynebacterium_crudilactis	0
Corynebacterium_diphtheriae	3
Corynebacterium_diphtheriae_NCTC_13129	1
Corynebacterium_jeikeium	2
Corynebacterium_jeikeium_K411	2
Corynebacterium_kroppenstedtii	0
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	6
Corynebacterium_matruchotii	1
Corynebacterium_minutissimum	3
Corynebacterium_pseudotuberculosis	0
Corynebacterium_pseudotuberculosis_Cp162	1
Corynebacterium_renale	3
Corynebacterium_segmentosum	0
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	10
Corynebacterium_stationis	1
Corynebacterium_striatum	3
Corynebacterium_urealyticum	2
Corynebacterium_ureicelerivorans	1
Corynebacterium_xerosis	4
Cowpox_virus	0
Coxiella_burnetii	0
Coxiella_burnetii_Dugway_5J108-111	1
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Enterococcus_avium	0
Enterococcus_casseliflavus	0
Enterococcus_cecorum	0
Enterococcus_durans	0
Enterococcus_faecalis	0
Enterococcus_faecium	0
Enterococcus_hirae	0
Enterococcus_mundtii	0
Enterovirus_B	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0
Equine_rhinitis_A_virus	0
Erysipelothrix_rhusiopathiae	0
Erythroparvovirus	0
Escherichia_coli	8
Escherichia_coli_O111	0
Escherichia_coli_O157:H7	0
Escherichia_coli_O26	0
Francisella_tularensis	0
Fusobacterium	0
Fusobacterium_nucleatum	0
Goatpox_virus	0
Haemophilus_influenzae	0
Helicobacter_cinaedi	0
Helicobacter_pylori	0
Hepatitis_B_virus	0
Hepatitis_E_virus	0
Hepatitis_delta_virus	0
Human_adenovirus_1	0
Human_adenovirus_2	0
Human_adenovirus_35	0
Human_adenovirus_5	0
Human_adenovirus_54	0
Human_adenovirus_7	0
Human_alphaherpesvirus_1	0
Human_alphaherpesvirus_2	0
Human_alphaherpesvirus_3	0
Human_gammaherpesvirus_4	0
Human_herpesvirus_4_type_2	0
Human_mastadenovirus_C	0
JC_polyomavirus	0
Klebsiella_aerogenes	2
Klebsiella_aerogenes_EA1509E	1
Klebsiella_michiganensis	3
Klebsiella_oxytoca	1
Klebsiella_pneumoniae	4
Klebsiella_pneumoniae_subsp._rhinoscleromatis	0
Legionella_anisa	0
Legionella_lansingensis	1
Legionella_pneumophila	0
Leptospira_alexanderi	0
Leptospira_alstonii	0
Leptospira_biflexa	0
Leptospira_borgpetersenii	1
Leptospira_broomii	0
Leptospira_fainei	0
Leptospira_inadai	0
Leptospira_interrogans	0
