Node	C>T_1	C>T_2	C>T_3	C>T_4	C>T_5	C>T_6	C>T_7	C>T_8	C>T_9	C>T_10	G>A_11	G>A_12	G>A_13	G>A_14	G>A_15	G>A_16	G>A_17	G>A_18	G>A_19	G>A_20	D>V(11Substitution)_1	D>V(11Substitution)_2	D>V(11Substitution)_3	D>V(11Substitution)_4	D>V(11Substitution)_5	D>V(11Substitution)_6	D>V(11Substitution)_7	D>V(11Substitution)_8	D>V(11Substitution)_9	D>V(11Substitution)_10	H>B(11Substitution)_11	H>B(11Substitution)_12	H>B(11Substitution)_13	H>B(11Substitution)_14	H>B(11Substitution)_15	H>B(11Substitution)_16	H>B(11Substitution)_17	H>B(11Substitution)_18	H>B(11Substitution)_19	H>B(11Substitution)_20	considered_Matches
Actinobacillus_equuli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacillus_pleuropneumoniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	1
African_swine_fever_virus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aphthovirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arcanobacterium_haemolyticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.09090909090909091	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1
Aspergillus_fumigatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_bacilliformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_henselae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_quintana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_quintana_RM-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09090909090909091	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07954545454545454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8
Blastomyces_dermatitidis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bordetella_bronchialis	0	0.3333333333333333	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	1.0	0	0	0	0.01652892561983471	0.024793388429752063	0.01652892561983471	0.0	0.01652892561983471	0.024793388429752063	0.01652892561983471	0.03305785123966942	0.01652892561983471	0.008264462809917356	0.024793388429752063	0.0	0.008264462809917356	0.01652892561983471	0.0	0.008264462809917356	0.04132231404958678	0.008264462809917356	0.008264462809917356	0.008264462809917356	11
Bordetella_bronchiseptica	0	0	0.5	0.3333333333333333	0	0	0	0	0	0	0	0	0.3333333333333333	0.5	0	0	0	0	0	0	0.03636363636363636	0.0	0.00909090909090909	0.02727272727272727	0.02727272727272727	0.0	0.0	0.00909090909090909	0.00909090909090909	0.0	0.00909090909090909	0.01818181818181818	0.00909090909090909	0.01818181818181818	0.00909090909090909	0.0	0.0	0.00909090909090909	0.00909090909090909	0.0	10
Bordetella_genomosp._13	0	0	0	0.16666666666666666	0	0	0	0	0	0.14285714285714285	0.1111111111111111	0	0	0	0	0	0	0	0	0	0.004329004329004329	0.004329004329004329	0.008658008658008658	0.017316017316017316	0.004329004329004329	0.017316017316017316	0.004329004329004329	0.0	0.012987012987012986	0.004329004329004329	0.004329004329004329	0.012987012987012986	0.0	0.008658008658008658	0.021645021645021644	0.012987012987012986	0.008658008658008658	0.017316017316017316	0.004329004329004329	0.004329004329004329	21
Bordetella_pertussis	0	0	0	0	0	0	0	0	0	0	0	0	0.8666666666666667	0	0	0	0	0	0	0	0.0	0.0	0.07107438016528926	0.006611570247933884	0.006611570247933884	0.009917355371900825	0.0	0.006611570247933884	0.0	0.0	0.001652892561983471	0.0	0.06446280991735537	0.001652892561983471	0.0	0.0	0.0	0.0	0.009917355371900825	0.0	55
Bordetella_petrii	0	0	0	0.14285714285714285	0	0	0	0	0.3333333333333333	0	0	0	0	0	0	0	0	0	0	0	0.0	0.012987012987012988	0.006493506493506494	0.01948051948051948	0.006493506493506494	0.006493506493506494	0.0	0.012987012987012988	0.012987012987012988	0.0	0.006493506493506494	0.0	0.0	0.0	0.006493506493506494	0.0	0.0	0.0	0.006493506493506494	0.006493506493506494	14
Bordetella_trematum	0	0.2857142857142857	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015151515151515152	0.015151515151515152	0.0	0.0	0.015151515151515152	0.0	0.022727272727272724	0.007575757575757576	0.022727272727272724	0.0	0.022727272727272724	0.0	0.007575757575757576	0.03787878787878788	0.03787878787878788	0.007575757575757576	0.03787878787878788	0.0	0.007575757575757576	0.0	12
Borrelia_crocidurae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.09090909090909091	0.09090909090909091	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045454545454545456	0.0	0.0	0.09090909090909091	2
Borrelia_recurrentis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_afzelii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_burgdorferi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
