Node	C>T_1	C>T_2	C>T_3	C>T_4	C>T_5	C>T_6	C>T_7	C>T_8	C>T_9	C>T_10	G>A_11	G>A_12	G>A_13	G>A_14	G>A_15	G>A_16	G>A_17	G>A_18	G>A_19	G>A_20	D>V(11Substitution)_1	D>V(11Substitution)_2	D>V(11Substitution)_3	D>V(11Substitution)_4	D>V(11Substitution)_5	D>V(11Substitution)_6	D>V(11Substitution)_7	D>V(11Substitution)_8	D>V(11Substitution)_9	D>V(11Substitution)_10	H>B(11Substitution)_11	H>B(11Substitution)_12	H>B(11Substitution)_13	H>B(11Substitution)_14	H>B(11Substitution)_15	H>B(11Substitution)_16	H>B(11Substitution)_17	H>B(11Substitution)_18	H>B(11Substitution)_19	H>B(11Substitution)_20	considered_Matches
Actinobacillus_equuli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacillus_pleuropneumoniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.05454545454545454	0.0	0.004545454545454545	0.004545454545454545	0.0	0.004545454545454545	0.0	0.0	0.0	0.004545454545454545	0.004545454545454545	0.004545454545454545	0.0590909090909091	0.00909090909090909	0.0	0.004545454545454545	0.05	0.05	20
African_swine_fever_virus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aphthovirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arcanobacterium_haemolyticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0.6666666666666666	0.0	0.0	0.0	0.0	0.012987012987012988	0.0	0.0	0.0	0.0	0.0	0.025974025974025976	0.012987012987012988	0.012987012987012988	0.03896103896103896	0.0	0.0	0.012987012987012988	0.025974025974025976	0.012987012987012988	0.06493506493506493	7
Aspergillus_fumigatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_bacilliformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_henselae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1
Bartonella_quintana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Blastomyces_dermatitidis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bordetella_bronchialis	0.06666666666666667	0	0.18181818181818182	0.2	0.09090909090909091	0.15	0	0	0.2	0.05555555555555555	0	0	0.05555555555555555	0	0.06666666666666667	0	0	0	0.05	0	0.00927643784786642	0.011131725417439703	0.014842300556586271	0.014842300556586271	0.016697588126159554	0.016697588126159554	0.01855287569573284	0.0074211502782931356	0.011131725417439703	0.0074211502782931356	0.0018552875695732839	0.014842300556586271	0.0055658627087198514	0.0074211502782931356	0.00927643784786642	0.0074211502782931356	0.016697588126159554	0.0074211502782931356	0.016697588126159554	0.012987012987012986	49
Bordetella_bronchiseptica	0	0	0	0.25	0.10526315789473684	0	0	0.125	0	0	0	0	0.07142857142857142	0	0.5925925925925926	0.14285714285714285	0	0.2	0	0.14285714285714285	0.013223140495867768	0.009917355371900825	0.004958677685950413	0.009917355371900825	0.02975206611570248	0.023140495867768594	0.011570247933884297	0.03471074380165289	0.009917355371900825	0.003305785123966942	0.009917355371900825	0.01652892561983471	0.003305785123966942	0.011570247933884297	0.03140495867768595	0.008264462809917356	0.003305785123966942	0.009917355371900825	0.01652892561983471	0.008264462809917356	55
Bordetella_genomosp._13	0.07142857142857142	0	0	0.16666666666666666	0.23076923076923078	0	0	0.07142857142857142	0.14285714285714285	0.10526315789473684	0.08333333333333333	0	0	0	0	0	0	0.11764705882352941	0	0	0.016697588126159554	0.0074211502782931356	0.01855287569573284	0.02411873840445269	0.02040816326530612	0.011131725417439703	0.0055658627087198514	0.0074211502782931356	0.014842300556586271	0.011131725417439703	0.0074211502782931356	0.00927643784786642	0.0055658627087198514	0.014842300556586271	0.011131725417439703	0.012987012987012986	0.014842300556586271	0.016697588126159554	0.0018552875695732839	0.014842300556586271	49
Bordetella_pertussis	0.029411764705882353	0	0	0	0	0	0	0	0	0	0	0	0	0.07142857142857142	0.03	0	0	0	0	0.057692307692307696	0.027068437180796732	0.0017875383043922369	0.031920326864147086	0.002553626149131767	0.006128702757916241	0.023493360572012255	0.009959141981613892	0.01327885597548519	0.005107252298263534	0.014044943820224719	0.006894790602655771	0.01940755873340143	0.0	0.002553626149131767	0.002553626149131767	0.0040858018386108275	0.03626149131767109	0.0028089887640449437	0.040091930541368746	0.0030643513789581204	356
Bordetella_pertussis_137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.02073365231259968	0.0	0.07017543859649122	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02073365231259968	57
