Taxon	Reference	AverageCoverage	Coverge_StandardDeviation	percCoveredHigher1	percCoveredHigher2	percCoveredHigher3	percCoveredHigher4	percCoveredHigher5
Actinobacillus_equuli	NA	0	0	0	0	0	0	0
Actinobacillus_pleuropneumoniae	NA	0	0	0	0	0	0	0
African_swine_fever_virus	NA	0	0	0	0	0	0	0
Aphthovirus	NA	0	0	0	0	0	0	0
Arcanobacterium_haemolyticum	NA	0	0	0	0	0	0	0
Aspergillus_fumigatus	NA	0	0	0	0	0	0	0
Bartonella_bacilliformis	NA	0	0	0	0	0	0	0
Bartonella_henselae	NA	0	0	0	0	0	0	0
Bartonella_quintana	NA	0	0	0	0	0	0	0
Blastomyces_dermatitidis	NA	0	0	0	0	0	0	0
Bordetella_bronchialis	Bordetella_bronchialis	0	0.001	0	0	0	0	0
Bordetella_bronchiseptica	Bordetella_bronchiseptica	0	0	0	0	0	0	0
Bordetella_genomosp._13	Bordetella_genomosp._13	0.001	0.001	0.001	0	0	0	0
Bordetella_pertussis	Bordetella_pertussis	0	0	0	0	0	0	0
Bordetella_pertussis_18323	Bordetella_pertussis	0	0	0	0	0	0	0
Bordetella_petrii	Bordetella_petrii	0	0.001	0	0	0	0	0
Bordetella_trematum	Bordetella_trematum	0	0	0	0	0	0	0
Borrelia_crocidurae	NA	0	0	0	0	0	0	0
Borrelia_recurrentis	NA	0	0	0	0	0	0	0
Borreliella_afzelii	NA	0	0	0	0	0	0	0
Borreliella_burgdorferi	NA	0	0	0	0	0	0	0
Borreliella_garinii	NA	0	0	0	0	0	0	0
Bovine_rhinitis_A_virus	NA	0	0	0	0	0	0	0
Brucella_abortus	NA	0	0	0	0	0	0	0
Brucella_canis	NA	0	0	0	0	0	0	0
Brucella_melitensis	NA	0	0	0	0	0	0	0
Brucella_melitensis_bv._2_str._63/9	Brucella_melitensis	0	0	0	0	0	0	0
Brucella_microti	NA	0	0	0	0	0	0	0
Brucella_ovis	NA	0	0	0	0	0	0	0
Brucella_suis	NA	0	0	0	0	0	0	0
Burkholderia_cepacia	Burkholderia_cepacia	0	0	0	0	0	0	0
Burkholderia_cepacia_ATCC_25416	Burkholderia_cepacia_ATCC_25416	0	0	0	0	0	0	0
Burkholderia_cepacia_JBK9	Burkholderia_cepacia_JBK9	0	0	0	0	0	0	0
Burkholderia_gladioli	Burkholderia_gladioli	0	0.001	0	0	0	0	0
Burkholderia_gladioli_BSR3	Burkholderia_gladioli_BSR3	0	0	0	0	0	0	0
Burkholderia_gladioli_pv._gladioli	Burkholderia_gladioli_pv._gladioli	0	0.001	0	0	0	0	0
Burkholderia_mallei	Burkholderia_mallei	0	0	0	0	0	0	0
Burkholderia_mallei_NCTC_10229	Burkholderia_mallei_NCTC_10229	0	0	0	0	0	0	0
Burkholderia_multivorans	Burkholderia_multivorans	0	0	0	0	0	0	0
Burkholderia_multivorans_ATCC_17616	Burkholderia_multivorans	0	0	0	0	0	0	0
Burkholderia_multivorans_ATCC_BAA-247	Burkholderia_multivorans_ATCC_BAA-247	0	0	0	0	0	0	0
Burkholderia_pseudomallei	Burkholderia_pseudomallei	0	0	0	0	0	0	0
Burkholderia_pseudomallei_1106b	Burkholderia_pseudomallei_1106b	0	0	0	0	0	0	0
