Taxon	Mean	GeometricMean	Median	StandardDev
Actinobacillus_equuli	0	0	0	0
Actinobacillus_pleuropneumoniae	0	0	0	0
African_swine_fever_virus	0	0	0	0
Aphthovirus	0	0	0	0
Arcanobacterium_haemolyticum	0	0	0	0
Aspergillus_fumigatus	0	0	0	0
Bartonella_bacilliformis	0	0	0	0
Bartonella_henselae	0	0	0	0
Bartonella_quintana	0	0	0	0
Blastomyces_dermatitidis	0	0	0	0
Bordetella_bronchialis	63.0	62.353829072479556	63.0	12.727922061357855
Bordetella_bronchiseptica	62.0	62.00000000000001	62.0	0.0
Bordetella_genomosp._13	54.0	54.00000000000001	54.0	0.0
Bordetella_pertussis	NaN	NaN	NaN	NaN
Bordetella_pertussis_137	NaN	NaN	NaN	NaN
Bordetella_petrii	40.0	40.0	40.0	0.0
Bordetella_trematum	43.0	43.0	43.0	0.0
Borrelia_crocidurae	0	0	0	0
Borrelia_recurrentis	0	0	0	0
Borreliella_afzelii	0	0	0	0
Borreliella_burgdorferi	0	0	0	0
Borreliella_garinii	0	0	0	0
Bovine_rhinitis_A_virus	0	0	0	0
Brucella_abortus	0	0	0	0
Brucella_canis	0	0	0	0
Brucella_melitensis	0	0	0	0
Brucella_microti	0	0	0	0
Brucella_ovis	0	0	0	0
Brucella_suis	0	0	0	0
Burkholderia_cepacia	39.5	39.4715087119811	39.5	2.1213203435596424
Burkholderia_cepacia_ATCC_25416	42.0	42.00000000000001	42.0	0.0
Burkholderia_cepacia_JBK9	NaN	NaN	NaN	NaN
Burkholderia_gladioli	51.0	50.96076922496363	51.0	2.8284271247461903
Burkholderia_gladioli_BSR3	NaN	NaN	NaN	NaN
Burkholderia_gladioli_pv._gladioli	NaN	NaN	NaN	NaN
Burkholderia_mallei	NaN	NaN	NaN	NaN
Burkholderia_multivorans	35.0	34.99999999999999	35.0	0.0
Burkholderia_multivorans_ATCC_17616	45.0	44.99999999999999	45.0	0.0
Burkholderia_multivorans_ATCC_BAA-247	NaN	NaN	NaN	NaN
Burkholderia_pseudomallei	43.333333333333336	42.71014718980151	42.0	9.073771725877465
Burkholderia_pseudomallei_B03	NaN	NaN	NaN	NaN
Burkholderia_pseudomallei_MSHR1153	39.0	38.99999999999999	39.0	0.0
Burkholderia_pseudomallei_MSHR346	44.0	43.99999999999999	44.0	0.0
Burkholderia_pseudomallei_NCTC_13179	NaN	NaN	NaN	NaN
Campylobacter_coli	0	0	0	0
Campylobacter_fetus	0	0	0	0
Campylobacter_gracilis	0	0	0	0
Campylobacter_showae	0	0	0	0
Canine_morbillivirus	0	0	0	0
Chlamydia_abortus	0	0	0	0
Chlamydia_caviae	0	0	0	0
Chlamydia_felis	0	0	0	0
Chlamydia_muridarum	0	0	0	0
Chlamydia_pecorum	0	0	0	0
Chlamydia_pneumoniae	0	0	0	0
Chlamydia_psittaci	0	0	0	0
Chlamydia_suis	0	0	0	0
Chlamydia_trachomatis	0	0	0	0
Corynebacterium_ammoniagenes	NaN	NaN	NaN	NaN
Corynebacterium_amycolatum	NaN	NaN	NaN	NaN
Corynebacterium_bovis	NaN	NaN	NaN	NaN
Corynebacterium_crudilactis	0	0	0	0
Corynebacterium_diphtheriae	NaN	NaN	NaN	NaN
Corynebacterium_jeikeium	37.0	36.99999999999999	37.0	0.0
Corynebacterium_jeikeium_K411	NaN	NaN	NaN	NaN
Corynebacterium_kroppenstedtii	0	0	0	0
Corynebacterium_maris	0	0	0	0
Corynebacterium_maris_DSM_45190	NaN	NaN	NaN	NaN
Corynebacterium_matruchotii	52.0	52.00000000000001	52.0	0.0
Corynebacterium_minutissimum	NaN	NaN	NaN	NaN
Corynebacterium_pseudotuberculosis	0	0	0	0
Corynebacterium_renale	43.0	43.0	43.0	0.0
Corynebacterium_segmentosum	0	0	0	0
Corynebacterium_sphenisci	0	0	0	0
Corynebacterium_sphenisci_DSM_44792	48.285714285714285	48.01648310909886	49.0	5.407226205560041
Corynebacterium_stationis	0	0	0	0
Corynebacterium_striatum	58.0	57.999999999999986	58.0	0.0
Corynebacterium_urealyticum	NaN	NaN	NaN	NaN
Corynebacterium_ureicelerivorans	43.0	43.0	43.0	0.0
Corynebacterium_xerosis	32.0	32.0	32.0	0.0
Cowpox_virus	0	0	0	0
Coxiella_burnetii	0	0	0	0
Cryptosporidium	0	0	0	0
Cryptosporidium_parvum	0	0	0	0
Deltaretrovirus	0	0	0	0
Ehrlichia_canis	0	0	0	0
Enterococcus_avium	0	0	0	0
Enterococcus_casseliflavus	0	0	0	0
Enterococcus_cecorum	0	0	0	0
Enterococcus_durans	0	0	0	0
Enterococcus_faecalis	0	0	0	0
Enterococcus_faecium	0	0	0	0
Enterococcus_hirae	0	0	0	0
Enterococcus_mundtii	NaN	NaN	NaN	NaN
Enterovirus_B	0	0	0	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0	0	0	0
Equine_rhinitis_A_virus	0	0	0	0
Erysipelothrix_rhusiopathiae	0	0	0	0
Erythroparvovirus	0	0	0	0
Escherichia_coli	54.0	53.90105337429161	54.0	4.0
Escherichia_coli_O111	0	0	0	0
Escherichia_coli_O157:H7	0	0	0	0
Escherichia_coli_O26	0	0	0	0
Francisella_tularensis	0	0	0	0
Fusobacterium	0	0	0	0
Fusobacterium_necrophorum_subsp._funduliforme	NaN	NaN	NaN	NaN
Fusobacterium_nucleatum	0	0	0	0
Goatpox_virus	0	0	0	0
Haemophilus_influenzae	0	0	0	0
Helicobacter_cinaedi	0	0	0	0
Helicobacter_pylori	NaN	NaN	NaN	NaN
Helicobacter_pylori_SS1	NaN	NaN	NaN	NaN
Helicobacter_pylori_Shi112	NaN	NaN	NaN	NaN
Hepatitis_B_virus	0	0	0	0
Hepatitis_E_virus	0	0	0	0
Hepatitis_delta_virus	0	0	0	0
Human_adenovirus_1	0	0	0	0
Human_adenovirus_2	0	0	0	0
Human_adenovirus_35	0	0	0	0
Human_adenovirus_5	0	0	0	0
Human_adenovirus_54	0	0	0	0
Human_adenovirus_7	0	0	0	0
Human_alphaherpesvirus_1	0	0	0	0
Human_alphaherpesvirus_2	0	0	0	0
