Taxon	Mean	GeometricMean	Median	StandardDev
Actinobacillus_equuli	0	0	0	0
Actinobacillus_pleuropneumoniae	NaN	NaN	NaN	NaN
African_swine_fever_virus	0	0	0	0
Aphthovirus	0	0	0	0
Arcanobacterium_haemolyticum	0	0	0	0
Aspergillus_fumigatus	0	0	0	0
Bartonella_bacilliformis	0	0	0	0
Bartonella_henselae	NaN	NaN	NaN	NaN
Bartonella_quintana	0	0	0	0
Blastomyces_dermatitidis	0	0	0	0
Bordetella_bronchialis	41.42857142857143	41.21841481751985	41.0	4.540820148282424
Bordetella_bronchiseptica	62.0	62.00000000000001	62.0	0.0
Bordetella_genomosp._13	51.0	49.9240151628852	53.0	10.793516572461451
Bordetella_pertussis	52.0	52.00000000000001	52.0	0.0
Bordetella_petrii	52.5	52.21624521353889	53.0	6.244997998398398
Bordetella_trematum	43.0	42.70831978319352	41.0	6.244997998398398
Borrelia_crocidurae	0	0	0	0
Borrelia_recurrentis	0	0	0	0
Borreliella_afzelii	0	0	0	0
Borreliella_burgdorferi	0	0	0	0
Borreliella_garinii	0	0	0	0
Bovine_rhinitis_A_virus	0	0	0	0
Brucella_abortus	0	0	0	0
Brucella_canis	0	0	0	0
Brucella_melitensis	0	0	0	0
Brucella_microti	0	0	0	0
Brucella_ovis	0	0	0	0
Brucella_suis	0	0	0	0
Burkholderia_cepacia	50.6	50.07058443198931	50.0	8.17312669668102
Burkholderia_cepacia_ATCC_25416	48.333333333333336	47.944380019708795	48.0	7.505553499465135
Burkholderia_cepacia_JBK9	59.0	55.83454565323886	46.0	25.15949125081825
Burkholderia_gladioli	54.6	53.487786738371	49.0	12.581732790041283
Burkholderia_gladioli_BSR3	46.0	44.65948466091096	41.0	12.589678312014172
Burkholderia_gladioli_pv._gladioli	52.666666666666664	52.639538094572494	52.0	2.0816659994661326
Burkholderia_mallei	0	0	0	0
Burkholderia_multivorans	55.75	55.10873049129789	60.0	9.17877987534291
Burkholderia_multivorans_ATCC_17616	55.0	53.67494760127857	55.0	16.97056274847714
