Taxon	0	1	2	3	4	5	6	7	8	9	10	higher
Actinobacillus_equuli	2	4	14	15	14	21	10	11	5	3	2	1
Actinobacillus_pleuropneumoniae	1	13	19	27	21	40	37	30	13	10	10	7
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	0	2	7	5	5	8	7	7	2	1	0	0
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	0	2	2	8	12	5	6	7	6	2	2	1
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	0	1	3	4	10	5	11	3	5	4	1	3
African_swine_fever_virus	0	0	0	0	0	0	0	0	0	0	0	0
Aphthovirus	0	0	0	0	0	0	0	0	0	0	0	0
Arcanobacterium_haemolyticum	1	0	0	3	0	3	3	2	0	0	0	0
Aspergillus_fumigatus	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_bacilliformis	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_henselae	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_quintana	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_quintana_RM-11	0	0	0	1	0	0	0	0	0	0	0	0
Blastomyces_dermatitidis	0	0	0	0	0	0	0	0	0	0	0	0
Bordetella_bronchialis	0	4	3	4	1	2	4	1	0	0	0	0
Bordetella_bronchiseptica	0	1	1	3	2	4	4	0	0	0	0	0
Bordetella_genomosp._13	0	3	5	6	3	5	1	3	0	0	2	1
Bordetella_pertussis	0	0	0	3	4	1	1	2	0	0	0	0
Bordetella_pertussis_137	0	1	0	0	0	1	1	0	0	0	0	0
Bordetella_pertussis_18323	0	0	0	2	0	0	0	0	1	0	0	0
Bordetella_petrii	2	6	4	5	5	2	3	4	1	0	1	1
Bordetella_trematum	2	3	3	4	2	2	3	4	0	1	0	0
Borrelia_crocidurae	0	1	0	0	0	0	0	0	0	0	0	0
Borrelia_recurrentis	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_afzelii	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_burgdorferi	0	0	1	0	0	0	0	0	0	0	0	0
Borreliella_garinii	0	0	0	0	0	0	0	0	0	0	0	0
Bovine_rhinitis_A_virus	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_abortus	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_canis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_melitensis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_microti	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_ovis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_suis	0	0	0	0	0	0	0	0	0	0	0	0
Burkholderia_cepacia	0	4	4	1	5	4	1	2	2	0	1	0
Burkholderia_cepacia_ATCC_25416	0	0	2	2	2	0	1	1	0	2	0	0
Burkholderia_cepacia_JBK9	0	0	1	2	0	0	0	0	0	0	0	0
Burkholderia_gladioli	2	5	7	6	3	9	3	3	3	0	0	0
Burkholderia_gladioli_BSR3	0	0	2	1	1	0	2	3	0	0	0	0
Burkholderia_gladioli_pv._gladioli	0	3	8	6	5	5	3	2	2	2	0	0
Burkholderia_mallei	1	0	0	0	0	0	0	0	0	0	0	0
Burkholderia_mallei_NCTC_10247	0	0	0	0	0	1	0	1	0	0	0	0
Burkholderia_multivorans	4	5	6	8	8	3	4	4	0	0	0	0
Burkholderia_multivorans_ATCC_17616	0	1	3	1	0	0	0	0	0	0	0	0
Burkholderia_multivorans_ATCC_BAA-247	0	0	1	3	0	2	0	0	0	0	0	0
Burkholderia_pseudomallei	2	0	2	3	2	1	2	2	1	0	0	0
Burkholderia_pseudomallei_1106b	0	0	1	0	0	0	0	0	0	0	0	0
Burkholderia_pseudomallei_7894	0	1	0	0	0	0	0	0	0	0	0	0
Burkholderia_pseudomallei_MSHR346	0	0	0	0	0	0	0	0	0	0	1	0
Burkholderia_pseudomallei_NCTC_13179	0	0	1	0	0	0	0	0	0	0	0	0
Burkholderia_pseudomallei_Pasteur_52237	0	1	0	0	0	0	0	0	0	0	0	0
Campylobacter_coli	0	0	0	0	0	0	0	0	0	0	0	0
Campylobacter_fetus	0	0	0	0	0	0	1	0	0	0	0	0
Campylobacter_fetus_subsp._venerealis_str._84-112	0	0	0	0	1	0	0	0	0	0	0	0
Campylobacter_gracilis	0	0	0	0	0	0	0	0	0	0	0	0
Campylobacter_showae	0	0	0	2	2	0	0	1	0	0	0	0
Canine_morbillivirus	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_abortus	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_caviae	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_felis	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_muridarum	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_pecorum	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_pneumoniae	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_psittaci	0	0	0	0	0	0	0	0	1	0	0	0
Chlamydia_suis	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_trachomatis	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_ammoniagenes	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_amycolatum	0	0	1	0	0	1	0	1	0	0	0	0
Corynebacterium_bovis	0	2	0	1	0	1	0	0	1	0	1	0
