Taxon	Mean	GeometricMean	Median	StandardDev
Actinobacillus_equuli	0	0	0	0
Actinobacillus_pleuropneumoniae	0	0	0	0
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	67.0	66.63332499583073	67.0	9.899494936611665
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	40.0	40.0	40.0	0.0
African_swine_fever_virus	0	0	0	0
Aphthovirus	0	0	0	0
Arcanobacterium_haemolyticum	62.5	56.1248608016091	62.5	38.890872965260115
Aspergillus_fumigatus	0	0	0	0
Bartonella_bacilliformis	0	0	0	0
Bartonella_henselae	36.0	36.0	36.0	0.0
Bartonella_quintana	60.0	59.999999999999986	60.0	0.0
Bartonella_quintana_RM-11	45.0	44.99999999999999	45.0	0.0
Blastomyces_dermatitidis	0	0	0	0
Bordetella_bronchialis	53.8421052631579	51.63407973861273	54.0	15.62275739785413
Bordetella_bronchiseptica	54.57746478873239	52.71331714593901	60.0	14.628408732747173
Bordetella_genomosp._13	54.1530612244898	52.495069881647034	60.0	13.474184588542263
Bordetella_pertussis	50.18181818181818	48.492441564701544	47.0	14.325358951555422
Bordetella_pertussis_137	49.666666666666664	48.402859380736324	54.0	13.051181300301261
Bordetella_pertussis_18323	49.0	48.17412275350572	44.0	10.198039027185569
Bordetella_petrii	55.19444444444444	53.29720773903418	55.5	15.075059982959536
Bordetella_trematum	57.95	55.63671611670746	60.0	16.73342689820515
Borrelia_crocidurae	0	0	0	0
Borrelia_recurrentis	0	0	0	0
Borreliella_afzelii	0	0	0	0
Borreliella_afzelii_K78	45.0	44.99999999999999	45.0	0.0
Borreliella_burgdorferi	0	0	0	0
Borreliella_garinii	0	0	0	0
Bovine_rhinitis_A_virus	0	0	0	0
Brucella_abortus	0	0	0	0
Brucella_canis	0	0	0	0
Brucella_melitensis	60.0	59.999999999999986	60.0	0.0
Brucella_microti	0	0	0	0
Brucella_ovis	0	0	0	0
Brucella_suis	0	0	0	0
Brucella_suis_019	60.0	59.999999999999986	60.0	0.0
Burkholderia_cepacia	54.04761904761905	52.23716120099087	54.5	14.6116978577342
Burkholderia_cepacia_ATCC_25416	49.43478260869565	47.3366751558259	51.0	14.282303375972662
Burkholderia_cepacia_JBK9	54.41860465116279	52.495851717651924	56.0	14.923986059743102
Burkholderia_gladioli	55.044871794871796	53.464409233460366	60.0	13.113077908771913
Burkholderia_gladioli_BSR3	52.950819672131146	51.46609248916373	56.0	12.92984432686411
Burkholderia_gladioli_pv._gladioli	54.086092715231786	52.52322672870158	56.0	13.152409359683112
Burkholderia_mallei	52.375	50.900243121491	54.0	12.468438415524982
Burkholderia_mallei_NCTC_10229	51.25	50.43237967310192	48.5	9.895886591335383
Burkholderia_mallei_NCTC_10247	58.75	57.8698473183294	61.5	11.146748404803978
Burkholderia_multivorans	55.51612903225807	53.647792835560395	57.0	15.01545400646649
Burkholderia_multivorans_ATCC_17616	60.1219512195122	57.84001587420233	60.0	17.132126432453184
Burkholderia_multivorans_ATCC_BAA-247	57.30508474576271	55.60577050526102	60.0	15.049635391720589
Burkholderia_pseudomallei	55.88235294117647	54.20668126212323	60.0	13.931440414853554
Burkholderia_pseudomallei_1106b	61.0	60.99180272790762	61.0	1.1547005383792515
Burkholderia_pseudomallei_1710a	48.0	47.623523599162624	48.0	8.48528137423857
Burkholderia_pseudomallei_7894	62.333333333333336	61.20881585163667	60.0	14.6401275039985
Burkholderia_pseudomallei_B03	59.25	58.830350147920434	60.0	7.704358692139331
Burkholderia_pseudomallei_MSHR1153	66.66666666666667	66.03854497789253	60.0	11.547005383792516
Burkholderia_pseudomallei_MSHR2543	54.4	53.335054739135416	60.0	11.802542099056458
Burkholderia_pseudomallei_MSHR346	61.666666666666664	61.346234946080145	66.0	7.505553499465135
Burkholderia_pseudomallei_MSHR435	57.72727272727273	56.89008636933716	60.0	10.79898985174918
Burkholderia_pseudomallei_NCTC_13179	49.0	48.34252786108729	49.0	11.313708498984761
Burkholderia_pseudomallei_Pasteur_52237	60.0	59.999999999999986	60.0	0.0
Campylobacter_coli	0	0	0	0
Campylobacter_fetus	0	0	0	0
Campylobacter_gracilis	0	0	0	0
Campylobacter_showae	44.0	43.99999999999999	44.0	0.0
Canine_morbillivirus	0	0	0	0
Chlamydia_abortus	0	0	0	0
Chlamydia_caviae	0	0	0	0
Chlamydia_felis	0	0	0	0
Chlamydia_muridarum	0	0	0	0
Chlamydia_pecorum	0	0	0	0
Chlamydia_pneumoniae	0	0	0	0
Chlamydia_psittaci	0	0	0	0
Chlamydia_suis	47.333333333333336	47.31700598448777	47.0	1.5275252316519465
Chlamydia_trachomatis	0	0	0	0
Chlamydia_trachomatis_6276	67.0	66.99999999999997	67.0	0.0
Corynebacterium_ammoniagenes	47.0	44.866468548349125	47.0	19.79898987322333
Corynebacterium_amycolatum	58.5	57.07627161422508	60.0	12.806248474865697
Corynebacterium_bovis	52.464285714285715	50.73868218677903	59.0	13.500063746901196
Corynebacterium_crudilactis	0	0	0	0
Corynebacterium_diphtheriae	54.0	53.13524895698008	53.5	10.295630140987
Corynebacterium_diphtheriae_HC03	41.0	41.00000000000001	41.0	0.0
Corynebacterium_diphtheriae_HC04	44.0	43.439613257946945	44.0	9.899494936611665
Corynebacterium_jeikeium	52.8	51.695771176716285	60.0	10.591401124392267
Corynebacterium_jeikeium_K411	49.470588235294116	47.61013284984087	47.0	13.856937103211266
Corynebacterium_kroppenstedtii	55.53333333333333	53.51028617304707	60.0	14.72057193505871
Corynebacterium_kroppenstedtii_DSM_44385	67.0	65.77573676117723	60.0	15.652475842498529
Corynebacterium_maris	0	0	0	0
Corynebacterium_maris_DSM_45190	52.17741935483871	50.641985687033156	54.5	12.967202250859714
Corynebacterium_matruchotii	41.7	40.33920332081191	39.5	11.585910984179591
Corynebacterium_minutissimum	51.625	50.4039739857373	58.0	10.77574436717328
Corynebacterium_pseudotuberculosis	54.5	52.535702146254806	54.5	20.506096654409877
Corynebacterium_pseudotuberculosis_Cp162	47.5	47.47630988187689	47.5	2.1213203435596424
Corynebacterium_renale	44.888888888888886	43.78475959995911	38.0	10.879389280245059
