TargetNode	01	02	03	04	05	06	07	08	09	10
African_swine_fever_virus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Aspergillus_fumigatus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BK_virus_strain_AS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BK_virus_strain_GS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BK_virus_variant_RF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Bacillus_albus	Bacillus_albus;_NZ_CP040344.1;_TOPREFPERCREADS100	Bacillus;_NZ_CP095874.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA
Bacillus_anthracis	Bacillus_anthracis;_NZ_CP031643.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Bacillus_cereus	Bacillus_cereus;_NZ_CP015730.1;_TOPREFPERCREADS100	NA;_NZ_CP036298.1;_TOPREFPERCREADS050	NA;_NZ_CP020814.1;_TOPREFPERCREADS050	Bacillus_cereus_Rock4-18;_NZ_CM000735.1;_TOPREFPERCREADS050	Bacillus_cereus_AH1272;_NZ_CM000740.1;_TOPREFPERCREADS050	Bacillus_cereus_AH1273;_NZ_CM000741.1;_TOPREFPERCREADS050	Bacillus_cereus_Rock3-28;_NZ_CM000730.1;_TOPREFPERCREADS050	NA	NA	NA
Bacillus_cereus_AH1272	Bacillus_cereus_AH1272;_NZ_CM000740.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Bacillus_cereus_Rock1-3	Bacillus_cereus_Rock1-3;_NZ_CM000728.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Bacillus_cereus_Rock3-28	Bacillus_cereus_Rock3-28;_NZ_CM000730.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Bacillus_cereus_Rock3-44	Bacillus_cereus_Rock3-44;_NZ_CM000733.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Bacillus_cereus_Rock4-18	Bacillus_cereus_Rock4-18;_NZ_CM000735.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Bacillus_cereus_group	Bacillus_cereus_BDRD-ST196;_NZ_CM000725.1;_TOPREFPERCREADS100	Bacillus_mycoides;_NZ_CP009746.1;_TOPREFPERCREADS100	Bacillus_mycoides;_NZ_CP036064.1;_TOPREFPERCREADS100	Bacillus_mycoides;_NZ_CP036009.1;_TOPREFPERCREADS100	Bacillus_mycoides;_NZ_CP036084.1;_TOPREFPERCREADS100	Bacillus_mycoides;_NZ_CP035965.1;_TOPREFPERCREADS100	Bacillus_mycoides;_NZ_CP035987.1;_TOPREFPERCREADS100	Bacillus_mycoides;_NZ_CP035999.1;_TOPREFPERCREADS100	Bacillus_mycoides;_NZ_CP036085.1;_TOPREFPERCREADS100	Bacillus_mycoides;_NZ_CP009692.1;_TOPREFPERCREADS100
Bacillus_cytotoxicus	Bacillus_cytotoxicus;_NZ_CP066192.1;_TOPREFPERCREADS100	NA;_NZ_CP050509.1;_TOPREFPERCREADS020	NA;_NZ_OK052578.1;_TOPREFPERCREADS020	NA	NA	NA	NA	NA	NA	NA
Bacillus_mobilis	Bacillus_mobilis;_NZ_CP031443.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Bacillus_mycoides	Bacillus_mycoides;_NZ_CP036046.1;_TOPREFPERCREADS100	NA;_NZ_CP017704.1;_TOPREFPERCREADS028	NA;_NZ_CP030926.1;_TOPREFPERCREADS014	NA;_NZ_CP050509.1;_TOPREFPERCREADS014	NA;_NZ_CP082918.1;_TOPREFPERCREADS014	NA;_NZ_CP046266.1;_TOPREFPERCREADS014	NA;_NZ_CP015324.1;_TOPREFPERCREADS014	NA	NA	NA
Bacillus_nitratireducens	Bacillus_nitratireducens;_NZ_CP047366.1;_TOPREFPERCREADS100	NA;_NZ_CP016791.1;_TOPREFPERCREADS050	NA	NA	NA	NA	NA	NA	NA	NA
Bacillus_pacificus	Bacillus_pacificus;_NZ_CP086328.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA	NA
Bacillus_pseudomycoides	Bacillus_pseudomycoides;_NZ_CP007626.1;_TOPREFPERCREADS100	NA;_NZ_CP088245.1;_TOPREFPERCREADS050	NA;_NZ_CP011974.1;_TOPREFPERCREADS050	NA;_NZ_CP065425.1;_TOPREFPERCREADS050	NA;_NZ_CP055263.1;_TOPREFPERCREADS025	NA	NA	NA	NA	NA
Bacillus_pseudomycoides_DSM_12442	Bacillus_pseudomycoides_DSM_12442;_NZ_CM000745.1;_TOPREFPERCREADS100	Bacillus_pseudomycoides;_NZ_CP007626.1;_TOPREFPERCREADS100	Bacillus_pseudomycoides;_NZ_CP009651.1;_TOPREFPERCREADS100	Bacillus_pseudomycoides;_NZ_CM000744.1;_TOPREFPERCREADS100	Bacillus_pseudomycoides;_NZ_CM000743.1;_TOPREFPERCREADS100	Bacillus_pseudomycoides;_NZ_CP064266.1;_TOPREFPERCREADS025	Bacillus_pseudomycoides;_NZ_CP009649.1;_TOPREFPERCREADS012	Bacillus_pseudomycoides;_NZ_CP007624.1;_TOPREFPERCREADS012	NA	NA
Bacillus_sp._ABP14	NA;_NZ_CP051128.1;_TOPREFPERCREADS100	Bacillus_sp._ABP14;_NZ_CP017016.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA
Bacillus_thuringiensis	Bacillus_thuringiensis;_NZ_CP013274.1;_TOPREFPERCREADS100	NA;_NZ_CP050509.1;_TOPREFPERCREADS100	Bacillus_thuringiensis_IBL_4222;_NZ_CM000759.1;_TOPREFPERCREADS100	Bacillus_thuringiensis_serovar_israelensis;_NZ_CP013275.1;_TOPREFPERCREADS100	Bacillus_thuringiensis_serovar_israelensis;_NZ_CP051858.1;_TOPREFPERCREADS100	Bacillus_thuringiensis_HD-771;_NC_018500.1;_TOPREFPERCREADS100	NA	NA	NA	NA
Bacillus_thuringiensis_HD-771	Bacillus_thuringiensis;_NZ_CP083129.1;_TOPREFPERCREADS100	Bacillus_thuringiensis_HD-771;_NC_018500.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA	NA
Bacillus_thuringiensis_serovar_galleriae	NA;_NZ_CP088268.1;_TOPREFPERCREADS100	Bacillus_thuringiensis_serovar_galleriae;_NZ_CP010098.1;_TOPREFPERCREADS100	Bacillus_thuringiensis_serovar_galleriae;_NZ_CP010089.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA	NA
Bacillus_thuringiensis_serovar_israelensis	NA;_NZ_CP070496.1;_TOPREFPERCREADS100	Bacillus_thuringiensis;_NZ_CP037889.1;_TOPREFPERCREADS100	Bacillus_thuringiensis_serovar_israelensis;_NZ_CP051859.1;_TOPREFPERCREADS100	Bacillus_thuringiensis_serovar_israelensis;_NZ_CP013276.1;_TOPREFPERCREADS100	NA	NA	NA	NA	NA	NA
