Taxon	Mean	GeometricMean	Median	StandardDev
Actinobacillus_equuli	0	0	0	0
Actinobacillus_pleuropneumoniae	53.6	52.94793919171587	57.0	8.792041856133306
African_swine_fever_virus	0	0	0	0
Aphthovirus	0	0	0	0
Arcanobacterium_haemolyticum	44.0	43.99999999999999	44.0	0.0
Aspergillus_fumigatus	0	0	0	0
Bartonella_bacilliformis	0	0	0	0
Bartonella_henselae	0	0	0	0
Bartonella_quintana	63.0	62.99999999999999	63.0	0.0
Blastomyces_dermatitidis	0	0	0	0
Bordetella_bronchialis	54.22222222222222	53.40128137706565	60.0	9.187943222157761
Bordetella_bronchiseptica	54.0	53.03420882302206	60.0	9.837135292819285
Bordetella_genomosp._13	59.57692307692308	59.38374020600454	60.0	4.784751420277355
Bordetella_pertussis	60.44444444444444	60.2877510705197	60.0	4.772607021092117
Bordetella_pertussis_18323	62.333333333333336	60.63329216650272	72.0	16.74315780649915
Bordetella_petrii	62.6875	60.89340172201164	60.0	16.057059714239923
Bordetella_trematum	65.05882352941177	63.45281499585458	60.0	13.626585174922283
Borrelia_crocidurae	0	0	0	0
Borrelia_recurrentis	0	0	0	0
Borreliella_afzelii	0	0	0	0
Borreliella_burgdorferi	0	0	0	0
Borreliella_garinii	0	0	0	0
Bovine_rhinitis_A_virus	0	0	0	0
Brucella_abortus	0	0	0	0
Brucella_canis	0	0	0	0
Brucella_melitensis	0	0	0	0
Brucella_microti	0	0	0	0
Brucella_ovis	0	0	0	0
Brucella_suis	0	0	0	0
Burkholderia_cepacia	56.68181818181818	54.20491671662058	57.5	17.370983917184493
Burkholderia_cepacia_ATCC_25416	63.72727272727273	62.65699239966468	60.0	12.61816871888238
Burkholderia_cepacia_JBK9	63.4375	62.07809881709254	60.0	14.22190212313388
Burkholderia_gladioli	55.935483870967744	54.00533202246464	60.0	14.998219531207466
Burkholderia_gladioli_BSR3	55.53333333333333	54.57428960905883	60.0	9.934547704613337
Burkholderia_gladioli_pv._gladioli	53.8	52.9080294403947	60.0	9.50263121456368
Burkholderia_mallei	53.0	53.00000000000001	53.0	0.0
Burkholderia_mallei_NCTC_10247	60.0	59.999999999999986	60.0	0.0
Burkholderia_multivorans	56.26470588235294	54.47531546345305	60.0	14.195456122966577
Burkholderia_multivorans_ATCC_17616	61.888888888888886	60.27032192472379	60.0	15.443030126473868
Burkholderia_multivorans_ATCC_BAA-247	66.625	62.365982443877016	57.5	25.347912471575775
Burkholderia_pseudomallei	52.83673469387755	51.61984261057871	52.0	12.10087279699194
Burkholderia_pseudomallei_1106b	78.14285714285714	76.30251110709573	70.5	18.237143597433416
Burkholderia_pseudomallei_1710a	55.5	54.84523680320834	55.5	12.020815280171307
Burkholderia_pseudomallei_7894	60.0	59.999999999999986	60.0	0.0
