Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	2	2	6	6	Off	Off
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	2	2	2	2	Off	Off
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	5	5	5	5	Off	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	1	1	1	1	Off	Off
Bartonella_henselae	6	6	10	10	Off	Off
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	78	78	81	81	Off	Off
Bordetella_bronchiseptica	44	44	58	58	Off	Off
Bordetella_genomosp._13	77	77	78	78	Off	Off
Bordetella_pertussis	23	23	152	152	Off	Off
Bordetella_pertussis_137	2	2	16	16	Off	Off
Bordetella_pertussis_18323	5	5	27	27	Off	Off
Bordetella_petrii	49	49	53	53	Off	Off
Bordetella_trematum	37	37	55	55	Off	Off
Borrelia_crocidurae	1	1	2	2	Off	Off
Borrelia_recurrentis	0	0	0	0	na	na
Borrelia_recurrentis_A1	1	1	1	1	Off	Off
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	2	2	3	3	Off	Off
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_ovis_ATCC_25840	2	2	2	2	Off	Off
Brucella_suis	0	0	0	0	na	na
Burkholderia_cepacia	113	113	175	175	Off	Off
Burkholderia_cepacia_ATCC_25416	36	36	135	135	Off	Off
Burkholderia_cepacia_JBK9	44	44	50	50	Off	Off
Burkholderia_gladioli	132	132	360	360	Off	Off
Burkholderia_gladioli_BSR3	27	27	44	44	Off	Off
Burkholderia_gladioli_pv._gladioli	154	154	431	431	Off	Off
Burkholderia_mallei	6	6	15	15	Off	Off
Burkholderia_mallei_NCTC_10229	2	2	3	3	Off	Off
Burkholderia_mallei_NCTC_10247	2	2	4	4	Off	Off
Burkholderia_multivorans	211	211	580	580	Off	Off
Burkholderia_multivorans_ATCC_17616	76	76	221	221	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	62	62	160	160	Off	Off
Burkholderia_pseudomallei	84	84	438	438	Off	Off
Burkholderia_pseudomallei_1106b	12	12	19	19	Off	Off
Burkholderia_pseudomallei_1710a	1	1	1	1	Off	Off
Burkholderia_pseudomallei_7894	1	1	9	9	Off	Off
Burkholderia_pseudomallei_B03	2	2	6	6	Off	Off
Burkholderia_pseudomallei_MSHR2543	5	5	6	6	Off	Off
Burkholderia_pseudomallei_MSHR346	3	3	9	9	Off	Off
Burkholderia_pseudomallei_MSHR435	3	3	6	6	Off	Off
Burkholderia_pseudomallei_NCTC_13179	2	2	11	11	Off	Off
Burkholderia_pseudomallei_Pasteur_52237	5	5	15	15	Off	Off
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_fetus	1	1	3	3	Off	Off
Campylobacter_fetus_subsp._venerealis_str._84-112	5	5	9	9	Off	Off
Campylobacter_gracilis	3	3	3	3	Off	Off
Campylobacter_showae	8	8	8	8	Off	Off
Canine_morbillivirus	0	0	0	0	na	na
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_muridarum	0	0	0	0	na	na
Chlamydia_pecorum	0	0	0	0	na	na
Chlamydia_pneumoniae	0	0	0	0	na	na
Chlamydia_psittaci	0	0	0	0	na	na
Chlamydia_suis	0	0	0	0	na	na
Chlamydia_trachomatis	0	0	0	0	na	na
Corynebacterium_ammoniagenes	3	3	3	3	Off	Off
Corynebacterium_amycolatum	2	2	2	2	Off	Off
Corynebacterium_bovis	70	70	72	72	Off	Off
Corynebacterium_crudilactis	2	2	3	3	Off	Off
Corynebacterium_diphtheriae	4	4	8	8	Off	Off
Corynebacterium_diphtheriae_HC04	8	8	12	12	Off	Off
Corynebacterium_diphtheriae_NCTC_13129	3	3	9	9	Off	Off
Corynebacterium_jeikeium	11	11	11	11	Off	Off
Corynebacterium_jeikeium_K411	10	10	15	15	Off	Off
Corynebacterium_kroppenstedtii	11	11	14	14	Off	Off
Corynebacterium_kroppenstedtii_DSM_44385	11	11	27	27	Off	Off
Corynebacterium_maris	0	0	0	0	na	na
Corynebacterium_maris_DSM_45190	20	20	22	22	Off	Off
Corynebacterium_matruchotii	8	8	9	9	Off	Off
Corynebacterium_minutissimum	14	14	31	31	Off	Off
Corynebacterium_pseudotuberculosis	4	4	7	7	Off	Off
Corynebacterium_pseudotuberculosis_Cp162	1	1	6	6	Off	Off
Corynebacterium_renale	2	2	2	2	Off	Off
Corynebacterium_segmentosum	1	1	1	1	Off	Off
Corynebacterium_sphenisci	0	0	0	0	na	na
Corynebacterium_sphenisci_DSM_44792	89	89	99	99	Off	Off
