Node	NumberOfAssignedReads
Actinobacillus_equuli	0
Actinobacillus_pleuropneumoniae	2
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	1
Aspergillus_fumigatus	0
Bartonella_bacilliformis	0
Bartonella_henselae	0
Bartonella_quintana	0
Bartonella_quintana_RM-11	1
Blastomyces_dermatitidis	0
Bordetella_bronchialis	120
Bordetella_bronchiseptica	91
Bordetella_genomosp._13	97
Bordetella_pertussis	24
Bordetella_pertussis_137	10
Bordetella_pertussis_18323	3
Bordetella_petrii	92
Bordetella_trematum	58
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	0
Brucella_abortus_bv._6_str._870	2
Brucella_canis	0
Brucella_melitensis	1
Brucella_melitensis_bv._2_str._63/9	1
Brucella_microti	0
Brucella_ovis	0
Brucella_suis	1
Brucella_suis_019	2
Brucella_suis_bv._2	1
Burkholderia_cepacia	171
Burkholderia_cepacia_ATCC_25416	60
Burkholderia_cepacia_JBK9	62
Burkholderia_gladioli	226
Burkholderia_gladioli_BSR3	59
Burkholderia_gladioli_pv._gladioli	187
Burkholderia_mallei	23
Burkholderia_mallei_NCTC_10229	7
Burkholderia_mallei_NCTC_10247	10
Burkholderia_multivorans	246
Burkholderia_multivorans_ATCC_17616	109
Burkholderia_multivorans_ATCC_BAA-247	100
Burkholderia_pseudomallei	230
Burkholderia_pseudomallei_1106b	10
Burkholderia_pseudomallei_1710a	3
Burkholderia_pseudomallei_7894	14
Burkholderia_pseudomallei_B03	5
Burkholderia_pseudomallei_MSHR1153	4
Burkholderia_pseudomallei_MSHR2543	6
Burkholderia_pseudomallei_MSHR346	12
Burkholderia_pseudomallei_MSHR435	37
Burkholderia_pseudomallei_NCTC_13179	30
Burkholderia_pseudomallei_Pasteur_52237	11
Campylobacter_coli	0
Campylobacter_fetus	0
Campylobacter_gracilis	5
Campylobacter_showae	1
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_psittaci	1
Chlamydia_suis	3
Chlamydia_trachomatis	0
Corynebacterium_ammoniagenes	0
Corynebacterium_amycolatum	3
Corynebacterium_bovis	82
Corynebacterium_crudilactis	0
Corynebacterium_diphtheriae	6
Corynebacterium_diphtheriae_HC03	3
Corynebacterium_jeikeium	10
Corynebacterium_jeikeium_K411	26
Corynebacterium_kroppenstedtii	4
Corynebacterium_kroppenstedtii_DSM_44385	1
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	36
Corynebacterium_matruchotii	17
Corynebacterium_minutissimum	8
Corynebacterium_pseudotuberculosis	5
Corynebacterium_renale	17
Corynebacterium_segmentosum	4
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	154
Corynebacterium_stationis	1
Corynebacterium_striatum	14
Corynebacterium_urealyticum	17
Corynebacterium_ureicelerivorans	35
Corynebacterium_xerosis	69
Cowpox_virus	0
Coxiella_burnetii	20
Coxiella_burnetii_str._Schperling	3
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Enterococcus_avium	3
Enterococcus_casseliflavus	2
Enterococcus_cecorum	1
Enterococcus_durans	0
Enterococcus_faecalis	0
Enterococcus_faecium	6
Enterococcus_faecium_ATCC_8459_=_NRRL_B-2354	1
Enterococcus_hirae	0
