Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	6	6	6	6	Off	Off
Actinobacillus_pleuropneumoniae	43	43	138	138	Off	Off
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	6	6	19	19	Off	Off
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	8	8	15	15	Off	Off
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	5	5	6	6	Off	Off
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	5	5	5	5	Off	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	1	1	1	1	Off	Off
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Bartonella_quintana_RM-11	1	1	4	4	Off	Off
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	70	70	71	71	Off	Off
Bordetella_bronchiseptica	73	73	108	108	Off	Off
Bordetella_genomosp._13	80	80	81	81	Off	Off
Bordetella_pertussis	9	9	83	83	Off	Off
Bordetella_pertussis_137	1	1	14	14	Off	Off
Bordetella_pertussis_18323	7	7	58	58	Off	Off
Bordetella_petrii	54	54	54	54	Off	Off
Bordetella_trematum	55	55	92	92	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borrelia_recurrentis_A1	1	1	1	1	Off	Off
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	4	4	8	8	Off	Off
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_ovis_ATCC_25840	3	3	7	7	Off	Off
Brucella_suis	0	0	0	0	na	na
Brucella_suis_019	1	1	1	1	Off	Off
Burkholderia_cepacia	167	167	259	259	Off	Off
Burkholderia_cepacia_ATCC_25416	58	58	265	265	Off	Off
Burkholderia_cepacia_JBK9	64	64	72	72	Off	Off
Burkholderia_gladioli	176	176	625	625	Off	Off
Burkholderia_gladioli_BSR3	44	44	71	71	Off	Off
Burkholderia_gladioli_pv._gladioli	177	177	447	447	Off	Off
Burkholderia_mallei	9	9	22	22	Off	Off
Burkholderia_mallei_NCTC_10229	1	1	2	2	Off	Off
Burkholderia_mallei_NCTC_10247	3	3	3	3	Off	Off
Burkholderia_multivorans	275	275	805	805	Off	Off
Burkholderia_multivorans_ATCC_17616	75	75	241	241	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	111	111	300	300	Off	Off
Burkholderia_pseudomallei	163	163	601	601	Off	Off
Burkholderia_pseudomallei_1106b	1	1	5	5	Off	Off
Burkholderia_pseudomallei_1710a	2	2	5	5	Off	Off
Burkholderia_pseudomallei_1710b	2	2	3	3	Off	Off
Burkholderia_pseudomallei_7894	12	12	35	35	Off	Off
Burkholderia_pseudomallei_B03	3	3	5	5	Off	Off
Burkholderia_pseudomallei_MSHR1153	5	5	5	5	Off	Off
Burkholderia_pseudomallei_MSHR2543	5	5	11	11	Off	Off
Burkholderia_pseudomallei_MSHR346	8	8	13	13	Off	Off
Burkholderia_pseudomallei_MSHR435	3	3	4	4	Off	Off
Burkholderia_pseudomallei_NCTC_13179	13	13	36	36	Off	Off
Burkholderia_pseudomallei_Pasteur_52237	5	5	9	9	Off	Off
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_fetus	0	0	0	0	na	na
Campylobacter_fetus_subsp._venerealis_NCTC_10354	1	1	3	3	Off	Off
Campylobacter_gracilis	8	8	13	13	Off	Off
Campylobacter_showae	1	1	1	1	Off	Off
Canine_morbillivirus	0	0	0	0	na	na
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_felis_Fe/C-56	1	1	1	1	Off	Off
Chlamydia_muridarum	0	0	0	0	na	na
Chlamydia_pecorum	0	0	0	0	na	na
Chlamydia_pneumoniae	0	0	0	0	na	na
Chlamydia_psittaci	0	0	0	0	na	na
Chlamydia_suis	0	0	0	0	na	na
Chlamydia_trachomatis	0	0	0	0	na	na
Chlamydia_trachomatis_6276	1	1	1	1	Off	Off
Corynebacterium_ammoniagenes	2	2	2	2	Off	Off
Corynebacterium_amycolatum	19	19	21	21	Off	Off
Corynebacterium_bovis	109	109	109	109	Off	Off
Corynebacterium_crudilactis	1	1	1	1	Off	Off
Corynebacterium_diphtheriae	4	4	7	7	Off	Off
Corynebacterium_diphtheriae_HC03	2	2	4	4	Off	Off
Corynebacterium_diphtheriae_NCTC_13129	1	1	4	4	Off	Off
Corynebacterium_jeikeium	15	15	16	16	Off	Off
Corynebacterium_jeikeium_K411	15	15	21	21	Off	Off
Corynebacterium_kroppenstedtii	14	14	16	16	Off	Off
Corynebacterium_kroppenstedtii_DSM_44385	6	6	14	14	Off	Off
Corynebacterium_maris	0	0	0	0	na	na
Corynebacterium_maris_DSM_45190	92	92	105	105	Off	Off
Corynebacterium_matruchotii	10	10	13	13	Off	Off
Corynebacterium_minutissimum	10	10	21	21	Off	Off
Corynebacterium_pseudotuberculosis	3	3	3	3	Off	Off
Corynebacterium_renale	9	9	9	9	Off	Off
Corynebacterium_segmentosum	9	9	11	11	Off	Off
Corynebacterium_sphenisci	0	0	0	0	na	na
Corynebacterium_sphenisci_DSM_44792	178	178	181	181	Off	Off
Corynebacterium_stationis	18	18	18	18	Off	Off
Corynebacterium_striatum	22	22	32	32	Off	Off
Corynebacterium_urealyticum	37	37	41	41	Off	Off
Corynebacterium_ureicelerivorans	24	24	24	24	Off	Off
Corynebacterium_xerosis	115	115	116	116	Off	Off
Cowpox_virus	0	0	0	0	na	na
Coxiella_burnetii	6	6	32	32	Off	Off
Cryptosporidium	0	0	0	0	na	na
Cryptosporidium_parvum	0	0	0	0	na	na
Deltaretrovirus	0	0	0	0	na	na
Ehrlichia_canis	0	0	0	0	na	na
Enterococcus_avium	3	3	18	18	Off	Off
Enterococcus_casseliflavus	1	1	2	2	Off	Off
Enterococcus_cecorum	4	4	6	6	Off	Off
Enterococcus_durans	0	0	0	0	na	na
Enterococcus_faecalis	1	1	1	1	Off	Off
Enterococcus_faecalis_ATCC_29212	1	1	6	6	Off	Off
Enterococcus_faecium	2	2	7	7	Off	Off
Enterococcus_hirae	4	4	11	11	Off	Off
Enterococcus_hirae_ATCC_9790	3	3	11	11	Off	Off
Enterococcus_mundtii	2	2	2	2	Off	Off
Enterovirus_B	0	0	0	0	na	na
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0	0	0	0	na	na
Equine_rhinitis_A_virus	0	0	0	0	na	na
Erysipelothrix_rhusiopathiae	10	10	17	17	Off	Off
Erysipelothrix_rhusiopathiae_str._Fujisawa	12	12	47	47	Off	Off
Erythroparvovirus	0	0	0	0	na	na
Escherichia_coli	36	36	135	135	Off	Off
Escherichia_coli_ED1a	1	1	1	1	Off	Off
Escherichia_coli_O111	0	0	0	0	na	na
Escherichia_coli_O145	1	1	16	16	Off	Off
Escherichia_coli_O157:H7	0	0	0	0	na	na
Escherichia_coli_O26	0	0	0	0	na	na
Francisella_tularensis	9	9	9	9	Off	Off
Francisella_tularensis_subsp._tularensis	1	1	2	2	Off	Off
Fusobacterium	7	7	101	101	Off	Off
Fusobacterium_canifelinum	1	1	1	1	Off	Off
Fusobacterium_gastrosuis	2	2	2	2	Off	Off
Fusobacterium_mortiferum_ATCC_9817	2	2	3	3	Off	Off
Fusobacterium_nucleatum	0	0	0	0	na	na
Fusobacterium_nucleatum_subsp._nucleatum_ChDC_F316	1	1	1	1	Off	Off
Fusobacterium_nucleatum_subsp._vincentii	2	2	2	2	Off	Off
Fusobacterium_pseudoperiodonticum	1	1	1	1	Off	Off
Fusobacterium_ulcerans_ATCC_49185	1	1	1	1	Off	Off
Goatpox_virus	0	0	0	0	na	na
Haemophilus_influenzae	9	9	88	88	Off	Off
Haemophilus_influenzae_KR494	2	2	6	6	Off	Off
Helicobacter_cinaedi	0	0	0	0	na	na
Helicobacter_pylori	13	13	121	121	Off	Off
Hepatitis_B_virus	0	0	0	0	na	na
Hepatitis_E_virus	0	0	0	0	na	na
Hepatitis_delta_virus	0	0	0	0	na	na
Human_adenovirus_1	0	0	0	0	na	na
Human_adenovirus_2	0	0	0	0	na	na
Human_adenovirus_35	0	0	0	0	na	na
Human_adenovirus_5	0	0	0	0	na	na
Human_adenovirus_54	0	0	0	0	na	na
Human_adenovirus_7	0	0	0	0	na	na
Human_alphaherpesvirus_1	0	0	0	0	na	na
Human_alphaherpesvirus_2	0	0	0	0	na	na
Human_alphaherpesvirus_3	0	0	0	0	na	na
Human_gammaherpesvirus_4	0	0	0	0	na	na
Human_herpesvirus_4_type_2	0	0	0	0	na	na
Human_mastadenovirus_C	0	0	0	0	na	na
JC_polyomavirus	0	0	0	0	na	na
Klebsiella_aerogenes	8	8	16	16	Off	Off
Klebsiella_aerogenes_EA1509E	5	5	27	27	Off	Off
Klebsiella_michiganensis	9	9	25	25	Off	Off
Klebsiella_michiganensis_HKOPL1	1	1	7	7	Off	Off
Klebsiella_oxytoca	13	13	20	20	Off	Off
Klebsiella_pneumoniae	13	13	212	212	Off	Off
Klebsiella_pneumoniae_subsp._pneumoniae	5	5	51	51	Off	Off
Klebsiella_pneumoniae_subsp._pneumoniae_KPNIH27	4	4	103	103	Off	Off
Klebsiella_pneumoniae_subsp._rhinoscleromatis	0	0	0	0	na	na
Legionella_anisa	1	1	1	1	Off	Off
Legionella_lansingensis	0	0	0	0	na	na
Legionella_pneumophila	6	6	19	19	Off	Off
Legionella_pneumophila_str._Corby	2	2	2	2	Off	Off
