Node	NumberOfAssignedReads
Actinobacillus_equuli	0
Actinobacillus_pleuropneumoniae	0
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	8
Aspergillus_fumigatus	0
Bartonella_bacilliformis	4
Bartonella_henselae	1
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella_bronchialis	170
Bordetella_bronchiseptica	132
Bordetella_genomosp._13	223
Bordetella_pertussis	74
Bordetella_pertussis_137	12
Bordetella_pertussis_18323	10
Bordetella_petrii	132
Bordetella_trematum	114
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	1
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	7
Brucella_abortus_bv._6_str._870	3
Brucella_canis	1
Brucella_melitensis	0
Brucella_melitensis_bv._2_str._63/9	5
Brucella_microti	0
Brucella_microti_CCM_4915	1
Brucella_ovis	0
Brucella_ovis_ATCC_25840	3
Brucella_suis	1
Brucella_suis_bv._2	2
Burkholderia_cepacia	204
Burkholderia_cepacia_ATCC_25416	59
Burkholderia_cepacia_JBK9	77
Burkholderia_gladioli	347
Burkholderia_gladioli_BSR3	61
Burkholderia_gladioli_pv._gladioli	312
Burkholderia_mallei	15
Burkholderia_mallei_NCTC_10229	1
Burkholderia_mallei_NCTC_10247	3
Burkholderia_multivorans	332
Burkholderia_multivorans_ATCC_17616	82
Burkholderia_multivorans_ATCC_BAA-247	85
Burkholderia_pseudomallei	199
Burkholderia_pseudomallei_1106b	37
Burkholderia_pseudomallei_1710a	7
Burkholderia_pseudomallei_1710b	5
Burkholderia_pseudomallei_7894	9
Burkholderia_pseudomallei_B03	12
Burkholderia_pseudomallei_MSHR1153	3
Burkholderia_pseudomallei_MSHR2543	10
Burkholderia_pseudomallei_MSHR435	6
Burkholderia_pseudomallei_NCTC_13179	14
Burkholderia_pseudomallei_Pasteur_52237	2
Campylobacter_coli	0
Campylobacter_coli_RM1875	1
Campylobacter_fetus	2
Campylobacter_gracilis	4
Campylobacter_showae	0
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_caviae_GPIC	1
Chlamydia_felis	0
Chlamydia_felis_Fe/C-56	2
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	1
Chlamydia_psittaci	0
Chlamydia_suis	3
Chlamydia_trachomatis	0
Chlamydia_trachomatis_6276	2
Corynebacterium_ammoniagenes	2
Corynebacterium_amycolatum	13
Corynebacterium_bovis	39
Corynebacterium_crudilactis	0
Corynebacterium_diphtheriae	15
Corynebacterium_diphtheriae_HC03	2
Corynebacterium_diphtheriae_HC04	6
Corynebacterium_jeikeium	12
Corynebacterium_jeikeium_K411	7
Corynebacterium_kroppenstedtii	10
Corynebacterium_kroppenstedtii_DSM_44385	1
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	22
Corynebacterium_matruchotii	20
Corynebacterium_minutissimum	28
Corynebacterium_pseudotuberculosis	2
Corynebacterium_pseudotuberculosis_Cp162	1
Corynebacterium_renale	10
Corynebacterium_segmentosum	20
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	57
Corynebacterium_stationis	17
Corynebacterium_striatum	27
Corynebacterium_urealyticum	27
Corynebacterium_ureicelerivorans	11
Corynebacterium_xerosis	57
Cowpox_virus	0
Coxiella_burnetii	21
Coxiella_burnetii_Dugway_5J108-111	9
Coxiella_burnetii_str._Schperling	8
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Ehrlichia_canis_str._Jake	2
Enterococcus_avium	0
Enterococcus_casseliflavus	4
Enterococcus_cecorum	3
Enterococcus_durans	0
Enterococcus_faecalis	0
Enterococcus_faecium	3
Enterococcus_faecium_ATCC_8459_=_NRRL_B-2354	1
Enterococcus_hirae	1
Enterococcus_hirae_ATCC_9790	4
Enterococcus_mundtii	2
Enterovirus_B	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0
Equine_rhinitis_A_virus	0
Erysipelothrix_rhusiopathiae	1
Erythroparvovirus	0
Escherichia_coli	28
Escherichia_coli_BL21(DE3)	2
Escherichia_coli_ETEC_H10407	1
Escherichia_coli_O111	0
Escherichia_coli_O150	3
Escherichia_coli_O157:H7	0
Escherichia_coli_O158	1
Escherichia_coli_O169:H41	1
Escherichia_coli_O26	0
Escherichia_coli_UMNF18	1
Francisella_tularensis	1
Francisella_tularensis_subsp._novicida	3
Fusobacterium	1
