Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	1	1	1	1	Off	Off
Actinobacillus_pleuropneumoniae	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	3	3	9	9	Off	Off
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	8	8	12	12	Off	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	304	304	307	307	Off	Off
Bordetella_bronchiseptica	191	191	259	259	Off	Off
Bordetella_genomosp._13	316	316	328	328	Off	Off
Bordetella_pertussis	82	82	1075	1075	Off	Off
Bordetella_pertussis_137	17	17	181	181	Off	Off
Bordetella_pertussis_18323	11	11	119	119	Off	Off
Bordetella_petrii	230	230	230	230	Off	Off
Bordetella_trematum	215	215	312	312	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_crocidurae_str._Achema	1	1	1	1	Off	Off
Borrelia_recurrentis	0	0	0	0	na	na
Borrelia_recurrentis_A1	1	1	1	1	Off	Off
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	2	2	8	8	Off	Off
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	5	5	5	5	Off	Off
Brucella_abortus_bv._6_str._870	2	2	4	4	Off	Off
Brucella_canis	2	2	2	2	Off	Off
Brucella_melitensis	13	13	19	19	Off	Off
Brucella_microti	0	0	0	0	na	na
Brucella_microti_CCM_4915	3	3	4	4	Off	Off
Brucella_ovis	0	0	0	0	na	na
Brucella_ovis_ATCC_25840	3	3	4	4	Off	Off
Brucella_suis	6	6	10	10	Off	Off
Brucella_suis_bv._2	2	2	4	4	Off	Off
Burkholderia_cepacia	342	342	540	540	Off	Off
Burkholderia_cepacia_ATCC_25416	112	112	525	525	Off	Off
Burkholderia_cepacia_JBK9	104	104	107	107	Off	Off
Burkholderia_gladioli	601	601	2185	2185	Off	Off
Burkholderia_gladioli_BSR3	126	126	211	211	Off	Off
Burkholderia_gladioli_pv._gladioli	395	395	1084	1084	Off	Off
Burkholderia_mallei	22	22	35	35	Off	Off
Burkholderia_mallei_NCTC_10229	5	5	7	7	Off	Off
Burkholderia_mallei_NCTC_10247	5	5	8	8	Off	Off
Burkholderia_multivorans	580	580	1573	1573	Off	Off
Burkholderia_multivorans_ATCC_17616	193	193	721	721	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	190	190	532	532	Off	Off
Burkholderia_pseudomallei	285	285	1544	1544	Off	Off
Burkholderia_pseudomallei_1106b	17	17	20	20	Off	Off
Burkholderia_pseudomallei_1710a	13	13	50	50	Off	Off
Burkholderia_pseudomallei_1710b	6	6	14	14	Off	Off
Burkholderia_pseudomallei_7894	19	19	77	77	Off	Off
Burkholderia_pseudomallei_B03	17	17	28	28	Off	Off
Burkholderia_pseudomallei_MSHR1153	12	12	18	18	Off	Off
Burkholderia_pseudomallei_MSHR2543	5	5	6	6	Off	Off
Burkholderia_pseudomallei_MSHR346	15	15	27	27	Off	Off
Burkholderia_pseudomallei_MSHR435	14	14	28	28	Off	Off
Burkholderia_pseudomallei_NCTC_13179	17	17	37	37	Off	Off
Burkholderia_pseudomallei_Pasteur_52237	13	13	20	20	Off	Off
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_fetus	0	0	0	0	na	na
Campylobacter_fetus_subsp._testudinum_Sp3	2	2	4	4	Off	Off
Campylobacter_gracilis	6	6	11	11	Off	Off
Campylobacter_showae	1	1	1	1	Off	Off
Canine_morbillivirus	0	0	0	0	na	na
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_abortus_LLG	2	2	2	2	Off	Off
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_caviae_GPIC	1	1	1	1	Off	Off
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_felis_Fe/C-56	1	1	1	1	Off	Off
Chlamydia_muridarum	4	4	5	5	Off	Off
Chlamydia_pecorum	0	0	0	0	na	na
Chlamydia_pecorum_P787	2	2	3	3	Off	Off
Chlamydia_pneumoniae	1	1	1	1	Off	Off
Chlamydia_pneumoniae_AR39	1	1	2	2	Off	Off
Chlamydia_psittaci	0	0	0	0	na	na
Chlamydia_suis	3	3	6	6	Off	Off
Chlamydia_trachomatis	0	0	0	0	na	na
Corynebacterium_ammoniagenes	13	13	13	13	Off	Off
Corynebacterium_amycolatum	14	14	15	15	Off	Off
Corynebacterium_bovis	217	217	220	220	Off	Off
Corynebacterium_crudilactis	2	2	2	2	Off	Off
Corynebacterium_diphtheriae	14	14	42	42	Off	Off
Corynebacterium_diphtheriae_HC03	8	8	17	17	Off	Off
Corynebacterium_diphtheriae_HC04	1	1	3	3	Off	Off
Corynebacterium_jeikeium	32	32	32	32	Off	Off
Corynebacterium_jeikeium_K411	35	35	49	49	Off	Off
Corynebacterium_kroppenstedtii	16	16	16	16	Off	Off
Corynebacterium_kroppenstedtii_DSM_44385	16	16	35	35	Off	Off
Corynebacterium_maris	0	0	0	0	na	na
Corynebacterium_maris_DSM_45190	109	109	112	112	Off	Off
Corynebacterium_matruchotii	31	31	36	36	Off	Off
Corynebacterium_minutissimum	29	29	42	42	Off	Off
Corynebacterium_pseudotuberculosis	3	3	5	5	Off	Off
Corynebacterium_pseudotuberculosis_Cp162	1	1	1	1	Off	Off
Corynebacterium_renale	12	12	12	12	Off	Off
Corynebacterium_segmentosum	26	26	26	26	Off	Off
Corynebacterium_sphenisci	0	0	0	0	na	na
Corynebacterium_sphenisci_DSM_44792	580	580	599	599	Off	Off
Corynebacterium_stationis	319	319	319	319	Off	Off
Corynebacterium_striatum	39	39	65	65	Off	Off
Corynebacterium_urealyticum	54	54	56	56	Off	Off
Corynebacterium_ureicelerivorans	49	49	54	54	Off	Off
Corynebacterium_xerosis	628	628	629	629	Off	Off
Cowpox_virus	0	0	0	0	na	na
Coxiella_burnetii	33	33	128	128	Off	Off
Coxiella_burnetii_Dugway_5J108-111	12	12	19	19	Off	Off
Coxiella_burnetii_str._Schperling	8	8	30	30	Off	Off
Cryptosporidium	0	0	0	0	na	na
Cryptosporidium_parvum	0	0	0	0	na	na
Deltaretrovirus	0	0	0	0	na	na
Ehrlichia_canis	0	0	0	0	na	na
Enterococcus_avium	7	7	11	11	Off	Off
Enterococcus_casseliflavus	2	2	6	6	Off	Off
Enterococcus_casseliflavus_EC20	4	4	20	20	Off	Off
Enterococcus_cecorum	5	5	10	10	Off	Off
Enterococcus_durans	4	4	4	4	Off	Off
Enterococcus_faecalis	10	10	327	327	Off	Off
Enterococcus_faecalis_62	1	1	13	13	Off	Off
Enterococcus_faecalis_R712	1	1	7	7	Off	Off
Enterococcus_faecium	2	2	2	2	Off	Off
Enterococcus_faecium_ATCC_8459_=_NRRL_B-2354	6	6	343	343	Off	Off
Enterococcus_hirae	3	3	4	4	Off	Off
Enterococcus_hirae_ATCC_9790	9	9	60	60	Off	Off
Enterococcus_mundtii	2	2	4	4	Off	Off
Enterovirus_B	0	0	0	0	na	na
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0	0	0	0	na	na
Equine_rhinitis_A_virus	0	0	0	0	na	na
Erysipelothrix_rhusiopathiae	0	0	0	0	na	na
Erythroparvovirus	0	0	0	0	na	na
Escherichia_coli	60	60	818	818	Off	Off
Escherichia_coli_042	1	1	2	2	Off	Off
Escherichia_coli_O111	0	0	0	0	na	na
Escherichia_coli_O139	1	1	8	8	Off	Off
Escherichia_coli_O157:H7	0	0	0	0	na	na
Escherichia_coli_O25b:H4	1	1	27	27	Off	Off
Escherichia_coli_O26	0	0	0	0	na	na
Escherichia_coli_O78	1	1	6	6	Off	Off
Escherichia_coli_UMNF18	1	1	1	1	Off	Off
Escherichia_coli_UMNK88	1	1	1	1	Off	Off
Francisella_tularensis	5	5	29	29	Off	Off
Francisella_tularensis_subsp._novicida_U112	2	2	2	2	Off	Off
Fusobacterium	4	4	11	11	Off	Off
Fusobacterium_gonidiaformans_ATCC_25563	1	1	1	1	Off	Off
Fusobacterium_hwasookii	1	1	4	4	Off	Off
Fusobacterium_necrophorum_subsp._necrophorum	1	1	2	2	Off	Off
Fusobacterium_nucleatum	1	1	3	3	Off	Off
Fusobacterium_nucleatum_subsp._animalis	1	1	8	8	Off	Off
Fusobacterium_nucleatum_subsp._animalis_21_1A	1	1	2	2	Off	Off
Fusobacterium_nucleatum_subsp._polymorphum	3	3	3	3	Off	Off
Fusobacterium_nucleatum_subsp._vincentii	2	2	2	2	Off	Off
Fusobacterium_varium_ATCC_27725	1	1	1	1	Off	Off
Goatpox_virus	0	0	0	0	na	na
Haemophilus_influenzae	5	5	8	8	Off	Off
Haemophilus_influenzae_F3031	1	1	15	15	Off	Off
Haemophilus_influenzae_R2846	1	1	4	4	Off	Off
Helicobacter_cinaedi	2	2	2	2	Off	Off
