Node	NumberOfAssignedReads
Actinobacillus_equuli	0
Actinobacillus_pleuropneumoniae	0
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	0
Aspergillus_fumigatus	0
Bartonella_bacilliformis	0
Bartonella_henselae	0
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella_bronchialis	24
Bordetella_bronchiseptica	23
Bordetella_genomosp._13	28
Bordetella_pertussis	8
Bordetella_pertussis_137	2
Bordetella_petrii	12
Bordetella_trematum	16
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	0
Brucella_canis	0
Brucella_melitensis	1
Brucella_melitensis_bv._2_str._63/9	2
Brucella_microti	0
Brucella_ovis	0
Brucella_suis	0
Burkholderia_cepacia	46
Burkholderia_cepacia_ATCC_25416	10
Burkholderia_cepacia_JBK9	12
Burkholderia_gladioli	46
Burkholderia_gladioli_BSR3	5
Burkholderia_gladioli_pv._gladioli	47
Burkholderia_mallei	2
Burkholderia_multivorans	85
Burkholderia_multivorans_ATCC_17616	26
Burkholderia_multivorans_ATCC_BAA-247	23
Burkholderia_pseudomallei	22
Burkholderia_pseudomallei_1710a	1
Burkholderia_pseudomallei_1710b	1
Burkholderia_pseudomallei_B03	3
Burkholderia_pseudomallei_MSHR1153	1
Burkholderia_pseudomallei_MSHR346	1
Burkholderia_pseudomallei_MSHR435	1
Burkholderia_pseudomallei_Pasteur_52237	1
Campylobacter_coli	0
Campylobacter_fetus	0
Campylobacter_gracilis	0
Campylobacter_showae	1
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_psittaci	0
Chlamydia_suis	1
Chlamydia_trachomatis	0
Corynebacterium_ammoniagenes	0
Corynebacterium_amycolatum	1
Corynebacterium_bovis	6
Corynebacterium_crudilactis	0
Corynebacterium_diphtheriae	0
Corynebacterium_jeikeium	2
Corynebacterium_jeikeium_K411	5
Corynebacterium_kroppenstedtii	10
Corynebacterium_kroppenstedtii_DSM_44385	10
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	17
Corynebacterium_matruchotii	4
Corynebacterium_minutissimum	0
Corynebacterium_pseudotuberculosis	0
Corynebacterium_renale	1
Corynebacterium_segmentosum	4
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	33
Corynebacterium_stationis	0
Corynebacterium_striatum	2
Corynebacterium_urealyticum	3
Corynebacterium_ureicelerivorans	5
Corynebacterium_xerosis	22
Cowpox_virus	0
Coxiella_burnetii	2
Coxiella_burnetii_str._Schperling	1
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Enterococcus_avium	67
Enterococcus_casseliflavus	0
Enterococcus_casseliflavus_EC20	1
Enterococcus_cecorum	2
Enterococcus_durans	0
Enterococcus_faecalis	0
Enterococcus_faecalis_ATCC_29212	2
Enterococcus_faecium	2
Enterococcus_hirae	0
Enterococcus_mundtii	0
Enterovirus_B	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0
Equine_rhinitis_A_virus	0
Erysipelothrix_rhusiopathiae	0
Erysipelothrix_rhusiopathiae_str._Fujisawa	2
Erythroparvovirus	0
Escherichia_coli	5
Escherichia_coli_O111	0
Escherichia_coli_O157:H7	0
Escherichia_coli_O26	0
Francisella_tularensis	0
Fusobacterium	32
Fusobacterium_gastrosuis	4
Fusobacterium_gonidiaformans_ATCC_25563	7
Fusobacterium_hwasookii	6
Fusobacterium_hwasookii_ChDC_F174	2
Fusobacterium_hwasookii_ChDC_F206	1
Fusobacterium_mortiferum_ATCC_9817	4
Fusobacterium_necrophorum	5
Fusobacterium_nucleatum	5
Fusobacterium_nucleatum_subsp._animalis	2
Fusobacterium_nucleatum_subsp._animalis_21_1A	1
Fusobacterium_nucleatum_subsp._animalis_7_1	3
Fusobacterium_nucleatum_subsp._nucleatum	3
Fusobacterium_nucleatum_subsp._polymorphum	8
Fusobacterium_nucleatum_subsp._vincentii	1
Fusobacterium_pseudoperiodonticum	13
Fusobacterium_ulcerans	6
Fusobacterium_ulcerans_ATCC_49185	7
Fusobacterium_varium	3
Fusobacterium_varium_ATCC_27725	2
Goatpox_virus	0
Haemophilus_influenzae	2
Helicobacter_cinaedi	1
Helicobacter_pylori	2
Hepatitis_B_virus	0
Hepatitis_E_virus	0
