Node	NumberOfAssignedReads
Actinobacillus_equuli	0
Actinobacillus_pleuropneumoniae	2
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	2
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	5
Aspergillus_fumigatus	0
Bartonella_bacilliformis	1
Bartonella_henselae	6
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella_bronchialis	78
Bordetella_bronchiseptica	44
Bordetella_genomosp._13	77
Bordetella_pertussis	23
Bordetella_pertussis_137	2
Bordetella_pertussis_18323	5
Bordetella_petrii	49
Bordetella_trematum	37
Borrelia_crocidurae	1
Borrelia_recurrentis	0
Borrelia_recurrentis_A1	1
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	2
Brucella_canis	0
Brucella_melitensis	0
Brucella_microti	0
Brucella_ovis	0
Brucella_ovis_ATCC_25840	2
Brucella_suis	0
Burkholderia_cepacia	113
Burkholderia_cepacia_ATCC_25416	36
Burkholderia_cepacia_JBK9	44
Burkholderia_gladioli	132
Burkholderia_gladioli_BSR3	27
Burkholderia_gladioli_pv._gladioli	154
Burkholderia_mallei	6
Burkholderia_mallei_NCTC_10229	2
Burkholderia_mallei_NCTC_10247	2
Burkholderia_multivorans	211
Burkholderia_multivorans_ATCC_17616	76
Burkholderia_multivorans_ATCC_BAA-247	62
Burkholderia_pseudomallei	84
Burkholderia_pseudomallei_1106b	12
Burkholderia_pseudomallei_1710a	1
Burkholderia_pseudomallei_7894	1
Burkholderia_pseudomallei_B03	2
Burkholderia_pseudomallei_MSHR2543	5
Burkholderia_pseudomallei_MSHR346	3
Burkholderia_pseudomallei_MSHR435	3
Burkholderia_pseudomallei_NCTC_13179	2
Burkholderia_pseudomallei_Pasteur_52237	5
Campylobacter_coli	0
Campylobacter_fetus	1
Campylobacter_fetus_subsp._venerealis_str._84-112	5
Campylobacter_gracilis	3
Campylobacter_showae	8
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_psittaci	0
Chlamydia_suis	0
Chlamydia_trachomatis	0
Corynebacterium_ammoniagenes	3
Corynebacterium_amycolatum	2
Corynebacterium_bovis	70
Corynebacterium_crudilactis	2
Corynebacterium_diphtheriae	4
Corynebacterium_diphtheriae_HC04	8
Corynebacterium_diphtheriae_NCTC_13129	3
Corynebacterium_jeikeium	11
Corynebacterium_jeikeium_K411	10
Corynebacterium_kroppenstedtii	11
Corynebacterium_kroppenstedtii_DSM_44385	11
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	20
Corynebacterium_matruchotii	8
Corynebacterium_minutissimum	14
Corynebacterium_pseudotuberculosis	4
Corynebacterium_pseudotuberculosis_Cp162	1
Corynebacterium_renale	2
Corynebacterium_segmentosum	1
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	89
Corynebacterium_stationis	12
Corynebacterium_striatum	14
Corynebacterium_urealyticum	8
Corynebacterium_ureicelerivorans	9
Corynebacterium_xerosis	43
Cowpox_virus	0
Coxiella_burnetii	26
Coxiella_burnetii_Dugway_5J108-111	10
Coxiella_burnetii_str._Schperling	1
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Enterococcus_avium	11
Enterococcus_casseliflavus	7
Enterococcus_cecorum	2
Enterococcus_durans	1
Enterococcus_faecalis	2
