Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	6	6	6	6	Off	Off
Actinobacillus_pleuropneumoniae	9	9	14	14	Off	Off
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	1	1	3	3	Off	Off
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	5	5	10	10	Off	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	4	4	8	8	Off	Off
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	202	202	204	204	Off	Off
Bordetella_bronchiseptica	144	144	190	190	Off	Off
Bordetella_genomosp._13	303	303	309	309	Off	Off
Bordetella_pertussis	79	79	1064	1064	Off	Off
Bordetella_pertussis_137	15	15	162	162	Off	Off
Bordetella_pertussis_18323	9	9	79	79	Off	Off
Bordetella_petrii	214	214	219	219	Off	Off
Bordetella_trematum	164	164	245	245	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borrelia_recurrentis_A1	1	1	1	1	Off	Off
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	1	1	3	3	Off	Off
Brucella_abortus_bv._6_str._870	1	1	1	1	Off	Off
Brucella_canis	2	2	2	2	Off	Off
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_microti_CCM_4915	1	1	1	1	Off	Off
Brucella_ovis	0	0	0	0	na	na
Brucella_ovis_ATCC_25840	7	7	7	7	Off	Off
Brucella_suis	4	4	6	6	Off	Off
Brucella_suis_019	3	3	4	4	Off	Off
Burkholderia_cepacia	203	203	304	304	Off	Off
Burkholderia_cepacia_ATCC_25416	58	58	237	237	Off	Off
Burkholderia_cepacia_JBK9	86	86	102	102	Off	Off
Burkholderia_gladioli	342	342	1058	1058	Off	Off
Burkholderia_gladioli_BSR3	81	81	137	137	Off	Off
Burkholderia_gladioli_pv._gladioli	271	271	676	676	Off	Off
Burkholderia_mallei	14	14	27	27	Off	Off
Burkholderia_mallei_NCTC_10229	2	2	6	6	Off	Off
Burkholderia_mallei_NCTC_10247	1	1	2	2	Off	Off
Burkholderia_multivorans	375	375	936	936	Off	Off
Burkholderia_multivorans_ATCC_17616	114	114	326	326	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	141	141	367	367	Off	Off
Burkholderia_pseudomallei	161	161	973	973	Off	Off
Burkholderia_pseudomallei_1106b	15	15	28	28	Off	Off
Burkholderia_pseudomallei_1710a	11	11	33	33	Off	Off
Burkholderia_pseudomallei_1710b	8	8	18	18	Off	Off
Burkholderia_pseudomallei_7894	13	13	34	34	Off	Off
Burkholderia_pseudomallei_B03	9	9	25	25	Off	Off
Burkholderia_pseudomallei_MSHR1153	13	13	17	17	Off	Off
Burkholderia_pseudomallei_MSHR2543	6	6	18	18	Off	Off
Burkholderia_pseudomallei_MSHR346	4	4	10	10	Off	Off
Burkholderia_pseudomallei_MSHR435	4	4	4	4	Off	Off
Burkholderia_pseudomallei_NCTC_13179	10	10	27	27	Off	Off
Burkholderia_pseudomallei_Pasteur_52237	5	5	10	10	Off	Off
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_coli_76339	1	1	1	1	Off	Off
Campylobacter_coli_RM4661	1	1	3	3	Off	Off
Campylobacter_fetus	0	0	0	0	na	na
Campylobacter_gracilis	12	12	14	14	Off	Off
Campylobacter_showae	7	7	9	9	Off	Off
Canine_morbillivirus	0	0	0	0	na	na
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_muridarum	0	0	0	0	na	na
Chlamydia_pecorum	0	0	0	0	na	na
Chlamydia_pneumoniae	0	0	0	0	na	na
Chlamydia_psittaci	1	1	1	1	Off	Off
Chlamydia_suis	0	0	0	0	na	na
Chlamydia_trachomatis	0	0	0	0	na	na
Corynebacterium_ammoniagenes	3	3	3	3	Off	Off
Corynebacterium_amycolatum	8	8	8	8	Off	Off
Corynebacterium_bovis	98	98	99	99	Off	Off
Corynebacterium_crudilactis	0	0	0	0	na	na
Corynebacterium_diphtheriae	3	3	20	20	Off	Off
Corynebacterium_diphtheriae_HC04	1	1	3	3	Off	Off
Corynebacterium_jeikeium	20	20	20	20	Off	Off
Corynebacterium_jeikeium_K411	10	10	15	15	Off	Off
Corynebacterium_kroppenstedtii	11	11	12	12	Off	Off
Corynebacterium_kroppenstedtii_DSM_44385	11	11	30	30	Off	Off
Corynebacterium_maris	0	0	0	0	na	na
Corynebacterium_maris_DSM_45190	53	53	54	54	Off	Off
Corynebacterium_matruchotii	36	36	51	51	Off	Off
Corynebacterium_minutissimum	7	7	10	10	Off	Off
Corynebacterium_pseudotuberculosis	0	0	0	0	na	na
Corynebacterium_pseudotuberculosis_Cp162	2	2	2	2	Off	Off
Corynebacterium_renale	4	4	4	4	Off	Off
