Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	1	1	1	1	Off	Off
Actinobacillus_pleuropneumoniae	0	0	0	0	na	na
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	0	0	0	0	na	na
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	110	110	111	111	Off	Off
Bordetella_bronchiseptica	63	63	86	86	Off	Off
Bordetella_genomosp._13	150	150	151	151	Off	Off
Bordetella_pertussis	35	35	296	296	Off	Off
Bordetella_pertussis_137	3	3	49	49	Off	Off
Bordetella_pertussis_18323	6	6	82	82	Off	Off
Bordetella_petrii	83	83	85	85	Off	Off
Bordetella_trematum	89	89	143	143	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_afzelii_K78	1	1	1	1	Off	Off
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	1	1	2	2	Off	Off
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_melitensis_bv._2_str._63/9	1	1	4	4	Off	Off
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	1	1	2	2	Off	Off
Brucella_suis_019	1	1	2	2	Off	Off
Burkholderia_cepacia	106	106	170	170	Off	Off
Burkholderia_cepacia_ATCC_25416	27	27	110	110	Off	Off
Burkholderia_cepacia_JBK9	38	38	45	45	Off	Off
Burkholderia_gladioli	231	231	827	827	Off	Off
Burkholderia_gladioli_BSR3	54	54	96	96	Off	Off
Burkholderia_gladioli_pv._gladioli	198	198	508	508	Off	Off
Burkholderia_mallei	4	4	10	10	Off	Off
Burkholderia_mallei_NCTC_10229	2	2	2	2	Off	Off
Burkholderia_multivorans	249	249	593	593	Off	Off
Burkholderia_multivorans_ATCC_17616	33	33	88	88	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	52	52	133	133	Off	Off
Burkholderia_pseudomallei	108	108	461	461	Off	Off
Burkholderia_pseudomallei_1106b	6	6	14	14	Off	Off
Burkholderia_pseudomallei_1710a	5	5	9	9	Off	Off
Burkholderia_pseudomallei_1710b	1	1	2	2	Off	Off
Burkholderia_pseudomallei_7894	1	1	5	5	Off	Off
Burkholderia_pseudomallei_B03	6	6	6	6	Off	Off
Burkholderia_pseudomallei_MSHR1153	2	2	2	2	Off	Off
Burkholderia_pseudomallei_MSHR2543	4	4	5	5	Off	Off
Burkholderia_pseudomallei_MSHR346	3	3	7	7	Off	Off
Burkholderia_pseudomallei_MSHR435	4	4	8	8	Off	Off
Burkholderia_pseudomallei_NCTC_13179	5	5	9	9	Off	Off
Burkholderia_pseudomallei_Pasteur_52237	1	1	1	1	Off	Off
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_coli_RM4661	1	1	7	7	Off	Off
Campylobacter_fetus	1	1	1	1	Off	Off
Campylobacter_fetus_subsp._testudinum_Sp3	2	2	4	4	Off	Off
Campylobacter_fetus_subsp._venerealis_str._84-112	2	2	6	6	Off	Off
Campylobacter_gracilis	0	0	0	0	na	na
Campylobacter_showae	5	5	5	5	Off	Off
Canine_morbillivirus	0	0	0	0	na	na
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_caviae_GPIC	1	1	1	1	Off	Off
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_muridarum	1	1	1	1	Off	Off
Chlamydia_pecorum	0	0	0	0	na	na
Chlamydia_pneumoniae	0	0	0	0	na	na
Chlamydia_pneumoniae_AR39	1	1	3	3	Off	Off
Chlamydia_psittaci	0	0	0	0	na	na
Chlamydia_suis	0	0	0	0	na	na
Chlamydia_trachomatis	0	0	0	0	na	na
Chlamydia_trachomatis_6276	1	1	1	1	Off	Off
Corynebacterium_ammoniagenes	1	1	1	1	Off	Off
Corynebacterium_amycolatum	4	4	4	4	Off	Off
Corynebacterium_bovis	16	16	18	18	Off	Off
Corynebacterium_crudilactis	0	0	0	0	na	na
Corynebacterium_diphtheriae	3	3	4	4	Off	Off
Corynebacterium_jeikeium	2	2	2	2	Off	Off
Corynebacterium_jeikeium_K411	3	3	6	6	Off	Off
Corynebacterium_kroppenstedtii	7	7	7	7	Off	Off
Corynebacterium_kroppenstedtii_DSM_44385	1	1	2	2	Off	Off
Corynebacterium_maris	0	0	0	0	na	na
Corynebacterium_maris_DSM_45190	16	16	18	18	Off	Off
Corynebacterium_matruchotii	9	9	11	11	Off	Off
Corynebacterium_minutissimum	5	5	5	5	Off	Off
Corynebacterium_pseudotuberculosis	0	0	0	0	na	na
Corynebacterium_renale	2	2	2	2	Off	Off
Corynebacterium_segmentosum	3	3	3	3	Off	Off
Corynebacterium_sphenisci	0	0	0	0	na	na
Corynebacterium_sphenisci_DSM_44792	25	25	25	25	Off	Off
Corynebacterium_stationis	2	2	2	2	Off	Off
Corynebacterium_striatum	5	5	7	7	Off	Off
Corynebacterium_urealyticum	4	4	4	4	Off	Off
Corynebacterium_ureicelerivorans	8	8	8	8	Off	Off
Corynebacterium_xerosis	19	19	20	20	Off	Off
Cowpox_virus	0	0	0	0	na	na
Coxiella_burnetii	4	4	22	22	Off	Off
Coxiella_burnetii_Dugway_5J108-111	1	1	4	4	Off	Off
Coxiella_burnetii_str._Schperling	2	2	5	5	Off	Off
Cryptosporidium	0	0	0	0	na	na
Cryptosporidium_parvum	0	0	0	0	na	na
Deltaretrovirus	0	0	0	0	na	na
Ehrlichia_canis	0	0	0	0	na	na
Enterococcus_avium	1	1	1	1	Off	Off
Enterococcus_casseliflavus	1	1	1	1	Off	Off
Enterococcus_cecorum	2	2	3	3	Off	Off
Enterococcus_durans	0	0	0	0	na	na
Enterococcus_faecalis	1	1	30	30	Off	Off
Enterococcus_faecalis_ATCC_29212	1	1	15	15	Off	Off
Enterococcus_faecium	3	3	4	4	Off	Off
Enterococcus_hirae	0	0	0	0	na	na
Enterococcus_hirae_ATCC_9790	1	1	7	7	Off	Off
Enterococcus_mundtii	1	1	1	1	Off	Off
Enterovirus_B	0	0	0	0	na	na
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0	0	0	0	na	na
Equine_rhinitis_A_virus	0	0	0	0	na	na
Erysipelothrix_rhusiopathiae	0	0	0	0	na	na
Erythroparvovirus	0	0	0	0	na	na
Escherichia_coli	30	30	77	77	Off	Off
Escherichia_coli_ED1a	3	3	48	48	Off	Off
Escherichia_coli_K-12	2	2	8	8	Off	Off
Escherichia_coli_O111	0	0	0	0	na	na
Escherichia_coli_O157:H7	0	0	0	0	na	na
Escherichia_coli_O26	0	0	0	0	na	na
Escherichia_coli_UMN026	1	1	50	50	Off	Off
Escherichia_coli_str._K-12_substr._W3110	1	1	2	2	Off	Off
Francisella_tularensis	0	0	0	0	na	na
Fusobacterium	0	0	0	0	na	na
Fusobacterium_mortiferum_ATCC_9817	1	1	1	1	Off	Off
Fusobacterium_necrophorum_subsp._funduliforme	1	1	2	2	Off	Off
Fusobacterium_nucleatum	0	0	0	0	na	na
Fusobacterium_nucleatum_subsp._vincentii	2	2	2	2	Off	Off
Fusobacterium_nucleatum_subsp._vincentii_3_1_27	3	3	3	3	Off	Off
Goatpox_virus	0	0	0	0	na	na
Haemophilus_influenzae	3	3	22	22	Off	Off
Haemophilus_influenzae_KR494	1	1	1	1	Off	Off
Helicobacter_cinaedi	5	5	5	5	Off	Off
Helicobacter_pylori	4	4	15	15	Off	Off
Hepatitis_B_virus	0	0	0	0	na	na
Hepatitis_E_virus	0	0	0	0	na	na
Hepatitis_delta_virus	0	0	0	0	na	na
Human_adenovirus_1	0	0	0	0	na	na
Human_adenovirus_2	0	0	0	0	na	na
Human_adenovirus_35	0	0	0	0	na	na
Human_adenovirus_5	0	0	0	0	na	na
Human_adenovirus_54	0	0	0	0	na	na
Human_adenovirus_7	0	0	0	0	na	na
Human_alphaherpesvirus_1	0	0	0	0	na	na
Human_alphaherpesvirus_2	0	0	0	0	na	na
Human_alphaherpesvirus_3	0	0	0	0	na	na
Human_gammaherpesvirus_4	0	0	0	0	na	na
Human_herpesvirus_4_type_2	0	0	0	0	na	na
Human_mastadenovirus_C	0	0	0	0	na	na
JC_polyomavirus	0	0	0	0	na	na
Klebsiella_aerogenes	14	14	32	32	Off	Off
Klebsiella_aerogenes_EA1509E	7	7	51	51	Off	Off
Klebsiella_michiganensis	17	17	27	27	Off	Off
Klebsiella_michiganensis_HKOPL1	1	1	8	8	Off	Off
Klebsiella_oxytoca	14	14	34	34	Off	Off
Klebsiella_pneumoniae	21	21	91	91	Off	Off
Klebsiella_pneumoniae_subsp._pneumoniae	9	9	321	321	Off	Off
