Node	NumberOfAssignedReads
Actinobacillus_equuli	5
Actinobacillus_pleuropneumoniae	40
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	7
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	7
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	4
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	10
Aspergillus_fumigatus	0
Bartonella_bacilliformis	0
Bartonella_henselae	1
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella_bronchialis	61
Bordetella_bronchiseptica	54
Bordetella_genomosp._13	64
Bordetella_pertussis	15
Bordetella_pertussis_137	4
Bordetella_pertussis_18323	3
Bordetella_petrii	49
Bordetella_trematum	54
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	1
Brucella_canis	0
Brucella_melitensis	0
Brucella_microti	0
Brucella_ovis	0
Brucella_ovis_ATCC_25840	1
Brucella_suis	0
Brucella_suis_019	1
Brucella_suis_bv._2	1
Burkholderia_cepacia	113
Burkholderia_cepacia_ATCC_25416	28
Burkholderia_cepacia_JBK9	49
Burkholderia_gladioli	231
Burkholderia_gladioli_BSR3	31
Burkholderia_gladioli_pv._gladioli	195
Burkholderia_mallei	4
Burkholderia_multivorans	206
Burkholderia_multivorans_ATCC_17616	55
Burkholderia_multivorans_ATCC_BAA-247	62
Burkholderia_pseudomallei	99
Burkholderia_pseudomallei_1106b	1
Burkholderia_pseudomallei_1710a	7
Burkholderia_pseudomallei_7894	4
Burkholderia_pseudomallei_MSHR1153	2
Burkholderia_pseudomallei_MSHR2543	8
Burkholderia_pseudomallei_MSHR346	2
Burkholderia_pseudomallei_MSHR435	1
Burkholderia_pseudomallei_NCTC_13179	2
Burkholderia_pseudomallei_Pasteur_52237	1
Campylobacter_coli	0
Campylobacter_fetus	0
