Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	3	3	3	3	Off	Off
Actinobacillus_pleuropneumoniae	0	0	0	0	na	na
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	5	5	10	10	Off	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	5	5	9	9	Off	Off
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	152	152	156	156	Off	Off
Bordetella_bronchiseptica	179	179	249	249	Off	Off
Bordetella_genomosp._13	230	230	230	230	Off	Off
Bordetella_pertussis	61	61	1011	1011	Off	Off
Bordetella_pertussis_137	18	18	224	224	Off	Off
Bordetella_pertussis_18323	13	13	189	189	Off	Off
Bordetella_petrii	128	128	128	128	Off	Off
Bordetella_trematum	91	91	135	135	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_crocidurae_DOU	1	1	1	1	Off	Off
Borrelia_crocidurae_str._Achema	1	1	1	1	Off	Off
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	1	1	2	2	Off	Off
Brucella_canis	1	1	2	2	Off	Off
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_microti_CCM_4915	1	1	1	1	Off	Off
Brucella_ovis	0	0	0	0	na	na
Brucella_ovis_ATCC_25840	1	1	1	1	Off	Off
Brucella_suis	4	4	6	6	Off	Off
Brucella_suis_019	2	2	2	2	Off	Off
Brucella_suis_bv._2	1	1	3	3	Off	Off
Burkholderia_cepacia	347	347	531	531	Off	Off
Burkholderia_cepacia_ATCC_25416	155	155	650	650	Off	Off
Burkholderia_cepacia_JBK9	177	177	201	201	Off	Off
Burkholderia_gladioli	369	369	1294	1294	Off	Off
Burkholderia_gladioli_BSR3	68	68	133	133	Off	Off
Burkholderia_gladioli_pv._gladioli	297	297	813	813	Off	Off
Burkholderia_mallei	22	22	71	71	Off	Off
