Node	NumberOfAssignedReads
Actinobacillus_equuli	0
Actinobacillus_pleuropneumoniae	1
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	1
Aspergillus_fumigatus	0
Bartonella_bacilliformis	1
Bartonella_henselae	0
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella_bronchialis	214
Bordetella_bronchiseptica	96
Bordetella_genomosp._13	266
Bordetella_pertussis	44
Bordetella_pertussis_137	9
Bordetella_pertussis_18323	10
Bordetella_petrii	180
Bordetella_trematum	125
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	1
Brucella_canis	0
Brucella_melitensis	0
Brucella_melitensis_bv._2_str._63/9	1
Brucella_microti	0
Brucella_ovis	0
Brucella_suis	0
Burkholderia_cepacia	181
Burkholderia_cepacia_ATCC_25416	56
Burkholderia_cepacia_JBK9	67
Burkholderia_gladioli	356
Burkholderia_gladioli_BSR3	62
Burkholderia_gladioli_pv._gladioli	252
Burkholderia_mallei	7
Burkholderia_mallei_NCTC_10229	4
Burkholderia_mallei_NCTC_10247	3
Burkholderia_multivorans	313
Burkholderia_multivorans_ATCC_17616	116
Burkholderia_multivorans_ATCC_BAA-247	93
Burkholderia_pseudomallei	177
Burkholderia_pseudomallei_1106b	6
Burkholderia_pseudomallei_1710a	1
Burkholderia_pseudomallei_1710b	1
Burkholderia_pseudomallei_7894	9
Burkholderia_pseudomallei_B03	14
Burkholderia_pseudomallei_MSHR1153	5
Burkholderia_pseudomallei_MSHR2543	9
Burkholderia_pseudomallei_MSHR346	13
Burkholderia_pseudomallei_MSHR435	9
Burkholderia_pseudomallei_NCTC_13179	7
Burkholderia_pseudomallei_Pasteur_52237	9
Campylobacter_coli	0
Campylobacter_coli_RM4661	1
Campylobacter_fetus	0
Campylobacter_fetus_subsp._venerealis	1
Campylobacter_gracilis	4
Campylobacter_showae	5
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_abortus_LLG	1
Chlamydia_caviae	0
Chlamydia_caviae_GPIC	3
Chlamydia_felis	0
Chlamydia_felis_Fe/C-56	9
Chlamydia_muridarum	2
Chlamydia_pecorum	0
Chlamydia_pecorum_P787	2
Chlamydia_pneumoniae	2
Chlamydia_pneumoniae_AR39	2
Chlamydia_psittaci	0
Chlamydia_suis	10
Chlamydia_trachomatis	0
Chlamydia_trachomatis_6276	7
Corynebacterium_ammoniagenes	9
Corynebacterium_amycolatum	1
Corynebacterium_bovis	57
Corynebacterium_crudilactis	0
Corynebacterium_diphtheriae	9
Corynebacterium_jeikeium	3
Corynebacterium_jeikeium_K411	4
Corynebacterium_kroppenstedtii	5
Corynebacterium_kroppenstedtii_DSM_44385	8
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	36
Corynebacterium_matruchotii	9
Corynebacterium_minutissimum	3
Corynebacterium_pseudotuberculosis	2
Corynebacterium_pseudotuberculosis_Cp162	2
Corynebacterium_renale	9
Corynebacterium_segmentosum	4
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	58
Corynebacterium_stationis	1
Corynebacterium_striatum	12
Corynebacterium_urealyticum	6
Corynebacterium_ureicelerivorans	16
Corynebacterium_xerosis	45
Cowpox_virus	0
Coxiella_burnetii	15
Coxiella_burnetii_Dugway_5J108-111	6
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Ehrlichia_canis_str._Jake	2
Enterococcus_avium	0
Enterococcus_casseliflavus	0
Enterococcus_cecorum	1
Enterococcus_durans	0
Enterococcus_faecalis	0
Enterococcus_faecalis_ATCC_29212	1
Enterococcus_faecium	2
Enterococcus_hirae	0
Enterococcus_mundtii	1
Enterovirus_B	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0
Equine_rhinitis_A_virus	0
Erysipelothrix_rhusiopathiae	2
Erysipelothrix_rhusiopathiae_str._Fujisawa	1
Erythroparvovirus	0
Escherichia_coli	34
Escherichia_coli_ED1a	1
Escherichia_coli_O111	0
Escherichia_coli_O121_str._RM8352	3
Escherichia_coli_O139	2
Escherichia_coli_O157:H7	0
Escherichia_coli_O158	1
Escherichia_coli_O25:H4	2
Escherichia_coli_O26	0
Escherichia_coli_O78	1
Escherichia_coli_UMN026	2
Francisella_tularensis	0
Fusobacterium	3
Fusobacterium_gastrosuis	1
Fusobacterium_necrophorum_subsp._funduliforme	1
Fusobacterium_necrophorum_subsp._necrophorum	1
Fusobacterium_nucleatum	1
Fusobacterium_nucleatum_subsp._animalis	1
Fusobacterium_nucleatum_subsp._animalis_7_1	1
Fusobacterium_nucleatum_subsp._polymorphum	1
Fusobacterium_nucleatum_subsp._polymorphum_ATCC_10953	5
Fusobacterium_nucleatum_subsp._vincentii_ChDC_F8	1
Fusobacterium_pseudoperiodonticum	1
Fusobacterium_sp._oral_taxon_203	1
Fusobacterium_ulcerans_ATCC_49185	1
Fusobacterium_varium_ATCC_27725	1
Goatpox_virus	0
Haemophilus_influenzae	2
Haemophilus_influenzae_10810	1
Haemophilus_influenzae_R2846	1
Helicobacter_cinaedi	0
Helicobacter_pylori	12
Helicobacter_pylori_BM012A	2
Helicobacter_pylori_J99	1
Hepatitis_B_virus	0
Hepatitis_E_virus	0
Hepatitis_delta_virus	0
Human_adenovirus_1	0
Human_adenovirus_2	0
Human_adenovirus_35	0
Human_adenovirus_5	0
Human_adenovirus_54	0
Human_adenovirus_7	0
Human_alphaherpesvirus_1	0
Human_alphaherpesvirus_2	0
Human_alphaherpesvirus_3	0
Human_gammaherpesvirus_4	0
Human_herpesvirus_4_type_2	0
Human_mastadenovirus_C	0
JC_polyomavirus	0
Klebsiella_aerogenes	19
Klebsiella_aerogenes_EA1509E	4
Klebsiella_michiganensis	24
Klebsiella_michiganensis_HKOPL1	5
Klebsiella_michiganensis_KCTC_1686	1
Klebsiella_oxytoca	12
Klebsiella_pneumoniae	27
Klebsiella_pneumoniae_subsp._pneumoniae	7
Klebsiella_pneumoniae_subsp._pneumoniae_KPNIH24	1
Klebsiella_pneumoniae_subsp._rhinoscleromatis	0
Legionella_anisa	4
Legionella_lansingensis	3
Legionella_pneumophila	10
Legionella_pneumophila_str._Corby	1
Legionella_pneumophila_subsp._fraseri	6
Legionella_pneumophila_subsp._pascullei	1
Legionella_pneumophila_subsp._pneumophila	5
Leptospira_alexanderi	0
Leptospira_alstonii	0
Leptospira_biflexa	0
Leptospira_biflexa_serovar_Patoc	2
Leptospira_borgpetersenii	7
Leptospira_borgpetersenii_serovar_Ceylonica	2
Leptospira_broomii	0
Leptospira_fainei	0
Leptospira_inadai	0
Leptospira_interrogans	7
Leptospira_interrogans_serovar_Bataviae	1
Leptospira_interrogans_serovar_Lai	1
Leptospira_interrogans_serovar_Manilae	1
Leptospira_kirschneri	0
Leptospira_kmetyi	2
Leptospira_licerasiae	0
Leptospira_noguchii	8
Leptospira_santarosai	4
Leptospira_santarosai_serovar_Shermani_str._LT_821	1
Leptospira_weilii	23
Leptospira_wolffii	0
Listeria_monocytogenes	4
Listeria_monocytogenes_6179	3
Lumpy_skin_disease_virus	0
Lymphocryptovirus	0
Mannheimia_haemolytica	0
Mannheimia_haemolytica_D174	2
Measles_morbillivirus	0
Methanobrevibacter_oralis	0
Moraxella_catarrhalis	0
Moraxella_catarrhalis_BBH18	1
Morbillivirus	0
Mycobacterium_avium	123
Mycobacterium_avium_subsp._avium	21
Mycobacterium_avium_subsp._hominissuis	70
Mycobacterium_avium_subsp._paratuberculosis	4
Mycobacterium_canettii	3
Mycobacterium_colombiense	0
Mycobacterium_colombiense_CECT_3035	67
Mycobacterium_intracellulare	55
Mycobacterium_intracellulare_subsp._yongonense	34
Mycobacterium_kansasii	67
Mycobacterium_leprae	0
Mycobacterium_leprae_Kyoto-2	3
Mycobacterium_marseillense	37
Mycobacterium_sp._JS623	148
Mycobacterium_sp._YC-RL4	62
Mycobacterium_tuberculosis	23
Mycobacterium_tuberculosis_KZN_1435	21
Mycobacterium_tuberculosis_complex	30
Mycobacterium_tuberculosis_variant_africanum	0
Mycobacterium_tuberculosis_variant_bovis	0
Mycobacteroides_abscessus	64
Mycobacteroides_abscessus_subsp._abscessus	18
Mycobacteroides_abscessus_subsp._bolletii	1
Mycobacteroides_abscessus_subsp._bolletii_50594	1
Mycobacteroides_abscessus_subsp._massiliense	11
Mycobacteroides_abscessus_subsp._massiliense_CCUG_48898_=_JCM_15300	5
Mycoplasma_haemocanis	0
Mycoplasma_haemofelis	0
Mycoplasma_mycoides	0
Mycoplasma_ovipneumoniae	0
Mycoplasma_pneumoniae	0
Neisseria_elongata	0
Neisseria_elongata_subsp._glycolytica	4
Neisseria_gonorrhoeae	5
Neisseria_gonorrhoeae_NG-k51.05	2
Neisseria_meningitidis	25
Neisseria_meningitidis_8013	1
Neisseria_meningitidis_M01-240355	5
Neisseria_meningitidis_M0579	1
Neisseria_meningitidis_MC58	1
Neisseria_meningitidis_NZ-05/33	1
Neisseria_mucosa	1
Neisseria_sicca	3
Neisseria_subflava	0
Neisseria_weaveri	8
Orthohepadnavirus	0
Orthopoxvirus	0
Paraavulavirus	0
Parvimonas_micra	2
Pasteurella_multocida	0
Pasteurella_multocida_subsp._gallicida	1
Pasteurella_multocida_subsp._multocida	4
Peptostreptococcus_anaerobius	0
Polyomaviridae	0
Porphyromonas_gingivalis	6
Porphyromonas_gingivalis_A7A1-28	1
