Node	NumberOfAssignedReads
Actinobacillus_equuli	0
Actinobacillus_pleuropneumoniae	2
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	3
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	10
Aspergillus_fumigatus	0
Bartonella_bacilliformis	1
Bartonella_henselae	7
Bartonella_quintana	1
Blastomyces_dermatitidis	0
Bordetella_bronchialis	112
Bordetella_bronchiseptica	115
Bordetella_genomosp._13	153
Bordetella_pertussis	64
Bordetella_pertussis_137	11
Bordetella_pertussis_18323	12
Bordetella_petrii	164
Bordetella_trematum	112
Borrelia_crocidurae	0
Borrelia_crocidurae_str._Achema	1
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	1
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	2
Brucella_abortus_bv._6_str._870	4
Brucella_canis	1
Brucella_melitensis	3
Brucella_microti	0
Brucella_microti_CCM_4915	1
Brucella_ovis	0
Brucella_ovis_ATCC_25840	20
Brucella_suis	4
Brucella_suis_bv._2	3
Burkholderia_cepacia	539
Burkholderia_cepacia_ATCC_25416	222
Burkholderia_cepacia_JBK9	260
Burkholderia_gladioli	968
Burkholderia_gladioli_BSR3	218
Burkholderia_gladioli_pv._gladioli	692
Burkholderia_mallei	20
Burkholderia_mallei_NCTC_10229	3
Burkholderia_mallei_NCTC_10247	4
Burkholderia_multivorans	1085
Burkholderia_multivorans_ATCC_17616	364
Burkholderia_multivorans_ATCC_BAA-247	391
Burkholderia_pseudomallei	426
Burkholderia_pseudomallei_1106b	18
Burkholderia_pseudomallei_1710a	8
Burkholderia_pseudomallei_1710b	9
Burkholderia_pseudomallei_7894	17
Burkholderia_pseudomallei_B03	12
Burkholderia_pseudomallei_MSHR1153	16
Burkholderia_pseudomallei_MSHR2543	9
Burkholderia_pseudomallei_MSHR346	14
Burkholderia_pseudomallei_MSHR435	13
Burkholderia_pseudomallei_NCTC_13179	14
Burkholderia_pseudomallei_Pasteur_52237	8
Campylobacter_coli	0
Campylobacter_coli_RM1875	3
Campylobacter_fetus	1
Campylobacter_fetus_subsp._venerealis_str._84-112	1
Campylobacter_gracilis	7
Campylobacter_showae	0
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_caviae_GPIC	2
Chlamydia_felis	0
Chlamydia_felis_Fe/C-56	4
Chlamydia_muridarum	2
Chlamydia_pecorum	0
Chlamydia_pneumoniae	2
Chlamydia_psittaci	0
Chlamydia_suis	0
Chlamydia_trachomatis	0
Corynebacterium_ammoniagenes	13
Corynebacterium_amycolatum	15
Corynebacterium_bovis	151
Corynebacterium_crudilactis	9
Corynebacterium_diphtheriae	15
Corynebacterium_diphtheriae_HC03	1
Corynebacterium_diphtheriae_HC04	1
Corynebacterium_diphtheriae_NCTC_13129	6
Corynebacterium_jeikeium	65
Corynebacterium_jeikeium_K411	77
Corynebacterium_kroppenstedtii	32
Corynebacterium_kroppenstedtii_DSM_44385	23
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	871
Corynebacterium_matruchotii	20
Corynebacterium_minutissimum	50
Corynebacterium_pseudotuberculosis	2
Corynebacterium_pseudotuberculosis_Cp162	1
Corynebacterium_renale	9
Corynebacterium_segmentosum	13
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	201
Corynebacterium_stationis	390
Corynebacterium_striatum	40
Corynebacterium_urealyticum	46
Corynebacterium_ureicelerivorans	51
Corynebacterium_xerosis	104
Cowpox_virus	0
Coxiella_burnetii	338
