Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	0	0	0	0	na	na
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	10	10	13	13	Off	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Bartonella_quintana_RM-11	1	1	4	4	Off	Off
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	111	111	113	113	Off	Off
Bordetella_bronchiseptica	78	78	98	98	Off	Off
Bordetella_genomosp._13	156	156	159	159	Off	Off
Bordetella_pertussis	47	47	500	500	Off	Off
Bordetella_pertussis_137	3	3	19	19	Off	Off
Bordetella_pertussis_18323	5	5	48	48	Off	Off
Bordetella_petrii	116	116	116	116	Off	Off
Bordetella_trematum	84	84	125	125	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	1	1	1	1	Off	Off
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_microti_CCM_4915	1	1	1	1	Off	Off
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	0	0	0	0	na	na
Burkholderia_cepacia	146	146	229	229	Off	Off
Burkholderia_cepacia_ATCC_25416	53	53	203	203	Off	Off
Burkholderia_cepacia_JBK9	50	50	55	55	Off	Off
Burkholderia_gladioli	269	269	752	752	Off	Off
Burkholderia_gladioli_BSR3	49	49	92	92	Off	Off
Burkholderia_gladioli_pv._gladioli	164	164	421	421	Off	Off
Burkholderia_mallei	12	12	39	39	Off	Off
Burkholderia_mallei_NCTC_10247	2	2	4	4	Off	Off
Burkholderia_multivorans	249	249	617	617	Off	Off
Burkholderia_multivorans_ATCC_17616	63	63	220	220	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	75	75	223	223	Off	Off
Burkholderia_pseudomallei	137	137	625	625	Off	Off
Burkholderia_pseudomallei_1106b	7	7	22	22	Off	Off
Burkholderia_pseudomallei_1710b	3	3	18	18	Off	Off
Burkholderia_pseudomallei_7894	4	4	18	18	Off	Off
Burkholderia_pseudomallei_B03	9	9	16	16	Off	Off
Burkholderia_pseudomallei_MSHR1153	5	5	19	19	Off	Off
